LGBM,XGB,MLP,RF,DT,kNN,PLS,MLR,lasso
0.09876407350892369,0.0817665543600209,0.042604752099753784,0.07149673970901438,0.14500532292405965,0.021203681486957393,0.06108094962657451,0.061150862064976996,0.10822722794093809
0.09857411776886532,0.007534029997351088,0.02766674472267794,0.017807066181689923,0.07936479772888572,0.006772503315516876,0.07397103262195626,0.07391160475750025,0.041686148476478
0.051406358657812845,0.09029448979961874,0.07152268928643013,0.10373103708303844,0.11610628105039034,0.04079626058188823,0.1049668970111941,0.10500407804139611,0.0666961854100867
0.09750022847130357,0.11020775753779977,0.20225691498009718,0.11025849449964453,0.010379701916252593,0.12565854813803662,0.01042681247278121,0.010398367364189087,0.02155740092797087
0.029946393833949925,0.06429283639232353,0.18175178519524554,0.029203113910575507,0.28110953394842675,0.08693644890431496,0.10969152697444173,0.10976365309789538,0.043483599598350575
0.12755209789078437,0.03616905899822831,0.11845271448218597,0.04998802342086617,0.1857700496806245,0.18198752773190385,0.01171837182929275,0.011687906603502718,0.05320371358521048
0.12460538510022034,0.2006915876677563,0.032840678110472865,0.11381154630943835,0.234430447125621,0.1040426978084048,0.11628670124571105,0.11626060280990758,0.05970449348263174
0.010658032569514031,0.06859768706065195,0.03444350762705972,0.07711763662171744,0.03321504613200843,0.004316947234995205,0.025077420565840836,0.025160556466459427,0.06691546059245246
0.010834275063953513,0.04034416033834154,0.0053583350579101685,0.02267953779276033,0.040188076650106486,0.013539121301153478,0.009328019464082127,0.009209108634809726,0.04026994679005125
0.09617240906499847,0.19472479211091143,0.16921607632220004,0.21293969570617433,0.3316773125147859,0.31926890799307855,0.2041055652504088,0.20404786802915753,0.14257448416639296
0.032969065131008723,0.14556196406007738,0.055119269615570454,0.05743557044002967,0.0015673054175536771,0.14912930842284677,0.14650285202297508,0.14659438953797865,0.16769031621801478
0.11241321199523335,0.12275011263221947,0.06529079046984537,0.09511843506032569,0.0816625266146202,0.14047653066953658,0.09738863285008081,0.09741253921441917,0.15823826063418456
0.06032321049516809,0.14016851391497864,0.012374224080361151,0.07102566092973772,0.03347527797492311,0.11520368157500804,0.010240477522627689,0.010276198141487725,0.06678818988259794
0.06972739965983854,0.08139584951150314,0.05553270071391425,0.07653788147622509,0.012353619588360565,0.02384008370259927,0.09542792299181602,0.09534490456918054,0.14723413454289003
0.1721345880726552,0.20327085912269938,0.17507121870009967,0.19629701916252573,0.06715755855216465,0.285589168862998,0.23046920342931654,0.2304754179196825,0.2746261894833304
0.029863855858416805,0.047223887602601045,0.021022359174731275,0.12704932576295286,0.019916607523065982,0.27545443877450204,0.3238650370770158,0.3239272112992189,0.338084595829555
0.07048357795913873,0.009984637973493138,0.0833765346355485,0.024801277501773744,0.03662171753016308,0.0417702639221641,0.07205118687420653,0.07217724110274926,0.0824766926580407
0.15998298314508297,0.1627915207590085,0.04850661343580709,0.15841654098651536,0.023846699787083092,0.10355464688851101,0.2990079588701503,0.29899187817758266,0.2883884064656055
0.331715992619716,0.28557221529076,0.20687632452368454,0.37489354151880677,0.7833274189732671,0.37453964384748106,0.5127131982286486,0.5126627746254149,0.49798985062964635
0.008685855527118869,0.0163488087500131,0.0836637812005544,0.07214469481902075,0.22090134847409507,0.042955141610958536,0.02799563754154838,0.028015010527351225,0.06307164403785004
0.01089743036323354,0.026556078934178884,0.05450104269244649,0.07031460699077419,0.1961053938963805,0.045005399111040845,0.021646050211813095,0.021621980695534226,0.056778307070605605
0.08758525504617976,0.06634286373874831,0.018114028028179963,0.09965545156139055,0.02132126803879819,0.009639678457028289,0.1833661982792114,0.1834095806600166,0.1229430029080289
0.058198433650107906,0.050399075466491694,0.02208491552929187,0.07322269783534402,0.03814762242725339,0.06137897262490832,0.027425418912112476,0.02750322468389038,0.01133928742034912
0.11578733252097684,0.0519711649358654,0.019358131081384955,0.042355726579134334,0.08463449254790634,0.15611092498812584,0.17702594239720704,0.17704853004342802,0.1893018998861381
0.1283430651390577,0.12095434526926752,0.0038843982266065225,0.09912249378992144,0.11894960965223556,0.1734913929303371,0.011960042879785915,0.012006820273493202,0.06519543580663567
0.16959815945490153,0.13675690416413222,0.1099994325258068,0.06134681068133396,0.04527442630707357,0.23441118536516686,0.0922740261850662,0.0921832416658005,0.08889278351948249
0.06308091374227198,0.0456466266159643,0.03414283423100867,0.08458858232789201,0.22365152590489712,0.07978823885018982,0.0017308936525252117,0.0015373939513206314,0.020368950299268274
0.17919976618533773,0.10198658931077675,0.15899055178283772,0.08870464425124264,0.08084190915542933,0.23772700770106214,0.07258252895469886,0.07257871285408163,0.07338581045198489
0.08807734126205224,0.04907269212182652,0.08018348379047979,0.058438498048260734,0.05816181689141242,0.18227933307759148,0.10509535533592684,0.10525297917161291,0.1560390481288756
0.057776031326738475,0.03821630808713161,0.015272301744359229,0.06079267210787809,0.0988999290276793,0.0022066065779622335,0.18009582272154362,0.18009686023976557,0.11783026428218468
0.1495344756560888,0.10126355087359462,0.08617566133901272,0.07216454488999402,0.03781493967352734,0.08075161015926896,0.1138494187273148,0.11370960197493551,0.14987037070711567
0.010696373719853658,0.02742957679661906,0.0016954694329278652,0.0727395315826822,0.0246983676366217,0.2600823532062697,0.16852279950323257,0.16855662455959652,0.23696785559718503
0.0701270873756582,0.14847575277195835,0.15256669151176128,0.12252639283179556,0.10951916252661464,0.06394587268593754,0.14983200611140923,0.14985736972780073,0.10557805638923312
0.022632537062608038,0.040367525591759046,0.011687736778043245,0.027840667139815034,0.033268275372604905,0.05615278808624713,0.08902151461887453,0.08902728664651283,0.04815974602901607
0.05223312155486759,0.056782693559180974,0.05515533250756638,0.02276780961674979,0.10417405961674953,0.07212513545058752,0.007641277258341406,0.007660131394828573,0.05639083991289473
0.045450098057899624,0.04319534297950556,0.0583862284241628,0.03421819552874439,0.1726623491838183,0.07269251627376067,0.15513520821043958,0.1552305309290941,0.10651503116709654
0.3112004788812809,0.3435451717686365,0.586718239799154,0.36406926454932564,0.27088360539389633,0.4717071915076082,0.5506469023611147,0.5506010191539541,0.5245061017287358
0.028175091660044616,0.06828035738892901,0.057125313880319384,0.007093350780696062,0.0066314762242725145,0.09868238903748183,0.07219331039165577,0.07221585181998225,0.1321947745270109
0.05080207952617499,0.007910331231300693,0.03550911284260605,0.019712783889283325,0.03586320085166794,0.022221855369595422,0.069632501615699,0.06969415432679904,0.11703409949299692
0.00969253315480767,0.04019313818009029,0.0408490242801447,0.02534221965933281,0.009714336408800484,0.08470808865077128,0.06067598168883315,0.060481108786746285,0.04035024462170911
0.06766389130214201,0.019866580528261957,0.05701008348322478,0.02157214779985772,0.0018630234208658614,0.08029046786188365,0.028785590334376443,0.028950654766233597,0.058776820863304935
0.00467391743426504,0.03617991654055597,0.12126186055388788,0.049259891767210684,0.046486870120653,0.1909966422378353,0.2562865748938248,0.25625281508522724,0.2562506560392349
0.05854368715759872,0.01791624239440337,0.034923310269825536,0.018184772001419547,0.060437366926898495,0.16452667628974865,0.03843687616809299,0.0383449434886759,0.08833772769703674
0.04494827034762494,0.006401748078524339,0.012630211253719437,0.0157694952093681,0.007407735982966623,0.015168099158277548,0.09961214280192154,0.09964312152075694,0.055618654902516884
0.06433565254043228,0.0009859396347007277,0.023580759301657483,0.0923321061036192,0.029666430092263996,0.24911924284580467,0.2617831666926813,0.2617762686135151,0.3190485998943692
0.14318371865757196,0.1613014383126523,0.09853657150324202,0.1268835388573465,0.44008161816891417,0.1125759631717731,0.1754932040285785,0.17557307007089906,0.19742885898222384
0.06827822324971378,0.08189562138637985,0.02248458162431699,0.09148376508161882,0.14008161816891407,0.017872086344796922,0.04839897839123175,0.048437111229498786,0.05258592685484764
0.0713287485798677,0.0044429270488476336,0.11787519367152632,0.061866904719659055,0.0647444996451384,0.011412638951267762,0.15149658798179977,0.15145543164775255,0.1085419732462829
0.007800404128550875,0.017975727343407022,0.04323129283366278,0.035118767743080204,0.0953690560681334,0.06835060397669834,0.11818634743074369,0.11823037110950951,0.18430271320523717
0.03840910999556624,0.10388537257846309,0.09026549519991578,0.0947877484031232,0.12948012775017748,0.22800471591926064,0.2024874306370198,0.20254778899666448,0.21482756727735752
0.07674426195211997,0.08903573268351617,0.1211469827796236,0.10977022711142642,0.08807221433640883,0.1681386417558115,0.16516555587250747,0.16521202485094377,0.2076502500287758
0.07169737326523623,0.05389339237284202,0.21899590546249098,0.011997870830376012,0.24677667376389872,0.24509008892296297,0.2247699024829654,0.22481381110507043,0.2712683940545377
0.07956954182235432,0.023286036137065813,0.05449430132767574,0.01692767476934054,0.014389638041163999,0.007256861400036341,0.03986555537634595,0.03991476804601479,0.0011226959014662974
0.00029199909229638,0.025870927222829132,0.11602548323621498,0.034916053051809226,0.00961674946770763,0.07542325737126732,0.13387895386672444,0.13385135348928245,0.1909678495298196
0.15528612991640167,0.18841254448873768,0.12295403847802733,0.17234552430801953,0.01594659332860182,0.20474123351501627,0.26223626765150776,0.2622724429352161,0.1994072296254895
0.024302443301783383,0.003185348721410075,0.01846617361748304,0.019732744854507822,0.048505145493257684,0.041522367766226365,0.0557550762837164,0.055935570326657524,0.022091498520167785
0.030402862007056775,0.08083456763145014,0.04604442809499798,0.058741904719658455,0.24534244144783535,0.08438078828895029,0.1304860393506072,0.1304919611853248,0.0818608999264877
0.08336860882655828,0.16883592951627713,0.18408502143140337,0.16791197214336417,0.20603264726756576,0.1241784642705337,0.14590139152184578,0.14578051963581884,0.11829499594989656
0.03131229684530962,0.039322562446993614,0.06592829766296249,0.09905562455642303,0.029932576295244873,0.0962643309708765,0.15317161956545067,0.15323000978740298,0.21449286073497043
0.08809349002878009,0.14268074456980417,0.260333713603909,0.11286517476934066,0.12446770759403836,0.23096852694040293,0.22177517828660975,0.22181712327041092,0.258927273060116
0.007826027076481168,0.06489356478703967,0.02199755660407171,0.06772467175301627,0.07323456352022717,0.08096196821948776,0.055281165920343045,0.05515847875044305,0.04088040898052303
0.055556534334051944,0.04752766024228772,0.00217522617597643,0.09901536994322235,0.031263307310149036,0.07196072288994337,0.17744972245471924,0.17744394659911367,0.16337518232334447
0.047945988153016705,0.021095081624450063,0.06087327090128675,0.051786617281758984,0.13005677785663583,0.02629194372951449,0.041155172303690146,0.0410238799878242,0.08490542625089798
0.1729691498897753,0.08948480655657964,0.12644901795221375,0.0975172995031931,0.12300390347764356,0.1661608760685055,0.12462209987086603,0.12453637304531762,0.1254650281618731
0.024790856383819393,0.01814546686186702,0.05705228918649469,0.001225159687721744,0.05997161107168203,0.07454649720562911,0.23242228007216414,0.23243230888514788,0.2667649864532653
0.01982900961153755,0.07535948463159725,0.019382101607408275,0.05703468772178866,0.223651525904897,0.03465903135984971,0.05554415446163996,0.05551434118777654,0.08903102482334091
0.13171965208195152,0.1301190739324365,0.0022960134395111353,0.11416108498935423,0.09170215282706412,0.07371832181465265,0.008045818370324698,0.007965597909080246,0.058521372140450945
0.014133350946331946,0.00902862532753057,0.06953457204773883,0.009163302874378942,0.16114265436479774,0.09973246876411457,0.021049529185607097,0.021029890997401046,0.038687076508196916
0.1688843306180171,0.12340286422740332,0.10344778377043007,0.12917505766501058,0.11302342086586237,0.2352955725189032,0.11731516563049826,0.11734242738644673,0.17996670163750206
0.38759791695958673,0.44453556910738873,0.4083926277582675,0.3804162970191622,0.5907262834161344,0.4475127518539887,0.37826706584386777,0.378313676095343,0.43871372150650084
0.04341403879461431,0.012868355676753873,0.04864151565078356,0.09499733853797049,0.011311213626685634,0.13867071627145539,0.08615004705115759,0.08616915800423225,0.09367755410026907
0.042203773497702324,0.009822219969788049,0.014695954603965111,0.015982079488999545,0.1645670688431512,0.05211247304886868,0.019322761599647187,0.019158954696335884,0.03680761828488677
0.02769555485194164,0.04360347977760748,0.00039441833539710647,0.061728286905607055,0.17867281760113563,0.17399079521630956,0.1807740920525568,0.1807553183008057,0.18018540916867842
0.07636052077344402,0.04962970937203648,0.02543742768599211,0.04964713449254832,0.13023420865862312,0.06968094738289499,0.11799167859179444,0.1181101270425593,0.08262900288249558
0.15885552937824907,0.1058070839953135,0.12621713200417342,0.12441303672817561,0.15773598296664296,0.25777912035656103,0.28360198921267565,0.28369633292660956,0.27109236241346846
0.11474065127417665,0.18036039358677813,0.25261299797036907,0.1886232478708305,0.21618168914123503,0.42423601407628453,0.33064878275206,0.3307229604201337,0.35709371344067864
0.16131221953057762,0.2406435579886413,0.1847623800197512,0.23838016767210807,0.2484031227821149,0.4247787703387382,0.24386412590433487,0.2438731169054693,0.31243452286064494
0.26238604479030725,0.20172459527987635,0.0947766888876182,0.23224948988644428,0.33775727466288147,0.3319684964194079,0.28069292339779756,0.2804661264695839,0.2573125141162974
0.08777933352796385,0.06551525163853567,0.038703658182234646,0.07652823367636608,0.027886207712325528,0.05707927062239915,0.14758435377760837,0.14753302852846728,0.13962494660239988
0.13734905920833262,0.027773891720389354,0.14881505886567564,0.041335721256209323,0.22813165365507454,0.1356694649380713,0.10597131012869188,0.10609366636708317,0.04665610885592786
0.03299400722937784,0.013771902804174951,0.015686539673553268,0.004847520404542172,0.040077182398864375,0.07665738126238308,0.011610191428835681,0.011612088844802138,0.04299119317730271
0.0031273628901743455,0.04340770546640371,0.09284836794298656,0.064246584457062,0.025224745682517202,0.04552792512486137,0.049909476815679366,0.04989370959661499,0.11957738100750248
0.09321201004160895,0.09463431248857745,0.13032902487368803,0.16914356369765726,0.1765658268275372,0.09970220883966385,0.2878277436972576,0.28782198932082603,0.22703881131747317
0.23921026302068704,0.14466882775741918,0.09745526513018599,0.12522921841731716,0.08933640880056781,0.10212244727687553,0.029077530369139737,0.029031799348660958,0.012916020494984082
0.19741741619635877,0.15763254263791904,0.10660834542687114,0.17628936745919022,0.4935237757274663,0.15133744887767375,0.21167833171151706,0.21170380365436725,0.15519982091584816
0.058277075095985786,0.02862779953701433,0.11011414028569921,0.049587362491128606,0.09776437189496101,0.024653924008733563,0.13147259992079607,0.1314387579363745,0.08643811562967563
0.13369788481643669,0.09863856747862798,0.0751132691009157,0.08403022977288871,0.264527146912704,0.050049525944358075,0.09653470372666262,0.09655582831388076,0.09462060442545306
0.09519196492397211,0.10067577284646417,0.003960480502577246,0.041321415897799696,0.009669978708303717,0.0409922976710983,0.1947483406709299,0.1948329777635333,0.2613582893319671
0.09176282115777856,0.043097175546704336,0.06257492245018526,0.0211959944996451,0.04255382067660285,0.187712727139849,0.052586639203331786,0.05275273673702502,0.042166436449581624
0.08250937235271816,0.06624849634529262,0.007571206986979717,0.011373425301633322,0.11976579134137694,0.1513531811993989,0.16372286875702358,0.1637933196992578,0.17188068984559968
0.039706951998828455,0.039055089310943036,0.06860333092959114,0.06743191092973644,0.10426277501774295,0.14003051670938682,0.08859798694133814,0.08861017360350032,0.15506752538345392
0.20511730881310408,0.14042778472853001,0.1261643607773847,0.16459124378992196,0.15049680624556427,0.26715896149393037,0.16842102068437692,0.1684120060390465,0.23185775574830159
0.2271422804527325,0.17822164432472848,0.2487621633547054,0.15417572303051835,0.2548793470546487,0.2584187660620885,0.24181624056048562,0.24183513814284724,0.30185377988165635
0.0077416416773689045,0.05341093019021159,0.08868926389395249,0.09335277679205034,0.06372722971374511,0.267081871774014,0.22647611700528159,0.2264990554638845,0.2811595074034695
0.07100938236934595,0.09591378401660855,0.08590441880305066,0.12078291341376862,0.04706352022711141,0.21116611702426158,0.21121482677255832,0.21125463289072643,0.2139030702320508
0.08754902825194344,0.01660421181858812,0.15943246058393495,0.11385091376862999,0.17991483321504614,0.3582232749847372,0.1958687935172851,0.19579268297337615,0.2564447693508392
0.14725021132866062,0.21095541889486458,0.2879368732978381,0.2417026703335695,0.7072983203217411,0.32652983189844714,0.4179361387055639,0.41787641330811,0.3947547214666256
0.21898537384087946,0.19339780167876786,0.15319993473822102,0.22831485095812676,0.17055535841022007,0.17968895099598414,0.2626450842875855,0.26269946407891437,0.27142130432521
0.03067286775545952,0.03744284479731441,0.08219390946549276,0.07311257984386121,0.08126330731014908,0.04561525229117169,0.08088366617944864,0.08084030888043159,0.042295956303209925
0.014045065270005264,0.04605079429043013,0.0044788288558635925,0.017514083569908023,0.17104329311568478,0.07752334023454494,0.05517180933358512,0.05522899053340835,0.018139457775677936
0.0666757345827712,0.14470557696096764,0.08220370414280675,0.14569120386799195,0.026392831795599703,0.17970237131374345,0.21304475935032346,0.2127574021276274,0.22007242730516274
0.2162809818382464,0.1603373864849379,0.22021311459781667,0.20311424325762972,0.3146291696238467,0.25784300344818645,0.03886034332524202,0.03882289221453761,0.11090537983394222
0.007281576123954969,0.014868852557486267,0.03195556336648098,0.058368191092973976,0.20138396025550032,0.13956903084252392,0.01004338337245092,0.010020535972498523,0.030225234752273344
0.19513643063077518,0.1921799935035624,0.1769726882905484,0.12543193310858736,0.24035959309202748,0.1610689453469582,0.1986244538360561,0.1984508654306456,0.1789948344777842
0.0541821294940289,0.046316269359493734,0.0930565682601901,0.008292228530873413,0.15090489709013472,0.0002460897172246179,0.05698671009356504,0.05685611576494365,0.0014729833267934644
0.12098843046219648,0.06167539846313341,0.10683904065294936,0.07720945706174676,0.3315294535131299,0.05428016407013547,0.14028688613192108,0.14027556847360878,0.07504185677704928
0.17288770689073174,0.167945232266141,0.19818666646058758,0.1620583081973026,0.05337709959782355,0.2706326201280026,0.06052570840620486,0.060444120489101194,0.12331133292955032
0.12833292703509475,0.11353778815844784,0.12311200160583047,0.09249678406671369,0.21147977288857345,0.004626987338605559,0.01860328195596328,0.01868478005326224,0.023818196944631664
0.034384787193096344,0.10260730753391656,0.225011325358477,0.15546176366217102,0.07156375680151406,0.3772688003347502,0.102734843742331,0.10265341370620573,0.16539248911180204
0.016562747403571998,0.006206028168720956,0.19390806093322988,0.07326838626685594,0.24669978708303764,0.06213919380772759,0.0702548212547599,0.07033351038796376,0.06096930867349715
