,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.028555955151799012
1,P_charged_centers,1.0,1.0,0.019649116242110857
2,N_charged_centers,1.0,1.0,-0.051245141138725525
3,N_charged_centers,0.0,0.0,0.121051320397468
4,Double_bonds,1.0,1.0,-0.015457543612735047
5,Double_bonds,2.0,2.0,0.019263299625026726
6,Double_bonds,0.0,0.0,-0.01421433438153353
7,NP_ratio,4.0,4.0,-0.012912720854477958
8,NP_ratio,8.0,8.0,-0.01124176186767661
9,NP_ratio,12.0,12.0,0.024941274828383434
10,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.032072540898351716
11,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.03480918806574227
12,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.019160495205595283
13,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.0526389968344515
14,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.03315784412277169
15,Dlin-MC3+Helper lipid percentage,20.0,20.0,0.0017984522721815669
16,Dlin-MC3+Helper lipid percentage,40.0,40.0,0.017066347802231843
17,Dlin-MC3+Helper lipid percentage,60.0,60.0,-0.007274006366308047
18,Dlin-MC3+Helper lipid percentage,80.0,80.0,-0.009833024182187958
19,Chol_DMG-PEG_ratio,500.0,500.0,0.0011429164273860913
20,Chol_DMG-PEG_ratio,100.0,100.0,0.03768337259707557
21,Chol_DMG-PEG_ratio,10.0,10.0,-0.04230124862152679
22,Zeta,"(-11.105263157894736, -6.789473684210527)",-8.947368421052632,-0.012671286660212309
23,Zeta,"(-6.789473684210527, -2.473684210526315)",-4.631578947368421,-0.012484203329533365
24,Zeta,"(-2.473684210526315, 1.8421052631578974)",-0.31578947368420884,-0.010998294314340209
25,Zeta,"(-28.36842105263158, -24.05263157894737)",-26.210526315789473,0.0018814698116473704
26,Zeta,"(-15.421052631578945, -11.105263157894736)",-13.26315789473684,-0.008080160292298227
27,Zeta,"(-19.736842105263158, -15.421052631578945)",-17.57894736842105,-0.0012352128294381424
28,Zeta,"(-24.05263157894737, -19.736842105263158)",-21.894736842105264,0.005153222784449989
29,Zeta,"(6.15789473684211, 10.473684210526315)",8.315789473684212,0.028119204079956075
30,Zeta,"(1.8421052631578974, 6.15789473684211)",4.0000000000000036,0.01012259049193031
31,Zeta,"(-32.68421052631579, -28.36842105263158)",-30.526315789473685,-0.0051436972017577355
32,Zeta,"(10.473684210526315, 14.789473684210527)",12.631578947368421,0.02972663868695029
33,Zeta,"(-37.0, -32.68421052631579)",-34.84210526315789,-0.0011249971904760405
34,Zeta,"(14.789473684210527, 19.10526315789474)",16.947368421052634,0.04689788881762928
35,Zeta,"(19.10526315789474, 23.421052631578945)",21.263157894736842,0.042077921761159244
36,Zeta,"(23.421052631578945, 27.736842105263165)",25.578947368421055,0.03046140496255502
37,Zeta,"(40.684210526315795, 45.0)",42.8421052631579,0.037315747747519105
38,Zeta,"(27.736842105263165, 32.05263157894737)",29.894736842105267,0.033796440070842614
39,Zeta,"(32.05263157894737, 36.368421052631575)",34.21052631578947,0.028743455796761685
40,Zeta,"(36.368421052631575, 40.684210526315795)",38.526315789473685,0.0677387835887184
