,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.015421062505081658
1,P_charged_centers,1.0,1.0,0.010821417379048787
2,N_charged_centers,1.0,1.0,-0.038302546578224864
3,N_charged_centers,0.0,0.0,0.034595702283127396
4,Double_bonds,1.0,1.0,0.01679956647419643
5,Double_bonds,2.0,2.0,0.014771928177910298
6,Double_bonds,0.0,0.0,-0.010463808764512184
7,NP_ratio,4.0,4.0,0.0004809454024301747
8,NP_ratio,8.0,8.0,-0.010220896617971905
9,NP_ratio,12.0,12.0,0.01094766422334676
10,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.0396221722279355
11,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.050575891215901635
12,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.041765388310252186
13,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.00600781125009528
14,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.11748731830967449
15,Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.010481353918545502
16,Dlin-MC3+Helper lipid percentage,40.0,40.0,-0.00849520184833182
17,Dlin-MC3+Helper lipid percentage,60.0,60.0,-0.002369875504455283
18,Dlin-MC3+Helper lipid percentage,80.0,80.0,0.023378615993340717
19,Chol_DMG-PEG_ratio,500.0,500.0,-0.012525084189568289
20,Chol_DMG-PEG_ratio,100.0,100.0,0.030131984605531195
21,Chol_DMG-PEG_ratio,10.0,10.0,-0.01934827785024343
22,Zeta,"(-11.105263157894736, -6.789473684210527)",-8.947368421052632,-0.0051256923397962634
23,Zeta,"(-6.789473684210527, -2.473684210526315)",-4.631578947368421,-0.007012704920278909
24,Zeta,"(-2.473684210526315, 1.8421052631578974)",-0.31578947368420884,-0.006415771035124802
25,Zeta,"(-28.36842105263158, -24.05263157894737)",-26.210526315789473,-0.0011843382522744056
26,Zeta,"(-15.421052631578945, -11.105263157894736)",-13.26315789473684,-0.004575793559278475
27,Zeta,"(-19.736842105263158, -15.421052631578945)",-17.57894736842105,-0.002792464890692661
28,Zeta,"(-24.05263157894737, -19.736842105263158)",-21.894736842105264,-0.003069249366876668
29,Zeta,"(6.15789473684211, 10.473684210526315)",8.315789473684212,0.09990325200367027
30,Zeta,"(1.8421052631578974, 6.15789473684211)",4.0000000000000036,0.021660784439502277
31,Zeta,"(-32.68421052631579, -28.36842105263158)",-30.526315789473685,-0.002637116601295882
32,Zeta,"(10.473684210526315, 14.789473684210527)",12.631578947368421,0.1335156297113937
33,Zeta,"(-37.0, -32.68421052631579)",-34.84210526315789,-0.004527550705070189
34,Zeta,"(14.789473684210527, 19.10526315789474)",16.947368421052634,0.13817122792120679
35,Zeta,"(19.10526315789474, 23.421052631578945)",21.263157894736842,0.13052780133312583
36,Zeta,"(23.421052631578945, 27.736842105263165)",25.578947368421055,0.12040404310098686
37,Zeta,"(40.684210526315795, 45.0)",42.8421052631579,0.12816909574039742
38,Zeta,"(27.736842105263165, 32.05263157894737)",29.894736842105267,0.10553519105457547
39,Zeta,"(32.05263157894737, 36.368421052631575)",34.21052631578947,0.12963322286540394
40,Zeta,"(36.368421052631575, 40.684210526315795)",38.526315789473685,0.14490166473687133
