,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,0.0
1,P_charged_centers,1.0,1.0,0.0
2,N_charged_centers,1.0,1.0,-0.07030119035273814
3,N_charged_centers,0.0,0.0,0.1496282656817942
4,Double_bonds,1.0,1.0,0.006011283275301332
5,Double_bonds,2.0,2.0,-0.013785341452247902
6,Double_bonds,0.0,0.0,0.013230757508631188
7,NP_ratio,4.0,4.0,-0.006309078744444361
8,NP_ratio,8.0,8.0,-0.008609665845964462
9,NP_ratio,12.0,12.0,0.015261752847087771
10,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.04259336345179648
11,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.04477635875394157
12,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.0424968264986734
13,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.016929824832687845
14,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.0986030985086296
15,Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.02982959060924959
16,Dlin-MC3+Helper lipid percentage,40.0,40.0,-0.005291058144704623
17,Dlin-MC3+Helper lipid percentage,60.0,60.0,0.014244798664524648
18,Dlin-MC3+Helper lipid percentage,80.0,80.0,0.014786647323055426
19,Chol_DMG-PEG_ratio,500.0,500.0,-0.00797361630198921
20,Chol_DMG-PEG_ratio,100.0,100.0,0.012837883519618653
21,Chol_DMG-PEG_ratio,10.0,10.0,-0.005581249093568169
22,Zeta,"(-11.105263157894736, -6.789473684210527)",-8.947368421052632,-0.005698709031235162
23,Zeta,"(-6.789473684210527, -2.473684210526315)",-4.631578947368421,-0.004770313941053269
24,Zeta,"(-2.473684210526315, 1.8421052631578974)",-0.31578947368420884,-0.00788407182056759
25,Zeta,"(-28.36842105263158, -24.05263157894737)",-26.210526315789473,-0.004636108833331562
26,Zeta,"(-15.421052631578945, -11.105263157894736)",-13.26315789473684,-0.0058796749103020175
27,Zeta,"(-19.736842105263158, -15.421052631578945)",-17.57894736842105,-0.008607596418235417
28,Zeta,"(-24.05263157894737, -19.736842105263158)",-21.894736842105264,-0.008983336285587005
29,Zeta,"(6.15789473684211, 10.473684210526315)",8.315789473684212,0.03856608462424597
30,Zeta,"(1.8421052631578974, 6.15789473684211)",4.0000000000000036,0.01854620125955963
31,Zeta,"(-32.68421052631579, -28.36842105263158)",-30.526315789473685,-0.006819852623809741
32,Zeta,"(10.473684210526315, 14.789473684210527)",12.631578947368421,0.01508222626895655
33,Zeta,"(-37.0, -32.68421052631579)",-34.84210526315789,-0.0030933947828353844
34,Zeta,"(14.789473684210527, 19.10526315789474)",16.947368421052634,0.016955943971349703
35,Zeta,"(19.10526315789474, 23.421052631578945)",21.263157894736842,0.01043964775728682
36,Zeta,"(23.421052631578945, 27.736842105263165)",25.578947368421055,-0.0037721556536518767
37,Zeta,"(40.684210526315795, 45.0)",42.8421052631579,0.009358577739456302
38,Zeta,"(27.736842105263165, 32.05263157894737)",29.894736842105267,-0.00011069118333443574
39,Zeta,"(32.05263157894737, 36.368421052631575)",34.21052631578947,0.028985946093671142
40,Zeta,"(36.368421052631575, 40.684210526315795)",38.526315789473685,0.01611071997746365
