,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.06744332656248635
1,P_charged_centers,1.0,1.0,0.020371977791108352
2,N_charged_centers,1.0,1.0,0.004119059151349917
3,N_charged_centers,0.0,0.0,-0.008155719339071069
4,cLogP,9.3028,9.3028,-0.05835789778930378
5,cLogP,9.784,9.784,0.0553832354195405
6,cLogP,12.515,12.515,0.04831733845103541
7,cLogP,6.12,6.12,-0.05538760145430905
8,Hbond_D,3.0,3.0,0.004133385364834851
9,Hbond_D,2.0,2.0,0.009454955180502253
10,Hbond_D,0.0,0.0,-0.004972858870074253
11,NP_ratio,4.0,4.0,0.003121193529949956
12,NP_ratio,8.0,8.0,0.005532500000518251
13,NP_ratio,12.0,12.0,-0.00961678767999251
14,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.017093244027951596
15,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.04759763906034052
16,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.02728202228465146
17,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.00812759779877843
18,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.08415939390960385
19,Dlin-MC3+Helper lipid percentage,20.0,20.0,0.07230222933869375
20,Dlin-MC3+Helper lipid percentage,40.0,40.0,0.04127633291030116
21,Dlin-MC3+Helper lipid percentage,60.0,60.0,-0.020009912461750677
22,Dlin-MC3+Helper lipid percentage,80.0,80.0,-0.07775413410286093
23,Chol_DMG-PEG_ratio,500.0,500.0,0.03639936175905556
24,Chol_DMG-PEG_ratio,100.0,100.0,0.10388144898940903
25,Chol_DMG-PEG_ratio,10.0,10.0,-0.15246407800779446
26,Size,"(321.0, 560.0)",440.5,-0.01187768076005268
27,Size,"(82.0, 321.0)",201.5,0.001205233459267551
28,Size,"(799.0, 1038.0)",918.5,-0.017108271799730828
29,Size,"(1755.0, 1994.0)",1874.5,-0.013858124791860358
30,Size,"(1038.0, 1277.0)",1157.5,-0.011826011463199126
31,Size,"(560.0, 799.0)",679.5,-0.004942160949125377
32,Size,"(1277.0, 1516.0)",1396.5,0.007208754073262746
33,Size,"(1516.0, 1755.0)",1635.5,-0.005235832406778903
34,Size,"(1994.0, 2233.0)",2113.5,-0.026314521229978433
35,Size,"(4384.0, 4623.0)",4503.5,0.0033052956385401576
36,Size,"(2711.0, 2950.0)",2830.5,0.0016301630829450187
37,Size,"(2950.0, 3189.0)",3069.5,-0.03409166256172944
38,PDI,0.292666667,0.292666667,-0.003001922826610005
39,PDI,0.187666667,0.187666667,-0.017587690268107962
40,PDI,0.408666667,0.408666667,-0.039003865653357186
41,PDI,0.359666667,0.359666667,-0.00013655943524347382
42,PDI,0.308666667,0.308666667,0.002306343195950294
43,PDI,0.374333333,0.374333333,-0.018133350487438298
44,PDI,0.257,0.257,-0.009902607562206088
45,PDI,0.367333333,0.367333333,0.0028913891497897187
46,PDI,0.301,0.301,0.013100334068188082
47,PDI,0.5935,0.5935,0.00132102579492118
48,PDI,0.445,0.445,0.007188440004552109
49,PDI,0.466166667,0.466166667,0.00898351267316262
50,PDI,0.062333333,0.062333333,0.03724282237663285
51,PDI,0.177666667,0.177666667,0.01580275555077953
52,PDI,0.298,0.298,-0.0027356461925562834
53,PDI,0.319666667,0.319666667,0.007858810274973132
54,PDI,0.285666667,0.285666667,0.005383118837562222
55,PDI,0.286333333,0.286333333,0.00560699870740197
56,PDI,0.296333333,0.296333333,0.014692552930638607
57,PDI,0.565833333,0.565833333,0.0008514739558417684
58,PDI,0.429666667,0.429666667,-0.0024040289955296963
59,PDI,0.270666667,0.270666667,0.0014933103896410161
60,PDI,0.301666667,0.301666667,0.006734535460773588
61,PDI,0.512666667,0.512666667,0.002173523112549933
62,PDI,0.463333333,0.463333333,0.031424575703189704
63,PDI,0.442333333,0.442333333,0.03996246079206965
64,PDI,0.252,0.252,-0.004842724510831914
65,PDI,0.283333333,0.283333333,0.006686283630569134
66,PDI,0.240333333,0.240333333,0.004314096737726102
67,PDI,0.281333333,0.281333333,0.00252449728607936
68,PDI,0.537333333,0.537333333,0.0027724899680504657
69,PDI,0.436166667,0.436166667,-0.004900540020984472
70,PDI,0.323,0.323,0.012705755939489125
71,PDI,0.320333333,0.320333333,0.00794148815467728
72,PDI,0.568333333,0.568333333,-0.006194235802749638
73,PDI,0.293,0.293,0.005021660668657816
74,PDI,0.251,0.251,-0.007832861071901155
75,PDI,0.263,0.263,0.00042217152345829477
76,PDI,0.273666667,0.273666667,-0.0030018396399192388
77,PDI,0.252666667,0.252666667,-0.02060855895658635
78,PDI,0.257333333,0.257333333,-0.005315711639624902
79,PDI,0.268333333,0.268333333,0.0003436648269033815
80,PDI,0.3755,0.3755,0.009049955999648399
81,PDI,0.288833333,0.288833333,0.0039241673103858924
82,PDI,0.234333333,0.234333333,0.009638969660644156
83,PDI,0.579,0.579,-0.018166154244094936
84,PDI,0.492333333,0.492333333,-0.0008136798993855006
85,PDI,0.215333333,0.215333333,-0.015251223738248913
86,PDI,0.461,0.461,0.003935223026964607
87,PDI,0.131333333,0.131333333,0.00571547677800508
88,PDI,0.151833333,0.151833333,0.00043361817887298026
89,PDI,0.102,0.102,0.006993165322181698
90,PDI,0.518,0.518,0.031847211398075316
91,PDI,0.349333333,0.349333333,-0.0028215963289574364
92,PDI,0.548,0.548,0.04396416277818253
93,PDI,0.46,0.46,0.02757959696612566
94,PDI,0.504666667,0.504666667,0.015996296074011963
95,PDI,0.482666667,0.482666667,0.01690681668876026
96,PDI,0.325666667,0.325666667,0.03122719191335778
97,PDI,0.144666667,0.144666667,-0.020096008401529027
98,PDI,0.213666667,0.213666667,-0.03747799839144144
99,PDI,0.112,0.112,-0.006289987052269002
100,PDI,0.447,0.447,0.03438212630839893
101,PDI,0.441,0.441,0.045449642234862815
102,PDI,0.565,0.565,0.007722234753834907
103,PDI,0.412333333,0.412333333,-0.024813912664107537
104,PDI,0.080666667,0.080666667,0.0019509049366717372
105,PDI,0.114666667,0.114666667,-0.003166199291352514
106,PDI,0.3485,0.3485,0.0007027616415608039
107,PDI,0.453,0.453,0.03292133721993845
108,PDI,0.536333333,0.536333333,0.04327927016626774
109,PDI,0.343333333,0.343333333,0.011956170212122893
110,PDI,0.484333333,0.484333333,0.017349678470919325
111,PDI,0.341333333,0.341333333,0.016386280058645487
112,PDI,0.295666667,0.295666667,0.008590714310227059
113,PDI,0.146666667,0.146666667,-0.026267825655345082
114,PDI,0.148333333,0.148333333,-0.02049146905123338
115,PDI,0.436333333,0.436333333,-0.013751858975714003
116,PDI,0.343666667,0.343666667,0.017444439861840248
117,PDI,0.364666667,0.364666667,0.013810819604913553
118,PDI,0.267,0.267,0.004063245589116169
119,PDI,0.353333333,0.353333333,0.01744189333172542
120,PDI,0.390666667,0.390666667,0.008713947510165816
121,PDI,0.217333333,0.217333333,-0.019907773069525434
122,PDI,0.153666667,0.153666667,-0.017969254238373197
123,PDI,0.369,0.369,0.01860178867349176
124,PDI,0.277,0.277,0.010709424362286498
125,PDI,0.221,0.221,-0.025026349521481424
126,PDI,0.200333333,0.200333333,-0.01726813864915069
127,PDI,0.109,0.109,-0.0028736085664227964
128,PDI,0.203333333,0.203333333,-0.027546233404405127
129,PDI,0.1,0.1,-0.012176902735655743
130,PDI,0.111,0.111,-0.018871281271916687
131,PDI,0.106333333,0.106333333,-0.011196775796215405
132,PDI,0.209,0.209,-0.019984163512958293
133,PDI,0.061666667,0.061666667,-0.02157694148716285
134,PDI,0.201,0.201,-0.025265827579439928
135,PDI,0.132666667,0.132666667,-0.009976050969930587
136,PDI,0.290333333,0.290333333,0.010963926812400352
137,PDI,0.238333333,0.238333333,0.05573455295611849
138,PDI,0.428333333,0.428333333,-0.010699890871772418
139,PDI,0.599333333,0.599333333,-0.004104713977228513
140,PDI,0.307333333,0.307333333,0.005034657849426845
141,PDI,0.435666667,0.435666667,-0.0059441863262642315
142,PDI,0.400666667,0.400666667,-0.012551412637552503
143,PDI,0.504,0.504,0.00459533535451276
144,PDI,0.356666667,0.356666667,0.00381618128215764
145,PDI,0.331,0.331,0.031777793438214776
146,PDI,0.313333333,0.313333333,0.004085201832994699
147,PDI,0.258666667,0.258666667,-0.008389382193444136
148,PDI,0.286,0.286,0.0049212314812708885
149,PDI,0.231666667,0.231666667,0.0009822669499023524
150,PDI,0.334,0.334,0.007869451036617313
151,PDI,0.396,0.396,-0.0034946197565806705
152,PDI,0.366333333,0.366333333,0.004488374629993375
153,PDI,0.477333333,0.477333333,0.00510480063075663
154,PDI,0.330666667,0.330666667,0.02467448292987635
155,PDI,0.313,0.313,0.0064267594019431235
156,PDI,0.302666667,0.302666667,0.014717665070801616
157,PDI,0.251333333,0.251333333,-0.005629128390823753
158,PDI,0.095333333,0.095333333,0.027355350367721736
159,PDI,0.223666667,0.223666667,-0.009125412672210466
160,PDI,0.3625,0.3625,0.0038305416279315117
161,PDI,0.315,0.315,0.007678696194711392
162,PDI,0.393333333,0.393333333,-0.005085177167438838
163,PDI,0.289333333,0.289333333,0.007380108276948497
164,PDI,0.339666667,0.339666667,0.00833401259680424
165,PDI,0.245,0.245,-0.0013522843761586598
166,PDI,0.241333333,0.241333333,-0.006160778305481442
167,PDI,0.152666667,0.152666667,-0.0048138473353092
168,PDI,0.6,0.6,-0.005636547883417424
169,PDI,0.341,0.341,0.00676939807662793
170,PDI,0.512,0.512,0.008234168742961089
171,PDI,0.328666667,0.328666667,0.007745758264494179
172,PDI,0.391333333,0.391333333,-0.0013233850477273863
173,PDI,0.407666667,0.407666667,-0.0075646462552385624
174,PDI,0.306,0.306,0.007650442488694993
175,PDI,0.264333333,0.264333333,0.007295051707150897
176,PDI,0.18,0.18,-0.018183123537543488
177,PDI,0.205,0.205,-0.006403789376800799
178,PDI,0.574666667,0.574666667,-0.006514259053609043
179,PDI,0.133666667,0.133666667,-0.0065984735273860754
180,PDI,0.154666667,0.154666667,-0.008287095533056425
181,PDI,0.546333333,0.546333333,-0.0019250958323703685
182,PDI,0.121,0.121,-0.0015663326543646778
183,PDI,0.392,0.392,-0.0026531900615055304
184,PDI,0.139666667,0.139666667,-0.00611011635767607
185,PDI,0.434666667,0.434666667,-0.0037646091008729995
186,PDI,0.280666667,0.280666667,0.006007112052533489
187,PDI,0.464333333,0.464333333,-0.0011040399610612866
188,PDI,0.403333333,0.403333333,-0.014319528522996198
189,PDI,0.496333333,0.496333333,-0.0072855412024758395
190,PDI,0.211,0.211,-0.02298559172761236
191,PDI,0.237333333,0.237333333,0.04268085636396795
192,PDI,0.246666667,0.246666667,-0.0006938404412216141
193,PDI,0.215,0.215,-0.054900296305642096
194,PDI,0.260333333,0.260333333,0.01574446977467508
195,PDI,0.219666667,0.219666667,-0.023564877139855004
196,PDI,0.164666667,0.164666667,-0.02286965766155748
197,PDI,0.225333333,0.225333333,-0.024442310546536044
198,PDI,0.344333333,0.344333333,0.029711374028866085
199,PDI,0.316,0.316,0.04753651437441044
200,PDI,0.264,0.264,0.013878050029354225
201,PDI,0.182,0.182,-0.0215692594195926
202,PDI,0.242,0.242,0.010698558935586638
203,PDI,0.328333333,0.328333333,0.04050276483422398
204,PDI,0.206666667,0.206666667,-0.020349621915232645
205,PDI,0.193666667,0.193666667,-0.015259590385491885
206,PDI,0.484666667,0.484666667,-0.008804839305687989
207,PDI,0.162,0.162,0.015020255639343685
208,PDI,0.206,0.206,-0.04030237836877273
209,PDI,0.294,0.294,0.02380801954441476
210,PDI,0.557666667,0.557666667,-0.010536450843263913
211,PDI,0.220333333,0.220333333,-0.07320087129819335
212,PDI,0.233333333,0.233333333,0.000929824799787632
213,PDI,0.427666667,0.427666667,-0.014015900470543529
214,PDI,0.256333333,0.256333333,-0.011921381309827648
215,PDI,0.173666667,0.173666667,-0.021107139498080296
216,PDI,0.229333333,0.229333333,-0.005668006428149695
217,PDI,0.420666667,0.420666667,-0.033015006357900875
218,PDI,0.358,0.358,-0.008421315756373598
219,PDI,0.522,0.522,-0.012591126255948791
220,PDI,0.262666667,0.262666667,0.004215896176166284
221,PDI,0.327666667,0.327666667,0.02952370635495982
222,PDI,0.197333333,0.197333333,-0.035985522316543284
223,PDI,0.275,0.275,0.01094539978958392
224,PDI,0.266,0.266,0.006280470444383878
225,PDI,0.208666667,0.208666667,-0.011468025035512114
226,PDI,0.237,0.237,0.021406769381931263
227,PDI,0.327,0.327,0.03949292950257238
228,PDI,0.569,0.569,-0.01739050387415516
229,PDI,0.17,0.17,-0.004253239204912313
230,PDI,0.330333333,0.330333333,0.050751729469008064
231,PDI,0.196,0.196,-0.025475336121379675
232,PDI,0.268,0.268,0.010962903524092396
233,PDI,0.254,0.254,0.0020815948228669924
234,PDI,0.261666667,0.261666667,0.021663426841904455
235,PDI,0.183666667,0.183666667,-0.004626511558896028
236,PDI,0.187333333,0.187333333,-0.00012012353534220327
237,PDI,0.31,0.31,0.04175529799000521
238,PDI,0.485666667,0.485666667,-0.01804071845786349
239,PDI,0.368333333,0.368333333,-0.0017123596056263799
240,PDI,0.275333333,0.275333333,0.01938934063370672
241,PDI,0.236666667,0.236666667,0.07536017468796097
242,PDI,0.303666667,0.303666667,0.04699516139157965
243,PDI,0.236333333,0.236333333,0.0860430782657448
244,PDI,0.232,0.232,0.05454398402977988
245,PDI,0.260666667,0.260666667,0.020235933639898403
246,PDI,0.307666667,0.307666667,0.025296076779685938
247,PDI,0.245666667,0.245666667,-0.0042382578223838785
248,PDI,0.184333333,0.184333333,-0.008437409855469096
249,PDI,0.24,0.24,0.015555272184650658
250,PDI,0.433333333,0.433333333,-0.009910982282521926
251,PDI,0.246333333,0.246333333,0.004134298698548884
252,PDI,0.288333333,0.288333333,0.03562467234405475
253,PDI,0.201666667,0.201666667,-0.04557832348788361
254,PDI,0.204333333,0.204333333,-0.05189620024421368
255,PDI,0.244333333,0.244333333,0.0007266481464061393
256,PDI,0.21,0.21,-0.017411579136103705
257,PDI,0.167333333,0.167333333,-0.04046976663209342
258,PDI,0.203,0.203,-0.041986616902905394
259,PDI,0.501,0.501,-0.025975843459914383
260,PDI,0.279,0.279,0.0030048347330222636
261,PDI,0.165333333,0.165333333,-0.053541961605410124
262,PDI,0.185333333,0.185333333,-0.028106444160363536
263,PDI,0.199,0.199,-0.01718551742806707
264,PDI,0.207,0.207,-0.002698626806075294
265,PDI,0.481666667,0.481666667,-0.008149342367616712
266,PDI,0.428,0.428,-0.010805849021509011
267,PDI,0.157333333,0.157333333,-0.005568143127798311
268,PDI,0.263333333,0.263333333,0.025578925133347495
269,PDI,0.228333333,0.228333333,0.006531711139395399
270,PDI,0.208,0.208,0.00642308413651941
271,PDI,0.209333333,0.209333333,0.004928515714352945
272,PDI,0.219,0.219,-0.02133901943710696
273,PDI,0.272333333,0.272333333,0.011763487040029344
274,PDI,0.439666667,0.439666667,0.0017350996835887016
275,PDI,0.281,0.281,0.018147357108178046
276,PDI,0.168333333,0.168333333,-0.03093408642914272
277,PDI,0.198666667,0.198666667,-0.02088990609596658
278,PDI,0.335333333,0.335333333,0.02903024054746351
279,PDI,0.255,0.255,-0.003070476648141542
280,PDI,0.178,0.178,-0.02236585117015862
281,PDI,0.577,0.577,-0.012961227345134673
282,PDI,0.409333333,0.409333333,-0.005094599650380576
