,RLU_PC3
0,0.11259522070332882
1,0.1305436710842116
2,0.06355003652300949
3,0.11896065950120006
4,0.07356777627047899
5,0.12490869247626006
6,0.1592403214024835
7,0.026400918292810174
8,0.05259313367421477
9,0.06355003652300949
10,0.08264635291662319
11,0.026400918292810174
12,0.06355003652300949
13,0.0
14,0.010330794114577893
15,0.05259313367421477
16,0.05259313367421477
17,0.0402796619012835
18,0.0402796619012835
19,0.05259313367421477
20,0.05259313367421477
21,0.010330794114577893
22,0.0402796619012835
23,0.010330794114577893
24,0.0
25,0.026400918292810174
26,0.0
27,0.07356777627047899
28,0.026400918292810174
29,0.0
30,0.026400918292810174
31,0.026400918292810174
32,0.010330794114577893
33,0.026400918292810174
34,0.0
35,0.026400918292810174
36,0.010330794114577893
37,0.0402796619012835
38,0.0402796619012835
39,0.0402796619012835
40,0.0402796619012835
41,0.0
42,0.026400918292810174
43,0.010330794114577893
44,0.05259313367421477
45,0.05259313367421477
46,0.010330794114577893
47,0.026400918292810174
48,0.010330794114577893
49,0.010330794114577893
50,0.0402796619012835
51,0.0402796619012835
52,0.05259313367421477
53,0.026400918292810174
54,0.0
55,0.026400918292810174
56,0.0
57,0.0
58,0.026400918292810174
59,0.05259313367421477
60,0.0
61,0.010330794114577893
62,0.0
63,0.026400918292810174
64,0.026400918292810174
65,0.010330794114577893
66,0.026400918292810174
67,0.0402796619012835
68,0.010330794114577893
69,0.0
70,0.0
71,0.010330794114577893
72,0.0
73,0.0402796619012835
74,0.07356777627047899
75,0.010330794114577893
76,0.0402796619012835
77,0.010330794114577893
78,0.0
79,0.0
80,0.07356777627047899
81,0.010330794114577893
82,0.010330794114577893
83,0.0
84,0.026400918292810174
85,0.0402796619012835
86,0.026400918292810174
87,0.06355003652300949
88,0.0
89,0.010330794114577893
90,0.010330794114577893
91,0.0
92,0.0402796619012835
93,0.0
94,0.0
95,0.010330794114577893
96,0.11259522070332882
97,0.09099446937284776
98,0.09099446937284776
99,0.09871647709485547
100,0.08264635291662319
101,0.0402796619012835
102,0.09871647709485547
103,0.06355003652300949
104,0.026400918292810174
105,0.0402796619012835
106,0.05259313367421477
107,0.010330794114577893
108,0.026400918292810174
109,0.10591672753834917
110,0.06355003652300949
111,0.06355003652300949
112,0.09099446937284776
113,0.05259313367421477
114,0.026400918292810174
115,0.0402796619012835
116,0.07356777627047899
117,0.0402796619012835
118,0.0
119,0.026400918292810174
120,0.06355003652300949
121,0.05259313367421477
122,0.026400918292810174
123,0.05259313367421477
124,0.0
125,0.010330794114577893
126,0.0402796619012835
127,0.0402796619012835
128,0.010330794114577893
129,0.026400918292810174
130,0.05259313367421477
131,0.026400918292810174
132,0.026400918292810174
133,0.12490869247626006
134,0.1592403214024835
135,0.05259313367421477
136,0.0402796619012835
137,0.0402796619012835
138,0.09099446937284776
139,0.0402796619012835
140,0.0402796619012835
141,0.15496191171866847
142,0.06355003652300949
143,0.0
144,0.010330794114577893
145,0.0
146,0.010330794114577893
147,0.026400918292810174
148,0.026400918292810174
149,0.026400918292810174
150,0.026400918292810174
151,0.06355003652300949
152,0.0
153,0.0
154,0.010330794114577893
155,0.06355003652300949
156,0.05259313367421477
157,0.0402796619012835
158,0.0
159,0.0402796619012835
160,0.05259313367421477
161,0.0
162,0.0402796619012835
163,0.0
164,0.0402796619012835
165,0.010330794114577893
166,0.09099446937284776
167,0.06355003652300949
168,0.05259313367421477
169,0.06355003652300949
170,0.05259313367421477
171,0.0
172,0.12490869247626006
173,0.0
174,0.0402796619012835
175,0.05259313367421477
176,0.026400918292810174
177,0.010330794114577893
178,0.026400918292810174
179,0.05259313367421477
180,0.11259522070332882
181,0.08264635291662319
182,0.19722425127830534
183,0.06355003652300949
184,0.11259522070332882
185,0.0402796619012835
186,0.0402796619012835
187,0.2905144526766148
188,0.0402796619012835
189,0.0
190,0.06355003652300949
191,0.0402796619012835
192,0.2696441615360534
193,0.4226233955963686
194,0.17103203589690075
195,0.06355003652300949
196,0.0
197,0.0402796619012835
198,0.010330794114577893
199,0.08264635291662319
200,0.08264635291662319
201,0.0
202,0.0402796619012835
203,0.08264635291662319
204,0.3489512678701868
205,0.06355003652300949
206,0.010330794114577893
207,0.010330794114577893
208,0.06355003652300949
209,0.0402796619012835
210,0.0
211,0.06355003652300949
212,0.010330794114577893
213,0.010330794114577893
214,0.0
215,0.09871647709485547
216,0.16331002817489304
217,0.11259522070332882
218,0.010330794114577893
219,0.06355003652300949
220,0.010330794114577893
221,0.06355003652300949
222,0.0402796619012835
223,0.0
224,0.010330794114577893
225,0.0402796619012835
226,0.13596994678075758
227,0.0402796619012835
228,0.010330794114577893
229,0.0402796619012835
230,0.06355003652300949
231,0.010330794114577893
232,0.2469998956485443
233,0.12490869247626006
234,0.0402796619012835
235,0.010330794114577893
236,0.11259522070332882
237,0.09871647709485547
238,0.17823228634039445
239,0.09871647709485547
240,0.11259522070332882
241,0.06355003652300949
242,0.19127621830324532
243,0.010330794114577893
244,0.08264635291662319
245,0.11259522070332882
246,0.0
247,0.010330794114577893
248,0.09871647709485547
249,0.08264635291662319
250,0.010330794114577893
251,0.11259522070332882
252,0.010330794114577893
253,0.1850151309610769
254,0.12490869247626006
255,0.0402796619012835
256,0.010330794114577893
257,0.26661796932067205
258,0.0
259,0.09871647709485547
260,0.06355003652300949
261,0.010330794114577893
262,0.0402796619012835
263,0.08264635291662319
264,0.09871647709485547
265,0.0402796619012835
266,0.0402796619012835
267,0.06355003652300949
268,0.0402796619012835
269,0.06355003652300949
270,0.0402796619012835
271,0.09871647709485547
272,0.08264635291662319
273,0.09871647709485547
274,0.16331002817489304
275,0.0
276,0.3175414797036419
277,0.08264635291662319
278,0.13596994678075758
279,0.08264635291662319
280,0.17103203589690075
281,0.08264635291662319
282,0.08264635291662319
283,0.08264635291662319
