,18PG,DOPE,DOTAP,DSPC,aggregate
0,0.37391521084951007,0.000605144008508085,0.06752243020586801,0.2126143323421248,0.37391521084951007
1,0.29479154808257757,0.20035265234181487,0.04980991679151936,0.1083476402890925,0.29479154808257757
2,0.4940085947183735,0.18746767059733815,0.18289949033666042,0.01752298097927618,0.4940085947183735
3,0.43807412157747805,0.20088572224654538,0.12797792692376286,0.27995667113489875,0.43807412157747805
4,0.4523824604258749,0.26524554247175625,0.1712528330098737,0.06404562302079819,0.4523824604258749
5,0.5307963519440962,0.2544256013054179,0.40805865514014394,0.007195323392442332,0.5307963519440962
6,0.38829314158464817,0.3275159358294619,0.0529414632385411,0.31949265771677937,0.38829314158464817
7,0.35661665054541875,0.02804874385878353,0.11162312906069616,0.20072436541512867,0.35661665054541875
8,0.5222568569102042,0.187506693122157,0.35163204041901724,0.028695167458437476,0.5222568569102042
9,0.17684362276290944,0.05560955619423226,0.019168443343671238,0.022592460268836573,0.17684362276290944
10,0.11658382475758844,0.01741639861860124,0.06575659602997527,0.11689094356825488,0.11658382475758844
11,0.2754847401021271,0.03518201058641392,0.19864862736499844,0.06685849396262092,0.2754847401021271
12,0.12030408059993081,0.21186979801561678,0.15537791164472003,0.1416736115559054,0.12030408059993081
13,0.07611151705339936,0.35720883391214553,0.15629980629680051,0.14794668161729285,0.07611151705339936
14,0.039080355952214374,0.3847602458368838,0.4090040108279934,0.26794609766617083,0.039080355952214374
15,0.3756536957172512,0.2254343722216538,0.24419926886188392,0.4699771411591506,0.3756536957172512
16,0.26674842304163027,0.3346325607480147,0.02074636084243242,0.17905963381043377,0.26674842304163027
17,0.23198271313531582,0.2889383942800517,0.27236234237411794,0.12699145682831103,0.23198271313531582
18,0.2967962687765235,0.17429860768425712,0.16330189133880174,0.23757391423048485,0.2967962687765235
19,0.3401656779602283,0.16266273442157644,0.17960283963805912,0.27718318797492697,0.3401656779602283
20,0.5049341962859355,0.29125018151720705,0.029973343770366978,0.1072399811647271,0.5049341962859355
21,0.049062344814174985,0.11081912178019962,0.10185394799755293,0.09123534708581993,0.049062344814174985
22,0.07569189907690191,0.01912023095700073,0.10362544317573322,0.03952596842608741,0.07569189907690191
23,0.29432926596979453,0.20907051334079135,0.05898117027365635,0.15717034371284294,0.29432926596979453
24,0.008951555198946415,0.08142599105578086,0.2564838720091542,0.20037185055461126,0.008951555198946415
25,0.15403004457718394,0.0828392754972076,0.2049231849448998,0.18689714056378004,0.15403004457718394
26,0.11715532439097143,0.19798564329674107,0.05011323015766217,0.06650941968699803,0.11715532439097143
27,0.00035472248379386784,0.05067109088673716,0.2275183308327296,0.029462645153561395,0.00035472248379386784
28,0.10689257021537596,0.013055530431862472,0.2625017972431321,0.14054825836345086,0.10689257021537596
29,0.10081558744024188,0.08955642505427419,0.03673171482934773,0.001929729728105567,0.10081558744024188
