LGBM,XGB,RF,MLP,DT,kNN,MLR,PLS,lasso
0.28702764521019375,0.2239568716799477,0.2816873420957614,0.32763604608493946,0.3103264726756565,0.2711577539597202,0.28030023056451225,0.2719238424682222,0.2888189425539346
0.11650452908963424,0.2324621502053577,0.15823204991719897,0.24361480455196183,0.14735628105039034,0.17688947157665835,0.4084076149495664,0.4119511970395539,0.42021176104953545
0.10168969180296358,0.10586699089359264,0.10990400254317476,0.006591460425582174,0.11240241305890697,0.0005280791767847126,0.12710543232987914,0.12590829634889494,0.1582004592738271
0.0761038363434895,0.0487626076083052,0.024820433307524925,0.12990099615156248,0.046176366217175246,0.06381290595658429,0.03187259815468391,0.03558514061059914,0.03767792931628855
0.12360295368523089,0.21107228750705387,0.11500371579799529,0.25247411477089576,0.07997693399574168,0.19482383856014984,0.03411532921995919,0.03179475283386157,0.012344596360652216
0.027196089134548573,0.0034539504538536048,0.05018772503815083,0.09245342665073114,0.008561036195883553,0.0650353189608402,0.26345318647900123,0.2620081059465969,0.28697518182749954
0.015533052631025335,0.042019419038947126,0.003689445017958315,0.16693076447829686,0.07846877217885018,0.010132082658246333,0.08193454386141474,0.07273361385103683,0.06537417586867234
0.059667958864860315,0.022494925599812365,0.06279051558590165,0.005699917986919045,0.18279808374733852,0.0385297066253697,0.017808986396820936,0.013787685988430942,0.04813582524431792
0.09397582753428912,0.11977341045632772,0.16456503223579333,0.06554910498194766,0.031272178850248356,0.06725270547336915,0.24579898943173162,0.24974193721561033,0.2698496345643575
0.29608807858997105,0.25913364501012986,0.33360432931156836,0.36564300303134945,0.34102200141944633,0.4257271902665742,0.5274433451062968,0.5281955077562006,0.5278927803208218
0.057954216786524904,0.0691442918574412,0.0570488838967923,0.0502284118401376,0.04444641589779996,0.09522704845499108,0.036180102108018364,0.03847250519341794,0.09710371165521736
0.08164509349489285,0.007341916866552889,0.06718062455642315,0.08164060552971764,0.040498580553584074,0.031186738882851006,0.059747887760348284,0.060343156359694006,0.0770600954514915
0.38793121578368783,0.4687756163334491,0.45361249112846014,0.2827081168304345,0.6644339957416607,0.5062230571224793,0.5160031069412028,0.5175428711786826,0.5116378376235087
0.023951948455085414,0.017595764844446304,0.06700897571348713,0.1028323613154759,0.19739176721078772,0.08224459502677867,0.08833091473566473,0.08553076644026247,0.11656613399579091
0.027471150979776343,0.00603742562260845,0.012769694819020794,0.10247283289441328,0.0192512420156139,0.21501177972328273,0.11115961519964068,0.11184893687901964,0.14642283994533212
0.0014863946561499697,0.01984457110072646,0.031630406710827064,0.07491126481272747,0.05420511000709727,0.04929104938726703,0.0011697121771769847,0.003032309351286233,0.02963303541007334
0.09589900069399704,0.09952739285102885,0.06455142849964068,0.09588030147939497,0.04488999290276796,0.0567963184024175,0.0044197437557894625,0.0001737695854405752,0.006209045865687601
0.13471071506390492,0.04835412523863236,0.08524219304471248,0.024509952155042758,0.21318310858765077,0.02477738716917599,0.022581268688304457,0.024294570142592564,0.04548078917065568
0.03151800335449395,0.036666618246318006,0.06935042580776651,0.06953989454945914,0.03668381831085876,0.004091187575783528,0.12804500540818298,0.13891203793459855,0.1196927234974623
0.15545729554951065,0.2163961511964575,0.1814673527324342,0.19948540330894898,0.14482789212207237,0.17173319801004355,0.10789920254583041,0.11222019910679076,0.1089474977863839
0.09990466498073891,0.11462391691905027,0.1136186651907386,0.14983340718318772,0.023908800567778554,0.04716910550315967,0.10076574266974736,0.10511197817608087,0.1642296167138314
0.013228900324273929,0.03123203865427604,0.07409336618583784,0.040626068121533465,0.2236071682044003,0.03570603270565487,0.07415629362934595,0.07687958968397735,0.03421585223137702
0.17379003782185398,0.11617362626145461,0.17353088774544628,0.1538617777614601,0.2951561391057486,0.19736053294220873,0.2843798595371095,0.288323755076582,0.28430278343289755
0.11058123956571764,0.18993448246616773,0.1579506906871615,0.1021579877461744,0.2271114265436479,0.06388190077306033,0.03198639772842471,0.030343419677560268,0.01507554081482565
0.003104700103536806,0.0732463568216355,0.004427091254351256,0.07051125951294318,0.10512775017743087,0.06708711740381668,0.16069032719419774,0.1632957577417039,0.15092023597452575
0.1960730924040177,0.16233153910904258,0.15782900683624307,0.32453256818332415,0.13919446415897802,0.16477641525424352,0.2305322416016558,0.22822890179260502,0.2628789139678099
0.04125177657985324,0.04326494316245921,0.05721978479274836,0.06810612297196494,0.1077004968062456,0.008283937668513763,0.13855564229515105,0.13821280903237276,0.12284344966410432
0.059121658472076066,0.15437298205154337,0.10235051454932564,0.2835927362663283,0.08920333569907735,0.3617448745534973,0.21780629207130175,0.20954855777554215,0.2670808934255364
0.011785464616557828,0.006073325851269962,0.033021355064382085,0.0938940157054935,0.03167139815471964,0.07801619045425279,0.041936479524650405,0.04285870863100094,0.029787917238929373
0.04515418125990195,0.1504604303303807,0.07317197480482596,0.107720002147768,0.11612845990063869,0.06595013987595266,0.009326820414123027,0.01290956508788299,0.006552518141752395
0.0054849222609968384,0.002906037337226608,0.026768003849710564,0.07388664278170298,0.2533711852377572,0.18221085109884094,0.11596464877394264,0.12155696877031985,0.14521855221939495
0.11606932634133971,0.1408145856654246,0.1963195224259443,0.11638700047889827,0.07700496806245571,0.058924678671104735,0.18800944370715267,0.19385091491299766,0.21451925741535394
0.1358482915110122,0.12068186874843123,0.1538890654852666,0.12265304972251367,0.0237757274662882,0.16565856419628544,0.12373140047965725,0.1295960142575424,0.1908362079931566
0.01803753951042153,0.0005487175678174916,0.01677094792405953,0.053948688140565526,0.019428672817601078,0.03110818766040352,0.02179229270593319,0.019365292857460248,0.010793414619156227
0.016723619895275488,0.007632036256485564,0.04981041518807683,0.10310656696469311,0.06777856635911994,0.056679603332965955,0.22381193388973386,0.22014515557066971,0.1604293313022105
0.073856680283578,0.043633224970064166,0.06184917888967739,0.0332404510890944,0.07407735982966646,0.10095116827906458,0.14500751795453026,0.1474245746160322,0.10407592649183273
0.041267108381935313,0.0035144437746937873,0.03066997188404219,0.0038361999797001944,0.012553229240596153,0.05483880943911856,0.1192710266756708,0.12067739657108634,0.12888565800663954
0.034991234251323444,0.09376812674967094,0.019475868710473354,0.11613818218962213,0.008516678495386731,0.1698535843598118,0.18195371952318717,0.1761045949674298,0.2423720561533177
0.013892887260190223,0.10743641527600956,0.1276477382501381,0.034961008241555236,0.6281937544357701,0.08089634275749191,0.17913888548374624,0.1783246066778944,0.1683385137738126
0.06961976024171179,0.029057706815287854,0.06789612437873638,0.1108341945603113,0.19881121362668563,0.0727475403152108,0.1338745340773334,0.1311441863371673,0.14721140290907986
0.038723171814489143,0.06771278971471717,0.05086275537903434,0.030001930720049363,0.04551100070972325,0.0016795970367306512,0.16646944570724997,0.1685167046180448,0.17448698041878208
0.09114293335564616,0.1084288673209669,0.013588611899692349,0.048152766726629104,0.17303938963804122,0.03395158171992996,0.14971011510870202,0.1511653561930637,0.17764584499273484
0.13681889697588306,0.13741463293751732,0.08577893600662384,0.1324176119589447,0.008516678495386842,0.07856989565066935,0.03253733640611112,0.03149384925681031,0.0679334398941544
0.1082455687918123,0.02778850553981632,0.10366081346646039,0.12087654289185346,0.10401880766501065,0.10491115146659746,0.09291296839006308,0.0903588764094288,0.11980367270886727
0.022665653599134555,0.011503715583667251,0.011973252306600485,0.09075816535542425,0.027146912704045456,0.21942365619528514,0.17304100407010514,0.17465122464278116,0.21434489843715193
0.03745151690906179,0.0015272704991488029,0.07925301632363413,0.17147940815151635,0.18044712562100784,0.1257367986905893,0.07612523332751497,0.06867301541041004,0.034908805131423026
0.24136920622861335,0.3282465390739414,0.3301875952651233,0.3444928520429022,0.3593860894251242,0.5487163191910677,0.3696452925291659,0.3781123453084989,0.3867920173466529
0.034999967107901986,0.02397668763540406,0.08573645777007477,0.10475879941270794,0.03433286018452797,0.1350433025862,0.18657176474410975,0.18423510610908045,0.179326540049081
0.22801295820854042,0.11983605087691798,0.27282488319138876,0.22666123131989344,0.10841022001419451,0.20099864451453617,0.3538295281705165,0.35490528674087385,0.3442604725517636
0.02325339462582532,0.027186393991609714,0.043997740610693836,0.09799351086696584,0.006431866572036871,0.021813400766613977,0.1430080042555908,0.1488127628312016,0.12422652099801024
0.0030297812829786497,0.01452881495439895,0.014802164655784267,0.005396418148630122,0.02954222853087296,0.07063905263000836,0.20409775110439,0.2144140782712421,0.21053805187528687
0.06485435930483041,0.046813753625871146,0.05005762180509338,0.07577144090417165,0.19685947480482607,0.0025813121614137735,0.16434839412056956,0.16999260805377703,0.1940462036408751
0.026191927817698524,0.1161421623273976,0.05187655181542694,0.025448617152015407,0.04732966643009229,0.02898334873130548,0.06115086206497489,0.06513909789772898,0.08813286398024078
0.05109985164622394,0.02429887942171327,0.011422412532463622,0.07686936795324911,0.04103087295954577,0.06626910160254601,0.07391160475750358,0.07626979322456828,0.061543193361364046
0.0669461002076116,0.07875050061810018,0.09498227925867186,0.051311056123764076,0.08108587650816179,0.03369019511507332,0.10500407804139789,0.10426008497375971,0.08924443979260244
