LGBM,DT,XGB,RF,MLP,kNN,lasso,PLS,MLR
0.007344791242198556,0.17662104244435228,0.040687575676736865,0.019591288394250894,0.03722723902899028,0.00374292459852215,0.05635335673724695,0.07161300757143392,0.034093614446266796
0.001781200228777891,0.0,0.033840686082839966,0.014416188479413405,0.015707525915988674,0.0821735444085764,0.1094895440453948,0.09116395256124772,0.09429823090640226
0.004079638554265483,0.0,0.08620741310314772,0.04555772073104103,0.03549090862537854,0.0,0.1636065147551249,0.21802668177337842,0.0012012216418757964
0.015210417486981095,0.0,0.03998468071222305,0.08691616560963561,0.03401998901097944,0.21387078212364447,0.1266341397951351,0.07468299736072243,0.41015314950387444
0.08219469068291178,0.12272454951841094,0.015963860185754797,0.056390836340027534,0.08569587556674788,0.2403071624010203,0.22104861135499032,0.2734704060559082,0.18845604371760952
0.0003857300864444719,0.0,0.006589924450963736,0.010952536490210078,0.02350493138477583,0.04644221350141752,0.04168557284884222,0.05104313379427433,0.029685545805142655
0.00896146630502545,0.10064979952993225,0.034665919840335846,0.027111759020007592,0.148659590070841,0.0,0.007470330651813517,0.018993262820166598,0.019080058801039627
0.01600126722106019,0.0,0.011596825905144215,4.561559185888603e-06,0.0032758294865439797,0.2654539268990943,0.24829114471152935,0.20951788419363032,0.030055288479654593
0.015850934798026257,0.018387944144891477,0.16588773987862837,0.14175576434172327,0.011009776328059773,0.010922162311627293,0.06635568343977827,0.06595738296648825,0.053496624205517415
0.06133546427248471,0.2716023779897691,0.018647903576493263,0.0007343995073449674,0.16503520265882632,0.04319907268072033,0.07097406850162996,0.05510835240112845,0.022911291179132084
0.0008280668002075936,0.0,0.014403340407359688,0.024299346188126184,0.016482669191595384,0.0,0.12413501178562969,0.16938035882544594,0.014132341857135435
0.09031006391051699,0.1094290059449744,0.10678024590015411,0.050816619435346516,0.10480923499336012,0.04411693575410693,0.18288624346856708,0.17089682053974847,0.08736912630028043
0.04079675259140341,0.047467625236185994,0.20368997752666473,0.13455749774876583,0.019502576612422606,0.12284047020675494,0.12363465819032182,0.07619262407948288,0.012298071413760499
0.0013735480951454577,0.0036407207705424307,0.16129042208194733,0.13645891566380985,0.0037862331620187595,0.0016565838393369334,0.09769612892174734,0.0523740439913,0.09796721376141207
0.13303956019633126,0.14005253698327114,0.0026422231295246124,0.0026753844795110553,0.1519544154024032,0.02323498303244593,0.027037585229020722,0.02113540273096845,0.15509341242022628
0.03775488007561517,0.06753767454721415,0.14763158559799194,0.060851568493814005,0.12414525678197927,0.0024386400482566185,0.04906309889464,0.043610233145571664,0.004708641933708124
0.01642192970144503,0.08235402553113046,0.011635949835181236,0.0011062900509803452,0.030733477356044703,0.13299934138982172,0.06233799791647271,0.0314213877358626,0.14504265398798608
0.0017265551297060578,0.0,0.004578541964292526,0.0047614975396293524,0.15243414101567362,0.02244929366813214,0.021478583727959855,0.05213351822518854,0.10143157931732287
0.11288098715218636,0.249781095903037,0.07749525847712546,0.10494177644789429,0.07928424032698134,0.18988289488054044,0.2411908100704837,0.23381096685901326,0.10038831595001219
0.0032428975061470607,0.0,0.008987192780945508,0.19069301745307532,0.01794945503005327,0.049257840524279554,0.07766564241866264,0.10268540047335147,0.15836537787143198
0.07233163359944639,0.06493386792018069,0.017054826021194458,0.0055949139747866585,0.025536985251862432,0.04317105843556214,0.024953694178475316,0.0154753141264109,0.17292838901069862
0.008553112836307872,0.0,0.11655663889579782,0.025383437010088022,0.03723073861938381,0.0,0.10168681896986653,0.15088133511584284,0.10902644729740701
0.021912631348442915,0.0360385271210655,0.030052874237298965,0.018595636327465935,0.07984657262885744,0.0,0.0275098664602631,0.006050356652980357,0.11034907234114998
0.001003840448462549,0.0,0.013696168549358845,0.03946728573487058,0.0149531269429439,0.05889760818199219,0.3043450757789815,0.2721782967878793,0.03305405102918675
0.0011466869442464949,0.0,0.10563456715512998,0.1879730118405719,0.093074401077155,0.10702354556041513,0.007992238865525969,0.005434292045776237,0.23162928938096794
3.270979198914323e-05,0.019355730678833116,0.004107835236936808,0.0008016212100128955,0.007821195228387756,0.5603850906443206,0.25173689084393003,0.2334437446311846,0.21479339478035891
0.0012599565436962096,0.0,0.012170529924333096,7.5151934128534e-06,0.041672845539790865,0.018282632049270664,0.13046641720395624,0.17450558806356006,0.042838917214790495
0.0008342932318153561,0.0,0.02641645639611534,0.07759260630838838,0.05066443242101576,0.0025602651800126774,0.08013477071778263,0.05229428820307258,0.04211989831942756
0.05497166449910818,0.37280519839623943,0.020617537200450897,0.0018251989701357036,0.024946210968476212,0.4107199110338139,0.28463243641100566,0.24099852609995387,0.07204478657821252
0.018373981382054365,0.0,0.007747943047434092,0.0001792587709491957,0.03816382157636475,0.0,0.1016507692834962,0.1297566100617598,0.17287155685277028
0.010470730468428868,0.045209456656988806,0.010666108690202236,4.3379242448065977e-05,0.003030045165747508,0.06767759652788878,0.02740958811683747,0.06327872495854134,0.08252469843326528
0.0018839750231328522,0.0,0.04209163784980774,0.025903697221426093,0.004540701062557273,0.2565281423859937,0.17355260199650202,0.19253206400137318,0.09685424507035552
0.10247804050103393,0.0,0.11786992969675125,0.16897570493702785,0.003450093278255184,0.0058426874687708755,0.013952276259143137,0.04112108299093532,0.05035621274853476
0.04143034752454722,0.029240978846951426,0.0030420494731515646,0.0014427192520474435,0.1240036878072,0.050213863140060405,0.07543119200161563,0.10496994299475827,0.08585305483467648
0.05499777423492304,0.05502557721553991,0.07779145985841751,0.11528311486814183,0.06514625696101534,0.10559720705108983,0.09498502412529425,0.12758854236068623,0.13370198001992425
0.004035247438310382,0.0,0.09082234650850296,0.00886296533384063,0.0756734669169615,0.0,0.14865640481306108,0.19254493603744685,0.19203650218148927
0.10410322798829182,0.07170837365777226,0.02211603708565235,0.004155485599218531,0.021499451165473915,0.18701636671875665,0.17377947356207984,0.184647171393195,0.16632090525599996
0.014624106523398,0.0,0.21595109690966535,0.1976020019638112,0.07699051248048794,0.1345548854913599,0.10765333505888502,0.13769455241435033,0.36208817376202806
0.24429671858001634,0.1491773814461495,0.006323597859591246,0.020725936210923515,0.14384832441369555,0.0034069215274506954,0.0348290412263888,0.06419380145787312,0.06151819736396398
0.09070987186487134,0.06290612470620774,0.005387565586715937,0.0007345506124101108,0.0020831728753169243,0.0,0.011064906453101375,0.03746045489019967,0.11206960773437992
0.05237491395236665,0.11184847227982858,0.0760345607995987,0.05834322251407043,0.12836705299307127,0.03858634220423254,0.05946353473026228,0.04282228225616578,0.097429967567577
0.002666252150131594,0.0,0.02203935943543911,0.001747306612268913,0.008034498069212082,0.193743912124709,0.16856058994130496,0.19689200013096714,0.023052885317746005
0.06805338471811091,0.12643439789852068,0.02903842180967331,0.05713656030180169,0.09659024804847946,0.02007041813584715,0.00452765438947228,0.03385130597557137,0.019937524793787076
0.00023354132290861305,0.0,0.004650510381907225,0.0013267359874198459,0.0008232320646524016,0.15572138283003023,0.0687669937977139,0.07134784807643046,0.23264358604696317
0.012337373989157907,0.056961150283423134,0.1107850826701921,0.07278851575230637,0.10454462035394274,0.2634505192540314,0.33589796850214404,0.32142177843954695,0.26856706394903807
0.0003908218909095002,0.0,0.10330679248382357,0.07137185963145087,0.03283865548540882,0.008547510158643351,0.05260807278169494,0.06521579799858213,0.03910853529134445
0.0009097981159495354,0.0,0.042651962488889694,0.08665145284824202,0.027355221068482483,0.05495157099529635,0.04515531706933473,0.028005490498828264,0.19172152704467002
0.011821220655141974,0.0,0.0068530067801475525,0.0033977212349129856,0.031762024940814565,0.0,0.023783092081023693,0.02241870616033323,0.23834486785050166
0.0030622223575238285,0.0006912760956726179,0.02168675617246757,0.037921914657578076,0.07080491435491146,0.0007474229917382464,0.028132235990537213,0.016404312171165475,0.14874063631723755
0.16459091667271927,0.047467625236185994,0.02997696027159691,0.019200486865778552,0.006963890245107546,0.0016855377027957298,0.05824202778270893,0.08999325128409269,0.006697530793839371
0.19518355371187837,0.2466473109359878,0.15405657568545517,0.14992097397510068,0.10490635769741227,0.7577999592672409,0.585382348861793,0.569618243981916,0.12540971152827568
0.18133047790728085,0.05087792064150415,0.13501424660380068,0.09907115727299265,0.21869809850212388,0.0,0.02831613055638832,0.03251541405783415,0.0909346244309808
0.030652750312726185,0.1287847366238076,0.060415856540203094,0.04666474196387733,0.015719857176708096,0.0979278767266615,0.097953899239273,0.13681824685982696,0.002340788495005051
0.019716818754883344,0.01389464952301947,0.09317915391480303,0.1126062520689751,0.0371800543593398,0.03244632469659952,0.016617907171906143,0.032903997795719814,0.06656080536706555
0.08292137073536404,0.22070141481174244,0.007368778344243765,0.02171743649628864,0.30743736273407285,0.02367063167832168,0.19288028788140976,0.17783205711262662,0.049669017680085796
0.133478424090859,0.29959905986450985,0.1772075941927549,0.13482928492574545,0.30134470968191673,0.0018543773397892323,0.04435975786882812,0.027796369624185815,0.13100456562468293
0.10875722746050377,0.0,0.05403968698006345,0.010963407629054789,0.038133570129906647,0.00041335690866771126,0.0023535653888384633,0.02153605184964054,0.36685833651673605
0.012032937158664114,0.0,0.02932567149400711,0.0024621148849896606,0.006675867746639114,0.031312147857219905,0.01761113231407846,0.04457687719544526,0.1257143196335862
0.14419640750593068,0.05958799944697912,0.015856330673773456,0.1002629991327626,0.054522782419850424,0.04991188461147885,0.06175061004410204,0.043648463465494565,0.21360936479206782
0.21239800936698466,0.16074473478040466,0.01851122982704212,0.013772231609212482,0.2125185601767918,0.08827987203957754,0.16932182420627184,0.2129017559789817,0.202673898071136
0.04542156276804183,0.028549702751278883,0.015371661633253098,0.06457932976431319,0.07639093117541731,0.03297329446686004,0.08937541492654677,0.07403914692520142,0.034753333294981065
0.13438724937514548,0.16908613300152078,0.026179329811348295,0.12710997063674787,0.16862859511634362,0.0,0.005293907876658066,0.0165414713363857,0.057415100007198086
0.0039938068640765125,0.0,0.041028041392564774,0.07979295687617839,0.07127843916250076,0.056742702039206463,0.20998506877330597,0.2806085414994979,0.18300948420563032
0.0007493233350508444,0.09465874003410268,0.025808515027165413,0.007071983864690544,0.2092462850013661,0.0,0.0427394011486073,0.044001453193052265,0.005980427140979787
0.0022203775916261794,0.0,0.0048478445969522,0.020742705694187093,0.04643574348676022,0.028166274817587322,0.05830161155736435,0.035785683032129256,0.053668874300042524
0.01883594180898293,0.028549702751278883,0.1948844448924807,0.08285991379697322,0.005050166268448619,0.09356809792373369,0.02016148947750246,0.03779635470030117,0.16327040160415698
0.02665234063645197,0.0,0.005616101436316967,0.007627286978548011,0.011123158802547939,0.0,0.08121887161174518,0.09284978772758504,0.12718109286073537
0.21107053088383054,0.2790451172865109,0.00750284967944026,0.0066518888303461875,0.19870044507983445,0.0,0.0889834841033425,0.11158049194106259,0.20571524757730733
0.0042166245978844654,0.0,0.011015893647066899,0.008707334813738157,0.018403585460323696,0.04409467724169824,0.02751827802837664,0.03200789744956854,0.03559556963878877
0.13279218880082908,0.0555094704825107,0.13400692083059984,0.10685265751768241,0.0014136782528236524,0.20605602547869867,0.1731468002167887,0.18157175412254717,0.04310738695061318
0.006685112368207292,0.0,0.047212251943991757,0.08941603460060522,0.027713025875684444,0.2920068341103489,0.22692793789597143,0.19330187838077156,0.053107955787567496
0.00016783659422713105,0.0,0.00017112778732553124,9.900117827683451e-05,0.0659052287074699,0.0,0.06374052653109019,0.09614033835140175,0.13739621977487645
0.04990345806412877,0.06705378128024331,0.0005532202776521444,0.011367439659465028,0.09315772836821884,0.002231732293221138,0.0815141094278023,0.052916123152788395,0.08219032190652195
0.012794847541408992,0.05958799944697912,0.24246908963905,0.33192475514561803,0.09151552089370102,0.017374905981630634,0.17071964402694872,0.16539090913417814,0.21267029616120312
0.1640650702508838,0.05053228259366793,0.03738053888082504,0.030905980644672374,0.3265157317601035,0.026577009666233775,0.005887872365009261,0.024161038596231116,0.1647505763841446
0.024760731605313068,0.006981888566293393,0.02182680166553208,0.03913061914066644,0.05305199871384653,0.02448405048098592,0.07359064823479489,0.06827956843935819,0.1878791513007832
0.00013458137511664471,0.0,0.18049214861295076,0.18009129176160482,0.0061132933599793715,0.009362237878763632,0.005945673891260661,0.004226317012474876,0.14763146953052536
0.0034809999853236432,0.0020738282870178537,0.11744055293266592,0.08390827254063461,0.006257888560970426,0.22031729254556592,0.16709078160719226,0.22419789035846727,0.08951659633545378
6.432353954639003e-05,0.0,0.00010450164700159803,0.024444213935618977,0.011470295635332972,0.00947226223935547,0.03393006991136438,0.04877556361234394,0.19090826624073157
0.0371866868982889,0.06345914558274571,0.037964630872011185,0.08334204706507325,0.055272024040176976,0.0,0.011071400637958917,0.03258580852363391,0.1712094039510101
0.02276976787984455,0.0,0.02658439800143242,0.05643517008314079,0.012507128534076345,0.08477791650887662,0.10759035192240024,0.13517412816982777,0.17593130369296597
0.00019802265439632845,0.0,0.012376409955322742,0.002173943806398562,6.857454291778198e-05,0.10370083792937364,0.14605725439595219,0.1393429444767765,0.0169796580633916
0.021967751237128224,0.0033181252592285604,0.004671385046094656,0.007798713716545384,0.030400528560167034,0.1129207556147449,0.29786760690643965,0.2946964812400616,0.02319887377856518
0.07373991150055653,0.041130927692520414,0.19684378330998942,0.22170993703402456,0.06393822770642266,0.003020703089354565,0.054003792307022846,0.07271999826942221,0.0016011660908477191
0.030908768767414798,0.0,0.02282950095832348,0.0210130249473337,0.04242053467046711,0.0,0.02655678709429954,0.026578643573122368,0.06295229038860578
0.12349085248804856,0.16853311212498268,0.020333491265773773,2.1593943732900056e-05,0.03006848560655112,0.0036224772023660846,0.01996228702675601,0.04460633115103527,0.035161630803107156
0.008705830543186898,0.0,0.004372282885015011,0.004350910846165918,0.024990986566122336,0.0008610406378388158,0.02713797756540237,0.04813305426823922,0.24917735381186729
0.002706682740778289,0.0,0.16035504639148712,0.1530242177984313,6.780958670907222e-05,0.015761398281040066,0.06269173590123511,0.06746818979263644,0.12019189344551233
0.012855873766963417,0.0,0.011146015487611294,0.0047063156233139464,0.02036629850801569,0.12282298760879387,0.08530570568832035,0.13369187196832935,0.15784503872015698
0.11963723226616768,0.17963961472878942,0.05601864935605938,0.04736119665974242,0.06852474296651478,0.0,0.010460136650171481,0.018395282530363863,0.09914731414999692
0.0010277117559280304,0.0,0.005754400510340929,0.0007074735534186593,0.004809342645506753,0.0,0.03107799953762702,0.044534717020256104,0.18140747550031897
0.05442892836728458,0.01437854278999029,0.15515501534940457,0.12156544854211809,0.021626727641996635,0.06699208538578427,0.05093626432409576,0.05288411294451758,0.16520507195124182
0.0016352645237695978,0.0,0.017957141622900963,0.00938694926666677,0.08857536489376397,0.03649378177579063,0.12213004869825494,0.10029137884961202,0.08672450015361594
0.000840002753146035,0.0,0.06880707917051254,0.07671764004924503,0.023153661539153825,0.11049422655517609,0.0887978394733876,0.10759379010543602,0.06729514279737298
0.005659378555285744,0.01834185907184664,0.20176962725885106,0.28194801109991896,0.09167537186143798,0.0011832172561768407,0.012901683778642203,0.01535721201704894,0.0221018108653339
0.007131557615481808,0.0,0.029988886788487434,0.0033691386150805696,0.01615486429286364,0.1779759002150152,0.14041505449160852,0.15458781450271097,0.09402870797179913
0.035803545704641664,0.0,0.03062185340611312,0.004497799986393769,0.008999492764454053,0.0412744513325939,0.017074915293105897,0.016538132289419416,0.08352493096837461
0.0006149759608426709,0.0,0.06075253337621689,0.07729882377376081,0.04711918321068517,0.0,0.0022183984722591865,0.003356960176455856,0.1425972018731269
4.385994465387768e-05,0.0036407207705424307,0.035202957689762115,0.024574421499511775,0.13447670334020753,0.06520431906723351,0.13581668511996503,0.1671387207801459,0.31301271478284687
0.0017420794794252596,0.0,0.029363894329086815,0.10388575345802675,0.016016386310921282,0.03907723159415411,0.01364804008844317,0.02046062705112714,0.018550867817541443
0.10859980898808352,0.27008157057928917,0.008640225045382977,0.028124959181656486,0.13322862429893767,0.0,0.1004222271238761,0.06981883029825256,0.0155740878075737
0.006361284723474373,0.009078759389833638,0.0199314895530599,0.015469505671755868,0.012794316440302544,0.11876365097430819,0.07534500017556334,0.06447899004578306,0.13003033408461265
0.08372979437133188,0.006590165445412133,0.03150632589350888,0.0033329596175326968,0.10151759274572825,0.36814302675950616,0.10009900490920964,0.09675821250736281,0.04977018139523599
0.1774242470796828,0.0,0.004262236412614584,6.796985892854484e-05,0.04621412301527189,0.19611481993377133,0.19003758169350893,0.15713884500700426,0.01715883574138055
0.00010928657602698152,0.0,0.004883329849690199,0.005115600648232032,0.06265242316723177,0.0005664593034271134,0.018521493827243163,0.016848148295255744,0.08567383081641407
0.11131143018335246,0.07170837365777226,0.4164822113129931,0.5974283651793412,0.061131937001841996,0.07426542485338707,0.01629771377266126,0.04965731910783158,0.028494898874622636
0.00025882463878851893,0.0,0.14451054082641335,0.17695049393322915,0.041922217170119375,0.3356473661417332,0.3019686172181556,0.3148656807610176,0.08957910058286378
0.0008191747003057359,0.00020738282870180758,0.015087835490703583,0.005241477121066367,0.12826126165107954,0.0,0.06347260531240873,0.07577392460775784,0.005886354505415494
0.024513598588425684,0.0,0.012096735648810863,0.020992945979835607,0.007245447123694404,0.07774382561750137,0.12141863222047833,0.12181338189946925,0.06845682837856189
0.0010185608251038006,0.0,0.059799140725337874,0.012903983958395829,0.04805804111173409,0.08674520902059228,0.2628068884796301,0.24566057198706825,0.1353048767149798
0.03691689181569497,0.0,0.03336815908551216,0.00025999508194696794,0.06527473639065937,0.012288864735751023,0.13618860188000326,0.13016788398456136,0.17180996236164991
0.024120895709700843,0.00027651043826903976,0.26237529236861945,0.39125508683943977,0.003921914984067604,0.35662880611782855,0.3621755349904763,0.3191282025523402,0.07748165261168191
0.0030164821089516806,0.0,0.02544563077390194,0.04470788446362207,0.019548706622266127,0.0,0.04794666841449541,0.04615064227895175,0.08124617913020565
0.0028081476966209844,0.0,0.028973037376999855,0.05406341451457587,0.09451518162656083,0.07864488455337074,0.0505218557550306,0.03130316811092884,0.15421956673241505
0.010481234407345198,0.0,0.04003018125187108,0.04886015758900454,0.0016027754490997026,0.14003113081650279,0.06465041580008829,0.08916324005607788,0.025700098963222916
0.06344383226997709,0.013618139084750458,0.14114547128311816,0.06905628852766965,0.05486866163371462,0.00031080903171634347,0.049922706449840926,0.026627998309852352,0.40272815876541646
0.059871434554487485,0.07594820037789758,0.04596227779984474,0.0027783813608950026,0.2244956991400963,0.0062096930163312814,0.06317087824064421,0.08335030843218227,0.15698806127977047
0.19465785920426198,0.3737038573206139,0.02827269770205021,0.006710260468226262,0.10218137286442266,0.0,0.057055180896441515,0.06616372616905161,0.02094817944500335
0.40644317435310107,0.371906539471865,0.029845820739865303,0.004037683635284763,0.33490600118520425,0.0802218059483881,0.2041190320522256,0.19123185149547522,0.08287356632868238
0.0003150023788018309,0.0,0.013388507224214585,0.0017084881863225435,0.005357992310206061,0.10329307337905375,0.024450521196032637,0.04940924334528929,0.053323373450360104
0.06315193727279461,0.3312595050463154,0.0071274531073868275,0.00399099186622078,0.30880937677839027,0.29445955820627034,0.05160454012894378,0.0785091440576341,0.009304582569173991
0.07341384090963353,0.06705378128024334,0.05166101303236392,0.05705505438038627,0.039860112621332044,0.0,0.011666709328162661,0.005155102585801055,0.05854718939801978
0.0005035382162229973,0.0,0.013172176666557789,0.0012170347850932945,0.005623199545565588,0.15486959248074303,0.1598402538659952,0.11674020986219504,0.09347732038824412
0.2538549337443575,0.01834185907184664,0.015576670877635479,0.00378558108150429,0.055378494539166684,0.17102631778100558,0.04835271487589937,0.05792224209122407,0.06768264524350959
0.0017631887857018772,0.0,0.02133629471063614,0.02888890644510719,0.02395219767600143,0.5614167395402561,0.7107470428071262,0.6900123361470845,0.0196538255414234
7.963043707319809e-05,0.0,0.02127055823802948,0.006246386067799355,0.017007282451544425,0.3573033685034505,0.4477658262189979,0.46442992459172694,0.014107428344466353
0.0003008115809086794,0.0,0.18709084580819935,0.14794874105455813,0.06781408617146287,0.13138826286732785,0.020631639062817952,0.0413000686631938,0.06024702881367704
0.00011730476249815782,0.0,0.005859747529029846,0.0011839126609085192,0.022494450195308824,0.00030735487455172035,0.015100458730574917,0.02235453701437881,0.019851664155168456
0.028559443817467986,0.12304714502972486,0.04092785343527794,0.010297962074476596,0.07711481586280733,0.04665794992718678,0.0189912989072214,0.003231068520756955,0.2365270547419315
0.026277391457024114,0.14046730264067467,0.013209710828959942,0.006889434654189515,0.03529531385401144,0.00018749891415085834,0.005261061702788561,0.011234257526118133,0.042857314187964735
0.005974464895584226,0.02235126042674777,0.08555890477603523,0.08086682889441088,0.046983060985706204,0.003749522420948449,0.014413057390759099,0.05091926652327319,0.1580848642136945
0.16040945270531592,0.20286649154338904,0.08666034803241512,0.14075612849176714,0.4543340335633522,0.050376484173888327,0.057033130069237215,0.045135762194611434,0.05235830756135335
0.00196469013364406,0.0,0.00504313874989748,6.470613745967658e-05,0.019789604266457123,0.0,0.04801904670424639,0.05894308153259761,0.20409424244111476
0.18285804709274342,0.08548781049817962,0.07492329360504923,0.01878148044406855,0.07181629427125058,0.0,0.08587796019692523,0.08096824229545424,0.09863151180225722
8.24474196679055e-05,0.0,0.05234308152686307,0.08887789434962463,0.006359249353608487,0.3867326023847119,0.4641994152966322,0.4239194770597484,0.13667595488900763
0.004646970694825912,0.0,0.02771395444869995,0.002643983045609443,0.031184984479494943,0.013579744234767138,0.11649672155156904,0.08958066105678626,0.07099852886153923
0.04514050791867388,0.06705378128024331,0.0006035192054696381,0.03001162674272899,0.031703000201395076,0.0,0.017239744229799125,0.06301235603289423,0.01981456567428988
0.24841746861318892,0.2629614267938615,0.25571364164352417,0.2157687261220247,0.1505339486014227,0.0,0.04238099237324444,0.032225941839873845,0.09956687485203783
0.060228872085308444,0.04638462601963228,0.008467667426509173,0.014203999741588324,0.05617977233080368,0.00723806648466134,0.03220547451380262,0.05398134092918766,0.10668840230250268
0.000520941855237832,0.0,0.0794951394200325,0.10044272174088721,0.0027044268095180457,0.0022055172339231167,0.032860724572439715,0.017139596162157503,0.03837374777227703
0.07768415610101395,0.0,0.010746791027486324,0.0076699663308570165,0.049018882035493955,0.16530963082768085,0.23319794347554257,0.29119232769319064,0.29065350083720304
0.06273498947859558,0.10244711737868106,0.13773808387590614,0.1765876384472405,0.08676438654465188,0.03585430732317022,0.11454640626832091,0.1520225499719708,0.0028216654086060393
0.0013398361357907476,0.0,0.03470538556575775,0.01915719315861435,0.012461404908287232,0.149582358523972,0.1220861165482171,0.11851511667873993,0.33964611788785154
0.20669062005672822,0.13221807456564816,0.17314060032367706,0.11730725929624071,0.45442712505537003,0.06298213291838742,0.19730727576023138,0.191158851700791,0.03279095660126313
0.00082823555049506,0.0,0.2641413764451016,0.27887101512605306,0.016624282883201946,0.07784059011598288,0.0023075551290849816,0.008724669526515627,0.20059583801769504
0.40012521988727806,0.3441863680353933,0.02997291460633278,0.010359602327006388,0.2994862496111851,0.014018057158980475,0.1826519164082735,0.24166248490594125,0.10429179482051701
0.02451902032824048,0.0,0.024089915677905083,0.009932730727849198,0.0947182945372679,0.7165738666346175,0.6472205957395653,0.6219359468286657,0.010818186850471756
0.07805500595400991,0.1110189409650214,0.017074083909392357,0.0041329284506638276,0.05952421036359801,0.010954174817093508,0.010237829685788236,0.00016024265793088133,0.2387831802503392
0.10993522530643499,0.0,0.00475134514272213,0.004488920833631188,0.04493871377477757,0.045799170722786275,0.02263856829906641,0.02675938960055825,0.022987938643864718
0.1301323202127353,0.060486658371353474,0.02153902555333409,0.03335654876380086,0.09707653449602127,0.008080542996266645,0.1686621716638036,0.13943665382053147,0.014904512836160424
0.08206000434588562,0.05037098483801096,0.016384530812501907,0.057121436051074295,0.035890492307842775,0.30567423879598343,0.22253608770024613,0.19233726679738394,0.008839494320010667
