,XGB,RF,LGBM,DT,kNN,lasso,PLS,MLR
21,0.056879431409969095,0.046699381554181185,0.04447857320829217,0.027695617101371292,0.07080477211181488,0.02188114694820907,0.03306840604824132,0.060570165137271065
22,0.0011685257895270862,0.036468136595858985,0.053374627112340006,0.05275611723581601,0.12544932282323612,0.07189580653514155,0.07253187357175928,0.10272837320270131
23,0.14174500107765198,0.12553912342027426,0.14789973778291501,0.09448104329120728,0.08815007915751208,0.14786738330667493,0.1298972680609459,0.10481591322859037
24,0.0029529333114624023,0.016892981984404407,0.0012747423533970357,0.0,0.11178307864839367,0.18582374750326763,0.1213074063364307,0.12370226732542765
25,0.03017193078994751,0.028990319978488825,0.05035658764395386,0.05306726078438904,0.05618235516250564,0.17829294745799512,0.1633965237911661,0.13955798650394
26,0.031272967918228756,0.003362463027695606,0.029964014599014405,0.06359236353858558,0.05979158488208777,0.04746368028914355,0.024284130122626868,0.0030570721964422176
27,0.2064880550500685,0.20482925517612252,0.27910637165303037,0.23010217800483995,0.1343063903011168,0.13647548582387875,0.16269657367964888,0.15636822239238085
28,0.007360965013504028,0.03911400914224254,0.004486531489742677,0.03098951331002958,0.07665626351477445,0.19228777822762383,0.19347861922100276,0.1727780498969584
29,0.03146657347679138,0.05341086313525146,0.005240702575993064,0.03098951331002958,0.4039788618459202,0.18265673534850596,0.1501935875444294,0.14035581013505
30,0.0785997211933136,0.10176391503092233,0.003465776357956866,0.0,0.09123398148214039,0.1823746189126767,0.16146073777499603,0.14930398963224115
31,0.10145500302314758,0.13702877117504708,0.04668312055340306,0.0,0.29540874177748766,0.18481005533889844,0.16951548872123573,0.14304191738489133
32,0.08496496081352234,0.13781661737026066,0.09915323980580922,0.0775477278838397,0.05081413339153707,0.25532573056338936,0.2799812405688194,0.2984133436076021
33,0.13763540983200073,0.17458725463834363,0.13276791881691508,0.23149144035134891,0.08460268504845937,0.25857453173654416,0.28230249676838515,0.2969184517833504
34,0.051977762598348964,0.07694944877655296,0.11882319498577515,0.0596710585282782,0.09776615856364618,0.15876365370034584,0.13718307876977492,0.09804516331925123
35,0.02453351923937941,0.03686071524603346,0.03484536279749634,0.0012436138746974024,0.06875321865562395,0.07417886589058126,0.05365852102342655,0.020231042982369996
36,0.012513670838946611,0.020555256789459464,0.03455473072438975,0.00043022317827368095,0.0758483852806699,0.007516998538960817,0.016306502555759605,0.041798156709831114
37,0.069605288581843,0.07901452003226683,0.1611832723063684,0.13724567536076004,0.13371197303160762,0.03236385081574378,0.00798727055774745,0.018357865169880194
38,0.01872806200964472,0.030697768217262833,0.009732402918139205,0.028098951331002986,0.018607220882511766,0.011918630367512006,0.031300987675359826,0.05336376060781023
39,0.005369486780569255,0.012832750739446064,7.472450501366801e-05,0.028872008604463595,0.0016568295735578387,0.1262372142714132,0.15387681417954102,0.1698746622516063
40,0.010131449709338547,0.04628125840279618,0.03882354017602557,0.13850049296405842,0.13204787198149187,0.015167852167229101,0.005386804186861882,0.035286783900281615
41,0.055208789393542124,0.0040992202204894745,0.09683441535340911,0.04775029129694364,0.09554308112639481,0.07030661051505743,0.07804936687126818,0.11043045614202812
42,0.05237993793514473,0.04267007260016131,0.04112439424372283,0.06549699740073484,0.01993644385028931,0.018263626857280224,0.0500062085545635,0.06380026286159873
43,0.14211587988903962,0.06582952406560849,0.13439071613913378,0.13206315061652518,0.3437399636032547,0.22919764172315166,0.18673112681473047,0.16734545987950583
44,0.134550202498676,0.13726001613336947,0.03868392505554796,0.1473322321668652,0.28295567405978006,0.2833768665098043,0.2583067369686694,0.2366801305496808
45,0.09037802641864245,0.09936676525947763,0.15299706942029867,0.17233895440402558,0.1741184697508099,0.34075016233851185,0.31081059652659704,0.2975404174453072
46,0.11447170508199556,0.08199515998924445,0.09232796268461024,0.02399838666308146,0.11741591898821263,0.22929730154886485,0.20520679952434895,0.17271081210834538
47,0.07689869636231517,0.08062247916106458,0.11440727788141564,0.03339991549187571,0.056864213910856526,0.04761504814195569,0.027493709115682274,0.0009466165777052005
48,0.032449688416842815,0.018702608228018447,0.05627327218674083,0.0056914941292461885,0.034274586022155606,0.11737432038525597,0.08813496993151371,0.06387140362290653
49,0.09513046678018422,0.0733449852110783,0.12083401478602093,0.03717397149771445,0.1465849953819158,0.13960065087192888,0.11008299464698543,0.08006466575066745
50,0.052132908680580625,0.03761898359774157,0.057485588207851074,0.0055122344716321825,0.0596791477339558,0.07241669005363924,0.048102592258023186,0.025796515880703585
51,0.012183722468209757,0.023826297391771917,0.017960360608019837,0.04784312219106515,0.04188817080201193,0.02221881140041107,0.05414524523133585,0.07176400088612073
52,0.03893597176011515,0.09172627050282328,0.0864806725480716,0.004598010217800513,0.0153620127112159,0.12602858077675405,0.15039087276709598,0.16870564146343098
53,0.04104335785200597,0.030400645334767218,0.09866958061111564,0.11372104636423,0.09388853878995546,0.00723837623354856,0.025251268010152317,0.04236841521148632
54,0.07255779814579122,0.020266200591556705,0.11342788978732254,0.08884876887027995,0.13099339564119777,0.004639149851709212,0.029825976436233637,0.047862837968824234
55,0.13427468167097534,0.11151250336111845,0.1865348137659606,0.12243434615039878,0.22630673344468344,0.10228415585708084,0.12207037524905062,0.14173465864350926
56,0.01800140298544395,0.04056601236891627,0.02647560896821971,0.11535358967464382,0.2871790483293799,0.18180995632950614,0.2153071900473168,0.17085265061246568
57,0.07550381259848982,0.05551357891906428,0.0979752683711636,0.027852469301783644,0.10701391713834019,0.03523736540076805,0.02479226329046952,0.006410631908044695
58,0.239770822168903,0.2296423769830599,0.27816900369444575,0.26522586716859364,0.1191982044508656,0.3309395642681505,0.3035548113268056,0.283746102123932
59,0.08256894245875979,0.08179887066415725,0.10052864250181326,0.09951151743300163,0.014835474884206779,0.09311804129044737,0.06509511606326379,0.049051880342592336
60,0.20306806172950176,0.24455095455767673,0.25514464019011407,0.18781930626512489,0.5079039108232575,0.5012506828731562,0.48404962201675183,0.45810916405345536
61,0.07619136057415443,0.10018553374563066,0.09475414007240879,0.02045480735988947,0.33087119551023414,0.6677453435006901,0.6342613852990311,0.615230329558404
62,0.09263385212463104,0.00883436407636451,0.05245364168239852,0.1450466715322859,0.41105170970396776,0.5022968861733762,0.4683498809234102,0.45383901721515413
63,0.114863655441517,0.0689163753697224,0.0773835629280587,0.07182038182307071,0.31322876342590755,0.4241111057754264,0.3918180088307658,0.3774941059750435
64,0.004207832001011269,0.07126646948104365,0.13014649312189686,0.090588867975262,0.26830417266696593,0.5754970336631231,0.5398582595341126,0.5322825647651837
65,0.010455578565597534,0.0012947028771175045,0.0007331644615571609,0.0,0.04515451341131628,0.09744029374622169,0.08056798741249965,0.12742129421379544
66,0.002099275588989258,0.0005996235547190099,0.006745686254228339,0.0,0.05151782796080002,0.08775754760763715,0.07628663239587913,0.11823898274238202
67,0.0012529194355010986,0.013756386125302498,0.0009957905046362248,0.014878551581966474,0.008036028044060266,0.10576342687919674,0.11769761039919727,0.1508160608577463
68,0.009714443233584336,0.004325087389083063,0.036759147676674854,0.009052612709509708,0.009180853437979059,0.08214807753573884,0.10751346976915224,0.13362480412293906
69,0.06659410486429024,0.07011293358429689,0.06978704538058038,0.10076633503630006,0.010044040589869747,0.05677051027968148,0.07243960769084307,0.09722167284337555
70,0.015125382688616684,0.0013054584565743467,0.03483204859641347,0.008234740521645592,0.14119016522929456,0.08531906599166238,0.11605740114251134,0.1364875922105627
71,0.011194705963134766,0.021792148426996494,0.0003060221228779591,0.014878551581966474,0.05350790472137558,0.17392172129445482,0.1692178050958475,0.19955972142257883
72,0.05279099941253662,0.09127453616563592,0.03562181023429517,0.07381016402258671,0.05780030273838023,0.10559539847273439,0.09970384526916881,0.14055280028634584
73,0.006868720054626465,0.023412207582683506,0.00042997229097178945,0.014878551581966474,0.03874309701389662,0.21292023531846294,0.20869426457916557,0.23872299682984885
74,0.034670352935791016,0.07571927937617633,0.027785632642272694,0.07381016402258671,0.017873099008200076,0.14356922997118288,0.1372715838140744,0.1776982496170176
75,0.07934340834617615,0.13033880075289062,0.11551389048785903,0.1408980908846464,0.05560590948172024,0.24684147555536756,0.23974335894886667,0.2787341086044032
76,0.0017476527400477337,0.015001344447432285,0.10469554473500639,0.06369319709599353,0.026695395192933624,0.020089555645335877,0.04428826287169585,0.03795099913491479
77,0.0443889826864734,0.031852648561441266,0.020315833034358965,0.014815810701801602,0.012086554934125304,0.024757864878894642,0.02695297179433992,0.02259688547232691
78,0.003297852232559406,0.038307340682979224,0.017472482366305192,0.03939230976068833,0.07153511084988845,0.2593553157986126,0.2712526169681885,0.2560549098306789
79,0.04105283899729084,0.027627050282334142,0.05606002152120537,0.04271981715514922,0.0032809649493157345,0.05530576117332037,0.06134218291436083,0.05141013776996611
80,0.02354178577861854,0.01861118580263532,0.05695332623606714,0.02964506587792415,0.0805893358025731,0.18241712127395815,0.23905414839577876,0.2041611253713429
81,0.05183005275249353,0.04248722774939534,0.0727101997213706,0.06482477368468215,0.21720244434620095,0.09580928403741484,0.1320921078921542,0.10239519805268693
82,0.16410693214541627,0.20991126646948122,0.10691761972543712,0.38790669534821176,0.37358984028675946,0.5020258987511372,0.4716667930338563,0.4953593510067869
83,0.07151847806916689,0.04047862328582974,0.13387960314514413,0.16002285560634588,0.25406294174733834,0.29554946591386155,0.28934470488712694,0.3063825180521691
84,0.45252812476079907,0.3589217531594511,0.3581550124101285,0.3707537868602669,0.25791134487629286,0.31658716524023733,0.2858516487528402,0.3203954132046944
85,0.3127840533952746,0.2758456574347944,0.2021637804402845,0.23034225790343033,0.41943649435423225,0.38137233731048203,0.4361494439742054,0.37213969505524913
86,0.10586973192968108,0.11027157838128526,0.10150108378716294,0.0517612261360581,0.05160162828175424,0.09317415624833097,0.07820206458633144,0.09015888210055434
87,0.08811786199455851,0.06973648830330739,0.07166502692926635,0.021914493143318003,0.07700524155373373,0.052685815711599,0.06194389754786797,0.05139031280325482
88,0.059221506118774414,0.08550551223447159,0.054301893161225176,0.016424666128887683,0.08415352570613131,0.2290257473021219,0.2436323079615785,0.23395797397433837
89,0.08971812536588886,0.1315232589405754,0.0018486587122088505,0.22489244420543156,0.1840006947520752,0.1103443418415821,0.1495670613438987,0.08865883294556615
90,0.012282918428470735,0.1086232858295241,0.03735789631433384,0.24435332078515726,0.01584777963142381,0.05937125245711905,0.06171911475008629,0.06030648780381248
91,0.05080899321350174,0.04963968808819577,0.0389289569776633,0.03267007260016136,0.054623062531148986,0.039642409228542175,0.05228417943787089,0.03950779200061427
92,0.17487183360682912,0.11621672492605534,0.18864757089459705,0.06033207851572997,0.07628943459870607,0.1233917033360169,0.12567111795320313,0.12639861811211306
93,0.0019302807946652845,0.03276149502554443,0.011121135031967433,0.0346531325625169,0.07513045537973168,0.14324273775997204,0.1357943350573545,0.14170144907341908
94,0.07406673852267132,0.06677198171551457,0.08344236781804004,0.016240924979833316,0.07153529306880341,0.22429741646086487,0.2177407822179096,0.22623565629192155
95,0.32289157980518596,0.34515595590212433,0.2727878899745106,0.2931567625705835,0.35086377365203647,0.21049113115543078,0.22455312053033027,0.20636011949759947
96,0.21814920458943665,0.22096665770368396,0.2278577877717397,0.38776552836784095,0.22959552941281025,0.08937891775765855,0.08205566764372607,0.09868621903421881
97,0.004556715488433838,0.014850766335036299,0.0012094900348105604,0.0,0.37870447036498966,0.10171028374063124,0.05893326576052463,0.08077630981236501
98,0.066298209737789,0.05244958322129606,0.05510828804598625,0.0510890024200054,0.09856375649943674,0.07082757322030753,0.07007223679055921,0.06760550764986824
99,0.05713656544685364,0.08276552836784085,0.08997601498528615,0.10469884377520837,0.11489391370571184,0.12150078049869288,0.13369665402210473,0.126415789636817
100,0.08603111550544473,0.083378596396881,0.05032874867842324,0.09739177198171556,0.10385647627657435,0.03589894876412775,0.0275955767084968,0.03625397172606193
101,0.022991329431533813,0.0,0.011410992612049285,0.0,0.0,0.23852172510402242,0.2343624836555539,0.23888651987242326
102,0.06802740338092916,0.05317961817692933,0.05815590062519327,0.04920677601505784,0.08592969423812283,0.1773465011525905,0.1906638814121316,0.1869790024690121
103,0.037731257561042286,0.011126646948104307,0.03581840051809765,0.01542753428340947,0.33975180096634167,0.08681380606416506,0.07079670593479584,0.14900388885588717
104,0.058355591828607056,0.07937348749663889,0.06604310345711342,0.106211347136327,0.09867213072909164,0.0209751462595191,0.024563244911803284,0.020745111150707818
105,0.04758187308687134,0.020057811239580586,0.10635249590214074,0.020059155687012692,0.2782930401174991,0.0032044645158109675,0.018084704141039742,0.033997082234510145
106,0.12681447383408007,0.03685533745630537,0.16511842614578148,0.17276149502554444,0.20114668035407568,0.137976094756542,0.14749954626838307,0.13914607562063808
107,0.21402080427994474,0.3746786770637265,0.2776886226023556,0.24261898359774126,0.7550280894085263,0.5952710693722383,0.5981574324169788,0.5962890239577608
108,0.03805032185759405,0.03282468405485317,0.15712905727603466,0.14552299005108904,0.04984462831609909,0.1849304489702075,0.16967678900430444,0.1814551332875865
109,0.01853799283039692,0.036886259747244354,0.039849746502625405,0.019279376176391527,0.25350577773078325,0.3134638648744372,0.30168318184072584,0.3163153903712943
110,0.02870695238858345,0.04807609572465732,0.02027932187430201,0.13357085237967192,0.1142740672603233,0.024933962424082412,0.030652127714489663,0.024314609615637417
111,0.02465550718880627,0.040474589943533396,0.02737965908459211,0.14351976337725192,0.06949456212707283,0.027392398416234115,0.03734931195159677,0.027259890857553676
112,0.00485326285226334,0.040024200053777784,0.011021326211741574,0.04404409787577303,0.04591697605652301,0.18985340474486698,0.19656050022323346,0.18512766840587289
113,0.009912330125345536,0.01414896477547703,0.030949290726896478,0.05192255982791069,0.0019854308965231438,0.07025929625865174,0.08061170330504225,0.0733874630972704
114,0.08901334564574914,0.09934256520570035,0.08254696918899561,0.06125302500672221,0.08660833396452858,0.2813763739624791,0.2819517033577799,0.26739031535073454
115,0.02054640301359245,0.0361616025813391,0.03284049411899875,0.0682643183651519,0.053159333691949584,0.01980459129514306,0.004944412895008077,0.004175441277058045
116,0.03287692353205518,0.024876310836246363,0.029924201921234406,0.004140898090884693,0.06919928499118172,0.027550565575037655,0.015660393656658778,0.01866782320506616
117,0.051579431007869436,0.015318634041409096,0.035055488549806446,0.1063726808281796,0.022442585435217932,0.0559876060870973,0.07068269902953905,0.06391892074923072
118,0.09916374087333679,0.11720489378865281,0.10490509973810921,0.07348749663888139,0.11048351316723354,0.32988778441215283,0.32899769158606423,0.31454747038644326
119,0.033191577213109946,0.00040736757192794126,0.04123154766646192,0.02541005646679212,0.09292530750366673,0.03061615165409043,0.018982356212856155,0.022675431814162983
120,0.11011722971592319,0.14010083355740793,0.09004637661715914,0.015864479698843803,0.08260393735286642,0.0527164458906893,0.04248659913481351,0.046695344775768255
121,0.018555060337550833,0.004627588061306753,0.05907253910348048,0.11710137133638071,0.1699733858023858,0.07528437697740425,0.08498609386509243,0.0782255617251486
122,0.01628406146708017,0.03900645334767411,0.07747466735939063,0.09908577574616823,0.1839832667419291,0.06186776548917172,0.08314721902517758,0.07030145225331758
123,0.04829859404225412,0.027409249798332896,0.0710024548616805,0.04490454423232054,0.05776146744136759,0.13800871231046252,0.13571102417604025,0.1294662380005086
124,0.18762894778938893,0.16842834095186882,0.13361829057937116,0.13471363269696157,0.2664571733652453,0.323503966342546,0.32943864650877924,0.31644504331178425
125,0.01061594660931553,0.06692390427534323,0.005407777767899691,0.07639150309222908,0.15679462511311026,0.20465655846107544,0.21065772723160747,0.19956251026196475
126,0.0027376743903497758,0.0197768217262706,0.04795065898910453,0.010800394371246802,0.1467471929053405,0.17862347274337528,0.16430224423143028,0.15876733016072359
127,0.0014100580181477529,0.020002688894864007,0.018680193503924303,0.03421618714708252,0.041645935351235064,0.1682189816176432,0.18300696398759242,0.16984494143075546
128,0.022725034013298395,0.008385318634041239,0.026354363673835784,0.01468808819575157,0.058003753831524785,0.08708068306333608,0.08100170352466435,0.08368680342510604
129,0.026798924841397342,0.0009317020704490975,0.01596168249479657,0.059536613785067694,0.08433743282604891,0.06060960645684105,0.05171143813822432,0.05667701470112929
130,0.04861351608845399,0.06190777090615754,0.03655497932532831,0.12153804786232858,0.018784957610472997,0.005789135645169363,0.009458553990961238,0.001876994148254374
131,0.10179421112530329,0.06926862059693462,0.05586908276557914,0.006632607331720025,0.13906135532655053,0.04873012831512438,0.04380597766852365,0.049471177906944636
132,0.030560061027042673,0.0008873353051896959,0.018845912087729677,0.005915568701263807,0.014166217340193521,0.08911032810642339,0.08395082201068058,0.0870197549230784
133,0.1494869995690956,0.15315541812315142,0.11049672510721509,0.029040064533476795,0.14313887351999122,0.19909519420588653,0.1842132324812107,0.18720544731274058
134,0.15045025644202348,0.18201398225329382,0.08922201978615324,0.02379671954826562,0.2997145124775222,0.19235666420234748,0.18047988815660937,0.18284416641537687
135,0.02291486253819175,0.05516671148158117,0.011880282371484863,0.1210002688894864,4.547585845060542e-06,0.06081935289792692,0.061200097538616965,0.06517668402886703
136,0.18052603989142368,0.21453347674105927,0.24879604138687794,0.2703683785963968,0.35022379257524755,0.38383733960990407,0.37468352636587576,0.3807782695561181
137,0.0041020214557647705,0.0,0.017624360186515586,0.0,0.0974674611516596,0.11972044392284377,0.09962845367226086,0.11340639851359405
138,0.03997832729022133,0.04824280720623822,0.04690220494982977,0.011293358429685402,0.06384070384645903,0.06075512414798867,0.054638073298785506,0.06616279652352167
139,0.009724527597427368,0.0023043828986286635,0.0028372477796748366,0.0,0.053194809761309234,0.1642227079046278,0.15848208751820575,0.16666127055410682
140,0.0011686980724334717,0.0,0.00015060740603413056,0.0,0.060712473325439525,0.1708579390704245,0.16840905049883678,0.17071105727679697
141,0.029489163799162776,0.03394460876579726,0.03552425202834851,0.04312987362194137,0.01874022957591341,0.06754456200339187,0.07664978172747755,0.06644879088699573
142,0.03371315623169535,0.04929685399300891,0.04994575057543847,0.004974455498789915,0.019132526385785775,0.007776923394049229,0.0018977692933798695,0.013860932543667076
143,0.040172199867655634,0.10256655014788912,0.15224060784625065,0.08069373487496628,0.02134351037210902,0.18645330066893792,0.18119992715389513,0.18834522429362713
144,0.05460982984290008,0.08551223447163236,0.01977271308915418,0.0892136903161373,0.07026885186935838,0.23607702473600145,0.22952490322828054,0.24040592544695003
145,0.02711407520912712,0.0228179618176928,0.013609705572312725,0.010957246571659085,0.024173656308428382,0.03537663191608187,0.020883498424874913,0.0016405500413703422
146,0.12029103393450835,0.05330734068297924,0.16582759598653427,0.016778703952675555,0.00289025409634297,0.0542973132917248,0.11765079259212352,0.1388074000369566
147,0.1456379849733156,0.15690777090615737,0.12166841134690431,0.1749894364844619,0.15905087908793425,0.07268613729786544,0.06265002138466041,0.05459701848510473
148,0.09224016232399501,0.09702339338531848,0.13516633938374178,0.17487899973111048,0.16626533792133913,0.0028237491278264026,0.037039800069879836,0.06601793587276344
149,0.21133324792385744,0.2369346598547999,0.28821604634835796,0.13760419467598822,0.094798061920638,0.19767432388199063,0.20990021748283572,0.24085960126750966
150,0.044740527868270874,0.039255176122613616,0.018931623594208066,0.008671685937079857,0.16961495966049245,0.3416286027977357,0.3435124044881893,0.3459658713854418
151,0.0014642179012298584,0.023843775208389345,0.002373781735528075,0.008671685937079857,0.16689240085774826,0.3307183288703065,0.26170202406343773,0.2554579471880775
152,0.10585151196455689,0.1030317289593976,0.12213058276581717,0.11061441247647208,0.049242368128542074,0.149606955282088,0.1828443532710735,0.19924093494053452
153,0.038766453025096737,0.04957515461145451,0.07287042977793759,0.08243703504526304,0.03868486670278881,0.26621085870831745,0.28417701329694545,0.3075861884153196
154,0.0037757451414388576,0.006063457918795312,0.015196668015107884,0.031210386816732605,0.05689301862604709,0.14353906723095963,0.13958280770497555,0.16367838328414155
155,0.12580952507477033,0.1402594783543963,0.19097339592446844,0.19052740752122305,0.10353769643516014,0.003710863549381993,0.009530413687756284,0.033419219557720134
156,0.07471448236750355,0.06128394729766051,0.07875707313094721,0.019763377251949543,0.1430213379298077,0.21976194218385334,0.278733142446709,0.28256194216140496
157,0.03245632007866339,0.04214573810164013,0.007320029765405245,0.08066684592632434,0.00015882230422609167,0.06614736438098301,0.12164101910743103,0.14021065072121894
158,0.02917939482212195,0.07975799946222084,0.028317911716541078,0.03401452003226679,0.24573393828382623,0.18994334693991854,0.2742245823547805,0.2753548136553794
159,0.1034266315871395,0.07608228018284485,0.040510331143570166,0.03006184458187683,0.013084869364274332,0.09312200052196079,0.13469684340526067,0.15414757010271038
160,0.03570330733572091,0.041129335842968406,0.009637087683624812,0.04684054853455227,0.04162563079680537,0.10699053832060781,0.12716183172605947,0.1499954400223725
161,0.010788545048534992,0.027545038988975423,0.04451875888793705,0.07378775656538492,0.1682170139594289,0.09323987039922932,0.184296658987003,0.18439630058171919
162,0.21086042697918805,0.20488303307340666,0.22727240920085579,0.17332616294702874,0.3985044942743974,0.13254089377719733,0.10738588541650898,0.09327663912586151
163,0.1311280095840084,0.16746571659048126,0.14780088820820908,0.20989513310029573,0.39131969384005816,0.15209057162966427,0.07713457509979277,0.06403787299986266
164,0.1622492276266333,0.1539997311105133,0.1574486693720198,0.13232051626781383,0.08046079593767907,0.09393751334603867,0.07485805473440446,0.05574407683336732
165,0.18712918859042282,0.2063861253025005,0.18843156235020353,0.2046024917092408,0.245281899045905,0.16944970401564902,0.16817778711272063,0.1912704821314088
166,0.020980021395199833,0.003925786501747769,0.03531013272662992,0.02000985928116869,0.05396835651160886,0.017827860150068764,0.03335655764341758,0.056938155938208695
167,0.012420237064361572,0.023010217800483998,0.017209916615658374,0.0,0.49642909611854785,0.22536770038793513,0.22948743989227768,0.21641563657262047
168,0.003059685230255127,0.018716052702339333,0.0028699573578569704,0.008671685937079857,0.4764075883145207,0.2140405186123768,0.230707424326979,0.21710130348936502
169,0.007906019687652588,0.00472169938155418,0.0057024891364427345,0.0,0.602554916433485,0.21250986735775168,0.21788557521447188,0.20009395651547582
170,0.06202518939971924,0.043948642108093565,0.05523610018253758,0.0,0.5920631595742504,0.23739098033723233,0.2344923201719551,0.21143236993913309
171,0.03936496376991272,0.02717397149771444,0.006284889825356567,0.008671685937079857,0.2591357231281563,0.2225601934906117,0.23913591681648041,0.2172758423610265
172,0.0019080042839050293,0.0032575961279913963,0.0035493587440043753,0.0,0.208560386150185,0.22712496598340304,0.22906868927859175,0.2137755518281274
173,0.09338212013244629,0.1262691583759076,0.06507741700943713,0.12015998924442056,0.006365026927394023,0.04303512541040014,0.02130555227461947,0.007862354735056698
174,0.0065953731536865234,0.036876848615219136,0.012677136255224269,0.005982791072869045,0.046922739182317326,0.0512976745522028,0.011219836020509494,0.011441600738285101
175,8.156895637512207e-05,0.0010782468405485335,0.00242102398981518,0.0,0.0,0.12623835394845404,0.06532838017383591,0.05391962186774271
176,0.013969480991363525,0.015571390158644798,0.030321851346807375,0.0015125033611185779,0.05551241564028009,0.1267335909119929,0.1043039028276124,0.08490699917430633
177,0.08102548122406006,0.12953616563592363,0.07739710384441408,0.10863135251411668,0.1265938631409999,0.10839106625400796,0.09272048123542068,0.06936832572688655
178,0.0026982954093993095,0.02811508470018828,0.03650091315833756,0.07179349287442865,0.07430086695849307,0.11522031170455357,0.09948215639857552,0.07041928351373421
179,0.06744164938438191,0.04418123151384784,0.08297014940620998,0.01371336380747512,0.09181426645374453,0.04272077164573129,0.026565150009805055,0.0031925571998045743
180,0.01772770035584209,0.010463834364076358,0.023926708553903678,0.022317827372949683,0.08009874841759504,0.10403981156834088,0.09482978499452152,0.06618260964037168
181,0.06197053265366448,0.04317827372949713,0.09519994023198428,0.04208120462489917,0.032216948314403665,0.014983944999534038,0.004928006150318298,0.02302129108514553
182,0.10432204929498234,0.10816751815004041,0.1391010876006195,0.13500172857526993,0.07616807389148872,0.05443244056089647,0.06173939995249317,0.08912373899088175
183,0.03261735796543763,0.012371605270234037,0.056164002470745406,0.04396343102984679,0.053342821615829455,0.036614764953083884,0.03398343514197133,0.005925376758911471
184,0.11622974276542664,0.10650309222909382,0.049964427658384214,0.0963968808819575,0.1769767560309153,0.2276452109833661,0.23914561829695843,0.21999770007316427
185,0.006577104330062866,0.02374025275611723,0.019507201125999137,0.0,0.1068054146727925,0.21280876710821908,0.13290018899340644,0.1252079617262211
186,0.02653836700729728,0.04604060231244966,0.02900903952761391,0.025813390696423744,0.025356304693439746,0.1738324468242597,0.1609615082590298,0.12385230508665807
187,0.001425060662700206,0.005143855875235304,0.009366947671641979,0.05592901317558485,0.06033595419474369,0.07837115475312939,0.04381347164808358,0.017771827023589204
188,0.10715628708841718,0.08228287173971471,0.09619953906295842,0.03159451465447691,0.016869937481813563,0.018123342710012452,0.042942032793870044,0.06099364270957425
