,LGBM,RF,DT,XGB,kNN,lasso,PLS,MLR
18,0.007024322867209632,0.005172228461415049,0.0,0.04168492555618286,0.0,0.004674100391129324,0.06656445403846684,0.07013253059707636
19,0.0013483894655049614,0.008517835178351783,0.0,0.003031224012374878,0.0,0.004630601369678966,0.05609823688187692,0.05787438741034762
20,0.0038874278672552504,0.021758382801219316,0.0,0.0009456872940063477,0.0735912603254838,0.004735290997869165,0.022278583935151093,0.028135314215226286
21,0.005152178002315544,0.0022056794480988257,0.0,0.0031412243843078613,0.0,0.0496505999096965,0.04125000662479449,0.04266013632026084
22,0.005535156033773894,0.0023600192523664364,0.0,0.007532775402069092,0.0,0.04961864239285663,0.006893045326678712,0.0037215774390559676
23,0.0037889288673011085,0.007612385689074281,0.0,0.012593239545822144,0.022610557952009797,0.04964018248188137,0.0248845984463536,0.019727705827890483
24,0.007626901206341824,0.019331113963313544,0.0,0.009126543998718262,0.0,0.04966061515791961,0.04234943697059912,0.04083008712172036
25,0.0018239840524532018,0.0,0.0,0.0011877119541168213,0.0,0.07204230665668791,0.03464719699045042,0.03251035360442282
26,0.004538757344687155,0.01892039681266378,0.0,0.01995229721069336,0.0,0.0721033041427564,0.04355807018135121,0.037883609330420044
27,0.044353769566923364,0.012007861382961654,0.0,0.004750549793243408,0.0,0.07209456411608701,0.06605222110563962,0.06469075957123013
28,0.007318682375024639,0.0,0.0,0.021300703287124634,0.064237219091506,0.09431707565781308,0.057497233888963446,0.06269081420573432
29,0.004386280721432692,0.0,0.0,0.0018638670444488525,0.18065468705184942,0.09464788991839791,0.0458123351437153,0.04995740333864962
30,0.0017150117743856864,0.0,0.0,0.012021064758300781,0.08863363965768294,0.09402452651791102,0.07556677863630235,0.07171649303951372
31,0.00499126508763235,0.0001459971121450343,0.0,0.013388991355895996,0.1273053653022343,0.09425083815724626,0.08601050808465921,0.08499105637546646
32,0.01161409256364177,0.008997272581421467,0.0,0.010470807552337646,0.0,0.00470987828583401,0.01457040764684462,0.02098875857510792
33,0.06056473169202544,0.09977754730963459,0.12231670142788383,0.1917124092578888,0.0,0.0046789388303128815,0.029932858404688477,0.03361411381945331
34,0.0008131638037104171,0.004434461735921708,0.0,0.01615622639656067,0.0,0.04959960918695201,0.04602980718913756,0.05563112908876758
35,0.004403396103218399,0.017584507956880806,0.10673030643349912,0.017940670251846313,0.030797181810427832,0.07200236003794747,0.08802876183511818,0.09566390605175464
36,0.002236070992205736,0.00040959409594095873,0.0,0.016433805227279663,0.007780163640429246,0.09028497319922144,0.07696330925402249,0.09182617489397525
37,0.02979750707614465,0.013529359858815973,0.0,0.06254109740257263,0.03436961814480255,0.08997815724064305,0.103036745369841,0.11045398180373767
38,0.0018709268834185503,0.040313867051714,0.0,0.0017179250717163086,0.014917212006689414,0.0899669791352443,0.11137899484526234,0.1201260106571152
39,0.014503633134964689,0.04536848800165018,0.14384268066283146,0.03859835863113403,0.13364757048523934,0.08978834629063233,0.11256006472764127,0.11608004211893834
40,0.042534077381966254,0.01973280274728209,0.009813359003155178,0.10269888764052759,0.10845499759345423,0.014303279354482515,0.034389378091480405,0.021752110390474505
41,0.21782511908033916,0.31092105383786756,0.1182683565966094,0.18712228536605835,0.011473632954461249,0.09437431474255965,0.10095413107739952,0.11978254153873857
42,0.2625351735963653,0.2637956479720078,0.11933258463019425,0.2543437753130303,0.13703306015157188,0.02969152528171798,0.043409733351284535,0.05624846054482367
43,0.03230514802823791,0.003937536766672013,0.0,0.0022514164447784424,0.006598297716219634,0.004650125925762458,0.0024065198598655704,0.009425724923159328
44,0.004979194235478521,0.004867639980747634,0.0,0.01942858099937439,0.0,0.004657126953123647,0.012366489594268865,0.016350490375126172
45,5.959936558187494e-05,0.0003734156906786451,0.0,0.015328437089920044,0.0025039156835615518,0.04963921688909304,0.027555217352463343,0.04269738044723432
46,0.01300832674556508,0.004562810845499759,0.0,0.03236734867095947,0.0,0.04955338490233025,0.06855642345330032,0.07494364977852964
47,0.015342741969121197,0.003361784052623134,0.0,0.007854431867599487,0.0,0.07197271424217258,0.0580639793458303,0.07445404749838916
48,0.009519535502335127,0.02643234550357926,0.10673030643349912,9.143352508544922e-05,0.0686070094278768,0.07197747850163483,0.0947457264719774,0.10687010789482347
49,0.012174712652643823,0.01248482730168916,0.0,0.011581629514694214,0.014382924585060105,0.07193216295421324,0.0990080976896475,0.10674240325874557
50,0.009336814367924062,0.019436895021124122,0.04758543237606287,0.023069292306900024,0.0956779652770089,0.07195058232416851,0.10520052807957467,0.11376028427149495
51,0.030050797590974426,0.03233354724851596,0.0,0.027656137943267822,0.03699822039674985,0.08991052331019907,0.037850278621110664,0.04626060861924426
52,0.03858761952677295,0.031963313546178936,0.0,0.042073458433151245,0.20633892167072887,0.09001659373827764,0.0732090412759249,0.08918910826316787
53,0.11701085614443049,0.17793619979678066,0.21803304989571642,0.03318290572841198,0.05568494439273658,0.12873661190058014,0.09603673813814777,0.08201284825665761
54,0.3549653901456845,0.36145354220622933,0.28656612653083036,0.33080612167240264,0.7008530900774658,0.745740316608904,0.7087208886318997,0.6991891791446663
55,0.2591574687132201,0.2766065011115948,0.284480453500187,0.19526171508310453,0.504211972135814,0.7436182982639965,0.6938081222461261,0.6820441778323708
56,0.002792916708995425,0.005908872132199584,0.0,0.0014106929302215576,0.0,0.004758129659095903,0.05095683332741525,0.04176223245576283
57,0.002120801621769018,7.219637413765412e-05,0.0,0.006947219371795654,0.0,0.004695073299531449,0.004276342875409726,0.008084216816641053
58,0.0033880182567531565,0.002500615006150061,0.0,0.004408210515975952,0.0,0.004669109116677492,0.00472913237932724,0.013031748467822502
59,0.0007764339967071407,0.0016659714423231185,0.0,3.573298454284668e-05,0.0,0.04951719654637099,0.05972221736788077,0.07018776855893986
60,0.007993397984138659,0.0007858174233916232,0.0,0.013672083616256714,0.02766395237762773,0.07233887142317963,0.06817218504917934,0.08883931118722352
61,0.0007638611775107917,0.0005486924434461715,0.0,0.005389153957366943,0.0,0.07203338453597498,0.06701839377187842,0.08002035173341708
62,0.002282885688834523,0.015606757045831324,0.04758543237606287,0.012412726879119873,0.0,0.07173955821773446,0.10655034463948612,0.11612593116544265
63,0.0010435502640269154,0.003185437723942455,0.0,0.026922762393951416,0.04223852445182769,0.08992344714146029,0.10581168700373694,0.1175023248409185
64,0.04131069017427962,0.06919622898092331,0.14384268066283146,0.025785624980926514,0.2227858764340117,0.0899015733301934,0.12781304349859865,0.1382219357900034
65,0.004112904365493221,0.09311870000687582,0.1182683565966094,0.07159259915351868,0.08527710974535103,0.09406477770639256,0.07074594285830355,0.08630549275297705
66,0.14642044091782283,0.04944616213242878,0.09741697416974171,0.09851229084679847,0.07064558952800742,0.09060805919246308,0.08542198756226504,0.0701800470456085
67,0.10488985764754999,0.010241424293124801,0.12816193379325103,0.07331019591676968,0.26066773078107525,0.3309109152733955,0.290658156577636,0.2799332842429417
68,0.0027559413982383594,0.0,0.0,0.003086954355239868,0.0,0.004631254408564892,0.09350892511617613,0.06694130729174681
69,0.02367914008319914,0.023046499812824202,0.004572437028718096,0.0029626190662384033,0.10243170099639458,0.04953575011025302,0.11139659098768509,0.09625782947100038
70,0.013198579313196688,0.027343012995347308,0.004572437028718096,0.01993262767791748,0.0024478209280083814,0.04966756288525775,0.11675025333593916,0.09721351690935183
71,0.0007733018640302668,0.016847004805451777,0.0,0.01617935299873352,0.0,0.04955027032302202,0.1628656703474601,0.14158655972157244
72,0.0028499946258128944,0.03766466121182951,0.010909674314134421,0.006533654781706033,0.03582628955182005,0.061167107585203995,0.12498158379557997,0.11016180961994602
73,0.02484329431577176,0.01654938766778971,0.0,0.01150938868522644,0.10198964570950797,0.07208822923451029,0.17564230336785927,0.15714320391382827
74,0.0013338780468302046,0.011358094015722756,0.0,0.006204396486282349,0.0,0.07208842550506876,0.17235724389323773,0.148201722098597
75,0.008690616063565748,0.02002443980961548,0.007632188123123448,0.0007061958312988281,0.08570926270871851,0.09016586409466541,0.16624997265256145,0.14860633604447013
76,0.06053429681435918,0.11260823153262589,0.004385261243916916,0.09656872600914679,0.4720665676002573,0.40807662234903563,0.337661569264711,0.3510584755128986
77,0.365199726913055,0.3894486966453514,0.23814107706294463,0.3888269179077338,0.09444284093922117,0.17434564852662005,0.09263702860182255,0.10396773011426613
78,0.08620643318815968,0.02442254742423222,0.09540617145301877,0.14315748490128988,0.5276620183306744,0.5078730442386616,0.4310803996140029,0.44849780731027655
79,0.40434943816489743,0.4024743397278694,0.3435477833039201,0.4359288374665804,0.040987106877085455,0.0687931266442079,0.012024397981080681,0.0049840279840405455
80,0.21045974130448397,0.21133003674757234,0.23755281031071163,0.21258121192426593,0.6545267193388944,0.6499751858784599,0.5492407150530967,0.5680596609264886
81,0.22122039928677595,0.14851439725577387,0.1473340820364727,0.20062003245844084,0.05451503228723242,0.26505848394592074,0.151864330523528,0.17400823993455575
82,0.015468448946100818,0.002766458099363602,0.0,0.002672165632247925,0.0,0.004661070039753273,0.08273740070104849,0.06817111371755129
83,0.018146830173001078,0.0,0.0,0.0026611387729644775,0.0024175071972220756,0.049588147203614825,0.130732012279974,0.11698398843889966
84,0.0003630168864995682,0.005398951815605111,0.0,0.036138832569122314,0.06683522168452626,0.04954907496601418,0.17146342335783304,0.15419356673673099
85,0.02364348964894441,0.0018051767474196458,0.0,0.00445219874382019,0.08455279070089443,0.07198802314739337,0.14451844835129132,0.13460505398653147
86,0.004845941726302851,0.0,0.0,0.0003686249256134033,0.017617217777832643,0.07201581259289933,0.16451290332018906,0.14775512507749636
87,0.008776261869861019,0.007284881544467618,0.0,0.0017397403717041016,0.04422496048654179,0.07203348611533879,0.1817514839727306,0.16794638515839339
88,0.06718960601398116,0.18934104573964994,0.08785496550617672,0.024263452268155405,0.27496104468423554,0.43044203092191535,0.3320799468207851,0.3421234302047549
89,0.16581983633925262,0.17387231937536754,0.3032889459329375,0.22668251395225525,0.36958731380940474,0.0899551838446284,0.21863734981208505,0.20275491367622187
90,0.10792869816872652,0.21876652303790145,0.21265843093213543,0.059463405846287176,0.39060410037831766,0.7800872977474365,0.6771518574803247,0.692371803902635
91,0.08458599565514313,0.0002599107668098677,0.06906786459168945,0.17809537106181506,0.3599253522778971,0.4982598880922709,0.3740447070833795,0.3905420988366951
92,0.0010096473228588742,0.0005262313492700142,0.0,0.005629211664199829,0.09880642193933656,0.005355537899931678,0.040447185427962946,0.026910281831273274
93,0.012494762135892576,0.005035830793090539,0.0,0.006611377000808716,0.0,0.0046107646181273165,0.07381557612211484,0.05822243083885765
94,0.008331374854938607,0.00038183860099470535,0.0,0.01655268669128418,0.0,0.004924255903358377,0.07293250497650249,0.058382739568138706
95,0.0022342578534470447,0.013896438312209207,0.0,0.001857072114944458,0.0,0.07196446488758738,0.15213197551110508,0.13889958513706704
96,0.0038303634793565794,0.0,0.0,0.0015808939933776855,0.0,0.07209331769688178,0.15623480829274797,0.14447640428490327
97,0.0037985576707353264,0.0,0.0,0.006996601819992065,0.0,0.07198279090529369,0.18350365213417355,0.16534440683095533
98,0.05453687772446996,0.11738554391755093,0.0,0.09139087796211243,0.0,0.08998327654342618,0.16288114165626078,0.15386384138558265
99,0.05134449439949863,0.044766404620567926,0.054800485893057686,0.011640280485153198,0.1273211841203423,0.08995350174625202,0.203209274943547,0.1854928025539788
100,0.08684916064924919,0.14180631890169798,0.18987646398203095,0.09802059668819874,0.18713591867366405,0.12471943598289824,0.06275800075500612,0.07396732286995239
101,0.048481951956457325,0.12789264895754515,0.17704155302422586,0.0647859960560162,0.20337222391699855,0.1375321146182705,0.06867419863236865,0.07858308972141653
102,0.057657194061535355,0.04947796673618898,0.006978982833306557,0.06274854087837234,0.3299582207077064,0.3076481154057913,0.2223205732854065,0.23465699744968685
103,0.00834961051608829,0.017154165998181536,0.026070912883041863,0.02592701096605865,0.23490810582930446,0.3406927296046278,0.21217613401019667,0.2275910675146756
104,0.0005441799016296464,0.0,0.0,0.003450751304626465,0.0,0.004799552886845651,0.06975625944401098,0.07694460350090095
105,0.024365170904841672,0.0023423712497994548,0.0,0.010838150978088379,0.0,0.004724714672949326,0.03421223942764919,0.04041609688079877
106,0.002627229333744933,0.0017172041285630252,0.0,0.012914031744003296,0.0,0.04958898327643657,0.007001986495136184,3.885930360116938e-05
107,0.0018219200549597307,0.007816460773303382,0.0,0.0034614205360412598,0.0,0.07202384814528634,0.0009883878142260966,0.00017643776522385454
108,0.00257829900522459,0.01639806941547676,0.0,0.01658645272254944,0.010904735886573999,0.09034344169169825,0.02419049451083765,0.02651148614051051
109,0.0016283560089220587,0.02037451200598961,0.0,0.004310518503189087,0.0,0.09017541167845153,0.033570865809350946,0.036417371081068906
110,0.05943117937293455,0.11796821067589558,0.0,0.09105291962623596,0.0,0.09016625402339122,0.05738141098606974,0.058818916678633044
111,0.0017071692657839154,0.011966682710305359,0.08579335793357934,0.029282957315444946,0.0,0.09419936928818591,0.03585576830470087,0.03792338450449808
112,0.002512382497006992,0.03594280442804428,0.0314455318466228,0.04662752151489258,0.0,0.09414098568823205,0.04731260164631161,0.0458721543047588
113,0.012897979269873398,0.030465727731811477,0.08579335793357934,0.03799310326576233,0.0,0.09410386193867043,0.05545470934007135,0.05531323882444195
114,0.004632646037748473,0.0014760147601476014,0.0,0.00512319803237915,0.11911780724708751,0.09403745066910335,0.07700065725537024,0.06971845679730615
115,0.002536586882946223,0.0001459971121450343,0.0,0.005694955587387085,0.0,0.004799751147017126,0.06597475937805317,0.06892144887982884
116,0.001268184093699188,0.00022231899337626877,0.0,0.0035323500633239746,0.0,0.05000272283888192,0.029021924633536735,0.026508843668591537
117,3.034579677195383e-06,0.0,0.0,0.005771517753601074,0.0030766704937419875,0.04966583401968839,0.013363635091226768,0.014843426398273688
118,0.004620288215346819,0.00554227498796727,0.0,0.019115746021270752,0.0041022199731992354,0.049652615727209665,0.005154826841967719,0.006861110383322549
119,0.0038767960534038088,0.0,0.0,0.003458768129348755,0.0,0.04958545509404825,0.004672459910960165,0.0006740279171876103
120,0.0056227963828685565,0.01180605532763402,0.0,0.03862848877906799,0.0,0.049591648757449744,0.038189515817374925,0.0350237181538352
121,0.010484307738278853,0.011073319428846462,0.0,0.016921311616897583,0.0,0.07208078600975591,0.02414509561096035,0.030997547848381126
122,0.004743630392413337,0.0,0.0,0.0018208026885986328,0.0,0.07200495750743326,0.023389174862392108,0.02412308859758919
123,0.1290006869475723,0.1389723514626451,0.1714864431253008,0.0864512026309967,0.2014358809239743,0.09002139507931184,0.034757252981119514,0.04013903985267203
124,0.21917194251170752,0.3285061768008985,0.2374659072677684,0.2840637514741544,0.2692871926041537,0.3189593106681246,0.3680441983954926,0.36701801882326435
125,0.023512547521533783,0.12418535750574891,0.024245948981228893,0.09745777371930742,0.0019463178157017869,0.10572412076626767,0.14574855235389456,0.14322266069529477
126,0.06960506220754781,0.009338975346275147,0.09929006898764636,0.04710765699599728,0.07524103540014271,0.017797670410781438,0.0036190045551107303,9.574437011834747e-05
127,0.03853160404418935,0.04800935878924007,0.0,0.06445038318634033,0.21179990727915912,0.09407185987194133,0.0578591078635998,0.05586338320425809
128,0.0014365020652128424,0.00289748114872453,0.0,0.017891138792037964,0.0,0.004644342327397119,0.046229641109176885,0.050978989821499114
129,0.005114741658104891,0.004646237766725494,0.0,0.011702388525009155,0.0,0.004587677238808277,0.031075842547719938,0.033321569540991414
130,0.002109184645250894,0.0,0.0,0.002102792263031006,0.0,0.04949812805022385,0.009365575187029733,0.009869798918013407
131,0.0047721245436309935,0.025362930026815795,0.0,0.01083633303642273,0.0,0.049510462545606954,0.007968154159351884,0.005045734577004809
132,0.0015314265631447411,0.0012570190919300494,0.0,0.0005439221858978271,0.0,0.07196561676859882,0.022775877912242004,0.023898291520127374
133,0.0018392836938094799,0.0,0.0,0.018542498350143433,0.0,0.07191990891063504,0.04844575035255592,0.048706478016118604
134,0.0020890640892555147,0.0,0.0,0.012830644845962524,0.03099879859827415,0.07192421175993748,0.05826088465919385,0.05504824993262248
135,0.009444244256459686,0.01489975781745395,0.0,0.02247181534767151,0.024098087523483844,0.08990961847532625,0.029467771289705076,0.03400098080816431
136,0.007991694615421166,0.013826384909811836,0.0,0.012029498815536499,0.0,0.08990148637712979,0.04835317636007701,0.05096759482520522
137,0.004647408493011372,0.01761837531418792,0.0,0.01015472412109375,0.0180141739092127,0.08988983709371483,0.06244683516029495,0.062155236205456356
138,0.016453319120626135,0.031941566775916204,0.0,0.00899854302406311,0.10127962333823504,0.08985415861097953,0.06870079564213952,0.06415988649639422
139,0.01945493444720128,0.05199285676086574,0.0,0.0720139741897583,0.02874111037881959,0.08986062121021322,0.0863134335086532,0.08488437142396833
140,0.0062008487804803775,0.001257821273864912,0.0314455318466228,0.01896652579307556,0.02553327530199737,0.09394968293175879,0.054108236373836244,0.05712667554602916
141,0.004949566828109702,0.0,0.0,0.006281644105911255,0.14300343903692248,0.09393641582524972,0.07497720124708146,0.07628366175296021
142,0.007503482766005264,0.0,0.0,0.001664578914642334,0.031525126869436884,0.00470890868689805,0.08277989139831957,0.09032062177061988
143,0.0008116665361694809,0.0,0.0,0.002474844455718994,0.0,0.004692693274755369,0.07492319295855066,0.0811510442582505
144,0.0005293155598916457,0.0,0.0,0.002191007137298584,0.0,0.004705096301299477,0.068930397647406,0.07947450810793669
145,0.0004059404156599072,0.0006902775549494625,0.0,0.0036713778972625732,0.0,0.004690829593403847,0.05900216032031728,0.07316696801820127
146,0.003946440943979837,0.0023423712497994548,0.0,0.0041882991790771484,0.0,0.0047338100971868885,0.04004583949903346,0.050699746776632394
147,0.0025508423352487712,0.0014460666345793897,0.0,0.0069277286529541016,0.0,0.04958652038905333,0.0001497385705052992,0.00592151038021627
148,0.0004550312555692848,0.0,0.0,0.004197657108306885,0.0,0.07202927485085926,0.02276419006832992,0.026043451268247954
149,0.0023328963325048224,0.0005567142627948013,0.0,0.007288575172424316,0.0,0.07213942982981209,0.004101497460728014,0.004729265611883044
150,0.008157665764137272,0.006278891919353975,0.0,0.013995230197906494,0.0321594290922202,0.07200697256260846,0.022598430277846193,0.016471448065615103
151,0.002294281313303538,0.0005442804428044282,0.0,0.0014363527297973633,0.0,0.07203894892703672,0.02292215563783742,0.01180807874475881
152,0.0011007691741673202,0.0011360767955505635,0.0,0.0031972527503967285,0.0,0.0899497146338517,0.010455853729679582,0.009904040914867024
153,0.012118097226713786,0.003480720894165462,0.0,0.012139499187469482,0.010283852659102252,0.0899948445786553,0.03486161362441089,0.033536586900028205
154,0.008411259279739318,0.00516631905449489,0.0,0.01515817642211914,0.06673950939101882,0.09001777704062383,0.043930899250231484,0.0334519908666293
155,0.0005505334107147779,0.0,0.0,0.020255625247955322,0.01912436805997584,0.09404576286185794,0.0471283744922294,0.04207410954961661
156,5.899683552357004e-05,0.001843414086314776,0.0,0.004882216453552246,0.008843334656966455,0.004645015050238038,0.0645032468709909,0.07110677423970987
157,0.0019480061565619973,0.0005442804428044282,0.0,0.004573613405227661,0.06311072367934514,0.0046544625491234115,0.052943548295531405,0.06284732485983392
158,0.00033006588767600024,0.00010909674314134421,0.0027274185785336053,0.00524941086769104,0.0,0.049523233073615405,0.03971513025994846,0.0390424924352448
159,0.00014972962215896874,0.0011198459810685057,0.0,0.005289644002914429,0.0,0.049569314931515916,0.004452478889160054,0.002447009935506518
160,0.004620461244673045,0.00010909674314134421,0.0,0.0021393299102783203,0.022311834370111094,0.0719475728138371,0.004056601064128466,0.0008881572374572487
161,0.008866677139671948,0.001550617680089844,0.0,0.006480127573013306,0.0,0.07199512478567606,0.04422298692468775,0.040021099026675
162,0.0008663526006657738,0.0071662388363014015,0.0,0.0002123713493347168,0.07269629260170864,0.08989495272312736,0.010222438549468797,0.012842571074833612
163,0.014123239093109941,0.013277180597892934,0.0,0.05594289302825928,0.0895629409488595,0.08990972004396657,0.0405983021399727,0.04328953279534851
164,0.028441340533964347,0.021238568907428198,0.0,0.0029290318489074707,0.046792417122727394,0.08993442317318487,0.0647371825416342,0.060953466614890095
165,0.04223298342116785,0.011762661104871919,0.0,0.0065038204193115234,0.08338307696533502,0.09392878276039947,0.029040387148187803,0.02929782230502535
166,0.002004042261273751,0.0,0.0,0.02048066258430481,0.13939272191940852,0.09394775106102354,0.053186905138269604,0.052159809616764384
167,0.05955377926269802,0.021749826193914114,0.0,0.03960952162742615,0.22103729128797653,0.09397076748804417,0.0609627870435257,0.05668965309297691
168,0.07361750016771326,0.08574611833074852,0.0,0.11345270276069641,0.03139954269553674,0.09398247587823727,0.07014753658278886,0.0670209981241904
169,0.0040199472291893535,0.0,0.0,0.0004032254219055176,0.0,0.004637961446516126,0.07863500846418897,0.07638668510743472
170,0.0011224710787044768,0.0,0.0,0.0090562105178833,0.0,0.004621710496950912,0.07523546783680732,0.07773715762866398
171,0.0015456318933364367,0.00417455478902615,0.0,0.0009204447269439697,0.0,0.004620538393306867,0.045063061203389175,0.04757294132101178
172,0.000898805859837598,0.0,0.0,0.029499143362045288,0.015471676039069706,0.004643748063398331,0.04780254277462837,0.05604340996030878
173,0.008870028551052189,0.0029359858815979456,0.0,0.025366783142089844,0.0,0.04952427532579141,0.021236390462280742,0.01742535509513492
174,0.003107830890400416,0.0028814375100272736,0.0,0.009988516569137573,0.0,0.0719808796619789,0.007638666484446256,0.004622431896774731
175,0.0009510873360654464,0.004354243542435425,0.0,0.015167474746704102,0.0,0.07193368648726625,0.019260449282695186,0.021862919114285288
176,0.0005926395348601752,0.0,0.0,0.015044212341308594,0.0,0.07193567169331931,0.028244543244708147,0.027144279314634753
177,0.0038325760809264425,0.03035367819516704,0.0,0.007083147764205933,0.0,0.08986503861009036,0.025610830314000674,0.026094951057064383
178,0.010491692920569104,0.024884218407401463,0.0,0.0027388036251068115,0.13815299473921386,0.08991290522946192,0.06824662782123227,0.06578753823432332
179,0.0016525166961487672,0.0,0.0,0.001795262098312378,0.0,0.0940005234200052,0.006745122546945377,0.008570901496015165
180,0.002485602187494156,0.0,0.01960532648804749,0.014257997274398804,0.10693879094398148,0.09478089001924886,0.030106513208429705,0.04028884749338408
181,0.04903289329005219,0.03271454546843604,0.07237686507299854,0.1276261806488037,0.05719991537701812,0.004751355428214643,0.043383612139721146,0.04966918836260019
182,0.06233992383736964,0.06968707264712398,0.07237686507299854,0.03955996036529541,0.04364722110878366,0.004709469094977631,0.0503067222156753,0.05767020427832599
183,0.01875107804314343,0.04091114116110105,0.05591208085993904,0.08255225419998169,0.050186438635692936,0.004681163595089674,0.06668648654615003,0.07213053184984443
184,0.005392720387557914,0.011683672923685755,0.07237686507299854,0.03668293356895447,0.004919713799169759,0.04973386729400535,0.07200269602330836,0.08104436642770262
185,0.04385876521070631,0.05903583843291847,0.07237686507299854,0.11019611358642578,0.0031279475624029335,0.04961394111769846,0.09895747923416888,0.10740786441580259
186,0.00047605452288555284,0.017980067688875646,0.07237686507299854,0.03982287645339966,0.0030986883137643743,0.049638376694008626,0.10272453450854227,0.11176176767386282
187,0.06877452080615779,0.11541721482432217,0.0,0.056678563356399536,0.014896638716123456,0.07200385967829889,0.15696033261792397,0.16153264370706125
188,0.29686068572446034,0.19967283200782315,0.19263826178634455,0.18041476607322693,0.2805011265802808,0.09412075507776305,0.1358836303865003,0.14839201972397714
189,0.2050951577191738,0.2884657640209944,0.1092037007326595,0.23277764325250538,0.4346989183633587,0.4081832009091083,0.32694824886659324,0.3228092500086521
190,0.09735448902779087,0.13475901308702515,0.18351917214824312,0.19510815084009236,0.23074725701663398,0.2511797156162036,0.19698088330742036,0.1847016363775581
191,0.1630251937970866,0.15127667254933422,0.19059842772340763,0.12414667010307312,0.07328172410465965,0.004703429741748408,0.07407305262272054,0.0837454181736127
192,0.0421876740344853,0.08521605051454242,0.07237686507299854,0.0077498555183410645,0.022214347532616353,0.04961732411165419,0.10642103194687558,0.11937792815552363
193,0.0176878306736942,0.105341840281757,0.06698219156104598,0.1912509548602892,0.08345278187272887,0.07624704615878876,0.0038030421737842157,0.015457223026795364
194,0.2773001402095988,0.22473518064373185,0.007219637413765412,0.0800676395694957,0.027460489462482682,0.04236803580590059,0.12679088038582556,0.13389244884377768
195,0.1995343505669129,0.18970062952182323,0.05879993582544521,0.14919918775558472,0.05906660547804794,0.04954464099626201,0.13796303878377605,0.1456104930050541
196,0.09043615962056738,0.02656361302743457,0.1658110059361463,0.0996303641880264,0.05203591091250073,0.10097347145288132,0.013014262675171917,0.005531563564366071
197,0.09456181046308076,0.08433224847776433,0.0661960532648805,0.07826459974399569,0.25035855320282174,0.036700367491025385,0.10225250634474325,0.1168231882535182
198,0.09606408433402841,0.14348876389667342,0.11230547088079573,0.19446745740550675,0.09448264494025255,0.2922015722062093,0.2117310159144092,0.19972161078782394
199,0.007730739320124108,0.02798836072211658,0.04412000641745545,0.011028588850923171,0.050322189942418605,0.13583487527371135,0.030922749213323386,0.02030575137219942
200,0.056520340415717685,0.0010868693003699414,0.04821113428525586,0.06065671014189056,0.028575877110644465,0.22859282663862468,0.13877573372922877,0.12494972594128237
201,0.02947775817788434,0.08096737411473504,0.022247178993529126,0.006398049175270759,0.1056035696085807,0.3212803154852495,0.2259098484879255,0.21639348877622336
