group1,group2,meandiff,p-adj,lower,upper,reject
DT,LGBM,-0.0452,0.5571,-0.1178,0.0273,False
DT,MLR,0.0526,0.3515,-0.0199,0.1252,False
DT,PLS,0.0532,0.3366,-0.0193,0.1258,False
DT,RF,-0.0374,0.7719,-0.1099,0.0351,False
DT,XGB,-0.0406,0.6906,-0.1131,0.032,False
DT,kNN,-0.0014,1.0,-0.0739,0.0711,False
DT,lasso,0.0349,0.8298,-0.0377,0.1074,False
LGBM,MLR,0.0979,0.0011,0.0254,0.1704,True
LGBM,PLS,0.0985,0.001,0.0259,0.171,True
LGBM,RF,0.0078,1.0,-0.0647,0.0803,False
LGBM,XGB,0.0047,1.0,-0.0678,0.0772,False
LGBM,kNN,0.0439,0.5974,-0.0287,0.1164,False
LGBM,lasso,0.0801,0.0185,0.0076,0.1526,True
MLR,PLS,0.0006,1.0,-0.0719,0.0731,False
MLR,RF,-0.0901,0.0042,-0.1626,-0.0175,True
MLR,XGB,-0.0932,0.0025,-0.1657,-0.0207,True
MLR,kNN,-0.054,0.317,-0.1266,0.0185,False
MLR,lasso,-0.0178,0.9957,-0.0903,0.0548,False
PLS,RF,-0.0906,0.0038,-0.1632,-0.0181,True
PLS,XGB,-0.0938,0.0023,-0.1663,-0.0213,True
PLS,kNN,-0.0546,0.303,-0.1271,0.0179,False
PLS,lasso,-0.0184,0.9947,-0.0909,0.0542,False
RF,XGB,-0.0031,1.0,-0.0757,0.0694,False
RF,kNN,0.036,0.8045,-0.0365,0.1086,False
RF,lasso,0.0723,0.0514,-0.0002,0.1448,False
XGB,kNN,0.0392,0.7278,-0.0334,0.1117,False
XGB,lasso,0.0754,0.0347,0.0029,0.148,True
kNN,lasso,0.0363,0.7991,-0.0363,0.1088,False
