LGBM,XGB,RF,DT,MLP,kNN,PLS,MLR,lasso
0.009189436965605424,0.020066473022033293,0.013259957144091283,0.020959200417692225,0.0009866067692949065,0.03084993026688787,0.0074134229249808725,0.007107490779206638,0.015582874968170846
0.005106063924637749,0.02028096994582268,0.029172494485057265,0.01118818527634824,0.04302202974977415,0.06057819645991136,0.1085071077084267,0.10834779333275085,0.053452333736794144
0.013954475173238556,0.02700754914088488,0.08526901325533559,0.15635488923696572,0.0640988791710568,0.017559972373288962,0.227254205816471,0.22763739720082038,0.21381641662040302
0.13111030826260517,0.09859165205174464,0.10112186093412298,0.09974267173864398,0.09994481146715034,0.08104707391642879,0.0910108969100556,0.09059764885281368,0.04171227749781259
0.00961933003712645,0.04915871341294109,0.02008824764217726,0.056201984038189046,0.020291374449875832,0.031478762606725774,0.061895677914290625,0.06197533771160291,0.05131048129765306
0.1389229308631802,0.19009015559616627,0.24902040661223368,0.07098903557842906,0.3669864787034749,0.5254798666002934,0.39131055567669315,0.3910668212103485,0.44235275715887146
0.026111067429372636,0.002545667030742438,0.012004501912647458,0.10304318639516685,0.11113160840386738,0.13483163945266752,0.296449182939972,0.29597995115269893,0.36172673232884567
0.12308659706991026,0.12864839864620076,0.09367103299573473,0.08620496755426268,0.1588823159003366,0.06838223128577875,0.06351838259287335,0.06375253659093744,0.06215630742377731
0.033561540119797,0.05494332313537598,0.03814067350938015,0.024763183411650614,0.07042428277507715,0.14832510291877923,0.02318128368577599,0.022564253217406603,0.031434384512552094
0.1442454887566286,0.13335603438226085,0.12415420017316414,0.22689639740434103,0.0998370611713554,0.19519527369075929,0.3369485077339725,0.3368020407973604,0.3336057620682464
0.06934846135720313,0.042079169415712825,0.019393124974034837,0.034086671141940805,0.012743862932481698,0.05528656281536737,0.12621891061814206,0.12688857734003078,0.12961936002452273
0.1937369159503214,0.13691693544387817,0.15076057922585115,0.1943760722010889,0.16515292444897503,0.2222557752987548,0.11571375099887993,0.11516121951090695,0.19238175284203096
0.02199199290293652,0.1024170656896699,0.03337605355411333,0.09123965092861941,0.17029521628844313,0.22043333900833523,0.177201295473419,0.17744502853521343,0.1650037522881388
0.009689672740009092,0.16851772211573757,0.16377399327510367,0.052584470798836436,0.18242162137291118,0.010353329230883584,0.175990808948698,0.1768326145294279,0.16916641955410322
0.15118578795384752,0.18090283870697021,0.2865997027139341,0.09370105168941611,0.3387945915962087,0.6169820994782891,0.3922445948467814,0.3913790213196624,0.4550423213084458
0.024992566964778182,0.0816199516897955,0.0722833838173959,0.021313492951443275,0.03876623660918743,0.1250484738067504,0.22326897446366148,0.22335677109713034,0.17513223869408648
0.024906236424462325,0.03521509851671012,0.030598036135722623,0.0481464906392183,0.0439845127157619,0.20460768141491725,0.014630050158436353,0.01563351718171957,0.07643623222410045
0.10068966026563841,0.02145260069615129,0.013811275293290293,0.06384724397702679,0.17282354189378824,0.5922893751515427,0.2532828995656332,0.2533856888714464,0.31224084503223704
0.0628610632850734,0.13174012303352356,0.06954578098860935,0.024949653166256427,0.09074999438391865,0.07408845242185073,0.470180443488177,0.4712354664299957,0.5080448168996763
0.08668274918745339,0.06773553050105857,0.071814164444367,0.01560751846050562,0.08872459418069917,0.1132510238609209,0.005341442899111815,0.006105931695703837,0.006945259612655519
0.019836430884649647,0.018911243031877967,0.02876303218672876,0.006601029313045417,0.03248062825035175,0.0029916061743730515,0.09540809834209565,0.09492596986134821,0.11412368252415425
0.1573383920991992,0.1839434903829416,0.13688800913104432,0.12133586932199603,0.17193512893619373,0.13054957159970476,0.2620741143788135,0.2624898556106966,0.2530596608283356
0.005296173214777378,0.14963213950362242,0.14271941363253726,0.06567464757216379,0.10778423433234721,0.17689296152194267,0.38418718266785673,0.38322139364408914,0.40000159004306407
0.053885958041220205,0.01813204407451874,0.06768102883355165,0.09983590661594699,0.04233657620374309,0.12299160919459518,0.14450571778957938,0.14466215761857554,0.18669861224783407
0.10610513366342617,0.016202874473342177,0.07094735679807548,0.2280711568583576,0.08919043245957461,0.17796948551888409,0.06719379197563802,0.06692391089461519,0.04329504784993449
0.0006508170060482987,0.003380979739944723,0.014592718751277378,0.0009509957484895581,0.056051442951212616,0.09590679833495674,0.050398512078765056,0.05041479553558709,0.027196427422095715
0.023771552000802165,0.04423878329742886,0.058935116145257316,0.034907138062206355,0.059712542699979554,0.10021276272887614,0.03251170607316228,0.03349559848556555,0.03668582442618884
0.021190393078875935,0.006728262316062883,0.021091512903942844,0.02120161109867985,0.06792864878381139,0.14588474039742594,0.12053376347100403,0.12049136225167995,0.08717047110037807
0.01062265946009805,0.012222130057475189,0.028464460889327803,0.021220258074140352,0.03164336187112049,0.012209349195443198,0.03693385582435543,0.036352145697197635,0.04050848006710356
0.2702673157729499,0.24984491307560996,0.251205361106038,0.10845080927873502,0.21516786084606498,0.17830684365202087,0.13351870595268267,0.13314232291812522,0.18855855389472437
0.010448711048318876,0.03262652513777603,0.0309293795446087,0.05736742000447523,0.0075711562964340395,0.12175431764989242,0.10575972218352916,0.10570036566867064,0.06987077099342454
0.046310398960925536,0.08330451195126382,0.050251546625064314,0.08834936973222929,0.01439307465056855,0.0458095732909925,0.09333814061351142,0.09269011345022465,0.04581638960801576
0.09767859151856562,0.07887041298007774,0.10050832695903672,0.11048332960393825,0.0792328154383756,0.09463819652525202,0.014350958825161853,0.013438527182048132,0.0350921608535717
0.06285629100097889,0.10263990014824831,0.13710529718772302,0.03949429402550908,0.06622249143470871,0.10798101660160736,0.18573024903299018,0.18605970303782954,0.12386933208836959
0.1738418761679391,0.15706479824157493,0.18333703567202975,0.05985679122846277,0.15730465016628847,0.15159989720441458,0.16073502165653109,0.1601925875538195,0.1693202943270582
0.11167857405520365,0.12676914793502353,0.12191190459849655,0.04452897739986578,0.11307593401566457,0.06127243704362584,0.012924571165742804,0.012966853004937107,0.019885309684125163
0.048622441525236815,0.04846916939753981,0.02111100080238615,0.05512045946147531,0.03779281422494557,0.042066189322514325,0.10093518429503151,0.10164213599192756,0.11145395442485445
6.313915898678579e-05,0.08821244512155946,0.1293199240932622,0.1289997762362945,0.07419357377032668,0.10642873328459862,0.010764414228967512,0.011074199104605498,0.05776861885380963
0.05328757112380511,0.09840646648892454,0.02293811670229773,0.01476840456477957,0.03622882302137925,0.13234586600139314,0.10704083978204298,0.10724647515043284,0.08569702096941839
0.24687402993512697,0.28312769206105326,0.27209880588320956,0.27235772357723587,0.2439104986600079,0.042508335886499826,0.10994126991277897,0.10987926633674405,0.045867952101894094
0.003368958423197281,0.06287774443626404,0.10684083474517576,0.024949653166256427,0.07803325470404157,0.6123646853727269,0.3162688610137798,0.3168974750215349,0.3675754848712049
0.015142782629063989,0.009991001765395524,0.018097109970660163,0.014470052957410273,0.007575162753974574,0.028263338485913336,0.047349105496990396,0.04656062293448382,0.005191206362385292
0.01831515966821262,0.009402580897689139,0.025702104187060204,0.035093607816812145,0.031100261101643156,0.04006544053683375,0.004982090213585977,0.004397434275982048,0.011761066967481304
0.05321799223808171,0.05875737883415649,0.059601835298601025,0.06696128887894381,0.03773809891858587,0.10482202322602208,0.011032215610983387,0.010663869054188868,0.07314849639970711
0.023477667572545914,0.03260802059638793,0.026256286694583866,0.08614902662788096,0.05694572744058718,0.12626575608304333,0.47437752688561075,0.47535733370653166,0.502565114881342
0.0465435478281227,0.02959060467551239,0.008154521110424195,0.19836652494965318,0.019589425359423485,0.08104026720139254,0.10323687580338792,0.10282322273837197,0.0977235067578599
0.004660657941103152,0.05099904254448967,0.07986369452325365,0.15872305512045942,0.0544896022090961,0.12532556520652965,0.13310733008803932,0.13275343410995633,0.08227016730421483
0.0230357768754354,0.03578004004251617,0.14263342796281625,0.0311031550682479,0.15951684869013066,0.08112549871580904,0.09775026313224561,0.09774340810011234,0.0998170798261197
0.07365522600335495,0.11518255398294275,0.10495699595279234,0.05359140747370772,0.08949960384332023,0.15863019852759364,0.09891314128863282,0.09943524368919976,0.08762769326781761
0.029221455043066558,0.04591342022579553,0.03228618378436665,0.005817856343701189,0.04242443305711524,0.011007092906364924,0.06438196002779245,0.06401672542339548,0.011418006258731017
0.08554118367874058,0.05688236980903441,0.09000235484661533,0.012754531215036932,0.1733401695090932,0.20136071347655948,0.37573626456262066,0.37616157847567944,0.3958654796805493
0.001159667329157038,0.03721842494526273,0.006093943901070792,0.010516894159767226,0.11943263669382806,0.027446804431111305,0.18222044765584633,0.182475258977419,0.1816633411681179
0.04585235037678475,0.015891998459439782,0.0032243444256198905,0.02036249720295369,0.01614746884589241,0.5355008652664828,0.3793738541578992,0.37954321453224366,0.4362630995723159
0.014775562847626711,0.010404339210649372,0.0084430947586015,0.02819422689639739,0.02340625131554014,0.006126447785965633,0.014598851488371145,0.013955503147596832,0.013210615127733166
0.13972075365218276,0.1083147491376974,0.10219836084711123,0.022935779816513735,0.11167375280887712,0.0437379812742536,0.2276572831423103,0.22768983329438958,0.16071013575576906
0.12105080872860752,0.07769794308997868,0.06228839173959738,0.13392257775788768,0.0825551869366754,0.0798345129037063,0.21204520966297435,0.2118367764214078,0.1765965536563905
0.02607877460542523,0.06961798667907715,0.07739474847893954,0.09834414857910045,0.052630114189913146,0.06784454220470944,0.4763639166559348,0.4768078692107643,0.515456387538426
0.09696937320154186,0.1357881209612372,0.11653929624054365,0.11546207205191311,0.06855641151096498,0.05712515625809167,0.00656588868120439,0.007345477668801059,0.04644495427692752
0.061524710178633035,0.055741862459560476,0.05436440768187534,0.012418885656746481,0.0823428687251416,0.05171276960129895,0.06450809770346805,0.06450249699615163,0.06389928967187208
0.020770392012261107,0.022526329957177182,0.039285118077832804,0.11853882300290886,0.061466191835025524,0.0157311882611888,0.10163242425295682,0.10244612170041723,0.09377221961015436
0.041424035761608025,0.06483693780662159,0.0758960817376847,0.3138285970015665,0.0422979511786965,0.11737761164605764,0.10788102192434296,0.10811123579454285,0.09756727602447124
0.244378170619737,0.30931797684986173,0.35616977611036693,0.35575632132468116,0.37052425081321405,0.366301013541169,0.18941727455643576,0.1898109794507813,0.2354986049524228
0.11889884144582402,0.05179208517074585,0.11576635073362523,0.024949653166256427,0.08485758466184437,0.2218971536287709,0.4054033810386901,0.405541742369732,0.4346317685402249
0.045112695376949785,0.0707822510275325,0.07195423296395492,0.06346498098008502,0.17416030326672163,0.030992446933019446,0.009461096153458803,0.00968678487919955,0.002988417089368145
0.023278635492887945,0.04730737057274209,0.04524341326091247,0.21869172820168564,0.07626009786694915,0.24132287823037796,0.0006264342236366738,0.0015963407563585053,0.018389159680802958
0.009477566658734282,0.012839738915606302,0.048521410357183936,0.00923025285298723,0.03020828541476503,0.053272255522294504,0.16284592541244786,0.1625410007511917,0.1679213412164403
