,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.0013182599402678469
1,P_charged_centers,1.0,1.0,0.000904086851027425
2,N_charged_centers,1.0,1.0,-0.00676221178884113
3,N_charged_centers,0.0,0.0,0.014004523508912837
4,cLogP,9.3028,9.3028,-0.014747968876700539
5,cLogP,9.784,9.784,-0.01567719362016571
6,cLogP,12.515,12.515,0.009144529707301854
7,cLogP,6.12,6.12,-0.01416989087637091
8,cLogP,11.8502,11.8502,-0.01514311270275763
9,cLogP,12.73,12.73,0.05727208132896793
10,Hbond_D,3.0,3.0,-0.0005178302962144571
11,Hbond_D,2.0,2.0,-0.0048839390027438125
12,Hbond_D,0.0,0.0,0.0033604527784795316
13,Total_Carbon_Tails,36.0,36.0,4.9684943535370054e-05
14,Total_Carbon_Tails,28.0,28.0,-0.00010657964307144451
15,Double_bonds,1.0,1.0,-0.02114125849523739
16,Double_bonds,2.0,2.0,0.04269672208255
17,Double_bonds,0.0,0.0,-0.023515113224847596
18,NP_ratio,4.0,4.0,-0.0023846843272687995
19,NP_ratio,8.0,8.0,-0.004915142052304052
20,NP_ratio,12.0,12.0,0.00702240072359478
21,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.04304311431875098
22,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.045581407831880166
23,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.04189738134977336
24,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.0008908922772608204
25,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.13211825513141015
26,Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.011223447425961644
27,Dlin-MC3+Helper lipid percentage,40.0,40.0,-0.005425431184115237
28,Dlin-MC3+Helper lipid percentage,60.0,60.0,0.0031296932510656
29,Dlin-MC3+Helper lipid percentage,80.0,80.0,0.013204946090149074
30,Chol_DMG-PEG_ratio,500.0,500.0,-0.005177740741934169
31,Chol_DMG-PEG_ratio,100.0,100.0,0.02259975566718723
32,Chol_DMG-PEG_ratio,10.0,10.0,-0.0173944900317512
33,Size,"(75.0, 528.9473684210527)",301.97368421052636,-0.00018237621869570292
34,Size,"(982.8947368421053, 1436.842105263158)",1209.8684210526317,-0.003159988790564005
35,Size,"(528.9473684210527, 982.8947368421053)",755.921052631579,-0.000952619971401183
36,Size,"(1436.842105263158, 1890.7894736842106)",1663.8157894736842,-0.0012928493827836435
37,Size,"(1890.7894736842106, 2344.7368421052633)",2117.763157894737,0.0027107819056620555
38,Size,"(3706.5789473684213, 4160.526315789473)",3933.5526315789475,0.0024620753024992724
39,Size,"(2344.7368421052633, 2798.684210526316)",2571.7105263157896,0.014495519034407175
40,Size,"(8246.052631578947, 8700.0)",8473.026315789473,0.0052039445509583235
41,Size,"(4614.473684210527, 5068.421052631579)",4841.447368421053,0.005274977303444629
42,Size,"(2798.684210526316, 3252.631578947369)",3025.6578947368425,0.008869963359438592
43,Zeta,"(-37.0, 515.8421052631579)",239.42105263157896,-0.00036843478151696866
44,Zeta,"(9914.157894736843, 10467.0)",10190.578947368422,0.05581298995087312
