,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.035146418908931505
1,P_charged_centers,1.0,1.0,0.012546046508954162
2,N_charged_centers,1.0,1.0,0.0006360523130224433
3,N_charged_centers,0.0,0.0,0.0002198284359702636
4,cLogP,9.3028,9.3028,-0.08574372835162046
5,cLogP,9.784,9.784,0.07039109102763942
6,cLogP,12.515,12.515,0.05546728876635477
7,cLogP,6.12,6.12,-0.055748764638951245
8,NP_ratio,4.0,4.0,0.0027980608748169196
9,NP_ratio,8.0,8.0,0.004375125310248487
10,NP_ratio,12.0,12.0,-0.005626842297691737
11,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.018229153617195834
12,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.041528232179646865
13,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.024165342462074243
14,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.0052835881550642415
15,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.0764988952032305
16,Dlin-MC3+Helper lipid percentage,20.0,20.0,0.060385841492922566
17,Dlin-MC3+Helper lipid percentage,40.0,40.0,0.04813054202216232
18,Dlin-MC3+Helper lipid percentage,60.0,60.0,-0.026534758450582195
19,Dlin-MC3+Helper lipid percentage,80.0,80.0,-0.08850546086338568
20,Chol_DMG-PEG_ratio,500.0,500.0,0.05066927630704627
21,Chol_DMG-PEG_ratio,100.0,100.0,0.11931034781373147
22,Chol_DMG-PEG_ratio,10.0,10.0,-0.18255283477681286
23,Size,"(75.0, 528.9473684210527)",301.97368421052636,0.00023710755424954016
24,Size,"(982.8947368421053, 1436.842105263158)",1209.8684210526317,0.010407961029641328
25,Size,"(528.9473684210527, 982.8947368421053)",755.921052631579,0.007499264481850192
26,Size,"(1436.842105263158, 1890.7894736842106)",1663.8157894736842,0.007458259367352227
27,Size,"(1890.7894736842106, 2344.7368421052633)",2117.763157894737,0.008071924578080973
28,Size,"(3706.5789473684213, 4160.526315789473)",3933.5526315789475,0.011500141037719012
29,Size,"(2344.7368421052633, 2798.684210526316)",2571.7105263157896,0.010146711970885684
30,Size,"(8246.052631578947, 8700.0)",8473.026315789473,0.005041963255809445
31,Size,"(4614.473684210527, 5068.421052631579)",4841.447368421053,0.006039922378302085
32,Size,"(2798.684210526316, 3252.631578947369)",3025.6578947368425,-0.007060537099543405
33,Zeta,"(-11.105263157894736, -6.789473684210527)",-8.947368421052632,0.0157419371300678
34,Zeta,"(-6.789473684210527, -2.473684210526315)",-4.631578947368421,0.01547974890130028
35,Zeta,"(-2.473684210526315, 1.8421052631578974)",-0.31578947368420884,0.004825636196955203
36,Zeta,"(-28.36842105263158, -24.05263157894737)",-26.210526315789473,0.026861080786748842
37,Zeta,"(-15.421052631578945, -11.105263157894736)",-13.26315789473684,0.04137453051840656
38,Zeta,"(-19.736842105263158, -15.421052631578945)",-17.57894736842105,0.022479745196357124
39,Zeta,"(-24.05263157894737, -19.736842105263158)",-21.894736842105264,0.03353234906654657
40,Zeta,"(6.15789473684211, 10.473684210526315)",8.315789473684212,0.0002977034750882436
41,Zeta,"(1.8421052631578974, 6.15789473684211)",4.0000000000000036,-0.007851801582663397
42,Zeta,"(-32.68421052631579, -28.36842105263158)",-30.526315789473685,0.061229856257946566
43,Zeta,"(10.473684210526315, 14.789473684210527)",12.631578947368421,-0.014744414822150389
44,Zeta,"(-37.0, -32.68421052631579)",-34.84210526315789,0.011064876132811761
45,Zeta,"(14.789473684210527, 19.10526315789474)",16.947368421052634,-0.017285061496774397
46,Zeta,"(19.10526315789474, 23.421052631578945)",21.263157894736842,-0.016653413591912036
47,Zeta,"(23.421052631578945, 27.736842105263165)",25.578947368421055,-0.024993745314973188
48,Zeta,"(40.684210526315795, 45.0)",42.8421052631579,-0.02221559842956656
49,Zeta,"(27.736842105263165, 32.05263157894737)",29.894736842105267,0.02085818021216801
