,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.06235360306377892
1,P_charged_centers,1.0,1.0,0.02111543671271034
2,N_charged_centers,1.0,1.0,0.00011437983364405348
3,N_charged_centers,0.0,0.0,0.0033657370408792624
4,cLogP,9.3028,9.3028,-0.05876412217180125
5,cLogP,9.784,9.784,0.05145392142386715
6,cLogP,12.515,12.515,0.041754096573804834
7,cLogP,6.12,6.12,-0.05176862072530948
8,Hbond_D,3.0,3.0,0.005255802003072582
9,Hbond_D,2.0,2.0,0.010579205407363918
10,Hbond_D,0.0,0.0,-0.006177882842627176
11,NP_ratio,4.0,4.0,0.000536801691844502
12,NP_ratio,8.0,8.0,0.008485502517273143
13,NP_ratio,12.0,12.0,-0.009099462422870332
14,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.01175543797680717
15,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.048243268771920554
16,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.022317746330747186
17,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.009057320824060624
18,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.0724197234628355
19,Dlin-MC3+Helper lipid percentage,20.0,20.0,0.06142263147005034
20,Dlin-MC3+Helper lipid percentage,40.0,40.0,0.045861612986637115
21,Dlin-MC3+Helper lipid percentage,60.0,60.0,-0.025705266151169658
22,Dlin-MC3+Helper lipid percentage,80.0,80.0,-0.084275816904748
23,Chol_DMG-PEG_ratio,500.0,500.0,0.04651166845408446
24,Chol_DMG-PEG_ratio,100.0,100.0,0.12094301894743267
25,Chol_DMG-PEG_ratio,10.0,10.0,-0.17274159240525175
26,Size,"(75.0, 528.9473684210527)",301.97368421052636,-0.00023173726794190814
27,Size,"(982.8947368421053, 1436.842105263158)",1209.8684210526317,0.007871289094404037
28,Size,"(528.9473684210527, 982.8947368421053)",755.921052631579,0.012398736950475454
29,Size,"(1436.842105263158, 1890.7894736842106)",1663.8157894736842,0.0034741216865532103
30,Size,"(1890.7894736842106, 2344.7368421052633)",2117.763157894737,0.005543199532235293
31,Size,"(3706.5789473684213, 4160.526315789473)",3933.5526315789475,0.008011250368032836
32,Size,"(2344.7368421052633, 2798.684210526316)",2571.7105263157896,0.005190481945359331
33,Size,"(8246.052631578947, 8700.0)",8473.026315789473,-0.0013776970609035723
34,Size,"(4614.473684210527, 5068.421052631579)",4841.447368421053,-0.0008773238396031657
35,Size,"(2798.684210526316, 3252.631578947369)",3025.6578947368425,-0.009212363023413868
36,Zeta,"(-11.105263157894736, -6.789473684210527)",-8.947368421052632,0.0025161010040848693
37,Zeta,"(-6.789473684210527, -2.473684210526315)",-4.631578947368421,0.010382279773329896
38,Zeta,"(-2.473684210526315, 1.8421052631578974)",-0.31578947368420884,0.0010776167928458322
39,Zeta,"(-28.36842105263158, -24.05263157894737)",-26.210526315789473,0.030555988508741003
40,Zeta,"(-15.421052631578945, -11.105263157894736)",-13.26315789473684,0.050061656824011404
41,Zeta,"(-19.736842105263158, -15.421052631578945)",-17.57894736842105,0.03116981350137039
42,Zeta,"(-24.05263157894737, -19.736842105263158)",-21.894736842105264,0.035298447634311045
43,Zeta,"(6.15789473684211, 10.473684210526315)",8.315789473684212,0.0032212234742131675
44,Zeta,"(1.8421052631578974, 6.15789473684211)",4.0000000000000036,-0.020692133399594217
45,Zeta,"(-32.68421052631579, -28.36842105263158)",-30.526315789473685,0.06165893682850246
46,Zeta,"(10.473684210526315, 14.789473684210527)",12.631578947368421,-0.004532263295219952
47,Zeta,"(-37.0, -32.68421052631579)",-34.84210526315789,0.012178052811776793
48,Zeta,"(14.789473684210527, 19.10526315789474)",16.947368421052634,-0.0004667734715277247
49,Zeta,"(19.10526315789474, 23.421052631578945)",21.263157894736842,-7.1148473991047845e-06
50,Zeta,"(23.421052631578945, 27.736842105263165)",25.578947368421055,-0.01141654324738355
51,Zeta,"(40.684210526315795, 45.0)",42.8421052631579,0.015267141152428058
52,Zeta,"(27.736842105263165, 32.05263157894737)",29.894736842105267,0.048955892444555976
