,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.034996061509155435
1,P_charged_centers,1.0,1.0,0.014922163120906612
2,N_charged_centers,1.0,1.0,-0.0005934855864344688
3,N_charged_centers,0.0,0.0,0.001783022270667385
4,cLogP,9.3028,9.3028,-0.05018187323388372
5,cLogP,9.784,9.784,0.0414730782176433
6,cLogP,12.515,12.515,0.03661670213837231
7,cLogP,6.12,6.12,-0.04012326616941057
8,Hbond_D,3.0,3.0,0.0007327808018534375
9,Hbond_D,2.0,2.0,0.004847319205574109
10,Hbond_D,0.0,0.0,-0.001577406063392205
11,NP_ratio,4.0,4.0,0.00827156849861735
12,NP_ratio,8.0,8.0,-0.004318222132597446
13,NP_ratio,12.0,12.0,-0.003581791433511237
14,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.07311921518657183
15,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.06937119264044854
16,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.045878632763272864
17,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.028968432447458774
18,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.15826602567837236
19,Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.00852115971607775
20,Dlin-MC3+Helper lipid percentage,40.0,40.0,0.004536283415422795
21,Dlin-MC3+Helper lipid percentage,60.0,60.0,0.019705379617461265
22,Dlin-MC3+Helper lipid percentage,80.0,80.0,-0.018631397378138386
23,Chol_DMG-PEG_ratio,500.0,500.0,0.07985755354848317
24,Chol_DMG-PEG_ratio,100.0,100.0,0.04445857570784178
25,Chol_DMG-PEG_ratio,10.0,10.0,-0.12612980678250693
26,Size,"(75.0, 528.9473684210527)",301.97368421052636,-0.0007615980771148622
27,Size,"(982.8947368421053, 1436.842105263158)",1209.8684210526317,0.00536980174316085
28,Size,"(528.9473684210527, 982.8947368421053)",755.921052631579,0.010066811409560483
29,Size,"(1436.842105263158, 1890.7894736842106)",1663.8157894736842,0.003554903125687343
30,Size,"(1890.7894736842106, 2344.7368421052633)",2117.763157894737,0.013344410350413404
31,Size,"(3706.5789473684213, 4160.526315789473)",3933.5526315789475,0.007322501357238624
32,Size,"(2344.7368421052633, 2798.684210526316)",2571.7105263157896,0.0041802753147249985
33,Size,"(8246.052631578947, 8700.0)",8473.026315789473,0.008953260563558035
34,Size,"(4614.473684210527, 5068.421052631579)",4841.447368421053,0.00976501274972304
35,Size,"(2798.684210526316, 3252.631578947369)",3025.6578947368425,0.001628227559247473
36,Zeta,"(-11.105263157894736, -6.789473684210527)",-8.947368421052632,0.015153584295039033
37,Zeta,"(-6.789473684210527, -2.473684210526315)",-4.631578947368421,0.008801241656956551
38,Zeta,"(-2.473684210526315, 1.8421052631578974)",-0.31578947368420884,-0.0063004651484871175
39,Zeta,"(-28.36842105263158, -24.05263157894737)",-26.210526315789473,0.024577853069432377
40,Zeta,"(-15.421052631578945, -11.105263157894736)",-13.26315789473684,0.04255373745041926
41,Zeta,"(-19.736842105263158, -15.421052631578945)",-17.57894736842105,0.029207888276889228
42,Zeta,"(-24.05263157894737, -19.736842105263158)",-21.894736842105264,0.019664687972890806
43,Zeta,"(6.15789473684211, 10.473684210526315)",8.315789473684212,-0.011307086887670839
44,Zeta,"(1.8421052631578974, 6.15789473684211)",4.0000000000000036,-0.013026606051015204
45,Zeta,"(-32.68421052631579, -28.36842105263158)",-30.526315789473685,0.0382046007691808
46,Zeta,"(10.473684210526315, 14.789473684210527)",12.631578947368421,-0.007811890888713339
47,Zeta,"(-37.0, -32.68421052631579)",-34.84210526315789,-0.0012761333038014385
48,Zeta,"(14.789473684210527, 19.10526315789474)",16.947368421052634,0.018593668664386814
49,Zeta,"(19.10526315789474, 23.421052631578945)",21.263157894736842,0.024553800565878803
50,Zeta,"(23.421052631578945, 27.736842105263165)",25.578947368421055,0.014000676459099318
51,Zeta,"(40.684210526315795, 45.0)",42.8421052631579,0.011933061786690482
52,Zeta,"(27.736842105263165, 32.05263157894737)",29.894736842105267,0.04389585088360935
