,Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
0,P_charged_centers,0.0,0.0,-0.0026027831351455727
1,P_charged_centers,1.0,1.0,0.0015182667049552568
2,N_charged_centers,1.0,1.0,-0.017755057052437427
3,N_charged_centers,0.0,0.0,0.03515938021052609
4,cLogP,9.3028,9.3028,-0.008087832400479611
5,cLogP,9.784,9.784,-0.007803644865563844
6,cLogP,12.515,12.515,-0.009098147325152293
7,cLogP,6.12,6.12,-0.007034553704385089
8,cLogP,11.8502,11.8502,-0.011181963849271727
9,cLogP,12.73,12.73,0.048323049328847845
10,Hbond_D,3.0,3.0,0.0008570589109475445
11,Hbond_D,2.0,2.0,-0.0018601817884853855
12,Hbond_D,0.0,0.0,0.0008759773150172633
13,Total_Carbon_Tails,36.0,36.0,7.025186893602325e-05
14,Total_Carbon_Tails,28.0,28.0,-0.00035295986061085793
15,Double_bonds,1.0,1.0,-0.021680338040454255
16,Double_bonds,2.0,2.0,0.04557356209621772
17,Double_bonds,0.0,0.0,-0.023389595525685015
18,NP_ratio,4.0,4.0,-0.002784995687697062
19,NP_ratio,8.0,8.0,-0.0058845031684275585
20,NP_ratio,12.0,12.0,0.006996474479965571
21,Dlin-MC3_Helper lipid_ratio,200.0,200.0,-0.04328926808737677
22,Dlin-MC3_Helper lipid_ratio,100.0,100.0,-0.04730571226651271
23,Dlin-MC3_Helper lipid_ratio,50.0,50.0,-0.04103676645218915
24,Dlin-MC3_Helper lipid_ratio,10.0,10.0,0.00048657725206199153
25,Dlin-MC3_Helper lipid_ratio,1.0,1.0,0.12939520398121515
26,Dlin-MC3+Helper lipid percentage,20.0,20.0,-0.017257144333507
27,Dlin-MC3+Helper lipid percentage,40.0,40.0,-0.005811965395121865
28,Dlin-MC3+Helper lipid percentage,60.0,60.0,0.0035532441349582916
29,Dlin-MC3+Helper lipid percentage,80.0,80.0,0.01686182399321871
30,Chol_DMG-PEG_ratio,500.0,500.0,-0.007193533558249753
31,Chol_DMG-PEG_ratio,100.0,100.0,0.030232526483682173
32,Chol_DMG-PEG_ratio,10.0,10.0,-0.024918412487488637
33,Size,"(75.0, 528.9473684210527)",301.97368421052636,0.000496834809931353
34,Size,"(982.8947368421053, 1436.842105263158)",1209.8684210526317,-0.008582783518252144
35,Size,"(528.9473684210527, 982.8947368421053)",755.921052631579,-0.0037715327640305543
36,Size,"(1436.842105263158, 1890.7894736842106)",1663.8157894736842,-0.004103817121173675
37,Size,"(1890.7894736842106, 2344.7368421052633)",2117.763157894737,-0.004391800882449622
38,Size,"(3706.5789473684213, 4160.526315789473)",3933.5526315789475,0.0033430850091942755
39,Size,"(2344.7368421052633, 2798.684210526316)",2571.7105263157896,-0.008521254479672148
40,Size,"(8246.052631578947, 8700.0)",8473.026315789473,-0.0005065953070144571
41,Size,"(4614.473684210527, 5068.421052631579)",4841.447368421053,0.0006784239362055794
42,Size,"(2798.684210526316, 3252.631578947369)",3025.6578947368425,-0.0030283102448298797
43,Zeta,"(-37.0, 515.8421052631579)",239.42105263157896,0.0012200282859717857
44,Zeta,"(9914.157894736843, 10467.0)",10190.578947368422,0.01864105834884306
