LGBM,XGB,RF,DT,kNN,lasso,MLR,PLS
0.012006217565104267,0.007823164574801922,0.011089367020498644,0.0,0.21839755582153092,0.13619163352897595,0.08525829857370892,0.1348639726183292
0.015944331882814886,0.030247850343585014,0.014574647064381614,0.0,0.023334905266536865,0.0013931491298558307,0.12868398768924638,0.039475711621818094
0.1653059285072377,0.18105816841125488,0.13508802831337827,0.2847827088805936,0.0,0.017913833163881954,0.14622980132404007,0.05334781317468443
0.007180464835882002,0.009187780320644379,0.012072317457928543,0.0,0.0,0.04982438208508144,0.10512484890243268,0.08387374312227668
0.016055371333167184,0.028745755553245544,0.03446823991803598,0.0,0.06192601934479633,0.1019756369217007,0.126193327811992,0.1323544070275836
0.05121065175737198,0.050900328904390335,0.037027245673969006,0.04636158348310982,0.07465643922146356,0.08538884148919779,0.08639004429998676,0.12398035160619494
0.0017792634656121653,0.015667632222175598,0.07678086900988879,0.0,0.07396097875038625,0.12081349303043959,0.11275905920255014,0.14713580766781592
0.04040669445780516,0.061319876462221146,0.10424497630734574,0.0,0.0834705428422092,0.13132479204161307,0.1305789722271058,0.16413282624529196
0.17623312941176777,0.14738130569458008,0.14823726347005065,0.23315755169757657,0.12006302529552987,0.08742787161582988,0.06265409614168016,0.10884423920663222
0.14147271510416326,0.13522110983974522,0.019793476320216885,0.022729158025715457,0.19086980473759463,0.13103801211433014,0.14312024956636704,0.10436274711631685
0.16294776416905346,0.25664461124624005,0.3390330448095205,0.18175031107424305,0.0018355244609376056,0.07882963456415337,0.08411890474988404,0.140655219398295
0.13349867786025654,0.1804777215694996,0.13805751867830723,0.3306373565602102,0.022034868964740634,0.07262793994290545,0.07565478624225896,0.03106892896255642
0.0015310786132858654,0.008964787237346172,0.009809093565798947,0.0,0.0,0.016631261338032277,0.09784652316348597,0.022598155200453662
0.039822785822373585,0.025434574112296104,0.021013367552459215,0.0,0.0,0.010963169937150463,0.09540256085327103,0.008713618840528625
0.02273528522994546,0.01869865320622921,0.012031968191825788,0.0,0.0,0.02183073967097937,0.06930173356302849,0.0537596727367627
0.027977879818316814,0.07630307972431183,0.019131476096704906,0.0,0.07037176307341153,0.053023506876241744,0.09405468303074294,0.07689441620498834
0.020803834699970745,0.008311802521348,0.019450704965290864,0.0,0.00041399934067691156,0.06044807641363059,0.06894841324436607,0.09953125147934797
0.035588027925807085,0.02405216358602047,0.03858665508416651,0.013756394303884978,0.0513413606604297,0.10334637334858021,0.1232267621178148,0.14122877167347794
0.06750188961939528,0.04107816144824028,0.04161958241741873,0.0,0.0515939833249018,0.08626870227639999,0.09300913314019343,0.11459923428772538
0.04189562640229274,0.04108595848083496,0.035380716631684406,0.0,0.16809047256689766,0.10887842545738385,0.1269776258913169,0.13862825600193146
0.012301113040647932,0.04704257566417447,0.03298522865792669,0.019125305313608905,0.005483984866777671,0.05504815020357423,0.03583213143762942,0.030559500183787364
0.006081188892359545,0.05985483668510733,0.03872724714235842,0.03543942117148253,0.3327557160992279,0.07853968378944082,0.06905345935770252,0.10442077329531815
0.1557285362703543,0.27926495820016073,0.24495385414091148,0.3266970828148763,0.04330492089215915,0.19691366050584597,0.19805071014225817,0.15340660624805097
0.187658409141242,0.32160638947053743,0.43183588988815164,0.5404050877920641,0.5872650488030591,0.7213781178465203,0.734261709593123,0.6917770698495839
0.13787992694774764,0.23461239775170206,0.27877622100786337,0.19839623945803964,0.371956837574033,0.6931654765079873,0.6931732803043318,0.6523717094998319
0.005734524334200088,0.007725996896624565,0.009295241832328794,0.0,0.0,0.049969800650776136,0.05545668248572755,0.051138575762765204
0.010746813084107357,0.010561861097812653,0.0010435605187782712,0.0,0.0,0.015450480491538465,0.09970898369861625,0.020863239844444548
0.0025666915399339607,0.004460358992218971,0.010663787005657597,0.0,0.0009078082323558328,0.002203755627300241,0.11882994129405988,0.02596425051589693
0.010047412917410509,0.0017681571189314127,0.011312576335595832,0.0,0.0,0.06324828261298349,0.10756886305182256,0.09344025868032495
0.00936551428178619,0.005388749297708273,0.015514867704968637,0.0,0.0,0.054346628381776896,0.08031439571814414,0.10651743425952517
0.002947554356251035,0.00395614467561245,0.002208576601670754,0.0,0.00527430711853402,0.0828276237507769,0.10525502988827162,0.10069555956311543
0.004477020053232522,0.00558931240811944,0.027328156224775874,0.0,0.03378307274855848,0.046844915298597856,0.041605685792744485,0.0863242465452698
0.022218391849787144,0.007464281283318996,0.041079711041604454,0.0,0.12649541341777926,0.12091466436500709,0.10644421158354,0.14797217853787956
0.1527594550964505,0.14520719647407532,0.14108797945516802,0.23315755169757657,0.27453777008210983,0.1356994779328255,0.12204853798652116,0.17076512559385187
0.05121132868726379,0.02081090584397316,0.15058441426954347,0.018595326973593257,0.12819008684194114,0.08465464002963746,0.06579244674335238,0.1008923779634621
0.15932523856149586,0.13442284094995605,0.11543880146838262,0.2787916493847643,0.12176767513412728,0.18212282140907643,0.19081023392801633,0.15486628351845141
0.06473555601694014,0.006775321100784271,0.02662934819636198,0.15719618415595182,0.37305584610633735,0.3202635106774305,0.3195681211294015,0.2924819388419655
0.008079349005327502,0.001460578292608261,0.009065927294359483,0.0,0.0,0.06556136093127368,0.16504430868369036,0.06964783485594347
0.07901006740709006,0.042454615235328674,0.04917297958824643,0.0018203603852712154,0.15141767283966293,0.10554613441787669,0.1410263216426182,0.12782848659632168
0.024546888008345792,0.03111872676392735,0.04031759673367581,0.03774367482372461,0.019355730678833116,0.12368629563475908,0.17035674743553098,0.12653885068213472
0.01625661060777346,0.0026544120628386736,0.021400179533561266,0.004838932669708279,0.007430886639210439,0.10419993171736786,0.14191448570409715,0.1291565547552101
0.10302447321507871,0.11999551125862745,0.07237093686661639,0.009014240287570835,0.1314067347953788,0.025138577573904808,0.03994160990324985,0.03894907154197058
0.05880779709904776,0.01041354425251484,0.03393897523356255,0.057099405502557724,0.2221262107589757,0.2092994631118733,0.23880217763299072,0.22363203399321205
0.027140096472397422,0.05118008330464363,0.03197152015253081,0.057099405502557724,0.0,0.19807101474827515,0.2124416122625472,0.19512098443960432
0.06892559920764377,0.02267896525327978,0.055914706247866736,0.0343909857597124,0.1181815811642978,0.21931189962579783,0.21763457739309205,0.22026848677361527
0.07582300801167408,0.0487963798117641,0.11058266323508048,0.2613023641642471,0.48886124580706164,0.3642035339186938,0.3803365857585269,0.3469602554140856
0.11396167745957725,0.2774504897555886,0.3044170713707647,0.4627402184432462,0.18770054456987786,0.17573900662685044,0.18635978656135999,0.14769871980826324
0.10160021073221481,0.06310105499317409,0.05546982321188776,0.17530761786257432,0.46992775698797185,0.46282204414847206,0.4849434934215934,0.4563558348965909
0.23002043004558181,0.33306747961716754,0.3619508011466255,0.5535738974146274,0.006512752710931158,0.04285441404800672,0.040679400261667276,0.04424029199973675
0.23334235361177003,0.1985794549642319,0.1718225945657078,0.2679386146827042,0.6206256072057458,0.5297443764291266,0.5335041507763629,0.5229135537321749
0.12491133727115056,0.20584925843128998,0.15624096857565828,0.06373565602101472,0.10940780589198701,0.1645432708201896,0.16104478595522365,0.1669686666731629
0.009481605038895289,0.007480863016098738,0.00516135714217423,0.0,0.0,0.05328525214713309,0.1609932078601607,0.0783655820675127
0.01998249147459582,0.005578448064625263,0.00328028494079925,0.0,0.025533966776610847,0.11853721546697182,0.16211619224516205,0.13544176301560365
0.01188566373013429,0.02072642371058464,0.03961587488250006,0.0,0.12194216198008706,0.1665932279471855,0.21685609481498713,0.19118981113410538
0.04556055836667863,0.024884561076760292,0.02475689916153761,0.0,0.14238802126730074,0.14269827173789362,0.1478297258285699,0.16746697933547738
0.010348929645051139,0.0032305405475199223,0.0010249812185039616,0.0,0.06998839224900875,0.15971622505505667,0.16033836632985454,0.17120260871079163
0.007419935210709025,0.0003276114981298761,0.006991165645216504,0.0020738282870178537,0.0020738282870178537,0.17932120528937878,0.19586407961215868,0.20510729686304782
0.09373719094150834,0.027134710000656592,0.19980823229568562,0.07394349970044711,0.27432144838939854,0.40925836003562105,0.42358486518593474,0.3776757438316267
0.24234217930390634,0.23714283141673853,0.20089956279466165,0.31408129406885105,0.40973565619016034,0.17315493933479165,0.1656648054136206,0.19556835289572083
0.14813400818083944,0.10855894836666802,0.2511859058494932,0.18325729296280935,0.2754202091936524,0.6846211078448421,0.7082538747089303,0.6714076105760391
0.10113534748346131,0.025716767846079347,0.00969885149129246,0.05951887183741189,0.32946931776255556,0.4111803553779907,0.4214738673591514,0.39623095557019483
0.008956444542926614,0.025930728763341904,0.008357452749717371,0.010472832849440061,0.15763163222749532,0.03276336536977131,0.1561988586831644,0.02920816403340066
0.008402750442461155,0.008532066829502583,0.01974211471048883,0.0,0.0,0.055285919620509716,0.1515458706021504,0.07356008873364733
0.015872798279427926,0.0057200114242732525,0.004711408338603139,0.0,0.0,0.047164814501586716,0.15976986003287474,0.061709132314478284
0.00492499675009517,0.01056844275444746,0.010995566305465379,0.0,0.0,0.15392889237792057,0.15315742478046224,0.16897298286396456
0.011196194384727836,0.0010620594257488847,0.00119718649222313,0.008675515000691275,0.0,0.1414616955764652,0.14584183858067878,0.16274173191396954
0.004601118905763019,0.01690055988729,0.0043787218268415565,0.0,0.02209340446275719,0.1847681790069272,0.1877240609099139,0.1971042538767661
0.1649708051291169,0.19044648110866547,0.1791570964309975,0.14191898244158718,0.0,0.163190706426186,0.14579941677376584,0.18003535955858804
0.043229371833311256,0.11322422325611115,0.1327169031324811,0.06034840315221898,0.21630117574245583,0.21024126316462582,0.18737534859142146,0.2202000863516084
0.112125447669016,0.02643880099325968,0.17264765924847503,0.1238421125397483,0.2568715924684244,0.1605292112514366,0.1961351000232432,0.15378426456449962
0.11291603190337113,0.0071338736366536315,0.14976351067408716,0.1127816950089866,0.27381397805948315,0.1679374820464553,0.19711526210526398,0.15514924533052118
0.06115864340394117,0.03597891175382684,0.00867079740295551,0.03376883727360713,0.38708250900783403,0.29841129204742856,0.3321467365660744,0.2826469389628138
0.09672558384518765,0.01576436966035466,0.01533548193762485,0.06224941241531867,0.26395323101558016,0.28490201080717414,0.30265383902556986,0.2644126143734159
0.000828559953650999,0.0036616777069866657,0.003685620316720827,0.0,0.0,0.04177847581929886,0.01834214327846717,0.08113692609898504
0.0014244654167142412,0.0029063550755381584,0.005398135263612937,0.0,0.03335110738623854,0.01946737242041746,0.046809414300295504,0.03641628652642151
0.01334951672950541,0.006596693769097328,0.012728358482437007,0.0,0.0,0.04928320331122743,0.0457587815833389,0.01642217456644611
0.01530285205168826,0.014034369960427284,0.025284167785965102,0.0018203603852712154,0.019396644798386924,0.04866287091599897,0.003584634234329309,0.02105675962009633
0.061786971738544416,0.06482310577779987,0.03329754764171676,0.04795151850315683,0.08840041262313289,0.07455706988546723,0.14673090178084597,0.08635884611843288
0.03072967128607143,0.025055330246686935,0.05710831532490939,0.05891976588782893,0.0636713736791086,0.06042324603018817,0.0041894389011092326,0.0511647189184261
0.07715763599558455,0.1629011332988739,0.17138030900376988,0.05891976588782893,0.029354806276145836,0.09853934565090589,0.0461358382802709,0.09175378252434223
0.0019807799272495747,0.004931093193590641,0.05015870907541031,0.17015761094981335,0.031532296069966645,0.0754956561510165,0.011837261493137685,0.05615015637957788
0.04363852390204431,0.03749201951357117,0.005221009394208678,0.10310382966957005,0.045214092185194316,0.025933917765170733,0.04204571044186278,0.0016093025800653221
0.05400016974874792,0.04450274920936992,0.02299236745583355,0.0722729158025715,0.07100127509095923,0.0026295113489373523,0.06622326423178548,0.01966177194004652
0.015991949824919603,0.0012559302849695086,0.015463464317812438,0.0,0.18811855705260416,0.12326979415222278,0.055432130344105324,0.091936202259205
0.010671221600878269,0.008696851802514172,0.0025558529715518277,0.010922162311627293,0.004342387196706817,0.05496089007094704,0.004265537317890977,0.08603517180775391
0.009442669326433928,0.00744955288246274,0.0069180383178378485,0.0,0.004777339877437595,0.0021922301637574693,0.0011912256290677048,0.02792416422787762
0.0063098307114004375,0.014342694543945878,0.016207294694644363,0.027236278169500916,0.009420962968217442,0.0043082259179840765,0.019006569305394683,0.037681660296977115
0.02384776855268791,0.014189609327066033,0.010096854074283932,0.026717821097746453,0.017696801303600726,0.010446037118745366,0.008956784754545088,0.005859636117870687
0.00330146518775516,0.009453373029828072,0.004456704545205168,0.0018203603852712154,0.025511355342055734,0.046079224197670465,0.03277361802787582,0.012224378479847586
0.0018471919711389108,0.023095831274986267,0.010934231536471273,0.0,0.0,0.06352450655855096,0.06219796546964018,0.04679643176613781
0.004638219988527224,0.020312990993261337,0.010914965542264031,0.0,0.0,0.044382439202110435,0.0054336991465752105,0.0432813205194953
0.05345355941307064,0.01749345287680626,0.009438763308215817,0.008087930319369566,0.0007168267005339935,0.06070277817420766,0.016629345566867237,0.035801828530169416
0.08359910774504337,0.15011581048816464,0.041891881381113605,0.16642472003318126,0.10257892193170787,0.03307380644143976,0.10247619637265787,0.0474381106519326
0.21909389638616367,0.29342233878183743,0.3683732889279689,0.21737176828425275,0.345292173706652,0.4067028875697851,0.4815261247542081,0.4324226480639436
0.057663530548722,0.2024812929329166,0.20805070756854244,0.07455412691829119,0.05663333532490794,0.21748473559281362,0.2807619593647327,0.23854057581469382
0.05698801796110331,0.039525531416741644,0.0887223391357914,0.07282593667910964,0.046681934619387244,0.08006216151472423,0.1453269581479254,0.10859156642623616
0.1415706115206098,0.13249817490577698,0.08993522186167009,0.0,0.2382120008731183,0.11259342507852266,0.03655153288347135,0.07914339177003304
0.004068810077022146,0.009569146670401096,0.0034319430632245296,0.0,0.001226616264406918,0.020018847091729713,0.029283816011263952,0.05071794494786225
5.206058919149815e-05,0.004362640902400017,0.0005122767342800523,0.0,0.0,0.019133250796610712,0.03846723936783947,0.03605936199647938
0.002924034343054558,0.0015452014049515128,0.002113111210442885,0.008675515000691275,0.0,0.01029212645200167,0.013394759938187284,0.01762739522253734
0.010430019732269365,0.002649608999490738,0.00792504493244972,0.0,0.0,0.04515483017548616,0.02858831116431626,0.014922662880498275
0.00035102698334117964,0.004784485790878534,0.0034477313936044783,0.0,0.0,0.06224219810445819,0.016568263768058755,0.03503705040849356
0.002330239266908317,0.004936336539685726,0.0012046005236244425,0.0,0.0,0.07980680548727487,0.03984927122413995,0.06112963175304073
0.012832355697960983,0.0077835251577198505,0.0001298776112131567,0.0,0.0,0.09217882857203002,0.04830753314663161,0.06786401805264966
0.0324921709463651,0.011350241489708424,0.01721620236722891,0.002730540577906823,0.0,0.07045311825025835,0.0038908793945460207,0.04640664084316949
0.026153477827653208,0.00836124736815691,0.056559184888698946,0.002730540577906823,0.0026908382845539534,0.08844486231710141,0.016160268345699613,0.06723730548830181
0.013076504521210319,0.007896040256661685,0.008960258603888478,0.0020738282870178537,0.05327843421560142,0.10257718578523739,0.03177824372288762,0.07711500728166085
0.009624714244742764,0.012080997229266255,0.0028056117225376404,0.024505737591594093,0.0996598711520914,0.08018596618526802,0.0017939891133141872,0.04476402349872427
0.023562788003929344,0.023887978866696358,0.024772676396397537,0.0,0.042716908029660855,0.12079806180306907,0.055803970792214996,0.10159529482726143
0.011043144305901774,0.009069702588021755,0.013490921610201302,0.0,0.08169441685387942,0.09378536980738122,0.01572199029568433,0.07421653698049435
0.018286873652600632,0.008403399027884007,0.003709773105010213,0.0,0.21918124385643303,0.1114345894261547,0.040025145100031745,0.09348100638407975
0.0030834327532711443,0.00210042716935277,0.002700654225159962,0.0,0.02810110840199486,0.07458512167897605,0.007341079786407634,0.09466773722077551
0.0010475155880338466,0.007944472134113312,0.0,0.0,0.01758724186667089,0.07077730808752844,0.0018517270581364098,0.08397542379736098
0.002406161375614979,0.00044508607243187726,0.0039774915610322785,0.0,0.0,0.053213238144858926,0.01711036663089993,0.07874943819417782
0.009423639053515455,0.005293993279337883,0.006361611262551397,0.008675515000691275,0.0,0.04733416044357444,0.021656718732346203,0.08168754481073293
0.0028685559058223404,0.0075854286551475525,0.0054179633240880294,0.0,0.024111433034779164,0.030680288663511995,0.053609711928894854,0.046801920291247495
0.013081229434902364,0.0027508847415447235,0.004847000413190101,0.0,0.0,0.021487996597350956,0.038566965892107286,0.009272803404033567
0.011968279877362962,0.010053013451397419,0.006321365925091902,0.0,0.0,0.0026638526875681356,0.0312567461875668,0.022586946217620696
0.010924503893056233,0.0018514147959649563,0.008013521012069329,0.0,0.0,0.040720674932596956,0.01503577256836175,0.005888283338457201
0.013868914463530122,0.025231748819351196,0.01631865420552687,0.03055440342872945,0.06549637002169502,0.05035180137688239,0.033151108072316915,0.031711439157377896
0.015399301923289527,0.0006477769929915667,0.0077061684545439565,0.008675515000691275,0.0,0.05356376220921266,0.02596508371013906,0.021033094683171952
0.02150441889293813,0.02378620021045208,0.020947597882361734,0.0,0.016115103696630117,0.034938819233130414,0.019583471108574613,0.021840711699111837
0.03981622867149085,0.029030870646238327,0.03708232499776973,0.0,0.0,0.05714159955737591,0.012130601201863711,0.05113627395563845
0.06416303694982396,0.04741988315473744,0.04756821111247306,0.10196322411171019,0.12408760327146093,0.08425655645862168,0.03300339200690505,0.050145130441198435
0.02635628273746212,0.009966494515538216,0.0028861379299993982,0.0,0.03751089234141189,0.07258500852044347,0.017233817867178258,0.057892001495337096
0.010872659890827946,0.008756719529628754,0.00334640147732917,0.0,0.045302487372159604,0.05769839705273602,0.00573875877543617,0.07870914963179279
0.0022671066850932643,0.0010195652721449733,0.0013180361979961042,0.0,0.1069558403097216,0.043673723867758835,0.02126440057850143,0.07212331571118652
0.0002472189174151521,0.00989046972244978,0.0007260283804248964,0.0,0.012673892712896633,0.02151272526447992,0.026321942699752632,0.03621645700889645
0.0009093377551279394,0.0016681971028447151,0.0032450848740078666,0.0,0.0,0.020126819748674862,0.032358964249651234,0.012315495108986454
0.005504352296469462,0.0034089540131390095,0.0005081724694955721,0.0,0.0,0.009446098227877175,0.024145945293036375,0.0040419625123173375
0.003480575955467862,0.011224571615457535,0.0034999897026027267,0.0,0.0,0.06444824688848882,0.044167160979427855,0.051309118079185805
0.008987811261818234,0.03449253365397453,0.03217276645121549,0.03691414350891746,0.06114988614537471,0.031063759067404495,0.03486320112688901,0.019553531685825506
0.032775263570736374,0.014301246032118797,0.01837060070561344,0.03691414350891746,0.17059366673900386,0.057605909762471874,0.006317455686529749,0.05686538868622926
0.029624010107503252,0.04704125225543976,0.041234074010501096,0.005447255633900183,0.04164976369718479,0.09275210187815847,0.0465154886651411,0.07749579383018748
0.040429216710655455,0.010278769094457296,0.034782430361063,0.02966561987715035,0.04597796777722209,0.04288488476708957,0.11923384648374985,0.05449078931313102
0.04080996731586218,0.016280146315693855,0.011446942533939635,0.0,0.1841461187857841,0.07277964416999166,0.010715820456508096,0.06370342758911007
0.035537993121839084,0.09297873584104743,0.014378703968811836,0.0011652939898481388,0.3148263579556514,0.008224470545552032,0.06653648225700759,0.00296829340084543
0.008344971361362336,0.19722680747509003,0.057295973445012555,0.10797732614406193,0.07735093794028276,0.08956711632964365,0.03045150059414392,0.08122816493329284
9.084575231465322e-06,0.008566220290958881,0.0003116376879338308,0.0,0.0,0.08398169179774426,0.013982255666283416,0.08545670118816065
0.000474814817317408,0.0010595910716801882,0.0005486960118855598,0.0,0.0,0.06973712632771581,0.008563959475579308,0.08310027010933077
0.010096963167508678,0.014824159443378448,0.004338132507987178,0.0,0.0,0.04555615262199994,0.029178408721908244,0.04826986522659124
0.012274139357450526,6.132568523753434e-05,0.00016207157590401058,0.0,0.048752911623021006,0.038388633040319725,0.026751902068422262,0.06055214357122332
0.0016603785092722968,0.00021408690372481942,0.0023160439437307713,0.0,0.0027207680865562805,0.03818749095302132,0.05055636919915518,0.028927020832704806
0.004489660473321423,0.010495014488697052,0.00018693975323313134,0.0,0.002201607802963381,0.01561236682677447,0.011470979480159627,0.0006792535921290171
0.004021816022780252,0.00016009999671950936,3.6045110702929363e-06,0.0,0.0,0.03254486544616325,0.006137628901562442,0.031022677640283658
0.005333884445806125,0.005015881732106209,5.899437981561587e-05,0.0,0.0,0.04771725669950383,0.018075118488035335,0.038735661683976366
0.00043255241359123185,0.003022253280505538,0.0049990148234998226,0.0,0.0,0.05597660591830811,0.007565928493831309,0.03984986435052437
0.10418066848160576,0.08772426651996496,0.1050330739790853,0.11759988939582468,0.03706447650508826,0.028286010363392233,0.07549559661270416,0.03932889848494592
0.021628714260951133,0.0059541985392570496,0.003491800331666223,0.0,0.0,0.04137394395432875,0.023462253280361556,0.012505021134340821
0.003154694266344152,0.004433088004589081,0.001981332619380455,0.0,0.18987510829396048,0.041087094628615484,0.003016677367768672,0.055541986077416304
0.0716892316714453,0.039644528180360794,0.07968359082913906,0.08384191503229246,0.1308926299785107,0.10850756701214787,0.18293231484780914,0.11303102729518116
0.029612164889089094,0.10040051490068436,0.14405943946621538,0.08384191503229246,0.025491740006434324,0.10732724262216459,0.18508723055737053,0.11782581198534511
0.0491473200600159,0.08772542468969641,0.06613893233961894,0.005138485644499719,0.08709444655479935,0.08781371674171018,0.1551688868655398,0.10609663231943403
0.07689418267635456,0.08646997809410095,0.09637923549841158,0.14694225540347483,0.05800067425608199,0.16203594910565833,0.1732724096154199,0.15435451733845953
0.056526675290671874,0.0525074303150177,0.13133673539350646,0.08384191503229246,0.035264353067130286,0.1694957000747182,0.17683920774361483,0.17731073225518806
0.009119572927939674,0.020812612026929855,0.06208616408574388,0.017143647172680767,0.0349386677792917,0.17727688127459335,0.19220798659756033,0.18557147642410685
0.05462584257684308,0.028010867065320633,0.007775165629020669,0.0991059495829301,0.06574306802347638,0.08538581591980698,0.05318570733567429,0.09498419811926076
0.3286296559068728,0.2075070576575161,0.24649860946515173,0.45672611641089456,0.32374238917487147,0.16835981395623456,0.12070738644644552,0.1705334788310972
0.22369583743963117,0.21274975738254442,0.20194078274394184,0.04735241255357392,0.4805833389719608,0.3163949180558552,0.37058941702021186,0.3208242495051957
0.22495536875906708,0.1675187954574835,0.18532138206688864,0.0368450158993503,0.27669673597798516,0.2544899262256361,0.17651522608118575,0.23656268303388484
0.1166246154485458,0.09650997675365058,0.11096969492735426,0.05386028322569178,0.01795706066292954,0.010679616342773535,0.06565179148098843,0.007680007522711391
0.08059084076457589,0.11327234655618668,0.1325723176320557,0.08384191503229246,0.09129801845592823,0.17601401831272262,0.18601591207025603,0.18770535434938063
0.04964506869406643,0.023843305623994504,0.053814491466693204,0.17351030001382556,0.09873832760722928,0.05710211885054178,0.048316698332828145,0.036285694212130515
0.20666950871236467,0.15813709080804356,0.1463734003993406,0.05958799944697912,0.06221805334687376,0.0687300952146348,0.07796418209305805,0.07428726312054018
0.1438038383145397,0.25426286458969116,0.271861637331515,0.42015761094981335,0.15310909438618395,0.2062579734254681,0.2172619275216331,0.2142566036784964
0.17435779300144041,0.1380607508247561,0.061578533729508445,0.03572909877347874,0.13243787035650398,0.048104814133332896,0.06996491946562611,0.047826283844550205
0.11926899451969797,0.07663025364298293,0.06605421713241783,0.08866768053827373,0.26393294259870326,0.047314069547715,0.003707713686272429,0.060027336763465444
0.1623208343357797,0.10565739365331395,0.1510707920709129,0.18749382789200286,0.10209772978845438,0.21777542746885303,0.27145516907122513,0.204124570830223
0.09818291226647397,0.053992192902275526,0.0074082254091411,0.08737729849301817,0.021227133696929967,0.06463599686054888,0.10793144029591817,0.04903045848896648
0.05533726050617882,0.03395903479685414,0.025014076656869833,0.0029033596018249175,0.01194336078949182,0.14983152450372017,0.2003635108493761,0.12848056259972218
