3.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
2.000000000000000000e+00,6.000000000000000000e+00,6.951526931303086965e-02,2.000000000000000000e+00
4.000000000000000000e+00,1.400000000000000000e+01,8.026931890133540137e-02,3.000000000000000000e+00
0.000000000000000000e+00,1.600000000000000000e+01,3.694213728052861412e-01,4.000000000000000000e+00
1.000000000000000000e+00,1.500000000000000000e+01,4.116229153364909799e-01,3.000000000000000000e+00
9.000000000000000000e+00,1.300000000000000000e+01,5.554780432563676262e-01,2.000000000000000000e+00
1.100000000000000000e+01,1.900000000000000000e+01,7.413900643247619549e-01,3.000000000000000000e+00
1.000000000000000000e+01,1.200000000000000000e+01,7.553884278864065882e-01,2.000000000000000000e+00
7.000000000000000000e+00,2.100000000000000000e+01,9.278172240007568350e-01,3.000000000000000000e+00
8.000000000000000000e+00,2.200000000000000000e+01,1.000814368291317313e+00,4.000000000000000000e+00
2.000000000000000000e+01,2.300000000000000000e+01,1.106729270882327754e+00,7.000000000000000000e+00
1.700000000000000000e+01,1.800000000000000000e+01,1.201091344756185508e+00,7.000000000000000000e+00
2.400000000000000000e+01,2.500000000000000000e+01,1.661699233551050980e+00,1.400000000000000000e+01
