,LGBM,RF,XGB,DT,kNN,MLR,PLS,lasso
0,0.009655828715678494,0.01979929695346501,0.036865562200546265,0.016292824461555628,0.0,0.0035423565546218033,0.08272010604835779,0.08330708805549619
1,0.0011888106268140351,0.0,0.00029300182359293103,0.0,0.0,0.02484687874156853,0.012843889505801356,0.014509057012918339
2,0.0017683753875733558,0.0,0.008213398046791553,0.0,0.0,0.0525843161620973,0.03891130123894478,0.0438306835292956
3,0.001301830117434669,0.0,0.005342218093574047,0.0,0.0,0.07128649523096252,0.015166259287774445,0.023480741762488808
4,0.0011755074600688297,0.003095636647695569,0.0033844446297734976,0.0,0.0,0.04408548971608221,0.05131218762011923,0.061267255419477126
5,0.0014900362048823983,0.0,0.00155778625048697,0.0,0.088048208905256,0.014329582161231369,0.042130008318960695,0.05200381226236864
6,0.001554306137404595,0.0,0.00025529746199026704,0.0,0.0,0.0070539088992779,0.08397436599687481,0.07756097088214926
7,0.0015498583989630534,0.00032585648923111256,0.003574507310986519,0.0,0.0,0.012721672630958955,0.04366928322541447,0.027016439308089363
8,0.05265120694711968,0.07557845106572925,0.05309319496154785,0.17341814529628385,0.0,0.018510129673729683,0.08926078308191243,0.09504738515989875
9,0.0009212742367814202,0.0,4.0586710383649915e-06,0.0,0.0,0.034157797966619385,0.08074383506549898,0.10311140028942936
10,0.0013731437347073042,0.0,0.025593675673007965,0.0,0.0,0.03616100370260152,0.09269255175311135,0.059151622977514584
11,0.0009000249036888461,0.0,0.0033215866424143314,0.0,0.0,0.05614445512017595,0.0237000736468347,0.0451000243980014
12,0.019806306295987362,0.032624009597143164,0.018771739676594734,0.0,0.0,0.03493199709559431,0.0512265566631975,0.0771483560423652
13,0.09844520961900463,0.05178376934972179,0.06593591719865799,0.0,0.0,0.040234634131904326,0.04791563757134648,0.0651377852153333
14,0.004201672508867288,0.0016940073652494132,0.0012081771856173873,0.0,0.0,0.059684299395551484,0.10038079810211818,0.11648625442310494
15,0.032854456893485796,0.015169241315541947,0.0044393520802259445,0.0,0.0,0.061293473279305385,0.023447587245918722,0.028080625489254045
16,0.002653405693411313,0.0067804002529479575,0.004369524307549,0.025569132909273512,0.0,0.046821346419103474,0.009897134157743542,0.052262476890515164
17,0.0009347834344680915,0.0015550719785738195,0.016231456771492958,0.0,0.0,0.014737011765459482,0.09442600149670742,0.04658512459663822
18,0.0002197421628703603,0.0,0.000966742925811559,0.0,0.0,0.08217322899944078,0.06060660463552225,0.03431245474946283
19,0.000755361645158554,0.004037495815199196,0.0171500351279974,0.0,0.0,0.008569287389252223,0.07557442011543267,0.017528789395168907
20,7.529894178174678e-05,0.004037495815199196,0.004895723890513182,0.0,0.0,0.08143473520309429,0.13519597264311733,0.07979492417997687
21,0.0003453116694716789,0.0,0.0015342290280386806,0.0,0.0,0.09709993251598031,0.12869562528212491,0.07637787752386242
22,0.00038079407908133794,0.0037629728824907925,0.013011911883950233,0.0,0.0,0.11343559964944087,0.03466571760137352,0.005623505312035981
23,0.009839332586249075,0.023258843879031352,0.014381669461727142,0.05975895547371943,0.031815713254512844,0.1389151718660605,0.02902645000108503,0.08197005206258426
24,0.31003477935883,0.21977741243802518,0.05297717248012612,0.05494643454971557,0.0,0.06615757877330108,0.35193569903615907,0.41283557225238154
25,0.11379874679537694,0.06088838936980906,0.02347806157936483,0.030680568176383205,0.026173117921018584,0.3035378394896562,0.002866689730987318,0.04357753636398057
26,0.07296376968239426,0.02354649512968854,0.05365111313418547,0.07260031565354652,0.15211616732679448,0.384764879136683,0.01889434988445085,0.06728503960563675
27,0.0007223064010143542,0.0,0.006660106126219034,0.0,0.32517749851074534,0.04171976608230174,0.14428880416341636,0.07168069886181289
28,0.0016855683727002293,0.0017987947773685964,0.0015847511822357774,0.0,0.029883918049536492,0.04557059520387441,0.36497207857313063,0.4076551517006406
29,0.0011850805947210008,0.0,0.009876650758087635,0.0,0.0,0.0726487498111485,0.38739490241730706,0.41993759197355346
30,0.0006095295541047376,0.0,0.011479317210614681,0.0,0.1360015681093657,0.0838762387394486,0.42201380776607844,0.4620089805124542
31,0.009673269601727506,0.01192124204887847,0.02006269060075283,0.0,0.0,0.08566048358618958,0.010436342854781927,0.05352587795190926
32,0.0013879145522484153,0.00509373953799799,0.022473551332950592,0.0,0.0,0.10769912966327735,0.10927418960601022,0.13181665515229316
33,0.002361372724867736,0.010268301528847225,0.02825595624744892,0.016292824461555628,0.1655507197857381,0.11082238623456943,0.11149852928548916,0.03963252593687104
34,0.07357741020936343,0.07619872224082141,0.12797183875938634,0.07541011047874133,0.0,0.061419173702126184,0.10355318376350638,0.05348979130752475
35,0.10144311287660442,0.08252909831492022,0.165600564544082,0.10876297288249079,0.1479913626414375,0.08814820288965466,0.13340972954566138,0.09006408016534198
36,0.12603558204285736,0.25625225979243405,0.1458484464598453,0.23434884499497832,0.1126399805270316,0.6093848733663108,0.14428466619910532,0.09900247104190515
37,0.00018879318781833047,0.0,0.0016816369025036693,0.0,0.15468405468225865,0.0348280192276642,0.11653446843800079,0.08420290815737108
38,0.00025430898977080234,0.0,0.012177698314189911,0.0,0.29588997613815954,0.09825455908721571,0.029287474481152598,0.09635453391684193
39,0.0002581754462691891,0.0015550719785738195,0.0058748601004481316,0.0,0.06142780440381407,0.10281727974499048,0.03465006971996477,0.028175805812956423
40,0.0013579798864460121,0.001103671465238254,0.0021439988631755114,0.0,0.6958782749971809,0.13456253651313765,0.013821339525559362,0.015552073968037317
41,0.21122532725624285,0.09889984376743666,0.180648535490036,0.17341814529628385,0.053288490353474986,0.15018712343558369,0.027481282587681684,0.029086052255227715
42,0.006825631767144471,0.017429193170405078,0.023972416296601295,0.0,0.0,0.11633722900878027,0.04638602576155657,0.08092378031034655
43,0.007114363867305597,0.013837350742104668,0.03368515893816948,0.0,0.16073106416815905,0.14444314227467575,0.09374082144886955,0.10211754300361972
44,0.005705436891709811,0.1725870717553845,0.005248369026092381,0.11402187255886628,0.0,0.045155741825376156,0.10826879768810818,0.09775238021937518
45,0.0016225534427854549,0.0019471041178439877,0.0024724279064685106,0.0,0.0058700882215243985,0.11199891804009708,0.13963929782548437,0.13255407031525093
46,0.0060160022475490155,0.0035117254132988967,0.023386886343359947,0.0,0.0,0.15395019038658947,0.23727017011920698,0.22220921045520908
47,0.007643843456267632,0.01563844118162834,0.02761744692732071,0.011382658185470351,0.0,0.11796455429773534,0.2698639546795792,0.24683264340737054
48,0.04190140322277051,0.012516858768951167,0.015051084570586681,0.0,0.0028405902014074225,0.1811789799324406,0.24934283547486397,0.2416930410155077
49,0.012702203129048384,0.0036923892422720656,0.01938028633594513,0.004770672915969193,0.0,0.14726625036104896,0.011934524454664766,0.023232556387941285
50,0.028952231271390363,0.03645643423087343,0.161219984292984,0.0,0.18255261605275636,0.250350800565182,0.04728211388981526,0.04669923846520091
51,0.026996807600214088,0.08075489820970233,0.038881246000528336,0.0,0.3707647029396054,0.21340814481200515,0.11387974864687259,0.09098571210456108
52,0.008537883746676028,0.036995731503180446,0.06435734033584595,0.013935386675594214,0.2060877781434255,0.24161517701096186,0.14466883818929865,0.1436378048495344
53,0.28133659804156375,0.12894004575382217,0.05605260944502133,0.41324907934382316,0.05030851519278377,0.366800941401757,0.15174831262832156,0.1706883067616336
54,0.3465504135680888,0.286498892024168,0.4709475960795759,0.5059842651489788,0.0,0.49405859330771185,0.05384645449883074,0.06593889523188076
55,0.23185803343864897,0.27872818323847776,0.19210676157957418,0.2758142426706204,0.0,0.5536120388246764,0.5012025269904112,0.49591710073291206
56,0.0022737465339324435,0.0,0.010960857383906841,0.0,0.0,0.014636821447158194,0.4255120181718208,0.4324171918654104
57,0.006644650480376308,0.0,0.026254793629050255,0.0,0.1027665138773105,0.02834053237817802,0.027912700981345115,0.016492042382802788
58,0.0015217514805384584,0.0047286854145742645,0.011683567427098751,0.0,0.19339378359735337,0.06315961425689565,0.05821951783364759,0.06507587079777247
59,0.02001953942405345,0.004718558196629839,0.017320381477475166,0.0,0.9439236692333444,0.07331045404306573,0.12248605587225915,0.1355355610806124
60,0.0030935276341889028,0.0,0.012574314139783382,0.0,0.0,0.07578664686155702,0.08672226255504523,0.094745447634001
61,0.022986009877288587,0.0025739314808615106,0.025054793804883957,0.0,0.0,0.09716631122171379,0.16420770673779111,0.16619218406402017
62,0.002975262801076412,0.0,0.009700150229036808,0.0,0.2549080375647505,0.10244327102390229,0.1316089238080996,0.14455373368679456
63,0.010047954727719534,0.0,0.01653940975666046,0.0,0.04230440408973135,0.1278762324932503,0.1514994603121908,0.1401316903555722
64,0.26051992301820664,0.22676449933840287,0.32850083615973824,0.36495647807164366,0.0,0.2911890274350591,0.03511951543001085,0.03421645984431859
65,0.09092289418558303,0.11788766001881165,0.19399451812374424,0.4224974891195179,0.0,0.07750524635859929,0.29333299575587707,0.29172509834509974
66,0.684043771388329,0.6267494978239037,0.5104612708091736,0.8893120187479077,0.0,0.8674269338667716,0.24532711115000239,0.25002132706934155
67,0.20476086627557866,0.4245866333476812,0.23534936790367333,0.37027117509206564,0.0,0.7509214364031628,0.1935918038873733,0.14329805879784985
68,0.17518469748621546,0.37006858290688216,0.3116077373049351,0.4081017743555405,0.0,0.772776827744586,0.11641496419363066,0.07826194675551529
69,0.00025437056390397274,0.0015281218613993968,0.002074951771646738,0.0,0.0,0.11865043795148789,0.0632372861850355,0.03126475830507381
70,0.03368401746058945,0.012039225532864633,0.02626260742545128,0.0,0.0,0.15039358604568714,0.0005526151192769974,0.03261293466825822
71,0.06387570832562121,0.09968718414717738,0.09605962038040161,0.11855540676263804,0.0,0.17489598699612346,0.017089926816509893,0.03577237550372207
72,0.0906097530842454,0.08500233153187609,0.16152833798756194,0.19598817096306212,0.0,0.2881337533028075,0.021900355987519722,0.056509705006526606
73,0.0022407428789365737,0.0,0.0682118684053421,0.0,0.09985277161791573,0.07300530071086435,0.04139134144427428,0.07094294900892864
74,0.006850932298655939,0.005527340698582746,0.02265116199851036,0.0,0.0,0.038462449934172735,0.0057376599607173034,0.04357682531001873
75,0.0039999394496414535,0.0,0.007825858891010284,0.0,0.0,0.07502797393658871,0.06703550881998084,0.09355238511274011
76,0.0037395277891557337,0.0,0.0026829675771296024,0.0,0.02562169481452983,0.008614673469303419,0.03552223057804851,0.08018386030673376
77,0.009548094736194347,0.011235381095859833,0.0277528315782547,0.0,0.0,0.05959397547858021,0.06849677483087727,0.09206284388200695
78,0.00960714679885616,0.03353264144626716,0.0862518772482872,0.0,0.0,0.01777746438902046,0.04104347062100602,0.02655182609003818
79,0.01820383838423094,0.05400546813971654,0.06154758110642433,0.0,0.0,0.05526831309490999,0.0050822021709054505,0.00414628104333202
80,0.11088208861499588,0.07814761187367476,0.10347739204884088,0.1387679946434549,0.0,0.06846853821083937,0.0065979347061708715,0.027101134097601634
81,0.00283485933758135,0.0826349704539778,0.12146590650081635,0.08951288918647471,0.0,0.04419101533093948,0.0296974370190312,0.041866793434493926
82,0.38132431915563997,0.2042187554800963,0.1174527108669281,0.19233344492802143,0.2919697173485091,0.07154958529219305,0.032291700790194396,0.05294065347909624
83,0.0009247021259545844,0.002482423836625376,0.018367614597082138,0.0,0.21858096192679607,0.0878010124947773,0.030835261351462716,0.0597953504656704
84,0.0038132596522000377,0.01593577725700256,0.009688339196145535,0.0,0.1301715968828358,0.08268168255150178,0.05192335307678593,0.07786746160773261
85,0.0020637026154905745,0.0006517129784622251,0.02630830928683281,0.0,0.1254947055277069,0.04074914610285134,0.046083101169387866,0.07810515486903329
86,0.020053479418458777,0.0,0.0016803164035081863,0.0,0.081814160393266,0.043311190909553224,0.06659711531392169,0.0902517298570236
87,0.0016037276826270778,0.0,0.024064740166068077,0.0,0.0,0.037365820320611934,0.08657323824052371,0.11093124840438515
88,0.0007439861104561147,0.0,0.006381986662745476,0.0,0.0,0.015654236119107448,0.09193443653495845,0.11474561918678311
89,0.0014333153833866322,0.0,0.00926149357110262,0.0,0.0,0.017339545675823465,0.10008912002797758,0.06331181322715745
90,0.07008565157808204,0.0,0.07607747614383698,0.0,0.0,0.004288651670269705,0.060082332025136895,0.020187237277012167
91,0.000734979399223888,0.008636061823457202,0.005193529650568962,0.0,0.0,0.06485856515803681,0.042587555626165924,0.011750114376967609
92,0.0011094917491335093,0.0043990147783251055,0.03614858008614341,0.11315701372614662,0.0,0.03553764594874463,0.03965167197625992,0.0018611068532077418
93,0.0003573995540220185,0.0,0.014449981972575188,0.0,0.0,0.04292339308460176,0.0037834600462342827,0.021967105067908402
94,0.0002157704711192319,0.0,0.03646649420261383,0.0,0.0,0.056934082945926764,0.046070193219162045,0.06361901026310662
95,0.0006915611292639302,0.0,0.0063157216645777225,0.0,0.0,0.026751944976290923,0.05466266266449825,0.07656833602430042
96,5.9425675773732316e-05,0.0,0.00821722112596035,0.0,0.0,0.023086138194084865,0.054942274153987496,0.07450001910364032
97,0.01538290778045906,0.038928802588996746,0.04416639730334282,0.0,0.0,0.07027292694022977,0.08639562755286277,0.11493266281803702
98,0.005297075321091222,0.0012760852583417026,0.009428252466022968,0.0,0.0,0.07988939305582338,0.01307113449751554,0.04771069424422329
99,0.005457227564829708,0.013055016181229761,0.011525082401931286,0.03280883829929693,0.0,0.10386146824893969,0.023081603630779268,0.06854588063032538
100,0.011095172164128675,0.0,0.004849208053201437,0.0,0.0,0.03684998756520473,0.11344168648946566,0.08108510122331745
101,0.0010627657851221958,0.005527340698582746,0.0028777383267879486,0.0,0.0,0.036087914381853256,0.10221947650743939,0.07644215566802949
102,3.212290142154921e-05,0.0,0.008202132768929005,0.0,0.0,0.03618451049463882,0.0651949631093111,0.03366834348383787
103,0.0004988529337119425,0.0,0.007995310239493847,0.0,0.0,0.010386366424248089,0.02541211927944606,0.0038916243657316843
104,0.0004800227926950556,0.0,0.008766544982790947,0.0,0.0,0.021963680096494853,0.06128677125805533,0.02602726269214821
105,0.004378282267185509,0.001920014507309452,0.02282376028597355,0.0,0.0,0.00031582205039316913,0.00694410326880969,0.007206381480219286
106,0.00869684134457427,0.011347625424458364,0.008828931488096714,0.0,0.0,0.027046503184755585,0.04498112399224635,0.013501256478827498
107,0.008059332328697941,0.009454074800325219,0.054273821413517,0.0038081687311684043,0.0,0.021529952495936658,0.02951335826927705,0.03695267592845736
108,0.015999344395202456,0.01697695569690882,0.006348464172333479,0.0038081687311684043,0.0,0.058179266537737154,0.022341815934565246,0.029080033714435835
109,0.006459553756116254,0.01072667272466402,0.012175863608717918,0.025569132909273512,0.0,0.038439454691340705,0.04535908302971069,0.06459927348318407
110,0.0013373645488723523,0.006022119661389832,0.012761145830154419,0.0,0.040887386378437245,0.02095545827167916,0.04947046382229622,0.06619081306104634
111,0.00013970709949903288,0.03235721061106062,0.017694462090730667,0.025569132909273512,0.0,0.008309448380899725,0.07435722484300444,0.08074308305323262
112,0.0016077240678828942,0.010170512697881294,0.03289313614368439,0.0,0.0,0.033458497928993115,0.06730010748520798,0.035855643977808035
113,0.043358002677725875,0.019908683660943453,0.04756573960185051,0.0,0.0,0.023495779055945312,0.07184016149225879,0.054223264326849124
114,0.009492171159502452,0.02900895148819487,0.06469299644231796,0.0,0.0,0.02960680601042659,0.07093898065520456,0.046431282209723305
115,0.0007676336685192365,0.0,0.01001998595893383,0.0,0.0,0.05980070410531761,0.05553910532078381,0.03871258277631832
116,0.0015055017660112237,0.0,0.0008093285723589361,0.0,0.0,0.0383927433990094,0.04570419466013802,0.03111715391374963
117,0.0007900474052113442,0.0,0.031597934663295746,0.0,0.0,0.01978168967761741,0.016937278475908743,0.00617454502529808
118,0.0018606800358621156,0.0,0.005226218141615391,0.0,0.0,0.015703896117253868,0.008314126430616298,0.020842777686536453
119,0.0017477696409683957,0.0,0.005427057854831219,0.0,0.0,0.017138816261685882,0.006624666658172684,0.024632229245196653
120,0.001196947111912185,0.0,0.0028387256897985935,0.0,0.0,0.021042815933298847,0.0003644634897976423,0.019457576906580287
121,0.001681227797944189,0.0,0.0145482262596488,0.0,0.0,0.0342182744682534,0.02216090474000823,0.03941520484840637
122,0.020226730519838476,0.02812732953911392,0.01765655353665352,0.0,0.0,0.03802516252901513,0.0561470134225413,0.08477622842265974
123,0.005894190414418809,0.034417643120187476,0.004201875533908606,0.0,0.0,0.09031092641121446,0.04526161958190007,0.05701476983499508
124,3.6691693437488533e-05,0.0031122483141231044,0.006110376678407192,0.0,0.0,0.0532902826254422,0.04658634802177358,0.07352766393188562
125,0.004682006174986638,0.0151540684234859,0.020655810832977295,0.0,0.0,0.0829032110238225,0.0615982291399822,0.08437829836428333
126,0.1440216867063639,0.07760389465461445,0.08446642011404037,0.14335453632407097,0.0,0.0468261502149647,0.10023725159713777,0.09551719282156637
127,0.38184774346453376,0.35795940942496857,0.4439619481563568,0.33256611985269496,0.0049375297287531025,0.12417747644622716,0.09664102818859366,0.09833156816870442
128,0.08025570966175104,0.1424965286080954,0.053441520780324936,0.2193393594464903,0.09349221828225195,0.17286527078524466,0.17860570636136228,0.1612581377357327
129,0.24368000604284615,0.24149811484687622,0.2402184712555563,0.2234683629059257,0.0,0.13497162010253558,0.18447274142813117,0.17184548963384966
130,0.30244823790699327,0.23553968121117436,0.061952213100417985,0.0037161031134917977,0.2752396736031032,0.10106034949311543,0.19327248004829523,0.19248727787035005
131,0.020026951867560705,0.023253021027627663,0.08805239165671341,0.025234348844994925,0.062087346589899714,0.1686488301433334,0.1544691599154418,0.1694784520141114
132,0.028837128597714146,0.020737897954628937,0.0972947022828683,0.03343655841981924,0.1779392234943687,0.16237682073988158,0.18512843038318197,0.17934382372885022
133,0.11897907115933534,0.11665207964672306,0.058330636471509933,0.05783394710411782,0.18755088145534882,0.12863338934030483,0.20879713175151066,0.21455502440042046
134,0.054698636315814786,0.023352613308463582,0.03112079457052186,0.11215266153331105,0.2637525338297614,0.042041396171050516,0.3521812666125196,0.3428035183542547
135,0.2064936254062987,0.21637975074529314,0.23840385675430298,0.10830264479410778,0.1557170301680785,0.24255549620015832,0.22116023293492126,0.20893213246916284
136,0.27224436444882333,0.24283149111517877,0.29829215504550843,0.1860283450507756,0.2222164072045021,0.15453399118435368,0.12498015799686579,0.09493155597185124
137,0.045073771796715734,0.03309998086948196,0.046575146103368104,0.15868764646802802,0.0756455921824368,0.048083289911825255,0.17973808514255762,0.19855820498346316
138,0.03580527990291374,0.019451057758222062,0.007960312425152383,0.0920656176765986,0.12013771266039533,0.018604485967235296,0.1463618089499353,0.1773850221974601
139,0.05511064310815739,0.08811523945031646,0.045673864289674126,0.03536156678942082,0.1835560147079321,0.1560332980670331,0.12736689153657216,0.1202031218025229
140,0.029054845473685642,0.010609139604954826,0.06039455817880779,0.12721794442584533,0.2759076067539116,0.021229008444466402,0.23305485226664013,0.23905934672884233
141,0.12727614073605142,0.06456668446867636,0.16752330984285457,0.20150652828925342,0.17189334072794593,0.04047991981036758,0.191823616187364,0.16836915087525112
142,0.19434552800633087,0.062838163789118,0.12391969123571511,0.05526726927798242,0.34240569035545365,0.11927208839289832,0.09755827104971476,0.09925111421611019
143,0.1422018362369718,0.032900868047252285,0.054842187662287434,0.14479410780046872,0.08093261383023688,0.11256806791748952,0.18894797274802477,0.19107573904417868
144,0.06352972894902098,0.11015640792641124,0.06535300172448832,0.0643120187479076,0.1403516162085343,0.2189274130327204,0.06895408062837471,0.08727632729493462
145,0.09475078786986237,0.08777988744878597,0.09521828591823578,0.10395045195848678,0.08475649578711286,0.1088423075182792,0.18169583740235073,0.16474393476076016
146,0.13669494156173367,0.11956364882745861,0.2092164009809494,0.10395045195848678,0.0,0.12953630659801274,0.08698460605657143,0.08287183758266703
147,0.11253684451536233,0.18744933401884353,0.12100400775671005,0.10830264479410778,0.332105791764312,0.17882107478096929,0.16283155777120284,0.16971581656115797
148,0.04975418569108417,0.07993510768887398,0.08807501196861267,0.05602850447175854,0.04338885638371799,0.18456097555652962,0.11326846854527187,0.0900848651657753
149,0.13914180132170062,0.22590801210005257,0.23907367885112762,0.10830264479410778,0.14576838437364337,0.1948938699936729,0.18457671656989416,0.1570539354313976
150,0.11268214452028426,0.12521668898560423,0.13746458789876836,0.16647137596250414,0.007010068362153898,0.012696818713434255,0.05391740134250711,0.03193704710663964
