,LGBM,XGB,RF,kNN,DT,PLS,MLR,lasso
19,0.21131386443885516,0.2023597045226318,0.11495612382966555,0.2018103370512852,0.1833810888252148,0.15379930397991642,0.09366551977240922,0.28451456099729816
20,0.1958503369814184,0.27360361377772274,0.2587987356435732,0.4342398840306997,0.17901487242461456,0.24711271987292166,0.04469055494462171,0.44488572784440794
21,0.05987286588048241,0.08289608131214282,0.1075126603490813,0.2064644101020469,0.09772820302906254,0.15896266486329774,0.13447026541541252,0.12218139787175936
22,0.09772467071562474,0.14300652722379392,0.15353990656275252,0.18603907167016082,0.2107552189930414,0.14938382157847863,0.26069564416115043,0.20221809154399278
23,0.11258917630686316,0.14827444072244012,0.15593707442384808,0.14957362150663311,0.347591758766544,0.09247963933127912,0.21220012392030574,0.28702348477079775
24,0.015135620259935756,0.10975673461711866,0.1019715042655076,0.13944891361795375,0.01632214490380679,0.12046998338094694,0.23345560679314414,0.23954193926934586
25,0.016099280759420354,0.05864458666245964,0.08064061176842596,0.12490046630782314,0.10113930959203166,0.050944201738291395,0.05591357609526054,0.3049701555120665
26,0.07338309244623598,0.018172303355720842,0.029655748147714323,0.09101709422422044,0.33603947787328864,0.13513845830434745,0.05832680084505576,0.13577914228362564
27,0.016039021631437556,0.029082253971794703,0.016076041145525466,0.0792047768176184,0.21871162505116637,0.20343633955598556,0.0508037678697606,0.12270690885292823
28,0.6642163250545992,0.70642119180068,0.6369220681268368,0.14992437818490367,0.1756293491608677,0.44389342190432307,0.09231035314022384,0.15072025401944678
29,0.2031934232898136,0.16326413330756595,0.22679390784489561,0.03004504212148118,0.36484343020875964,0.24535329417946794,0.35539001850704943,0.14924287217759014
30,0.09659795646275615,0.07754843295035263,0.06855180942959793,0.1186544390896509,0.025542365943512113,0.07724969999617448,0.30786540294821685,0.037506864492912406
31,0.025731994651490675,0.012986001815163517,0.02689785847481352,0.09972980535099085,0.09922482603356542,0.1284815619178037,0.1827894063280464,0.013394388534166302
32,0.16058132641864986,0.11954975596618023,0.21461520809374324,0.03893423802310536,0.5706713057715924,0.23421322325137006,0.031753305970336654,0.13088064647262798
33,0.1799236864522581,0.09940940851663593,0.19026969670389648,0.04924899974994601,0.05865738845681534,0.10745256239372936,0.07451086542392449,0.09446863855890242
34,0.017629927990292393,0.01965881367467537,0.03658372195583126,0.014744148597363949,0.004093327875562713,0.05707606446126445,0.09061895352798854,0.2453960094149692
35,0.18966464917799009,0.14100722950889688,0.14468559424724992,0.043078397206344654,0.06436758084322547,0.09863443518981618,0.12815025447834139,0.2982647492938222
36,0.18839869809778265,0.1417072856958117,0.17214105480619446,0.09760896396340357,0.013589848546868843,0.2632154428336675,0.019182206175821004,0.27301345743544814
37,0.010059596313404362,0.07486423207168635,0.03655282396307824,0.12193184664440876,0.015145313139582561,0.059614556627946236,0.018001229140319264,0.1053324819240356
38,0.01690788102484231,0.04261315837532975,0.07281430951081513,0.11552091766700812,0.6721039705280394,0.15620817181451851,0.11517240105174864,0.09737510291944473
39,0.08111823840063259,0.12051466506277997,0.26473053517013323,0.12252404332037509,0.009542570609905932,0.32658285344076643,0.12237535541339534,0.1650851026934841
40,0.12914801779575003,0.09603300838259665,0.218930634065151,0.016512716027747065,0.07451903397462134,0.1931416029849221,0.3291573513798965,0.03792994046248194
41,0.10602970619030416,0.144594421578976,0.0923640392483005,0.10379837324576202,0.03709578387228818,0.13115121253394385,0.15652469777343808,0.006487510410240649
42,0.15488829364586928,0.30134739176298914,0.3110991082122122,0.16169240486783631,0.058807477145585985,0.5352823027980287,0.0955057886693923,0.24172103846033266
43,0.14303512815708574,0.1504834505850987,0.1381932862925498,0.207922145876905,0.16658382550728024,0.04553971403518864,0.14378095896633808,0.0689472891397796
44,0.1591250879294862,0.11335191801586847,0.05217643542612832,0.05004202584955053,0.04821940237413025,0.06518918576747923,0.09430137073487083,0.12484691991428476
45,0.05161699162903832,0.07065399888349372,0.09249935297264411,0.014007720544481017,0.035330536225951725,0.31788601847067927,0.44442059275007245,0.15593222765833098
46,0.05147607071839477,0.028752561028843993,0.011762604850918457,0.1525499094061658,0.006856324191567675,0.06568425839697223,0.16529718416168898,0.47597334025654636
47,0.05077838089121023,0.12381446185875178,0.02936141541578019,0.16105483554625982,0.05546459271387644,0.05632704454538151,0.13970853264923128,0.31079157076536357
48,0.05248844254501295,0.004511428480747426,0.03194871631396892,0.10506683841540915,0.12053388690719835,0.24680658275524409,0.1461059070744165,0.22570127752027985
49,0.11008805427967311,0.11517624777211449,0.1316480967108269,0.012925328762699362,0.07879656160458454,0.19557167929158065,0.0862431236038132,0.198760815367289
50,0.1292148238756472,0.11790786825678551,0.18250975305754258,0.5047870986613132,0.09426934097421191,0.2253915795130797,0.2448358503830924,0.460339185197594
51,0.03853050769423538,0.06892412896045053,0.0736741445702771,0.030114067462997274,0.25015349979533363,0.09795853984766145,0.03288025011711104,0.13891492235456987
52,0.056241725314841506,0.15125117739155503,0.1696698124649415,0.09280712035005623,0.10279369627507168,0.15509363759644357,0.08579243010919502,0.11812177463521012
53,0.18597358988973656,0.19604373549126808,0.13352289813569507,0.05957099015843337,0.12515349979533363,0.21210998570159356,0.30416479350516856,0.04851636152885619
54,0.1753710067370337,0.09915080828789652,0.11496068577860963,0.23057133916074546,0.01583606221858369,0.014787177121245165,0.19134468471764765,0.3197450806689559
55,0.08333125973065403,0.040100782292327386,0.0184468858221416,0.09532924960821898,0.1859598853868195,0.11730815432462416,0.19835242522682772,0.16148348158768377
56,0.0018763510644644876,0.018211103051693378,0.017254284187409485,0.17749475029654882,0.19159048528676037,0.12794711362441258,0.20482836861390974,0.22617058302131426
57,0.026204316872141198,0.04952710191099752,0.03861835700533023,0.10767077574450934,0.2640401146131805,0.04167902416770819,0.3708648100792239,0.03539639101601333
58,0.07655149671903216,0.09204187312186662,0.06976091499955572,0.0458343337095678,0.22311195251739646,0.09108780687061091,0.07731014741429693,0.07527452513340238
59,0.03044162092443048,0.003137358865726192,0.14782858133702392,0.01748863039540438,0.2673198935734752,0.09616248387710102,0.19481743739198348,0.03195163025701153
60,0.11118361758676115,0.0833167847531085,0.13846709162015663,0.13699841685554576,0.111031518624642,0.21180422838696839,0.03449995522116173,0.07621257591628178
61,0.01353271253463606,0.03254413453467908,0.014747451686819013,0.22335566575566307,0.1995753172329104,0.03430085187869114,0.10394281264723654,0.0980279579574263
62,0.1361712201955531,0.10126028155333872,0.0736647190872528,0.026281242737878352,0.06194569518351756,0.047029005019781356,0.39976677432217556,0.20931407763031795
63,0.14156395917374343,0.09888446706755455,0.09234965710257337,0.06533715083963254,0.003760744985673359,0.26512740409727026,0.08740535731442012,0.21711059375050668
64,0.13361604085953416,0.1308169387619465,0.15438833580232514,0.0216674698407352,0.11576442898076134,0.0985617542923437,0.071614847008033,0.09887560746744706
65,0.03475203242697328,0.028696358460068405,0.050488793025965595,0.062798239337995,0.004420794105607806,0.025924661838573282,0.06986185446616855,0.15878906414772476
66,0.28636621474096874,0.37097104684866405,0.3429579790926241,0.06892215481635855,8.186655751152294e-05,0.3909594115612794,0.15273129415836417,0.12603846391218854
67,0.06326358295974349,0.0024483146796303035,0.048114606818531136,0.084681379877099,0.2967662709783054,0.09367268682997026,0.09118090660870098,0.2124706688727478
68,0.15349456730931987,0.19969244301319122,0.20657247992320155,0.01681040985390503,0.07889889480147372,0.37037758064928306,0.1275175034293775,0.0967057374273319
69,0.06583438468357061,0.08649552636979979,0.1563528792446618,0.002565513645458928,0.11103151862464183,0.12358519122919204,0.11387281598841575,0.14329537149607202
70,0.06160577059655187,0.028747280296418543,0.07073883471726838,0.15703242865119593,0.10501944330740892,0.00765414095934519,0.08924677642903328,0.0007186344087837249
71,0.23862865384225312,0.18869997478634226,0.24674802873234636,0.10486906424915732,0.027092713876381513,0.20403391032801976,0.056578761171174996,0.10529861267715357
72,0.28517813760938143,0.34733792163532284,0.3117695924756405,0.07488564209451531,0.029697093737208302,0.26126044256403014,0.10573296308661012,0.12900037222544425
73,0.5639601702063132,0.5015340088285289,0.4952022905309851,0.03402364346733183,0.08135489152681136,0.4099410467089124,0.04632650803413979,0.04993562208074326
74,0.08656642695924605,0.00892024486952031,0.06062153759147715,0.23479308567752472,0.09291854277527639,0.1934466134622762,0.13879769612486442,0.04653177941865172
75,0.1275625866899468,0.14680215435783445,0.028787311820621442,0.08973989960916962,0.0163477282030291,0.04786470154859429,0.03654901357683943,0.06952072556047689
76,0.12444646305670143,0.1518881618976593,0.14770920221797737,0.06425039115813913,0.09207429390094146,0.3721779445781158,0.17500619908544085,0.1111647104338907
77,0.08493717908806969,0.07953896553751577,0.1026101094369613,0.19937736018011382,0.24238641015145312,0.15983357071716886,0.37819896095156147,0.06589368207400481
78,0.07976616714568718,0.04919391264204992,0.010953024460341132,0.16740902126819407,0.02853049529267293,0.14199297461112598,0.1379564528272702,0.05515182304451022
79,0.022676354851617897,0.05212803639401398,0.04417603935875569,0.13363132578722237,0.0166547277936962,0.0626505660389553,0.10844827169796944,0.2357984963574189
80,0.11296458129442494,0.0943722771880961,0.08770863464774631,0.39978018821798117,0.11132714786009917,0.05113996204039567,0.009222676606998659,0.23393722158497687
81,0.020273032790550927,0.053161369280594506,0.011132952209855607,0.018141792803117063,0.005491881566380141,0.008022438909774887,0.19982329548926148,0.15079640479670525
82,0.12122141994177055,0.12150415123070152,0.07917523639509877,0.31640529998940176,0.10780802292263608,0.03785275551710271,0.040926418609665394,0.1967962600260214
83,0.0765916935096661,0.052796327318756775,0.004233491327126082,0.021953996853454727,0.1852435530085959,0.06400739413711365,0.09559186843741324,0.1235428413902499
84,0.16010331194289884,0.11327982022046945,0.22379721973157307,0.061520386634521695,0.1944944740073679,0.15897624549214173,0.17776074818501963,0.031437667094067756
85,0.07027931266092358,0.04761203065837849,0.01504355474860497,0.09233767453826441,0.252967662709783,0.03904408427936035,0.015394731418986118,0.10589018985548515
86,0.04108452455038075,0.04154258762721491,0.08222261138616532,0.10241158227240854,0.11048574157456681,0.12703044604925068,0.05867814091627899,0.18589482121706025
87,0.016624650793106155,0.05397156394508795,0.044129891283160694,0.2624237069721482,0.11650634465820703,0.1554958970753969,0.2868884059761917,0.13816106995457383
88,0.1582067885149389,0.09159147639378046,0.032710543243085366,0.17310051094776363,0.12212443716741711,0.008398158625037067,0.03841794916084634,0.14095595251895698
89,0.1432717726037674,0.11322844368826895,0.01533927881085595,0.02112779331112513,0.23307408923454764,0.05189244788392949,0.18536125650779267,0.21963496972400953
90,0.018007745993642854,0.019652664124648445,0.03107540156304489,0.16822557935232357,0.2469811706917725,0.10829560166759072,0.25863305017253263,0.06870265937390602
91,0.04508391809175771,0.048236130009017664,0.0029139101676967094,0.05611190335893401,0.1550786503713234,0.08288802771783571,0.1250089431146651,0.07426737239105652
92,0.20463397490319146,0.1666902684306591,0.17322637510910122,0.2410582678526143,0.009687542638832092,0.2559445292842352,0.15221454308346144,0.3469592460250043
93,0.06746861912632307,0.04853902819993028,0.03475815037890373,0.08655944337502314,0.10744985673352436,0.04528652731178495,0.05314246046296517,0.05766806962846244
94,0.07580947807657012,0.10989620219085044,0.051743510234403045,0.12484260399066982,0.04201508683702704,0.12412851583399714,0.05202981483504637,0.013979462024343137
95,0.07903193335423958,0.042343046105986326,0.017216561274302822,0.060683318599839,0.017371060171919694,0.0318806998085463,0.14333721061950033,0.10094047577189152
96,0.04092869974483326,0.034821532932012955,0.05858018482783112,0.01590384036623599,0.21918065220357486,0.12278058294928806,0.0651002019097981,0.01137105787578313
97,0.007118163592486404,0.07347912434374165,0.09359752177693736,0.12949775103660166,0.022820302906262746,0.19016981074179273,0.0010913990557107067,0.17655169093692114
98,0.11631774448843799,0.13022461903788157,0.20302303241417513,0.13210132952766362,0.09005321326238225,0.23076341124289396,0.37019013644715215,0.24944761997938075
99,0.03332070729743963,0.006601250017953142,0.012500526149651081,0.22199866698806908,0.1644933044851179,0.08216009120679585,0.3279687746099195,0.02768085358108796
100,0.20467830629285083,0.07460489333578679,0.10959213087495451,0.2604459567750923,0.32660370738553296,0.14333719727390948,0.18906457968768403,0.3751560913083967
101,0.021107887317398655,0.03316956987841624,0.04651449436030364,0.22460127588292833,0.10847318870241512,0.057221676124882936,0.18678763980340712,0.37618552341035894
102,0.1746784000558002,0.18715759718998792,0.194334032610179,0.07827537624652275,0.028121162505116537,0.2629280236319437,0.21333649700919333,0.019108078737352152
103,0.0776096433010251,0.014417064699831894,0.034284409537453764,0.058083425912377584,0.03016782644289817,0.16691986208979293,0.11749777862332034,0.112612096435378
104,0.08846589762053692,0.10287420862139712,0.023699711355410935,0.28314426614219146,0.03075843517922927,0.18607785383087988,0.1093350951044143,0.35876522096292274
105,0.21158473934407657,0.2196617307864981,0.21367209844778384,0.032326035265310915,0.013733115022513287,0.2940198151732244,0.053777679268569634,0.12896825971295295
106,0.27175266660729563,0.27231741229676826,0.2183008318497725,0.18592253808488884,0.14734274798744712,0.14442953356429072,0.3222071571968904,0.08865036492491402
107,0.10969134173056494,0.06374562036732495,0.16110881118604736,0.17257326243389287,0.06646541137945144,0.25182995039322004,0.28766177679386223,0.0431220271998089
108,0.03320219444625955,0.02832971746883478,0.010342683690795718,0.2918638492765509,0.03663528448628739,0.04682264982700718,0.11259070091309853,0.23897855138008445
109,0.1284503418872669,0.09453362130113568,0.0633950049217395,0.2312725087298934,0.15225133033155963,0.163969542440343,0.09354742375999497,0.3876635490316994
110,0.17025137239454374,0.18933821427153602,0.24361297138243998,0.12590912945914856,0.027143880474825854,0.37763287953677566,0.07792784348514958,0.22028625378496858
111,0.24549225502530314,0.16788251797439524,0.17129976845083777,0.06427743533634966,0.1624846500204667,0.2908064522290076,0.2465640283436386,0.03863389868739603
112,0.05272357185617915,0.054654006203129546,0.07846038730678528,0.26734954883584033,0.05147359803520257,0.10131045257175364,0.37596226682754524,0.21264540243642832
113,0.30652192641383486,0.3262547372283382,0.23563503027763166,0.2897884616839406,0.142632009823987,0.2738879586535047,0.04584400836940178,0.2735888542241301
114,0.024168879951466382,0.00853067917068423,0.06484240349275638,0.2252874419032364,0.16386103151862463,0.005618694549687997,0.008653859324604551,0.18555753832826916
115,0.027792517907621106,0.027200271702183587,0.04760571411786607,0.0729326495495588,0.07393573475235365,0.20530387070189837,0.1257709584307073,0.12132735107310699
116,0.022268536076739398,0.055599240106585845,0.04277411611731596,0.21577830111597185,0.05308534588620545,0.023420081096938883,0.1779733841723961,0.1658322079726236
117,0.1260925286979498,0.06754560499614842,0.06622318003928718,0.25303854812478244,0.007186064492654742,0.22361307703441125,0.09361714018855705,0.32871811400761636
118,0.0070892247844648315,0.004420924945488569,0.013849827657901492,0.07501698203224028,0.0877832768950248,0.12666761021960643,0.07938016326174535,0.03885966329170404
119,0.07150897931907607,0.029692277269582068,0.07145684381680112,0.2775677004868101,0.07388456815390909,0.03459396386791802,0.10768654968759861,0.19056481194114444
120,0.02663667347972809,0.02138635956553031,0.08380344716683236,0.05083178652341941,0.017805976258698286,0.039431707615359024,0.1464533978127066,0.10283319926347795
121,0.044118855874376695,0.02823756213711265,0.05515275598459696,0.03149894432245842,0.0048933874148773815,0.1726380438552459,0.05699723286323338,0.031876712626888126
122,0.09338565366523716,0.026091200062060393,0.027524356113027948,0.03804954938157462,0.24353440256019043,0.038840062707894085,0.0767878923358129,0.06996212826826892
123,0.021976903594429054,0.06532776580206262,0.06132738420105399,0.057131208568372616,0.16729617087783283,0.006467550312347636,0.16991932385576297,0.13498126725161613
124,0.10058206596423519,0.09329853929362725,0.1027780493126893,0.056767576390104546,0.003195069813981044,0.19187384036603927,0.09985711478122522,0.004479729489782092
125,0.07560018277572678,0.11089535271638346,0.14888607418452882,0.011270811227095445,0.055385000227407055,0.15851449714229243,0.20340378352512006,0.17631397237480878
126,0.06332868884745613,0.03725453641538584,0.012764536457690323,0.12043466140814096,0.04819893573475231,0.03359949858967598,0.4484032536916298,0.19295904560751342
127,0.27043448599005926,0.2429014898156514,0.19033781988599285,0.029854707309048156,0.027220630372492782,0.01921675598979522,0.07584754159031304,0.10866303449741554
128,0.09037598534585978,0.1242102721139538,0.13434654379102795,0.1761182276948206,0.37003683995088,0.25356253933592,0.03441609631843168,0.10958136415803216
129,0.05322477009024451,0.1439127080932388,0.1767384858910137,0.2242296674337379,0.5139173147769134,0.27767563531906736,0.01641091432285291,0.19367931753559015
130,0.17561447538662978,0.17314168411934916,0.22585636358172734,0.04521907349347343,0.20069245463228247,0.24390730121516258,0.18001706924317645,0.2113939856154099
131,0.0028550549186291407,0.03764963640426955,0.03731195070355431,0.14938769491063197,0.1466178878428161,0.07506480285857697,0.038013887241581945,0.16036452978000426
132,0.018182108637030514,0.010098776610425686,0.06538630890114683,0.024187878175941813,0.340070268795197,0.05724659182650249,0.15535221778764285,0.04231179450122324
133,0.035908228065488434,0.013882839577245898,0.015989760995133717,0.08019098141051245,0.03296834493109568,0.22413457097742884,0.17987843300806922,0.07049780738398054
134,0.010016170661446555,0.06155620931944705,0.0740932880793197,0.05714258892421564,0.10947093737208363,0.06765427289781689,0.04607468259929304,0.018017226930665542
135,0.09373617790612254,0.04228159154578881,0.031776094559123,0.08783392661810063,0.031950698139809885,0.04855317064253517,0.14266891128374654,0.0839949353311471
136,0.21338445318105137,0.21900238058286958,0.1854109270737907,0.22735362817588756,0.09130167826442886,0.18875455079294245,0.07069353227934588,0.06711700675114207
137,0.22979509658081043,0.15961799385408093,0.28185443914910774,0.03275191265707855,0.008575521899304106,0.27810559420828024,0.014165715600923834,0.35242933173190516
138,0.098847082962222,0.07649266695419987,0.08581869238897011,0.002383322938583121,0.12373789057170159,0.10739290937173962,0.1959704016755468,0.20042635979459056
139,0.09376056606813843,0.10533994904708233,0.11616123380265797,0.10950553866629731,0.09406126347387123,0.2163516496786897,0.12330270080809114,0.10665243582673267
140,0.2763381105786653,0.20006609153318156,0.24001231409469237,0.0035425537342158586,0.15771251193887303,0.2208649607725195,0.05604349338980652,0.06732614208029486
141,0.003274162526958113,0.03117431390983283,0.011786324088692735,0.14209206122545437,0.05904625460499391,0.06515307577752338,0.09327128869766366,0.03980418691237797
142,0.2480189532382786,0.23553532503493435,0.23605555325441274,0.025391725202008164,0.04970835038886601,0.34513048796785983,0.06671337913188763,0.2629135278544523
143,0.0854241396217551,0.06100431251760119,0.06256990509149729,0.09043937938895441,0.159332787556283,0.06819653667480763,0.07973765244290842,0.12832134436634735
144,0.2507402633897643,0.24355483055114746,0.2873318362365641,0.09330827763575678,0.02228817028243979,0.45565962481536937,0.12322996609037762,0.0925051610710288
145,0.09576039998744457,0.06067473259901246,0.08455152896083606,0.08764576424198212,0.13395415472779393,0.09273613597790031,0.11661347239701214,0.025365356119403826
146,0.003961242755863403,0.018359911000196683,0.044438775239481476,0.04004735257930547,0.041813344248874285,0.2699992046439374,0.2600267873894164,0.09851421318277526
147,0.08293455858098758,0.010902287125148347,0.026820002404018106,0.10423014514499712,0.01820069001812763,0.17692747904119294,0.07337628560698928,0.1422155509929926
148,0.049506908047193154,0.024458704207502846,0.02695649593807581,0.2146510486107145,0.009128121162505054,0.12890683064443043,0.049550063783396325,0.27324383466392316
149,0.021491514345437945,0.09375692982679507,0.06285775915746727,0.09088502649642488,0.10261972984036033,0.019707506890371485,0.19089991069638518,0.08514540993467573
150,0.09442051368011378,0.06271740263522368,0.07892673917704568,0.12766155381892375,0.17455996725337697,0.14757941396218716,0.02802875455073589,0.14353794810175713
151,0.04625639799080672,0.09015583386930648,0.00521852672141776,0.13462487393129507,0.3843379042161278,0.0019854083384653887,0.019044894508098598,0.06378137501332781
152,0.22450314622288636,0.2554849426716115,0.24656793706021074,0.3213871434101172,0.09690953745394992,0.192678321527342,0.049486877613298064,0.27940063552002137
153,0.03890820836203024,0.009769306093076358,0.04331151930686328,0.22810299218784086,0.42560376586164544,0.12539731090486878,0.16908580668454626,0.24891772459023875
154,0.02525597478036723,0.05118604944321259,0.10678130421222931,0.2764237790091355,0.13814981580024566,0.10925458394352805,0.37982298588069585,0.2131037437914045
155,0.2973279356315878,0.255271737796578,0.19766527664074218,0.1883587787123845,0.1790830945558739,0.005425457718352289,0.1870101904346247,0.011658323592187603
156,0.05788672065443334,0.06480476117456146,0.06535572196882555,0.10337789748380155,0.17447810069586595,0.2356153737561134,0.08663066276991732,0.27455999565690115
157,0.039033394707972735,0.012493246508288758,0.026795965473104033,0.087052695204894,0.19729840360212847,0.10398616063720612,0.2284947124794574,0.23442766622879763
158,0.036387115641945855,0.030241768329884344,0.020009017503849647,0.23253057829947776,0.027220630372492782,0.25189301534462283,0.21921364703698792,0.21942709954950157
159,0.4087027751098681,0.42273915877754065,0.31780674253942254,0.06636008227305934,0.03806794924273438,0.17275818311904234,0.010538475202351849,0.08518194242961052
160,0.07372867908818359,0.025070131410597885,0.00228094036086246,0.41848036572949876,0.011972984036021317,0.24081637487208285,0.13990582205072272,0.36666478213299203
161,0.07087279112133094,0.07291497742109887,0.06426731136580699,0.16908537867137002,0.02230863692181745,0.4469716691663169,0.215551884640527,0.0860669571548513
162,0.025997661078092205,0.019955036267363724,0.017725948450058038,0.14555779586477985,0.030392959476053916,0.2046860485971565,0.10864237579452168,0.1792537429098317
163,0.029270467112779752,0.0319754383723071,0.05914913723369,0.3002907880504094,0.06160458452722062,0.022820487672775336,0.03583007662579191,0.32907426875538887
164,0.18188846915823875,0.2146131234412012,0.1738136171373993,0.3457503058811789,0.16363078182562424,0.10379802102312918,0.22311188303498491,0.36174049393132246
165,0.14610766617379123,0.13462948248955348,0.1205141000526283,0.027996525933571825,0.022206303724928267,0.44679968141450666,0.18597873431800988,0.07669697738812958
166,0.08853657305521545,0.08963040956892643,0.10458090413815962,0.30669331613184303,0.04195661072451906,0.40563916221468155,0.1075290436334011,0.28056044877524283
167,0.003338541802799133,0.024323039998102536,0.034410131961093826,0.07590283153935862,0.14070814572247242,0.3252916251670444,0.0454970581540422,0.029650554608775748
168,0.047993165679788174,0.03245602981799256,0.05348283726097869,0.18724311928972098,0.08954154727793695,0.18019393815552764,0.18390150858989873,0.16752838807886644
169,0.04464292687800442,0.023000249133654727,0.044752181889948006,0.024936754866589028,0.5110519852640196,0.038669010767714784,0.4462561614599427,0.15757537446699849
170,0.013542225252000384,0.04010815870259271,0.017246859345457333,0.053518445380836166,0.1852230863692183,0.09944011260148494,0.26164461627980845,0.025551278042605263
171,0.04149772392498274,0.09436239105143418,0.057095436670370314,0.1486688198184607,0.0472267703643062,0.0991565033032627,0.31408523812916717,0.20622426613314054
172,0.09821248715316894,0.09719833632838853,0.1034639762781901,0.008022387847709533,0.5110519852640196,0.045444092357393884,0.5035074365925883,0.24953453859445834
173,0.09359328824500818,0.06058693671392407,0.05250934155897313,0.0036853246100460035,0.1752967662709785,0.1620318791479073,0.19355051182168898,0.11778556137974622
174,0.08880919552888095,0.1677391647658189,0.15797004317486307,0.20449224851141562,0.2751739664347114,0.271823564515551,0.2819672042638128,0.15283875813748105
175,0.05666045675080977,0.06308748304380352,0.07720492588152739,0.18161220462959138,0.0912812116250511,0.21752755779001498,0.20689804878326756,0.23356306043307384
176,0.09422611571192385,0.03686446924947395,0.059458455158567625,0.12632402561636757,0.07081457224723708,0.2349089283248491,0.14421272574644284,0.2176747219135815
177,0.4974807410027905,0.3328839563415815,0.30138088415882136,0.03664891601589493,0.10898485468686059,0.04779579263363859,0.1984215300765727,0.06635718028970694
178,0.24267673754189534,0.3322215366207377,0.3965016763152248,0.06024910956652596,0.10182153090462565,0.05148922789700844,0.04509144692200273,0.2409997994773989
179,0.1863087329776324,0.20449765678609544,0.23452016573104906,0.4773016100336554,0.13062832582889883,0.046414286191463594,0.0656122842833674,0.13019672192162507
180,0.08112071709717439,0.09617187051659859,0.08096099886946173,0.49362004369098283,0.07367990176013084,0.10093949523606832,0.08765934779111839,0.31953169504171114
181,0.05805536830580704,0.03785650416861008,0.06479306034734822,0.14833867345431528,0.05510642652476472,0.3688160140383432,0.06838385002015412,0.2877051943529241
182,0.17602984645380026,0.11477810400604849,0.13598378993431226,0.1125978930997128,0.0037351616864510495,0.3243891617032537,0.03479656683357846,0.02855545615152688
183,0.0014643174616245647,0.035467253434477486,0.0185555998187239,0.004069939348984586,0.02102947196070415,0.17804211694437233,0.08042733618103126,0.1865186851822317
184,0.0005332944267397721,0.01929783094041526,0.008859597229531668,0.10541056612205113,0.11179901760130984,0.04582074246688839,0.052863785396845664,0.29611016008220625
185,0.16742726270122055,0.14252246265473834,0.15799855027971055,0.20837801921665478,0.027425296766270923,0.06940080678756644,0.04660461353779777,0.15847749179739168
186,0.05233780605460292,0.08240825628287674,0.1475111275169093,0.13155803394622922,0.04871060171919783,0.07705523583926499,0.14283228072230802,0.04449247850972826
187,0.2192490926398687,0.18843557965887214,0.17269861411613363,0.374327607273103,0.08974621367171509,0.13569824695840305,0.1874195505918057,0.195220560006921
