,LGBM,XGB,RF,DT,kNN,MLR,PLS,lasso
0,0.026808368212654296,0.008734850689761542,0.027586882036221318,0.09287812041116009,0.04302768194287407,0.20395297476805269,0.20904676380400733,0.057497456637455396
1,0.02250158611592659,0.07995334267616272,0.13128732256485584,0.0,0.0,0.06561010113739915,0.07323179806249758,0.023089950294882533
2,0.0018203834112081292,0.006582319736480713,0.00044991026268559293,0.0,0.0,0.01794160138526782,0.02622213948361235,0.04075346042146988
3,0.018039037400492636,0.000797957181930542,0.005327541197585249,0.03903573176700928,0.0,0.005702154344663568,0.0024917974423982053,0.029723601722561666
4,0.04596418370580305,0.02526766061782837,0.015425028552781855,0.0,0.0,0.02541786212493912,0.036460663891493134,0.00778606640697993
5,0.04600850144770412,0.019696921110153198,0.013890112579539891,0.0,0.0,0.06497998921049654,0.0525440030991451,0.009469337002613903
6,0.052206928405329305,0.021019726991653442,0.01673478544623919,0.0,0.0,0.05461581868415004,0.054578459615596486,0.0325924355815671
7,0.004866151917084012,0.0031436681747436523,0.0009834393865230855,0.0,0.0,0.03366597890978019,0.036136023821103785,0.025459231368912427
8,0.0026072935394202555,0.0032874643802642822,0.0,0.0,0.0,0.012913261905952282,0.00789299221573471,0.06543423517636515
9,0.00363273051499837,0.0011183619499206543,0.0,0.0,0.0,0.010269004158091372,0.017006097069583087,0.023421368231384576
10,0.0008393548876206101,0.0028069913387298584,0.0,0.0,0.0,0.05415038092255785,0.0589110209110521,0.04115286168045934
11,0.0008031657378502147,0.0002003312110900879,0.0,0.0,0.0,0.002099996217555278,0.010054492127253456,0.03553323028246469
12,0.0010898700320905287,0.004894673824310303,0.0,0.0,0.0,0.020837894797172657,0.015484483319753065,0.03990385734574586
13,0.0027806050055896084,0.015025407075881958,0.0,0.03242780225159079,0.0,0.010556336802050419,0.002728418873117658,0.07892160308738777
14,0.003250863758970299,0.001113802194595337,0.0,0.0,0.0,0.02235112070821537,0.02809794548771613,0.05819852232828679
15,0.0050581311088902445,0.00938957929611206,0.0,0.0,0.03405542029387454,0.021665335998332126,0.015177056855890075,0.07567019539574574
16,0.0009617670179200613,0.005884349346160889,0.0,0.0,0.0,0.032959472521699194,0.03918444062355522,0.07410802261933438
17,0.01482223286800321,0.0042920708656311035,0.0038464676129874374,0.0,0.0,0.049897209539240164,0.040737028838991274,0.03423348164530693
18,0.01164911271894635,0.06992378830909729,0.06765336922825906,0.0,0.0,0.005690723118295497,0.0017159445191090306,0.09845571856869959
19,0.04682922441772169,0.02569100260734558,0.02293563387175722,0.0,0.013127143066583665,0.030505281896744025,0.0272262977446866,0.03588352766419084
20,0.01170589804059286,0.001230001449584961,0.012599934736498614,0.0,0.0,0.004124150522349821,0.012781928121637046,0.10146746289563363
21,0.009310017428144734,0.01864561438560486,0.03662995594713654,0.0,0.019244557161050134,0.04736992799096622,0.0539897270513513,0.08907193920277562
22,0.0034990184114174552,0.02094908994433342,0.002315222711698456,0.20282672540381788,0.03155567432620135,0.1297443447912545,0.14463802311342863,0.12073307834923822
23,0.013235648044998645,0.002374023199081421,0.005387502039484418,0.20282672540381788,0.0,0.1223183862265621,0.12513613906626475,0.14184621722345975
24,0.04946850988247853,0.001223527577013217,0.03379874367759828,0.06369309838472836,0.011135584924131192,0.03572589492538947,0.04436880830807355,0.1717864256082443
25,0.0004444783052748699,0.013904809951782227,0.015148066568771412,0.05133382280959373,0.03569358165528356,0.057613581098640454,0.06219379172318995,0.03669156449772998
26,0.05280836741570552,0.05090552568435669,0.06333537281775162,0.01511257953989234,0.07918428661540473,0.015218489174646688,0.021034250461776954,0.14896365380125695
27,0.027287276782154812,0.07072853350604336,0.00981603850546564,0.03903573176700928,0.022028907502345263,0.018316180586826828,0.020158175194831623,0.05359474734290717
28,0.017271464062929807,0.03372234833981552,0.0006750693424702262,0.0,0.0031775716994655867,0.1258622115627326,0.13208036493976225,0.07203803798779132
29,0.05230794042405745,0.027772843837738037,0.04812408223201173,0.0,0.05027639422471533,0.008102102536580929,0.012887441225908083,0.07390076592440237
30,0.03891597439963962,0.036848822689733274,0.012533039647577099,0.0,0.032139686996231445,0.008245018326480813,0.011124296205552567,0.028179391444492025
31,0.011940327904022413,0.012088433819778754,0.006028715940610149,0.0588595203132648,0.016395402864088762,0.005465713682320093,0.0029389708461203673,0.009631402138067305
32,0.07472990410712843,0.08599668741226196,0.07791972589329405,0.0,0.07575669647538587,0.0423821283665547,0.04584285030135493,0.10334729668272744
33,0.2466660015967042,0.24365101844378678,0.2723405123184859,0.007525697503671103,0.32181798122073835,0.17351140366077106,0.16965483216638597,0.1489450335407534
34,0.033265861813735975,0.020841747522354126,0.04460352422907489,0.12426578560939792,0.05316549975589707,0.04649542756766549,0.04577433180253057,0.03975002798281392
35,0.007511635191734346,0.00988239049911499,0.009775656713982702,0.021353401860009794,0.11969442032056926,0.06402576755146762,0.06418526097393357,0.17090364133798266
36,0.0057079398650653895,0.019281767480115508,0.031771904062652914,0.18065752977647248,0.10431523928890082,0.06616041730579722,0.06214897489234936,0.18700946964060106
37,0.002979749694947617,0.005603812923048623,0.006193506281612117,0.21114782183064118,0.10789168032360749,0.18844882095384705,0.18605062669758668,0.06287373317068062
38,0.22107669096534818,0.23499313732075788,0.2626456191874693,0.10652227116984825,0.28810897707198235,0.14208565820808466,0.1395066121291689,0.08603545053821651
39,0.21236866267396284,0.16339576123277744,0.20326684614129534,0.0646516560613477,0.11792080332206678,0.21257537297754822,0.20861255216978525,0.09070573475957203
40,0.07172280406212223,0.04566684099779483,0.10949869472997237,0.41756403981073575,0.06299918144332667,0.37789943660225367,0.3777158201817953,0.07572162343858888
41,0.003527723174331885,0.022580206394195557,0.019893131016479028,0.0,0.0,0.016104678603808032,0.011475116091458237,0.027075681853191758
42,0.012790596736607408,0.031507283449172974,0.035910833741230185,0.0,0.005130720439675517,0.1062466689047873,0.10925856577640215,0.08440003045464649
43,0.008492417015744477,0.01134759813503372,0.04268600097895256,0.17553842388644147,0.013950073421439058,0.08378902184296516,0.08369594045054228,0.08466870568081272
44,0.08708234987118149,0.08290812940616199,0.08353279490944679,0.0,0.1359520313264806,0.24671901297582122,0.24976238799760492,0.10536312716512267
45,0.0037429292768147667,0.00481337308883667,0.0050534344917604855,0.060022026431718056,0.014945300697812141,0.03337664070345103,0.03654154830451578,0.264779610828922
46,0.010049416969131688,0.02060064673423767,0.005825583292543645,0.0,0.006542305010312227,0.27495695416999016,0.276274206636116,0.17359740886971725
47,0.004520132323305234,0.003894895315170288,0.004271496165769292,0.18722466960352435,0.006706808598998753,0.14364459451876885,0.14857392135162495,0.1138933183354332
48,0.0021737524206579817,0.02889382122955192,0.022048458149779668,0.0535976505139501,0.003983567040284804,0.0033791875958287254,0.00018108876853273337,0.08301967962863499
49,0.020347836778109547,0.04919463950398506,0.05453255017131671,0.11319138521781691,0.028734665398519266,0.2554257526234506,0.25681983027050437,0.1744012854672134
50,0.2656184201866829,0.276466645712486,0.2750069342470224,0.02618697993147323,0.2658279288992939,0.04151194627765398,0.04698556163808032,0.050378777392816154
51,0.23982236122955625,0.23817535889131203,0.26848466307717445,0.14672050905531075,0.2749169718013931,0.31597953760661507,0.31362287220733265,0.021595256893401693
52,0.14521739523247568,0.13774357488852063,0.15723813020068483,0.10266764561918751,0.14890743974863407,0.3687630123499543,0.36447007869322745,0.09724496842668262
53,0.15790894568726693,0.15981989560673415,0.1840120737477567,0.02622776961984008,0.1512778409743411,0.0328919304043222,0.02979044330782421,0.5983986854844392
54,0.1081012315272217,0.07035885059069136,0.10220509055310811,0.01994615761135582,0.1277267520724903,0.03777845836470045,0.04478523688758734,0.42177405990636957
55,0.04146796552011667,0.08306384144959,0.0879894762604016,0.015948768151411365,0.017115389509475554,0.18102256518498283,0.1759337265045245,0.3590118547878674
56,0.030886701454375776,0.03296983310596302,0.0448258280306737,0.10554331864904543,0.07171717649145448,0.07131683671357208,0.07556647864188548,0.023059116486860626
57,0.001123174211476008,0.03877300636708836,0.018151411323216904,0.1796989720998533,0.05133607636024706,0.3480172752542774,0.353764365952396,0.1580418554182855
