XGB,LGBM,RF,DT,MLP,MLR,PLS,lasso,kNN
0.117989616018086,0.0594248389648378,0.11162546188096067,0.10479748328745575,0.08789622466292141,0.31897186742902806,0.3167032738560832,0.31183259995356827,0.09702736283203733
0.03627613660298226,0.020605971946774146,0.059190570715872415,0.04669681478568619,0.11581930953117403,0.20063465041503872,0.20450064072916643,0.20511263864181986,0.13459146584999923
0.08589612941923827,0.07556050119503416,0.06852002899757112,0.02877179184689997,0.1290243520536003,0.039968694010762695,0.04338145952748007,0.049594924006088364,0.19807860451772077
0.032624618853821424,0.03204448235000011,0.01997927473157732,0.03057412504915455,0.03495513296720974,0.04299239535395404,0.04043683000740722,0.029041340985048986,0.04287216568900146
0.029004506974814714,0.00868953674471612,0.013368450557908251,0.0414864333464412,0.07113130326034539,0.019296353868219374,0.026186253860056796,0.026212148663372403,0.04668104701151629
0.0014490639300877156,0.002083971069568931,0.017087829149766844,0.007569799449469124,0.16834530944778586,0.11554179864359788,0.10631046179285437,0.12061218608246453,0.2668500524848507
0.13929637967719832,0.21984245568133742,0.1318200673724816,0.15368167518678727,0.11508073210608089,0.044629543853845655,0.0421508653332473,0.06245476932061955,0.22744709381156475
0.04865303635597229,0.013395470125192398,0.028533377553728805,0.0032441997640581996,0.013591506763862714,0.12936855681329942,0.13018809685096314,0.13678507114928515,0.00878544602524735
0.14792129557947453,0.11334068729935953,0.15359113524606832,0.039274478961856096,0.09309294229000664,0.07766214690755102,0.08062916635509942,0.12244131965379973,0.23882883972547092
0.059461096258459634,0.040574357670284944,0.06552970093095817,0.03411325206449067,0.02165924387197421,0.12594033766788093,0.11945075201742139,0.11950770399197075,0.01252223664683677
0.05830231059314786,0.05209817396621938,0.0785931320769663,0.07163455236597191,0.16989521156881862,0.14800760629728396,0.14508628558886574,0.10626562398474074,0.07072888028298377
0.05168183198886457,0.08999247519911069,0.04466705268586661,0.029328876654869586,0.1656369144041952,0.33775918703108365,0.3373960732539684,0.30060290862578976,0.18654847506850825
0.032289762162712204,0.03660789388268085,0.01190888407156502,0.0,0.01688863923905283,0.0348034198009425,0.039963417454440764,0.01618839282842624,0.028024351189896858
0.0671549572093347,0.09271255265212772,0.03348057313298285,0.03711167911915062,0.11752675826807324,0.08321829203813114,0.07649511157652011,0.0922860990963652,0.21783515897630293
0.008940337471168819,0.03928726607092228,0.019323786199762605,0.011698780967361405,0.005737257434865556,0.026764717437077784,0.02448752939602758,0.019109772203036723,0.028030206884904374
0.002481624993854195,0.030685880495924113,0.011584817441482813,0.006537554069996072,0.03962184123142817,0.11305601310254361,0.1162001048656587,0.11682318182629446,0.015924632959007767
0.021898872672784897,0.028320423121928118,0.025342451894003637,0.10745182854895796,0.04538105892968547,0.05839998017131376,0.05696414669480382,0.0593756425965829,0.12605745607197302
0.04415916749636961,0.022636332385979063,0.011099473773321433,0.0421254423908769,0.1684731226914194,0.2994545669207669,0.286426712923433,0.34851273122221604,0.5980095693172481
0.013443174239832545,0.025193881145636643,0.04551478164296413,0.15434526150216277,0.026004821448949972,0.17560039532549654,0.17778006474027697,0.1394134644495691,0.05335023692722751
0.0454971009218641,0.038349568476368,0.005419989839136441,0.09767007471490363,0.04997426593627191,0.01504433018793716,0.016411402522579333,0.0023898524176157454,0.03304969280297165
0.06788289415709758,0.07433741154292967,0.006345830547554221,0.11698780967361377,0.03084579043610275,0.009884245228664379,0.00744098919079772,0.009149842010370168,0.11282842664148174
0.1350027570164771,0.07330014692975037,0.1585105599010864,0.16007995805479094,0.14769970809472013,0.12268439176214149,0.12257371777106571,0.1404799863813397,0.16644282987388062
0.005134585613441267,0.004884467217549648,0.032293578048993465,0.016581465460741907,0.0341899364792535,0.01323199437924083,0.015415238018509414,0.030410943412875258,0.033178244293474046
0.0019490890998893062,0.05250186323662048,0.019027209287890173,0.010125835627211921,0.09022126178799465,0.021817165507582698,0.01699489227680287,0.014454101074307363,0.13444811413685048
0.05752958742314984,0.0430560008154183,0.057221727510839204,0.03175383405426664,0.11054350428689402,0.1250650462128586,0.12944145955030747,0.12888937792694966,0.005447071274194554
0.044478542332193616,0.02269046167025396,0.058229654945450404,0.015336217066456992,0.10269786576909679,0.08352572718688867,0.08648013853821018,0.07029627484757589,0.15953086210415612
0.036123699165449996,0.07301153061174348,0.04198915166278694,0.11967492462970247,0.052565228912844875,0.02285235198521418,0.023157246709763768,0.008391270420600172,0.01640096812939479
0.0870215820834902,0.16310899764073333,0.09551699156883114,0.07540306724341328,0.1440465791090988,0.10168719664865353,0.09780983058111067,0.09833628289715277,0.021402747057087612
0.1089987059863965,0.10814790062233309,0.15055290609984168,0.032409227945995545,0.23342580708881244,0.29442786243122443,0.29241412883111706,0.29245997207012864,0.3764901969849098
0.10961469318798286,0.061636727378672596,0.11373821518831814,0.044878096736138406,0.04715016912319547,0.000849897962978588,0.01014943506173939,0.005488139423511701,0.12250658751485269
0.04907193284216613,0.012592448595789923,0.0485878476636063,0.006193472276838391,0.02307064504289906,0.038684592331380246,0.038476238776618654,0.04263200532174738,0.025085605737855107
0.08029518124394375,0.063792411450102,0.030885525606395514,0.010912308297286621,0.019069366739094984,0.04469359141826301,0.050204205182417805,0.03571819210685051,0.011106271479612573
0.011645777882715896,0.004289530110295217,0.029735997962137634,0.05426661423515533,0.033126915586977834,0.00965559902076625,0.0038750072587463574,0.002223163353047425,0.009200845900612042
0.08357641941161312,0.0160311636561927,0.07395620687053064,0.01733516843623016,0.04667936892685408,0.06236557630612055,0.06338333265700746,0.06729626897178387,0.027656915601958598
0.02288997915144564,0.06420817667666473,0.03841571615205219,0.02344671647660246,0.04802600977253618,0.02535505321573983,0.023686301696043965,0.06412170508478404,0.1021761663876617
0.03442549268373393,0.006116114566099118,0.08331816787428406,0.1791191506095163,0.1766892744731504,0.23306976789616182,0.23226281886807745,0.1929610597233062,0.10677292010235676
0.14016069306007206,0.08139513010871524,0.08225463164522662,0.01725324419976415,0.1022110718808028,0.24951817872695914,0.2489447892910377,0.28955906465935866,0.26242101847276744
0.02537989616394043,0.06933885904883512,0.03904608096019477,0.03140975226110892,0.025735274176060516,0.10339576986268147,0.10034276001958958,0.11627003054699445,0.058386945951093304
0.019691942786307842,0.058674059973114784,0.0870455502538559,0.05403722637305018,0.027126208902361698,0.04744138289976174,0.047720436086836376,0.042157195918956114,0.04223427699577231
0.005216534675409834,0.03948062559716953,0.050830885261595515,0.028657097915847474,0.09684009899123058,0.11654093314911163,0.1143045540403072,0.09625086101435038,0.07679541557892272
0.005344213672477421,0.0042228251247040105,0.010269305918493288,0.028214707038930392,0.0024334827279117732,0.04718789492617924,0.04669275541866329,0.04275962542633613,0.0016743380207853986
0.034983953539424184,0.06775663982563086,0.02228345095178743,0.04286276051907198,0.03810336927899509,0.043720887488890844,0.04013081825082501,0.045726096196599536,0.08986903790069137
0.029101859653647644,0.05086633538115266,0.05012565402633553,0.028411325206449053,0.012840870250064154,0.010634383756750854,0.01628934253718295,0.0016266952710000948,0.0059614707034423425
0.005027640723732102,0.008053879927974773,0.01497992251008054,0.029935116004718834,0.03362168494702443,0.04113548377082216,0.03902330337707277,0.02812215632870882,0.0013557680663012564
0.004923878611892002,0.007321140758816735,0.031922152858398195,0.007274872198191118,0.04368746615614577,0.24750200133689784,0.2464715080670217,0.20689094152492152,0.12025338863234838
0.05843093692436019,0.08486813881379451,0.0312233764052669,0.023839952811639753,0.07087846235084166,0.08059315457637939,0.08211112725225023,0.04455320119071993,0.07802390867816833
0.0011575365929072795,0.015218012964878094,0.003000002084915035,0.0010322453794730513,0.01741666915506851,0.04758225878362173,0.049729275211110105,0.026817562503719403,0.015406015179152431
0.05059426581114246,0.05913570347959318,0.0431716700110607,0.004473063311049852,0.06333144749373648,0.07831119195213809,0.07464914348945773,0.08653529856320841,0.024715829080029728
0.05491524011283419,0.00552775799939495,0.04836500812083663,0.03480141565080613,0.013481216322712847,0.07879702867726304,0.07849190586761168,0.07519020635405771,0.011352024985452708
0.00666143051105085,0.031250697273180396,0.008963833694651167,0.031426137108402155,0.0388599296797103,0.0573191372729141,0.06736364592400469,0.07678592845386921,0.05148688648362314
0.016770728744018637,0.022760199539646697,0.10485930464525317,0.20782540306724345,0.06144203988014324,0.17152747918880318,0.16888264371285772,0.17105138671492504,0.22041404433551337
0.007603566101860193,0.03535159538990135,0.02564304447961574,0.032638615808100624,0.030317923766114585,0.05511687543735899,0.05810010410767136,0.04116216190523564,0.06779993593263628
0.0967349266143376,0.07569774659175106,0.06804894126786934,0.07484598243544373,0.18859952649167572,0.05111640258176858,0.04828732257485417,0.05542762064420896,0.057267686661210085
0.0001027153389593638,0.06892208110508967,0.006123695813339408,0.004079826976012585,0.0032426903571506766,0.11031706402838312,0.10955789622416642,0.11180619846785772,0.02693736106889895
0.11268381896892773,0.09865555871349382,0.11046116469346287,0.09531065670467948,0.09915227020198188,0.022514098398069088,0.015475357107681331,0.012654779641880415,0.04600258893939049
0.04867603048254457,0.04907272632871431,0.027732070609229838,0.0123377900117971,0.010901004424228602,0.050743790428750254,0.042363703326878305,0.05579158702904055,0.11242499156062818
0.03449441338447992,0.004272392882391257,0.06663595069281328,0.12416437278804562,0.0015996507627239476,0.04642791543027955,0.04251980069710609,0.038435305245872214,0.096435585721317
0.12592717382882557,0.15718486892803069,0.08145788431842749,0.2072355485646874,0.07582987176986217,0.07857917402562309,0.0806642725799146,0.06553488501922006,0.051888588172009475
0.0004073757498085362,0.08244571931246947,0.0629284868908016,0.008061344868265818,0.09399442283099813,0.018658809118209052,0.018016805631365262,0.01904685821094143,0.013093367911516274
0.059283213051950806,0.07840054185542855,0.05487494828091119,0.12037947306331101,0.011703418262666493,0.015657829335560258,0.025371411375478256,0.014181763128352842,0.03788779943785314
0.01767279591515361,0.003996223869602369,0.015186501823230274,0.031557215886747925,0.018371555322820046,0.002612483453925299,0.0004467153233417842,0.02177469208605934,0.0029698690199165823
0.013718174132501953,0.013300843383153321,0.026722752907401975,0.025756979944946898,0.041481074892897374,0.06950935771119676,0.07866376515855195,0.07827988537226671,0.08100016940094443
0.17003735236609674,0.08858996754078574,0.18928393869024274,0.037947306331104935,0.09820507099719258,0.2225101128457321,0.22353739749903973,0.21594714974279972,0.07053869777869595
0.048732938034722895,0.03836065887706824,0.05955679891669813,0.07668108533228468,0.12523823429394093,0.18908380392865187,0.1816123884158592,0.1804564848187133,0.15570717913599458
0.060218663640815434,0.04205705043583803,0.10040665361902208,0.03991348800629177,0.10411879302359052,0.0296015884671616,0.03732186797341082,0.02408931381133711,0.11819212104341462
0.004387060348039706,0.0009316275124701678,0.003511125018374195,0.00019661816751864736,0.046306090776414455,0.0009005529676233692,0.0007927833894696423,0.04045914251085869,0.055764917712101625
0.04923320068555509,0.004762640605012469,0.08541599546223066,0.06080416830515138,6.150119234551998e-05,0.03846588495515896,0.03771324972337248,0.041577961009921505,0.013651947837794054
0.0010482981197486307,0.005262286117420398,0.011730849658786957,0.03430987023200946,0.027782265857927244,0.0003702545247651623,0.002269683939205125,0.008421040891945591,0.018566311916048517
0.03918369550944967,0.011835292371150066,0.04831834487348852,0.03966771529689345,0.06391363182451165,0.035610971247165155,0.03047463483021115,0.0465099659437779,0.11770886640165676
0.07329833980999825,0.08028222175809178,0.04860827285804905,0.02167715296893432,0.023892430746533036,0.046652224542801254,0.04454311982119313,0.052369194249487466,0.03678348254357645
0.023294157720296554,0.0034307064944699844,0.03004852680702838,0.01114169615939177,0.03675644117908293,0.0569754708197901,0.05976484631600959,0.06552967622541983,0.22512271172553025
0.050534184633912044,0.03469008919765125,0.05280938670237109,0.07923712151002751,0.02268205270741469,0.08106359108043058,0.08445037231862274,0.07842761592684924,0.05048881053016385
0.04480412854390775,0.04002296367487092,0.009749967517844974,0.061541486433346435,0.013424024224283862,0.03884685031044585,0.03298127903701059,0.027528814785822392,0.055632169440204604
0.0457163011165196,0.029988851122433255,0.09490133263360363,0.09939048368069209,0.141800188025395,0.20226550485426142,0.20734701353470725,0.20709198115385813,0.060082887352014905
0.03361148565620875,0.0011115340407873361,0.0018030781542320018,0.0007373181281950456,0.011972263332763869,0.06274080017680773,0.07376675159129817,0.08087945496067112,0.10058875575497522
0.021990609154943108,0.028189454827257876,0.0038183798084424625,0.09182068423122292,0.055238121297347176,0.02506177058921033,0.025716524177765154,0.00917671044477436,0.10952852988285702
0.020513122751166235,0.05021746032280816,0.003967813137838783,0.06626032245379465,0.08347670206811708,0.0781428162335488,0.0725473428612814,0.11215515064046777,0.1283395757157959
0.056690529498630196,0.008153127971902732,0.08103952673235532,0.03873377900117972,0.08925681503393251,0.20782034327732635,0.20931380341350841,0.20967537972747352,0.10742343245173029
0.06548554987313004,0.0010565345882530552,0.09365254022651115,0.02464281032900778,0.11896939877056256,0.18126249483640478,0.17949244290120275,0.1631659618667229,0.10622171763446109
0.04031901225019899,0.009313359775951179,0.027673646358033075,0.02570782540306725,0.0024166570941966253,0.04188726337706608,0.04937825669609741,0.02976796158449055,0.03629699590874701
0.08428481454414216,0.10461827568534221,0.03392267541043048,0.07029099488792756,0.052784616258861994,0.270107419013084,0.26924558022938416,0.3117958926681106,0.43106813594049914
0.03851520396385244,0.021736984482450705,0.004285577122495776,0.10519071962249321,0.01847859859290346,0.03860445826032441,0.03849638467238059,0.04713315483531905,0.030973523989175522
0.006981062668775295,0.04770096536482815,0.02166873535116637,0.09010027526543452,0.10835904670678331,0.09101569332575565,0.0863332696354926,0.04510019207647176,0.04422955650149085
0.04815752420470418,0.00611251586227729,0.03430420678581497,0.063343819635601,0.03381041410132686,0.11690972674573691,0.11696379671500137,0.11874628046739236,0.10452590983645305
0.019043146954527912,0.05042990625669963,0.01485913869304506,0.094819111285883,0.019155467787624947,0.12168476359318203,0.11918571342793682,0.1006890288406449,0.0300371179188359
0.13603815388313867,0.08160532545465782,0.19716276199995442,0.03752130030148115,0.2541167228046167,0.3168863187574036,0.313169010304807,0.3106848759284194,0.43828196867133506
0.10010581712904662,0.13278048865500092,0.09483277950016847,0.022119543845851367,0.13664383232598412,0.1520927413126447,0.1539906599537942,0.1522155065891137,0.08536653173678241
0.01573200401386035,0.04521596871040515,0.018075719973249832,0.08641368462445927,0.07454799807861678,0.094531415229339,0.09647223305187139,0.09591162236662717,0.10122353314796381
0.08050939852076622,0.11644132347246053,0.12298135895744605,0.012681871804954836,0.02644860418066286,0.10017568001754776,0.09873985712297881,0.09877993553670147,0.10795345031974102
0.06944024656590542,0.07003950395144279,0.05287309267255444,0.010158605321798408,0.01701098788334937,0.06124046055324539,0.05878615048324026,0.023126312531100923,0.028100873019287098
0.0004791660989497126,0.0192510854638982,0.010785459867147684,0.11566063704286267,0.03305815511696092,0.031749826278513305,0.03579992546184596,0.02352336678091016,0.11861094822938079
0.03805565685209586,0.015253684697016656,0.03231580071490284,0.06842312229650017,0.027306666957514658,0.07038780383787224,0.07417527027989057,0.053356741182400386,0.025061823033242087
0.06851685458499054,0.015806598475801653,0.06005855882916261,0.01553283523397564,0.026932713670122954,0.05343751296788296,0.05231607789724016,0.05334661188116943,0.005042811596196295
0.01432614079433027,0.013035566914975642,0.022107433005480348,0.029328876654869586,0.024237139594218193,0.1871983090684215,0.1920941993672302,0.2179414820430654,0.024545312050596346
0.009841178621872643,0.01999313159240401,0.008297326466313155,0.029197797876523796,0.0068455334445149535,0.09556310194556084,0.08880498350669266,0.09937846514656618,0.02248371282055267
0.2395913115505904,0.16955319083970496,0.27435925099589586,0.2091689605452877,0.08625238671182911,0.2084613548001155,0.21304285651725488,0.21388815711771678,0.1679862641756776
0.007236074016078287,0.08649155865477381,0.004491431416835098,0.04443570585922142,0.10728886642343152,0.07205537926240208,0.06526920455726315,0.07929721112119897,0.20447560609415588
0.014003894130310779,0.00038733824160519514,0.021948942182555387,0.05554463232402662,0.04926660640151859,0.06625570450975737,0.06708471096591229,0.10888891733299866,0.02745794431038906
0.07502050313994588,0.004202402278626879,0.06990095473108401,0.023594180102241437,0.038106118879004794,0.09611801478413443,0.10256822520508249,0.10638258852364749,0.002828172486101996
0.09060852948577677,0.07523878313483792,0.058606611572014244,0.012812950583300564,0.11435480782458726,0.10367803138261586,0.10354540090742245,0.0997050122547222,0.008992520199363141
0.12236441323197456,0.11878148254756665,0.11748348619711069,0.13782933543059378,0.055864399167221496,0.08915477732198479,0.09149707460051534,0.08976639958856561,0.02108904299432654
0.13831181010298033,0.08318704590936438,0.1900709313229194,0.011567702189015594,0.12033130315711404,0.29871089470903933,0.29724416389156216,0.29798005220053425,0.1371747643732093
0.08969107890194716,0.11634495309204479,0.04445204593233293,0.11633241578188486,0.05256354756209797,0.023072528617832044,0.023938305091514678,0.00832434519699976,0.02228467673747586
0.03414957801329066,0.002851040074810407,0.09787744896910039,0.05539716869838762,0.014427663192235873,0.22027491009428424,0.2208812621015977,0.22365084539459307,0.09582113549767768
0.004086739755361252,0.03320196163623362,0.04095758825278133,0.012354174859090322,0.06432682406662485,0.03838948768361816,0.03847063143670598,0.044393039706352305,0.038876696928085416
0.004812027788799744,0.001509200821375678,0.0006443452584697362,0.05210381439244993,0.059451283114500764,0.010123011526952608,0.0054689338887369265,0.038011340874371524,0.01878006122556425
0.005139677286898098,0.03984300516234081,0.019416523779448067,0.027034998033818314,0.004041675862072228,0.1036368155946521,0.10788796751534183,0.10940889105451854,0.01783039361033502
0.05903262033548781,0.11579502318125859,0.028159639083307958,0.041928824223358224,0.07185726071174564,0.02319065002378179,0.02793323976654577,0.05655565593489259,0.16348274877525762
0.05684942883672661,0.018783992427230334,0.050011653553245106,0.12298466378293366,0.014176445409503358,0.1055138902158621,0.10371355647930336,0.06108685715896223,0.04497377183653706
0.05861060491847653,0.01197915337934527,0.05417746325671907,0.0065867086118756996,0.06228714087270826,0.1011301418212584,0.10936739324712691,0.10184076239416928,0.09826527321771009
0.22258031630769193,0.16518321557991988,0.29019919501033287,0.31947175252326654,0.17181095249271433,0.31293700586490814,0.3105371078178274,0.307407116791616,0.17557677643953423
0.1423743017489546,0.09451524236881481,0.1558253844852182,0.09078843885174998,0.05746859423221362,0.15482516867726648,0.154271210855146,0.156750206350884,0.15204098783629016
0.16080589762973446,0.24623193613450411,0.13455751079576245,0.3446224931183642,0.17954262673207938,0.1756637873023103,0.1819534264785987,0.1822994366987588,0.17931458939992495
0.02253473610142953,0.06332808651537852,0.03181948997097572,0.018531262288635497,0.017472312064014894,0.016321975461012106,0.018803498486140047,0.06067182489407541,0.06193156635950797
0.1896936595439911,0.2560547905150287,0.24002771043282614,0.14644776510682922,0.23887418775493482,0.2888190319703754,0.29168476248524305,0.28989567373020714,0.345478696233953
0.004167992734459031,0.04931030402614821,0.011556933833305034,0.035686197404640185,0.08194697881623778,0.05006920550175771,0.04981425623491076,0.055603762806535645,0.060408277340380304
0.06404434581042928,0.037946400815945386,0.044037236392808696,0.04994101454974437,0.09792051445985434,0.03868101128697393,0.03633393748089281,0.04972241098268018,0.11351386723066975
0.0656008857865995,0.0069517387612523796,0.043490491951905574,0.11679119150609518,0.0321808825565828,0.027927397290545497,0.027621764748707645,0.04362799507305104,0.06879061209389029
0.10325414806053568,0.04738962232156024,0.09873747333513389,0.08264516974701791,0.019642321947233032,0.13862462385466567,0.1402300586492835,0.1398787619200224,0.09388335518464533
0.024005802888078964,0.0691542126058361,0.03623102571733017,0.10455171057805746,0.07678553503358504,0.13216394616160484,0.12121920797262353,0.10312437385056691,0.22274870313030032
0.24993691327672185,0.22441204792021696,0.25294215009591137,0.08779001179709006,0.27935160746491516,0.25092352623441616,0.24910032612348199,0.25039785635422823,0.2572308588495199
0.018612019093637633,0.0011613515683094322,0.028179359915337335,0.003932363350373572,0.021150548709071307,0.10555345320762419,0.1045027426204726,0.10720426729125748,0.04345971729099622
0.0589313805103302,0.032489881814542446,0.03435787107241465,0.006488399528116399,0.08940523132033738,0.003674195741451213,0.011598704556796041,0.02847350349231048,0.23289786164750323
0.04401998904526727,0.07340894772428241,0.03409894654225218,0.041322584873509004,0.01848597029236053,0.038132119197528,0.04407513000413743,0.05091394371760988,0.17421129755600717
0.05235269118424146,0.019286373847938354,0.08797709357993466,0.18708218639402277,0.06300905064579304,0.18278258847083562,0.1787258877961773,0.1790261443212967,0.10964630185066443
0.09395807141213261,0.08040577041482172,0.061010972736889435,0.05141565080613447,0.011591923204602783,0.05958992986711048,0.06410709194054867,0.06596914987462707,0.018275973200661294
0.019049947228058556,0.025291438038787056,0.03119772932533451,0.0027034998033818244,0.06403825042244073,0.025270882103506993,0.0301919485724986,0.0073456920273742565,0.03437771911138942
0.026754534495331606,0.09077347719021867,0.020560220503133664,0.04607419058854373,0.09992752964349141,0.09742552841101279,0.09127440797090938,0.08904417882481772,0.2346477227509568
0.28644622373055906,0.13902936974713076,0.2922171195126373,0.2095458120330319,0.25788623270590516,0.40200534383584474,0.40156603669316127,0.4445743219573378,0.4552529747315074
