0
6
"['P_charged_centers', 'cLogP', 'NP_ratio', 'Chol_DMG-PEG_ratio', 'Dlin-MC3+Helper lipid percentage', 'Dlin-MC3_Helper lipid_ratio']"
"['', 'Hbond_A', 'Double_bonds', 'Hbond_D', 'PDI', 'Zeta', 'N_charged_centers', 'Size']"
0.08848
0.017823028896820234
0.8803649181179385
0.017823028896820234
0.8836088469808047
0.01586085673265292
30.692307692307693
