,HEK293,HepG2,N2a,ARPE19,B16,PC3
RF,0.08012735802040412,0.06576255772178313,0.05843234778518905,0.09223793923217238,0.04976785634431681,0.06522271624562358
MLR,0.14416160409465958,0.12549936002037895,0.12968377208984616,0.17832184196950568,0.09841867511563601,0.11506763934818227
lasso,0.1497202985027915,0.1259911809972498,0.12573119558724233,0.18272452512461176,0.10096899035100099,0.11480878823307031
PLS,0.14384629539680216,0.1259874497666027,0.12785555975825524,0.178321844416075,0.09987230938188173,0.11477876136373509
kNN,0.1044498882862359,0.08062956934488527,0.08373987652095265,0.10555193708135721,0.06576889097804296,0.07702299962390012
LGBM,0.07813908337094962,0.06853969630183918,0.05939122236627522,0.08691625888050065,0.048514560339613426,0.059739382899894625
XGB,0.07833286280388968,0.06784607769795482,0.050072516658448,0.09423181075265741,0.045702286016262854,0.06203311768988901
DT,0.09727755217091676,0.07144005947186641,0.06845580829675238,0.10870566631164714,0.058173608889530985,0.07148636273883947
