Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
P_charged_centers,0.0,0.0,-0.0042354325792208014
P_charged_centers,1.0,1.0,0.0028913874120998643
N_charged_centers,1.0,1.0,-0.09500075225671425
N_charged_centers,0.0,0.0,0.19039308986145362
Hbond_D,3.0,3.0,-0.008139915045031977
Hbond_D,2.0,2.0,0.004396019882458722
Hbond_D,0.0,0.0,-0.0005104808910989053
Double_bonds,2.0,2.0,-0.019096457106739746
Double_bonds,0.0,0.0,0.01876564985185979
NP_ratio,4.0,4.0,-0.014044953145855018
NP_ratio,8.0,8.0,-0.008756465930959205
NP_ratio,12.0,12.0,0.02238506982519758
PEG_(Chol+PEG),0.199600798,0.199600798,-0.0035638073741554315
PEG_(Chol+PEG),0.99009901,0.99009901,0.025681998410334066
PEG_(Chol+PEG),9.090909091,9.090909091,-0.02149313543627322
(IL+HL),20.0,20.0,-0.03709621296502815
(IL+HL),40.0,40.0,-0.009287902495243288
(IL+HL),60.0,60.0,0.02395663348076232
(IL+HL),80.0,80.0,0.02360371836950539
HL_(IL+HL),0.497512438,0.497512438,-0.04973892267377168
HL_(IL+HL),0.99009901,0.99009901,-0.054700529276713934
HL_(IL+HL),1.960784314,1.960784314,-0.051916325704074846
HL_(IL+HL),9.090909091,9.090909091,0.029359946211293956
HL_(IL+HL),50.0,50.0,0.12623789739955302
