Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
P_charged_centers,0.0,0.0,-0.001334846214535854
P_charged_centers,1.0,1.0,0.001169109770459742
N_charged_centers,1.0,1.0,-0.02969989952865977
N_charged_centers,0.0,0.0,0.05527740609105737
cLogP,8.8188,8.8188,-0.003063883750090885
cLogP,9.784,9.784,-0.012416366630882397
cLogP,12.515,12.515,-0.009506900527392396
cLogP,6.12,6.12,-0.007037657971010934
cLogP,11.8502,11.8502,-0.01718957465904981
cLogP,12.73,12.73,0.0580498624413185
Hbond_D,3.0,3.0,0.021558294292708603
Hbond_D,2.0,2.0,-0.008754947127899072
Hbond_D,0.0,0.0,-0.0023810353689112445
Hbond_A,10.0,10.0,0.0017047475747613387
Hbond_A,9.0,9.0,0.004310834260131911
Hbond_A,4.0,4.0,-0.0013953565085832284
Hbond_A,8.0,8.0,-0.0018792371189314365
Hbond_A,0.0,0.0,-0.0005746826015423777
Total_Carbon_Tails,36.0,36.0,-2.746813146508244e-06
Total_Carbon_Tails,28.0,28.0,1.7007860498807133e-05
Double_bonds,1.0,1.0,-0.020580825594181854
Double_bonds,2.0,2.0,0.03888229680329716
Double_bonds,0.0,0.0,-0.01893514916199659
Size,"(372.0, 471.0)",421.5,0.004480934280262872
Size,"(273.0, 372.0)",322.5,0.00300991020644082
Size,"(174.0, 273.0)",223.5,-0.0021477095180102825
Size,"(471.0, 570.0)",520.5,0.0013537797889206008
Size,"(1263.0, 1362.0)",1312.5,0.0036364054760921866
Size,"(75.0, 174.0)",124.5,0.0010792446122082629
Size,"(867.0, 966.0)",916.5,0.011853461801499736
Size,"(1857.0, 1956.0)",1906.5,0.005334662203572016
Size,"(966.0, 1065.0)",1015.5,0.004336070518656746
Size,"(1164.0, 1263.0)",1213.5,0.0035305992263904634
Size,"(1065.0, 1164.0)",1114.5,0.0025392471053121302
Size,"(1659.0, 1758.0)",1708.5,0.004951596442574459
Size,"(669.0, 768.0)",718.5,0.004884446950603782
Size,"(570.0, 669.0)",619.5,0.0048876175320606355
Size,"(768.0, 867.0)",817.5,0.012024323763805696
Size,"(1461.0, 1560.0)",1510.5,0.0018910044569926735
Size,"(1560.0, 1659.0)",1609.5,-0.0004068293786200236
Size,"(1758.0, 1857.0)",1807.5,0.0090174038543631
PDI,0.292666667,0.292666667,0.00032640357691990623
PDI,0.187666667,0.187666667,0.00047214621696164863
PDI,0.408666667,0.408666667,-0.004527383088349149
PDI,0.359666667,0.359666667,-0.0036590919096935667
PDI,0.308666667,0.308666667,-0.00020535455393662653
PDI,0.374333333,0.374333333,-0.007477628081458626
PDI,0.257,0.257,-0.0016638543501044636
PDI,0.367333333,0.367333333,-0.0015467374802690945
PDI,0.301,0.301,-0.0002902618072508723
PDI,0.5935,0.5935,-0.0008515458875721081
PDI,0.445,0.445,-0.0014910711858003775
PDI,0.466166667,0.466166667,-0.004174186251705519
PDI,0.062333333,0.062333333,0.0010712143273749401
