# of Features,Feature names,Removed Feature Names,p_value,MAE,MAE_std,Spearman,Spearman_std,Pearson,Pearson_std,Predictions,Hold_out_set,linkage distance
14,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'Size', 'PDI', 'Zeta', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",None,,0.05402598595289667,0.0008899762015227416,0.9111106743291755,0.003999592847021636,0.921635574960806,0.002797092082724599,"[array([0.19, 0.02, 0.1 , ..., 0.23, 0.31, 0.29]), array([0.19, 0.01, 0.08, ..., 0.14, 0.13, 0.19]), array([0.17, 0.05, 0.08, ..., 0.09, 0.35, 0.27]), array([0.01, 0.1 , 0.01, ..., 0.26, 0.28, 0.22]), array([0.16, 0.14, 0.03, ..., 0.17, 0.23, 0.41])]","[array([0.35, 0.04, 0.08, ..., 0.38, 0.3 , 0.3 ]), array([0.27, 0.05, 0.08, ..., 0.  , 0.32, 0.18]), array([0.25, 0.02, 0.05, ..., 0.  , 0.46, 0.26]), array([0.  , 0.22, 0.01, ..., 0.32, 0.26, 0.15]), array([0.22, 0.25, 0.01, ..., 0.18, 0.22, 0.23])]",0.0
13,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'Size', 'PDI', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",Zeta,,0.05253948454798609,0.000485897743618912,0.9162181577929538,0.0018979914568557678,0.9264018765137891,0.0013696544510986403,"[array([0.16, 0.  , 0.1 , ..., 0.21, 0.3 , 0.29]), array([0.19, 0.05, 0.09, ..., 0.13, 0.12, 0.19]), array([0.13, 0.05, 0.08, ..., 0.08, 0.35, 0.25]), array([0.02, 0.12, 0.02, ..., 0.25, 0.28, 0.19]), array([0.17, 0.15, 0.03, ..., 0.21, 0.24, 0.38])]","[array([0.35, 0.04, 0.08, ..., 0.38, 0.3 , 0.3 ]), array([0.27, 0.05, 0.08, ..., 0.  , 0.32, 0.18]), array([0.25, 0.02, 0.05, ..., 0.  , 0.46, 0.26]), array([0.  , 0.22, 0.01, ..., 0.32, 0.26, 0.15]), array([0.22, 0.25, 0.01, ..., 0.18, 0.22, 0.23])]",0.002
12,"['P_charged_centers', 'N_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'Size', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",PDI,,0.05168640134529227,0.000523314226422598,0.9182872475023597,0.0021509610151585618,0.9292949678524653,0.0018167345486455307,"[array([0.16, 0.  , 0.12, ..., 0.24, 0.31, 0.3 ]), array([0.17, 0.05, 0.07, ..., 0.11, 0.12, 0.18]), array([0.16, 0.03, 0.08, ..., 0.09, 0.3 , 0.26]), array([0.05, 0.12, 0.01, ..., 0.29, 0.29, 0.18]), array([0.18, 0.14, 0.04, ..., 0.2 , 0.22, 0.33])]","[array([0.35, 0.04, 0.08, ..., 0.38, 0.3 , 0.3 ]), array([0.27, 0.05, 0.08, ..., 0.  , 0.32, 0.18]), array([0.25, 0.02, 0.05, ..., 0.  , 0.46, 0.26]), array([0.  , 0.22, 0.01, ..., 0.32, 0.26, 0.15]), array([0.22, 0.25, 0.01, ..., 0.18, 0.22, 0.23])]",0.004
11,"['P_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'Size', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",N_charged_centers,,0.05168640134529227,0.000523314226422598,0.9182872475023597,0.0021509610151585618,0.9292949678524653,0.0018167345486455307,"[array([0.16, 0.  , 0.12, ..., 0.24, 0.31, 0.3 ]), array([0.17, 0.05, 0.07, ..., 0.11, 0.12, 0.18]), array([0.16, 0.03, 0.08, ..., 0.09, 0.3 , 0.26]), array([0.05, 0.12, 0.01, ..., 0.29, 0.29, 0.18]), array([0.18, 0.14, 0.04, ..., 0.2 , 0.22, 0.33])]","[array([0.35, 0.04, 0.08, ..., 0.38, 0.3 , 0.3 ]), array([0.27, 0.05, 0.08, ..., 0.  , 0.32, 0.18]), array([0.25, 0.02, 0.05, ..., 0.  , 0.46, 0.26]), array([0.  , 0.22, 0.01, ..., 0.32, 0.26, 0.15]), array([0.22, 0.25, 0.01, ..., 0.18, 0.22, 0.23])]",0.006
10,"['P_charged_centers', 'cLogP', 'Hbond_D', 'Hbond_A', 'Total_Carbon_Tails', 'Double_bonds', 'NP_ratio', 'PEG_(Chol+PEG)', '(IL+HL)', 'HL_(IL+HL)']",Size,,0.04894727782786021,0.0003806812015688559,0.9248249750056612,0.002213724560275907,0.9374139732775066,0.0010623484147398894,"[array([0.18, 0.02, 0.1 , ..., 0.22, 0.35, 0.28]), array([0.2 , 0.07, 0.07, ..., 0.13, 0.12, 0.22]), array([0.15, 0.05, 0.08, ..., 0.08, 0.32, 0.26]), array([0.05, 0.11, 0.  , ..., 0.21, 0.24, 0.23]), array([0.2 , 0.16, 0.03, ..., 0.19, 0.17, 0.3 ])]","[array([0.35, 0.04, 0.08, ..., 0.38, 0.3 , 0.3 ]), array([0.27, 0.05, 0.08, ..., 0.  , 0.32, 0.18]), array([0.25, 0.02, 0.05, ..., 0.  , 0.46, 0.26]), array([0.  , 0.22, 0.01, ..., 0.32, 0.26, 0.15]), array([0.22, 0.25, 0.01, ..., 0.18, 0.22, 0.23])]",0.008
