,RLU_HepG2
551,0.14154332519040091
552,0.14154332519040091
553,0.14154332519040091
554,0.14154332519040091
555,0.0
556,0.14154332519040091
557,0.02615318292858171
558,0.14154332519040091
559,0.14154332519040091
560,0.14154332519040091
561,0.14154332519040091
562,0.14154332519040091
563,0.14154332519040091
564,0.14154332519040091
565,0.14154332519040091
566,0.14154332519040091
567,0.14154332519040091
568,0.14154332519040091
569,0.14154332519040091
570,0.14154332519040091
571,0.033912918522776225
572,0.14154332519040091
573,0.14154332519040091
574,0.14154332519040091
575,0.14154332519040091
576,0.14154332519040091
577,0.14154332519040091
578,0.14154332519040091
579,0.14154332519040091
580,0.14154332519040091
581,0.14154332519040091
582,0.14154332519040091
583,0.14154332519040091
584,0.14154332519040091
585,0.14154332519040091
586,0.14154332519040091
587,0.14154332519040091
588,0.14154332519040091
589,0.14154332519040091
590,0.14154332519040091
591,0.14154332519040091
592,0.14154332519040091
593,0.14154332519040091
594,0.14154332519040091
595,0.14154332519040091
596,0.14154332519040091
597,0.14154332519040091
598,0.14154332519040091
599,0.14154332519040091
600,0.14154332519040091
601,0.14154332519040091
602,0.14154332519040091
603,0.14154332519040091
604,0.14154332519040091
605,0.14154332519040091
606,0.14154332519040091
607,0.14154332519040091
608,0.14154332519040091
609,0.14154332519040091
610,0.14154332519040091
611,0.14154332519040091
612,0.14154332519040091
613,0.14154332519040091
614,0.14154332519040091
615,0.0
616,0.125736456387412
617,0.12171288978301481
618,0.14154332519040091
619,0.14154332519040091
620,0.14154332519040091
621,0.14154332519040091
622,0.14154332519040091
623,0.14154332519040091
624,0.0
625,0.14154332519040091
626,0.14154332519040091
627,0.14154332519040091
628,0.14154332519040091
629,0.2293432964506395
630,0.14154332519040091
631,0.14154332519040091
632,0.14154332519040091
633,0.14154332519040091
634,0.14154332519040091
635,0.14154332519040091
636,0.14154332519040091
637,0.14154332519040091
638,0.14154332519040091
639,0.14154332519040091
640,0.14154332519040091
641,0.14154332519040091
642,0.14154332519040091
643,0.14154332519040091
644,0.14154332519040091
645,0.14154332519040091
646,0.14154332519040091
647,0.14154332519040091
648,0.14154332519040091
649,0.14154332519040091
650,0.14154332519040091
651,0.14154332519040091
652,0.14154332519040091
653,0.14154332519040091
654,0.14154332519040091
655,0.14154332519040091
656,0.14154332519040091
657,0.14154332519040091
658,0.14154332519040091
659,0.14154332519040091
660,0.14154332519040091
661,0.14154332519040091
662,0.14154332519040091
663,0.14154332519040091
664,0.14154332519040091
665,0.14154332519040091
666,0.14154332519040091
667,0.14154332519040091
668,0.14154332519040091
669,0.14154332519040091
670,0.15131484408679408
671,0.14154332519040091
672,0.14154332519040091
673,0.02615318292858171
674,0.14154332519040091
675,0.14154332519040091
676,0.14154332519040091
677,0.14154332519040091
678,0.14154332519040091
679,0.07343009053024857
680,0.14154332519040091
681,0.14154332519040091
682,0.11754562437131771
683,0.14154332519040091
684,0.14154332519040091
685,0.041385256502371015
686,0.14154332519040091
687,0.009196723667193596
688,0.14154332519040091
689,0.14154332519040091
690,0.14154332519040091
691,0.14154332519040091
692,0.14154332519040091
693,0.14154332519040091
694,0.14154332519040091
695,0.14154332519040091
696,0.14154332519040091
697,0.14154332519040091
698,0.14154332519040091
699,0.14154332519040091
700,0.14154332519040091
701,0.14154332519040091
702,0.14154332519040091
703,0.14154332519040091
704,0.14154332519040091
705,0.14154332519040091
706,0.14154332519040091
707,0.14154332519040091
708,0.14154332519040091
709,0.14154332519040091
710,0.14154332519040091
711,0.14154332519040091
712,0.14154332519040091
713,0.14154332519040091
714,0.14154332519040091
715,0.14154332519040091
716,0.14154332519040091
717,0.14154332519040091
718,0.14154332519040091
719,0.14154332519040091
720,0.14154332519040091
721,0.14154332519040091
722,0.14154332519040091
723,0.14154332519040091
724,0.14154332519040091
725,0.14154332519040091
726,0.14154332519040091
727,0.14154332519040091
728,0.14154332519040091
729,0.14154332519040091
730,0.125736456387412
731,0.14154332519040091
732,0.14154332519040091
733,0.14154332519040091
734,0.14154332519040091
735,0.14154332519040091
736,0.14154332519040091
737,0.14154332519040091
738,0.14154332519040091
739,0.14154332519040091
740,0.14154332519040091
741,0.14154332519040091
742,0.16094266417588732
743,0.14154332519040091
744,0.14154332519040091
745,0.3832447190688318
746,0.009196723667193596
747,0.14154332519040091
748,0.4042247449346171
749,0.34185946256646077
750,0.25089811754562436
751,0.5043828136226469
752,0.14154332519040091
753,0.14154332519040091
754,0.11754562437131771
755,0.14154332519040091
756,0.3522057766920535
757,0.501508837476649
758,0.041385256502371015
759,0.13349619198160656
760,0.4121281793361115
761,0.14154332519040091
762,0.14154332519040091
763,0.02615318292858171
764,0.14154332519040091
765,0.14154332519040091
766,0.4526512429946831
767,0.11754562437131771
768,0.11754562437131771
769,0.5798246874550941
770,0.0896680557551372
771,0.2369593332375341
772,0.14154332519040091
773,0.0896680557551372
774,0.25750826268141974
775,0.10892369593332374
776,0.29386406092829426
777,0.510130765914643
778,0.42261819226900427
779,0.5713464578244001
780,0.6924845523782153
781,0.5647363126886047
782,0.5072567897686449
783,0.2697226613019112
784,0.14154332519040091
785,0.4760741485845668
786,0.3693059347607415
787,0.02615318292858171
788,0.5914642908463861
789,0.5924701824974854
790,0.5424629975571202
791,0.02615318292858171
792,0.2964506394596926
793,0.3707429228337405
794,0.14154332519040091
795,0.1409685299612013
796,0.4053743353930163
797,0.4658715332662739
798,0.5614312401207069
799,0.3983330938353212
800,0.05503664319586149
801,0.14154332519040091
802,0.1409685299612013
803,0.25420319011352205
804,0.17301336398907885
805,0.14800977151889638
806,0.14154332519040091
807,0.30579106193418587
808,0.19428078746946398
809,0.33079465440436845
810,0.42664175887340133
811,0.14154332519040091
812,0.39962638310102033
813,0.5309670929731283
814,0.167121712889783
815,0.40307515447621795
816,0.3522057766920535
817,0.2964506394596926
818,0.14154332519040091
819,0.17013938784308086
820,0.3707429228337405
821,0.18925132921396748
822,0.3135507975283805
823,0.48383388417876133
824,0.2782008909326053
825,0.3497628969679552
826,0.4961919816065527
827,0.40882310676821393
828,0.3437275470613594
829,0.5598505532404081
830,0.537146141687024
831,0.3662882598074437
832,0.42161230061790483
833,0.43095272309239835
834,0.498634861330651
835,0.4323897111653973
836,0.4305216266704987
837,0.4818221008765628
838,0.5135795372898406
839,0.5944819657996838
840,0.5273746227906309
841,0.14154332519040091
842,0.14154332519040091
843,0.017962350912487435
844,0.14154332519040091
845,0.42664175887340133
846,0.14154332519040091
847,0.14154332519040091
848,0.34013507687886185
849,0.14154332519040091
850,0.14154332519040091
851,0.14154332519040091
852,0.3346745222014658
853,0.09958327345883033
854,0.14154332519040091
855,0.3220290271590746
856,0.104325334099727
857,0.2697226613019112
858,0.16410403793648515
859,0.3480385112803564
860,0.2823681563443024
861,0.31987354504957605
862,0.27259663744790913
863,0.15131484408679408
