3.000000000000000000e+00,4.000000000000000000e+00,1.620007200125350710e-01,2.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.911856747947180413e-01,2.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00,3.143964813760133925e-01,2.000000000000000000e+00
1.300000000000000000e+01,1.400000000000000000e+01,5.839279013494066417e-01,4.000000000000000000e+00
1.000000000000000000e+01,1.100000000000000000e+01,6.190898728316797106e-01,2.000000000000000000e+00
6.000000000000000000e+00,1.500000000000000000e+01,7.315810875361434817e-01,3.000000000000000000e+00
1.200000000000000000e+01,1.600000000000000000e+01,7.451680815584297290e-01,5.000000000000000000e+00
7.000000000000000000e+00,9.000000000000000000e+00,9.702455673745019604e-01,2.000000000000000000e+00
8.000000000000000000e+00,2.000000000000000000e+01,1.006196851942662951e+00,3.000000000000000000e+00
1.700000000000000000e+01,2.100000000000000000e+01,1.069737300691104620e+00,5.000000000000000000e+00
1.800000000000000000e+01,1.900000000000000000e+01,1.163909759037813796e+00,8.000000000000000000e+00
2.200000000000000000e+01,2.300000000000000000e+01,1.437418729987947730e+00,1.300000000000000000e+01
