,B16,HepG2,PC3,HEK293,N2a,ARPE19
PLS,0.10231189630450493,0.10599991670898191,0.11015420423007113,0.1459075846213064,0.1284024666320947,0.1689888214368225
MLR,0.10217849621922691,0.106374157834439,0.10996457531353038,0.14564105469510266,0.12848308311297646,0.1690848590167253
DT,0.06431871331713918,0.05903066744788014,0.05502787170709359,0.1229559168704684,0.07929198805486745,0.12549787059587295
lasso,0.10387237500880621,0.10118130798922101,0.10881764855377231,0.14910758793788426,0.12589349814676884,0.16991907376242396
XGB,0.05792527731153586,0.059262476313562934,0.05921655750526136,0.1008874625892669,0.07418181536243548,0.11829634969007254
LGBM,0.05398492425145235,0.05525019705390684,0.055088105401188234,0.09244764771735135,0.07110870432916379,0.1137289542342235
MLP,0.07280071585188823,0.07374521270700253,0.07427693948766098,0.11279430424966218,0.09321512419366183,0.14433997674448887
RF,0.061100815130587634,0.06131835244266253,0.05331590356830915,0.10421403092393261,0.07533173721229798,0.11704041425062396
kNN,0.09922000536401203,0.081705939380157,0.07952254583571887,0.13037308348451165,0.118719465611624,0.17694240245985235
