Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
P_charged_centers,0.0,0.0,-0.00237511417284262
P_charged_centers,1.0,1.0,0.0017680929183530943
cLogP,8.8188,8.8188,-0.03584636546753321
cLogP,9.784,9.784,-0.035647546287455416
cLogP,12.515,12.515,0.03170388784524747
cLogP,6.12,6.12,-0.03916901170532129
cLogP,11.8502,11.8502,-0.05003083545584925
cLogP,12.73,12.73,0.11748820456679356
Hbond_D,3.0,3.0,0.02580038167798676
Hbond_D,2.0,2.0,-0.009381357029028887
Hbond_D,0.0,0.0,-0.0017005224909114394
Total_Carbon_Tails,36.0,36.0,9.337807538617693e-05
Total_Carbon_Tails,28.0,28.0,-0.0003331340027903169
Double_bonds,1.0,1.0,-0.020472673868222428
Double_bonds,2.0,2.0,0.04274345375080657
Double_bonds,0.0,0.0,-0.018775053450357362
DOPE,0.0,0.0,-0.0012111928143073636
DOPE,1.0,1.0,0.004568131764635081
DOTAP,0.0,0.0,-0.0001710052942806967
DOTAP,1.0,1.0,0.0007634521510424652
NP_ratio,4.0,4.0,-0.004610381199631863
NP_ratio,8.0,8.0,-0.010304721886999916
NP_ratio,12.0,12.0,0.01491510308663178
PEG_(Chol+PEG),0.199600798,0.199600798,-0.0021973789571865295
PEG_(Chol+PEG),0.99009901,0.99009901,0.04738347379328735
PEG_(Chol+PEG),9.090909091,9.090909091,-0.04518609483610086
(IL+HL),20.0,20.0,-0.027244595520692236
(IL+HL),40.0,40.0,-0.005181420001748745
(IL+HL),60.0,60.0,0.00969228769595988
(IL+HL),80.0,80.0,0.022733727826481077
HL_(IL+HL),0.497512438,0.497512438,-0.04970128543648252
HL_(IL+HL),0.99009901,0.99009901,-0.06051496237851127
HL_(IL+HL),1.960784314,1.960784314,-0.04942639908868302
HL_(IL+HL),9.090909091,9.090909091,0.03211880793768446
HL_(IL+HL),50.0,50.0,0.12752383896599206
