LGBM,RF,XGB,MLP,DT,kNN,lasso,MLR,PLS
0.010852677700920216,0.056646075060167736,0.06770279039784786,0.006837768325187246,0.09245538975268708,0.06832755388770534,0.09410921216211927,0.11380881389301423,0.11533234149652176
0.012211692122484574,0.0007344476302005784,0.002810572870064018,0.008427029990586962,0.008504643639778757,0.003279957838550125,0.04623628671238482,0.055970524967961136,0.05380433238707094
0.017654138315398384,0.03608377558474081,0.00878235910464513,0.0618166464510226,0.0051653970572889465,0.08078414525572258,0.009017179676476444,0.04017310240526617,0.03889640717876007
0.02629472700105324,0.021444942184324377,0.03172767687587762,0.008203355305830176,0.035114264843994554,0.027994975564504893,0.009071415079492176,0.020745366390834002,0.02249595564036054
0.09691873168026864,0.11375074384919943,0.10995146844912755,0.20953514000522117,0.2022852968798915,0.21210611719218037,0.25452001998531243,0.26115432940846584,0.2598167971724383
0.005026924317260005,0.004654080307555215,0.03787086225931795,0.019667400695503504,0.01095690284879472,0.13232803219263006,0.032361279847103255,0.04462296244154461,0.04846529070074969
0.06312877681826123,0.09511356240410296,0.08756283709615531,0.03829714240861515,0.0002087029114056227,0.08267161898838438,0.11361105540066352,0.11133896283519229,0.11317651922590988
0.03663499222240765,0.01869007962733832,0.04310620960917587,0.013554089723743154,0.023270374621725987,0.03655509541754319,0.03408083393804377,0.020916225131139957,0.0198532578010472
0.03231801432796934,0.007058373320921588,0.01268781195238712,0.04077022778844676,0.006939371804236677,0.014780838877642338,0.11175756499190258,0.14699407132704173,0.1504106320773615
0.08042399137863647,0.07035926522219957,0.07708407395955579,0.06579180944295467,0.08838568298027757,0.06465037191151607,0.101298449461243,0.1296458575141417,0.12942034913167583
0.030104037602443845,0.005262849860340105,0.0006978043612490409,0.0700224749504507,0.011583011583011588,0.03306415550225085,0.09542393237693429,0.12298843953255288,0.12414256800419367
0.004039788940674784,0.025053240775248453,0.030016040094185112,0.11117712919345375,0.011635187310862993,0.03556108653657443,0.13777028421737197,0.16340870581487055,0.1643224476352967
0.03653831408287387,0.031918617735220055,0.014082910757553455,0.019896002007726593,0.03464468329333194,0.021984991780666478,0.015556460649049246,0.02013977266402503,0.018295138656059542
0.03544044494431102,0.0009328214038638732,0.06805540981564408,0.021590806041140845,0.017113638735260353,0.10243296002925965,0.10184370230561253,0.10308425990178686,0.1064911691376123
0.09345940984688274,0.06301132033854043,0.0974536783620832,0.022967253099906507,0.0,0.13292094683407307,0.009447247928449948,0.010693078205900208,0.011921729258527428
0.001960497397901887,0.0030651132378931786,0.0035762543203337466,0.013925362866747698,0.026400918292810174,0.012187782072030383,0.12781778964016305,0.13585836712332422,0.13174304467390174
0.012805572481969008,0.045830135292490456,0.023660103478984507,0.03996436058543135,0.11583011583011582,0.037032287874261494,0.06683954454201138,0.081916004443196,0.0800333908130036
0.04679016570709821,0.0371136859418712,0.06749775793959673,0.05278365117004902,0.18011061254304495,0.17476905458421935,0.12641107111846345,0.09738037642358197,0.10893956695295912
0.00030075039621368926,0.013208600354353173,0.021297855049038958,0.029886015960399914,0.07231555880204528,0.043219282363951825,0.19715092612055313,0.2219254001573388,0.22433441330671805
0.1685854949577214,0.08457654082654131,0.29417506701560875,0.11172964169705185,0.006678493164979704,0.21044805956000973,0.004307072965053671,2.2094092428426304e-05,0.0019153345670467892
0.028524953074512166,0.0591976224582402,0.027442542593302255,0.0767144549751558,0.0038088281331524754,0.06313135291019867,0.21641489317588858,0.20911457405595474,0.20718622917908924
0.3606166175700709,0.3197670337187716,0.39257210988808333,0.3064727048286452,0.46191171866847547,0.24505105003391803,0.19210710307003542,0.19326233291523703,0.19122208713959504
0.14411969139208375,0.10428044536538764,0.1250186543381066,0.19432390869693122,0.2205468016278827,0.1371628581914407,0.08057149422942961,0.07814277205206493,0.07576543225258381
0.08091064503875495,0.07059663069026001,0.08601326697942273,0.051058576524861246,0.09871647709485547,0.049240603053102655,0.04714995412824377,0.043616129326809756,0.046708594503461404
0.07164686149142478,0.054998425894178804,0.06758165572215306,0.05165666140080148,0.053219242408431594,0.0315895980690929,0.04826770375432515,0.024681248862618257,0.02629842280924581
0.1777176280923058,0.1864189973205419,0.23170124959201788,0.1396195444226792,0.28091411875195665,0.06825278658543255,0.2920647235535683,0.2973125495072766,0.293518506629707
0.15144314195669029,0.08344169569459114,0.08866305349018178,0.12058677624908631,0.03208807262861324,0.023836657739891298,0.09668720408434739,0.09211369663852764,0.09333033179385897
0.0321066332340742,0.07198543703659534,0.06403978529248124,0.12902274819727327,0.10748199937389126,0.040064252810494055,0.14231542988836865,0.1444888748766479,0.14400124961524224
0.032273734562043604,0.02342179134457123,0.0175158268478859,0.06143484658845462,0.04341020557236774,0.06656086744491628,0.04559523542433268,0.02961103608862596,0.03151606077287196
0.02542507961754583,0.04412205476298145,0.03224650238085973,0.07924105139054226,0.00803506208911614,0.054032266688882835,0.0016415365041630436,0.011851163452778823,0.014976703134076633
0.04544981505093655,0.0352388669695619,0.03788266864385707,0.027843455909728948,0.0723155588020453,0.05032839152581374,0.03338510860370075,0.05682564613800353,0.0546591583262933
0.0718742130573431,0.084507523243044,0.008889652525073677,0.10865960980705136,0.23479077533131593,0.011980352144834061,0.28611972370010597,0.26979058400814954,0.27188691778713026
0.0012040923294857828,0.009911725708057734,0.013260703656340786,0.013866532571545645,0.023270374621725987,0.010446096578484748,0.02333631482345061,0.028977906097778984,0.03147460180846247
0.03726307872104155,0.03393299173415,0.01683874788555985,0.08663554027012989,0.03516644057184598,0.006184411949562568,0.18237855662391717,0.1731234518790865,0.17219484135652835
0.057729094548240656,0.02028511702546465,0.0022320880479881344,0.06879170532165269,0.009078576646144199,0.0998150193473614,0.10477215633491244,0.12922941128606108,0.13222413768589608
0.05417046816223718,0.05706432811741678,0.013316849571024206,0.2062056427043351,0.042366691015339644,0.19030850888549866,0.18865840941768452,0.22159613742206036,0.22503447455557285
0.09314016693472038,0.12484749642085458,0.08999763575175435,0.14792500861295832,0.07106334133361147,0.5210259358582132,0.5801592914333858,0.5509680303231614,0.5477582648642209
0.00017564995418909574,0.001461465326330201,0.013047749511909248,0.035189333604543446,0.0402796619012835,0.014886725363926788,0.15638544119542952,0.15471391867444745,0.15644994766423964
0.013127664844174464,0.0010027947141846988,0.02444212665006039,0.026828635805073678,0.07231555880204532,0.08612741503489547,0.09013000195552127,0.0797027938654113,0.0773047330296348
0.12269933176215175,0.1196191349926864,0.05267257699386252,0.1768593918526682,0.14087446519878954,0.18459263482965443,0.2490947483919942,0.2554771717594612,0.25758240687539335
0.02487000666893356,0.026786891414304584,0.006253036003601428,0.07681269728354298,0.029948867786705607,0.008619454089716452,0.028797373628572293,0.05808945318208852,0.056536337570026005
0.06142104802354548,0.07931491902823948,0.06890753124285924,0.047726420818486937,0.029948867786705607,0.07731533176745031,0.0030398073837888118,0.009527824311528604,0.010392634062135073
0.029438871980354622,0.036760249631871286,0.05019909143447876,0.04614011301185586,0.05259313367421477,0.033741665929534044,0.027724933825963374,0.028299900757658068,0.031012179600212436
0.028529072464426146,0.030380449671955488,0.05213746641207921,0.06080700252558695,0.0,0.06817078422710762,0.02317232121472479,0.006769264315137686,0.008195654414979894
0.08624614078920816,0.04332829216419945,0.014501083519791416,0.03756952366090889,0.07241991025774809,0.1577672415243232,0.1936143003609384,0.22340414164188782,0.22575808157990018
0.009150930498052712,0.0416362486314225,0.010709484714711878,0.07268978436116826,0.049045184180319334,0.015506270534650632,0.08148288608147981,0.10614355978398064,0.10607606870528823
0.0025668166094575603,0.008494128574244433,0.022129590027045967,0.012181330923397848,0.013878743608473326,0.016380726466556566,0.016100007754965062,0.034642610221182854,0.032520867504411674
0.01709911023543198,0.03693171011607277,0.03890300589464635,0.030902300405819427,0.06855890639674422,0.016618205196442304,0.09032637899375684,0.07619844770069084,0.07705857246685788
0.045946167269776864,0.03495602000235204,0.050816456018653075,0.013698073071144137,0.01607012417823228,0.010066074324491164,0.06644940447817825,0.09092556741294186,0.08890991303226085
0.03299839005216848,0.04782267374931468,0.05136623978614807,0.02784860829311775,0.010330794114577893,0.06577130159537198,0.033837418836343315,0.05224215201829302,0.05608216259084356
0.348278906249233,0.4574941374082302,0.38284960232397525,0.3464565673443785,0.523009495982469,0.4567893149692062,0.32356615863526905,0.30614114042333873,0.3072741895776043
0.08463166580700854,0.09806774562759102,0.07702550204626446,0.06967838819992744,0.0774287801314828,0.09163366068344114,0.21870843235690662,0.2088230631465492,0.21064778830898123
0.05003234736560454,0.028027029511585477,0.014242427677248884,0.05356790067879004,0.09558593342377127,0.06872336743679165,0.0023665562020356162,0.010097430451023237,0.010940600241837573
0.04036913386418092,0.058072991634767646,0.03773456811904907,0.03384801810980784,0.031775018261504744,0.023742306963805984,0.009148586117026299,0.028948874698506002,0.027238421784356037
0.01650951799572257,0.01477241485832223,0.0015273146703722457,0.01407236912119407,0.12078680997599921,0.02042906165667184,0.05171669502465093,0.05383317087706186,0.05825354818811081
0.02513662438522664,0.02709336887908318,0.021387191753876086,0.022170375526540026,0.042262339559636874,0.021170783804050804,0.040444647033560044,0.05362485880312996,0.05573778927446443
0.11858088890407299,0.09100030684297088,0.08197343349456787,0.19369641403104454,0.06146300740895334,0.1902787728401204,0.21647201747931258,0.2171173015314145,0.21557373436529706
0.12068896015221225,0.1144706880073672,0.15029888425256,0.026165489112526252,0.1945111134300323,0.012376880582520178,0.2162852047872953,0.21153393295179074,0.2133409096022107
0.003659483082030804,0.04646367810170918,0.04098830306242644,0.11771650657163983,0.06344568506730672,0.11038959974723746,0.11000127401244401,0.14401374685668183,0.14623473579128127
0.029760330324466015,0.032714698565084695,0.04619115591049194,0.0670851587403039,0.03334029009704684,0.07314827999924187,0.03108891997337518,0.045167999712173015,0.04822704085180138
0.03231840970077723,0.02148724910790547,0.018179746609222766,0.02706053956596277,0.002869665031827194,0.0006291396620990292,0.01595122372818325,0.0054357538001745705,0.008136752673082517
0.057775533210651486,0.01788353425129484,0.021737147000168613,0.010143193680955273,0.021965981425440886,0.02725612205991658,0.040913524490743175,0.0399680639304649,0.04394116763956281
0.06881008396644844,0.04910825854937831,0.03918304514141059,0.045401293576257856,0.118178023583429,0.05246554524990779,0.014370459200538949,0.034802001698824046,0.035938388361172593
0.0038724241586773067,0.03786656899591265,0.06943048695849685,0.058612045467840934,0.10560367317124077,0.13925711253681805,0.09294390140429196,0.09388428769491666,0.09211304323301611
0.004467921189120996,0.002328439167242291,0.00034574486200959764,0.0008003372143602222,0.042262339559636874,0.0247284638619532,0.001775962374156989,0.008882262705728637,0.011789947699476735
0.0038553027647475063,0.008855026013327133,0.004690399069036219,0.03279771672765529,0.042366691015339644,0.04446077908680664,0.09790408157686507,0.12712488877180972,0.12957315857186535
0.06863953070399073,0.08758020541225173,0.044128241281998035,0.07891340018792219,0.03615777940102265,0.06855657815624094,0.10699588165764949,0.10102783373412223,0.10013550005769305
0.04941901631704963,0.045123364539387686,0.05863864359583969,0.010663348048296259,0.06355003652300949,0.057485111398450014,0.023905257262517188,0.055220441056709126,0.0533167171424712
0.01064962545018406,0.02027137755516139,0.010986780595968512,0.025806109681781472,0.013200459146405087,0.05716453260965636,0.007059192907404296,0.006271736011323092,0.0036114562321477722
0.07039733060715152,0.08295018170404267,0.11625820398330688,0.11165944308307216,0.010330794114577893,0.024214663171223935,0.0753148952011369,0.061857890841454946,0.06072990933115313
0.04704168516618868,0.04271958983252423,0.07327018135663525,0.04973848380192082,0.05843681519357197,0.11857453057231064,0.15005723808225013,0.13438441376076882,0.13305050461389473
0.022391290673021536,0.00012370615362890247,0.004609754146370729,0.009487356639991132,0.0010956902848794775,0.010354482351104935,0.0605504381161375,0.07288211044551449,0.07369143166379351
0.023540728260660435,0.013407309405378837,0.017594551332283256,0.02587304603918894,0.014974433893352804,0.022406252391776058,0.011690300588410724,0.02082593709195506,0.02338960392819346
0.013498761015561966,0.019836736212218875,0.005022836595440935,0.0009276936887295112,0.09438589168318896,0.05203503996791979,0.0029721267660624967,0.0043012994232145,0.0022740782447449037
0.05008578579553174,0.04908904781781232,0.08830557551946742,0.06247361225301348,0.002869665031827187,0.07395540845580853,0.10133009692370673,0.11547539749415547,0.12022153471548365
0.04259519783817656,0.05372672976340945,0.05900766744278274,0.05365264111100365,0.12303036627360954,0.055665069487444485,0.1899246340797196,0.19120651972165542,0.18753976397742478
0.10183925883207134,0.20162434947859664,0.1804078698226682,0.22661606995249883,0.106281957633309,0.04576441412686494,0.04720660768346463,0.065351356318471,0.06926426653448636
0.01182229803786565,0.03818583006613892,0.0034299009772788963,0.03015910790371354,0.0190963163936137,0.014420831609921463,0.02525133743102463,0.009783989301581461,0.012145248840483971
0.21456187562249524,0.357364162148911,0.2573655297571342,0.46567756855896214,0.2279035792549307,0.18394430947611817,0.3599004282333883,0.3658763883749533,0.3684011874874931
0.010125020009626791,0.004310359173293525,0.02228659935016468,0.03894530455613708,0.013200459146405087,0.011190998559514241,0.033819893385648,0.04038679553875066,0.03727690948729974
0.18814130779562488,0.22570329319943205,0.2323831176441844,0.13307348996650825,0.20390274444328493,0.06668152559866258,0.07801977253960735,0.04557676024035068,0.04122323817922058
0.004942258934554661,0.031949096780177856,0.027741553526413318,0.026625650597014702,0.0,0.027449288985527898,8.912785677565177e-05,0.009451033108814523,0.008916441328255767
0.15437298151591503,0.1252449948569639,0.13398762610030052,0.008258283649269449,0.09219451111342997,0.08770431583624344,0.09792934722248553,0.05475165146310723,0.05141159334021589
0.04522740351077282,0.0670048444749217,0.025385918360245105,0.12061460573343179,0.08838568298027757,0.2378405267139475,0.228448443997204,0.2238604785783797,0.22157634856223374
0.03541189700534775,0.04007085248011877,0.01228084355720227,0.03703042069768081,0.11812584785557756,0.21205046239974634,0.309485061631008,0.3161389688762264,0.3181706325408087
0.017959166076875196,0.008011285968814952,0.007313633672904732,0.06587124229675524,0.029948867786705607,0.032149552601175746,0.05170980302035123,0.028057920034503678,0.029796810832346615
0.053335496263056864,0.03096714337061822,0.03057964506420975,0.025670097982299064,0.20661588229155792,0.00280301385261901,0.0007886167794990823,0.014605733271009003,0.012776708020437219
0.09226839409111649,0.06625308540752552,0.07594004486132848,0.10381013425370204,0.25983512469998954,0.10168932259687029,0.0639515191461887,0.04739381991321314,0.04978766709769311
0.07045627680115972,0.03841629619139271,0.0701005047825325,0.08710547510460022,0.16372743399770423,0.04157955740151492,0.052734704416126835,0.038062476122681876,0.040431915352718076
0.02992421831818262,0.08064255692537545,0.05996328805018651,0.017238450248931295,0.0415840550975686,0.06040539429004746,0.1755972960892901,0.1957616788586234,0.1983214049770723
0.013896604417004216,0.06910973963483621,0.037219713945347954,0.0007944489804500576,0.09193363247417308,0.0646128498641581,0.05741681719100655,0.06562590906084814,0.06330967622448352
0.0007285084055132784,0.0023962291027928087,0.021361028440284965,0.028309905479860425,0.013878743608473326,0.016361442762506465,0.021782934198840087,0.02696748636985897,0.023746069098128722
0.08643227038255481,0.028518527766597274,0.06277848991784947,0.04643971826994463,0.01607012417823228,0.008409383733274947,0.11495192448729487,0.10822889782798763,0.10729735181933837
0.017478656436799234,0.05000756672281776,0.004949120540130261,0.0763292129713759,0.029948867786705607,0.04162447304905621,0.27048202898287305,0.24671697015603777,0.243014726235522
0.0009457428674850242,0.0133646462237196,0.015534701090347644,0.022095867029663777,0.0,0.009403852414944486,0.05876167604038533,0.0703133632924946,0.07209877223313825
0.06930426458421388,0.06576960565087976,0.05385619614649999,0.09394130985813197,0.010330794114577893,0.06579283564106718,0.21730652049902932,0.19430784356846614,0.19662952683892282
0.06665830541444671,0.03172624568860093,0.020710086298177985,0.0287548622435488,0.021235521235521228,0.037545484090918804,0.11891086481416817,0.12052597455242518,0.12373128876800875
0.1347581059245408,0.13550755176527401,0.08703373425889832,0.11127947023590407,0.26541792758008975,0.0325153299694288,0.13697813588772595,0.10338610389722225,0.09962575215033825
0.03983498409746134,0.020818116240896155,0.010274810462857317,0.03415731542446364,0.0723155588020453,0.04772565963889086,0.036049734068748354,0.03563776738953165,0.03901269514305751
0.02573385365332692,0.09050714517606408,0.07838671299232691,0.06422653603531567,0.15830115830115832,0.07708013594545164,0.10368864231598052,0.11118601698708598,0.10908348827707968
0.00458012336026728,0.0018825471914274972,0.006597647606101195,0.011315800765753323,0.07951580924553898,0.007449763929144079,0.019879839202570346,0.004454692166839608,0.006497560574679942
0.06561731013758966,0.002258803204749124,0.004806002439293702,0.061494739969400206,0.12856099342585825,0.07911055158303319,0.00045531704090624736,0.01648803866905714,0.014047584612119662
0.3117005436846952,0.17747865557228482,0.32886297610984594,0.15979732271939429,0.2996973807784618,0.09975161205514,0.1713037155254361,0.1735670887334287,0.17123269703299515
0.06027679263423441,0.04795680208614567,0.05415489744396186,0.13532532150012416,0.05843681519357197,0.050068807405180604,0.04079095630121492,0.03226289909432993,0.03454873818193707
0.04297680009971959,0.016976601469844768,0.05047103083421052,0.012650581369572603,0.0416884065532714,0.003711987465971414,0.01875035939327961,0.031133917542564782,0.03175177525244563
0.06268124084850872,0.03652097823140292,0.04643546587351306,0.10335124921269608,0.013878743608473354,0.21433457667547812,0.15084834719125279,0.19460349553791445,0.1976532271771016
0.09815792942491317,0.08218504287519726,0.10323965549468994,0.06715049949560571,0.010330794114577893,0.07281386311825269,0.07012725831997275,0.04645413823334019,0.04808477324240826
0.13589221106700772,0.01720443029902484,0.01832518945292118,0.08977182237467436,0.012835229051445282,0.21344488152930646,0.2140748166836458,0.19021520059288366,0.18711357671801682
0.06329108548445635,0.04935767993586519,0.05077554828051074,0.22327879910067566,0.018626734842951062,0.18694307336311794,0.21373929927757812,0.25248140444599615,0.2564307557075338
0.2862153665750747,0.29515525889174543,0.31575643983922747,0.34958837806133486,0.3250026087863926,0.3100203697209296,0.408964562707516,0.40185241827759643,0.4070727480201261
0.11632362616651815,0.18286406359475862,0.16979658261888475,0.11224945874461012,0.17416257956798498,0.09107264686943861,0.04627790975325738,0.03811655324614904,0.03967194603034907
0.011788253828408743,0.03018594627571465,0.017651135437202217,0.057005332613706564,0.023270374621725987,0.04542120159221981,0.00954217193658724,0.00022777804247329364,0.0015079143180662252
0.10654522769707202,0.026208736867037827,0.08307726892862217,0.028969344711765085,0.3015757069811124,0.06315050060500833,0.12844594826723382,0.13361657312422587,0.13214216473047202
0.20343323435607452,0.20038414296811985,0.194233680339294,0.1272996957293225,0.2330168005843682,0.17279103471545315,0.07919734032387096,0.04310479191498673,0.040488165342079496
0.04054840912613136,0.05772629358536693,0.08888486240435826,0.07215566601110046,0.029948867786705607,0.098538330564214,0.1991056954442425,0.1800307279493668,0.18256050843091337
0.019432304799027418,0.02743858419920196,0.024177521467208862,0.029414426631008544,0.013200459146405087,0.1758530650979931,0.19387936785178508,0.19966834070414816,0.19797312467992206
0.008201303587750168,0.009410625048655898,0.02138025093822503,0.04573852043043293,0.0,0.04781708743587709,0.027604721995688544,0.028876377415980432,0.02785924818880324
0.010579120028017919,0.003932763982956888,0.03154743998406212,0.04574497335188449,0.257435041218825,0.058792599493301845,0.10077900933026823,0.1014598648584002,0.09876443035912014
0.05757846155254166,0.0841259061172189,0.09204123125411667,0.0014833859004513283,0.007722007722007707,0.014029997087353474,0.08733619238934506,0.09072220642793642,0.0918663244092102
0.3127726867184948,0.438726076738625,0.35325184642341845,0.4659142890643204,0.3114890952728792,0.5096291853790982,0.3562439859338452,0.37243099567612237,0.38091719049994066
0.04195294482067517,0.047662825263211375,0.034005036253179285,0.010502569339146228,0.029948867786705635,0.04815689065980358,0.017614073656050597,0.0007392607162029774,0.002809826715897454
0.06763751327595696,0.05481341200549705,0.09878066883422532,0.07596581087379252,0.14317019722425128,0.08474810680495351,0.04098869091552737,0.045158079558579076,0.04597296398901553
0.024330728134216207,0.01684030127755997,0.011507562623570847,0.037159679430398385,0.01925284357716793,0.09211009785180684,0.09347508898929462,0.07268842404360164,0.06958890483433505
0.013172523768885482,0.03599090817237534,0.06322258923579442,0.030628640072289534,0.0,0.05208338199042418,0.055848367641562605,0.031643204527528404,0.029280685603063863
0.028479831723816816,0.02966965904128068,0.03924319360781896,0.04239243376788937,0.014974433893352804,0.06953293422938647,0.014305180619070074,0.010179775146992316,0.008903698661396217
0.12481919753948326,0.11493663948007576,0.11918593154288926,0.09980219626668974,0.12303036627360954,0.12874723435128196,0.07523210235781011,0.06790326577174387,0.07009104242306526
0.01346332969453122,0.014890234829424039,0.03262737936992481,0.024208232922744072,0.0,0.0038638538145338505,0.04336011624236974,0.059529021729636686,0.05639544159131547
0.04024801675803749,0.05414964661296705,0.02641450365488085,0.072731436983753,0.07241991025774809,0.11164401591854481,0.05184768593223435,0.049826249136667236,0.05296472762949464
0.07957503613010775,0.05313833359007136,0.06588058933564378,0.07899250845338268,0.19164144839820518,0.12853506233115497,0.3489277560512465,0.3203006814001908,0.3157724674438511
