,XGB,LGBM,RF,DT,kNN,MLR,PLS,lasso
0,0.12872053986166931,0.09712247762510584,0.14372767726447666,0.04354763159435571,0.2663463610155598,0.04409067759264834,0.22741744414446752,0.24687801274889332
1,0.19388125982641347,0.13720186941335633,0.16506528485274274,0.15049183207447747,0.3902492457321093,0.35465772535417184,0.010484904201952805,0.005208019241514539
2,0.12334833718049765,0.10578176314770171,0.1611894724515488,0.07391533462146493,0.060065319042754306,0.3469250413668895,0.03463368212782192,0.0531744243969714
3,0.14612698480657016,0.03173653000115251,0.13196088763979286,0.31902336202353765,0.320240181234404,0.16837284826670007,0.11509020143728788,0.1003171043290969
4,0.23815517698903932,0.1208912383957057,0.22412465601030535,0.08988231161075,0.1418720227905108,0.14348917259431015,0.38320509150160736,0.3721996395543748
5,0.02982271175151674,0.0764822543126672,0.03100064406581149,0.009502898296152917,0.059509106431287706,0.21559568316529587,0.21073712874464146,0.1968838579717267
6,0.2169480316881428,0.020494583623590135,0.2394660108905683,0.022764798875812287,0.03952587977489097,0.1245529607265391,0.4384833246438885,0.4264660582136526
7,0.0851364755869205,0.139579658543881,0.08429708999355745,0.2319222436910826,0.12487873000225846,0.23557651849281414,0.13540052101065414,0.15361933233375613
8,0.06227521047888662,0.23002667723953651,0.039058492885997054,0.20913841559810298,0.11209572954170499,0.11946860268733006,0.4489553864391225,0.43735203910266107
9,0.01936883018030644,0.0650954293116156,0.005896715264359309,0.03912699806780262,0.14258488017211157,0.3209090415450615,0.018348339535830482,0.032799505697974074
10,0.5052957055063212,0.04847879344911776,0.47513935242110034,0.050500614790093046,0.06363676279213382,0.23565123165349444,0.16244813085418763,0.17974711584201342
11,0.010008147934210565,0.22418364560400839,0.03223959248199593,0.2043737923766028,0.1844848007022144,0.3311066517666815,0.162357149445306,0.17873630809785557
12,0.07592505670988392,0.10495461301610709,0.07354060542186192,0.025367410269922175,0.07448736251031363,0.1929537043995213,0.14909209461292183,0.1645514269301952
13,0.017565186394762344,0.1246274273283785,0.01705691199718984,0.05501493061654661,0.05344545973502757,0.17423382150901967,0.13086614858995715,0.1430581869866751
14,0.09253591973312947,0.03456263601095366,0.0896981673400089,0.046759177937818364,0.03323117925124541,0.030196870045710145,0.09228230084968736,0.10640233173681124
15,0.021238541584242765,0.0601926139230059,0.030084314069909746,0.04417705954681184,0.08871323469902115,0.09145789832408391,0.022874275551146517,0.03984212526395259
16,0.03672770236846368,0.23804882640254799,0.05921248316646066,0.1568885766145558,0.03696833330531968,0.09741744631361016,0.17370492009636906,0.19059826437229577
17,0.09655699084141378,7.932798109133721e-05,0.09222554013701101,0.05865097488143356,0.020585655956774862,0.03974276446602065,0.2116890869201279,0.22104714087413757
18,0.013045532620059919,0.048280184892300126,0.009796240997715366,0.04739738860589027,0.04339370072489401,0.04868843576487425,0.10662940973251467,0.12215917698959056
19,0.03162147136934812,0.1356509000754894,0.06315885004977106,0.0357983488494642,0.12711293791456812,0.02960329952157248,0.024012359090744173,0.04340175965650561
20,0.029874271915559136,0.3582719005898245,0.044208970080217624,0.2494583992037005,0.16418795385425766,0.6345460707016174,0.02227570645655308,0.0038061322260678487
21,0.0645233815486499,0.11227900804717905,0.07280724866795307,0.08770419813806418,0.1542944223663315,0.09612186681561075,0.17977274232061558,0.19162685256446021
22,0.13827283452982309,0.014785224352198312,0.10999970724281383,0.04554716318285601,0.11671597740623063,0.018707568267604224,0.06653896609988974,0.08124089516941646
23,0.04044708576601086,0.02666813883258745,0.0521093155336968,0.011645880906376305,0.07336304766879065,0.21186186302339394,0.13790123575083413,0.1269669518422658
24,0.13613718913515693,0.08792849037898054,0.19501639440248286,0.031248902160548098,0.0028145441646462155,0.23493459246799708,0.04296239460799922,0.06193787607998613
25,0.048428344848012284,0.03622204421143116,0.002771239533930825,0.09318461268224132,0.00531172214944764,0.21678916748127042,0.16206408612115208,0.1778606134924371
26,0.06163331680425166,0.07097401956888494,0.09255577024415873,0.0461824462790561,0.06745213374170311,0.10428151816930875,0.15690739282665445,0.17078976209050756
27,0.01057795796791361,0.029712681214063674,0.009766672521811681,0.013086246267346002,0.039383993539871875,0.01011444543727491,0.0051143408004196145,0.020924702554678598
28,0.009198017668351322,0.11430724109653123,0.01642075062942877,0.1435242110193804,0.1303703670552543,0.1981242116550347,0.0832235487675369,0.06568387805640935
29,0.0032827120432006307,0.03828203784235451,0.01948796767960692,0.05262310439721296,0.13096074993814777,0.03258355166151072,0.229746971424371,0.21027930822283752
30,0.027357461916087455,0.09204348579913235,0.008833362609053097,0.03177586509748809,0.07904294254357813,0.0240770161434406,0.07398075224747669,0.08968077028805177
31,0.0015027651191281688,0.03539603099760047,0.014694654253763484,0.032913226769717197,0.029941149038401615,0.48892585759281487,0.08449228479879312,0.10212029532977407
32,0.058607361992193185,0.04281446970839281,0.03211253586275642,0.05471631828561391,0.012626684902027563,0.18373960394381572,0.1394862765026713,0.15243046386529124
33,0.027510809737141373,0.17556601522296422,0.015939457813688884,0.050254698752854376,0.12260878365480088,0.10470827739827682,0.10669955070996284,0.09559501601789544
34,0.19173001309134685,0.00549565316569911,0.19820276362784706,0.04652329928985463,0.08060619413081827,0.2053704816166162,0.1098226450449683,0.09302247270153641
35,0.11703660630308721,0.0672591925812921,0.1244071666959431,0.0005269629369402118,0.03378346459077619,0.11444664398109339,0.013466004513464247,0.0019120825810633457
36,0.0352710574347086,0.0058213615715829725,0.05242754259617166,0.22980853679957836,0.05981011052209051,0.012769025142606694,0.03398207749318072,0.0455925194267498
37,0.08890760850554591,0.010361665540294496,0.0375481585572931,0.002910842889764287,0.03749708217090553,0.12553992438048522,0.10975544810140025,0.093369194851743
38,0.11541746530322605,0.03010990322802687,0.07871684524855099,0.02976085920052196,0.03738408398093762,0.07065279512893302,0.005989474222731217,0.007129485106370792
39,0.296837976647663,0.18583585239669342,0.28666608115229386,0.06565707259541798,0.1405553320651115,0.12872754797586689,0.049259999036504465,0.037135371479558255
40,0.09917866208945725,0.07913773536377655,0.13432080332572116,0.05063862889262505,0.011835624942639233,0.10660863398620746,0.005161957340428569,0.018294751052504554
41,0.05390012770990649,0.05499856649605084,0.01104807073013614,0.17793781837344103,0.13579774026069802,0.006938764928907992,0.012075730742045931,0.028056343279804108
42,0.07913576230608299,0.04226191122609246,0.05836026699455649,0.11505357456525567,0.12761557591275474,0.13123213000518397,0.05171379067547249,0.08696283729851034
43,0.21785122870707918,0.07072742898242224,0.22738889864746226,0.11199217083636537,0.07781736932797079,0.016128724030254782,0.12454313334195177,0.16020609905876426
44,0.24067127050257053,0.011316901255373657,0.2688682007143266,0.022747233444581072,0.021641567078939716,0.058097506184922765,0.047303730816467326,0.012648931254784612
45,0.07368989125216086,0.22343442251794832,0.05708530944434698,0.17651501844370276,0.25994975346112337,0.0025906433529973016,0.012517135566524784,0.019709320264348906
46,0.11766540173924744,0.01102565448147863,0.12472451548685443,0.05471631828561391,0.020941677560197713,0.0011727102253622501,0.21504024915838738,0.18097414065696116
47,0.0181692324496312,0.04237963435480896,0.022524737982317578,0.1586685403126647,0.017925660086150708,0.09952374877717735,0.14749801182117261,0.11251207698447019
48,0.08428816958259411,0.05979457012817446,0.052405585807132726,0.04740909889337752,0.1655438387437178,0.05990651925803747,0.16238168139402387,0.1300807201262708
49,0.09835148397908355,0.09155524865053913,0.052310732478480615,0.06397330054452838,0.2898275146904508,0.25826545487302266,0.31392636112837446,0.2740901095387045
50,0.1295170287570404,0.018879878852841647,0.1962600269336618,0.01172492534691727,0.1586700302874839,0.37972691486011845,0.16913806391263853,0.13499744997433294
51,0.06951661953163046,0.11353774392843269,0.09900228350605889,0.3489021605480414,0.0075119245955932445,0.3191877762772105,0.012918303036900558,0.04281519616254592
52,0.08915466680565265,0.011849677433006134,0.06346273201007013,0.041966742783535294,0.07075240583081355,0.09743916981595413,0.09657101612324043,0.12729574743643501
53,0.05213286742455464,0.04038960147453713,0.042745476901457524,0.10043035306516784,0.05267283526221661,0.19006976083760574,0.27185838291804465,0.23511243467956444
54,0.03818348775152036,0.08143031576180515,0.022469699631126328,0.08308448972422255,0.12545563396194676,0.16524479788171131,0.06825046301209114,0.03435233359929313
55,0.0034611951785537554,0.034489944658942506,0.021840271678670198,0.07442473212717376,0.06548250743535061,0.17735224680220552,0.16375806694329287,0.1266064779929137
56,0.03853615386067677,0.256047285073135,0.0332449206628016,0.2246267345863341,0.23147475089795477,0.008427201461399081,0.062678146795906,0.09801208696956332
57,0.047677914748266326,0.08471251037474703,0.032640962585630984,0.005489197259792689,0.0380718487806212,0.09446565460099532,0.33898960579707416,0.375239723978134
58,0.01394829464444547,0.006614395919564697,0.01882750746530848,0.013437554891972625,0.07771595864878833,0.040556903810174294,0.23300680025071768,0.2664090996060953
59,0.03215742414830636,0.2099084616336126,0.14498038526845858,0.3333391884770771,0.37828065480591233,0.1544893710401528,0.3830994684003179,0.4197635056751523
60,0.001039871343635701,0.029719082140371667,0.017575384975702213,0.01875988055506761,0.052502427709210486,0.2405938234915549,0.2815325925965564,0.31250099222002636
61,0.05960804420846755,0.08156019074504661,0.04539229463083061,0.13167486386790794,0.003869343162748562,0.1343356631710958,0.2282696548542597,0.2676931711349229
62,0.007098959364623847,0.044371132400437385,0.02459980092511277,0.1735464605656069,0.13911419112981982,0.058412369332522696,0.11780766434391232,0.15438336179889334
63,0.06734046259894644,0.11607862515802159,0.059172082674628146,0.01539170911645893,0.0450649167860232,0.03794514497041768,0.05125118414721708,0.0881580168772178
64,0.019878803385428467,0.1599887617166712,0.029049124656012948,0.1541015281925171,0.10261699944257474,0.027920150539427646,0.15748116291443237,0.19170302207548373
65,0.08648446399110615,0.10094306947057402,0.052163475613326016,0.06411382399437904,0.04256634684104915,0.1328764523383557,0.09794893346629147,0.08981362221842448
66,0.21649304163198402,0.1178383715084731,0.20828034428245062,0.07918496399086583,0.04220933657223791,0.004880808889310861,0.1631799385559466,0.15789244613376185
67,0.010896091048252232,0.14395277295418407,0.010935944727442526,0.13066485157210606,0.19529833084074388,0.17148923466878635,0.04445904111414606,0.03540390353100287
68,0.0819817190322728,0.2521682887300927,0.06611277006850436,0.20678025645529596,0.21067650424998646,0.049733842328074984,0.14782844965783776,0.13785348573941825
69,0.03726099436487895,0.11438630767685354,0.028797353475028264,0.3841208501668716,0.31974094848464374,0.22733224486621356,0.13457396355835227,0.1444569393290447
70,0.006778321863162962,0.07919372640904859,0.010858949587213174,0.15773757245740383,0.022328489629101334,0.10949249645349207,0.2539580074933239,0.26609455502834345
71,0.1793016186659645,0.14128839181578678,0.11383482639498843,0.2690877686047192,0.3145257757503891,0.11745812430644909,0.06761589448293015,0.06117498459927506
72,0.009480748887684354,0.19888340515957187,0.020402248375198107,0.39353884887873997,0.45200136550528136,0.3194064336796752,0.08736996320628815,0.08335739705344214
73,0.04643031205126713,0.021326008649593886,0.027046665495636835,0.027972949235903655,0.058932042297698106,0.1752859827705034,0.02552976999441059,0.036157800133897244
74,0.108885023483132,0.08426771862795818,0.14478892206803723,0.05480414544177059,0.02568132857346206,0.16931415151819718,0.159233994624491,0.15145378331068654
