,LGBM,XGB,RF,DT,kNN,PLS,MLR,lasso
21,0.056737015578377126,0.02662791006553139,0.08803010853075025,0.09631617847278953,0.05995216522420682,0.056784277583983384,0.05667757044421698,0.059955262484199856
22,0.03342979133898605,0.2222684040336963,0.21658769984829052,0.32298595713229866,0.005810517280971532,0.3041756766714695,0.30627363679263464,0.4381848623235383
23,0.21793121984503028,0.13717170065767303,0.24680942933831262,0.29188936865445214,0.06854106175854303,0.08346421911548207,0.08180974284103892,0.574786997488747
24,0.04119456573816538,0.02506502481321566,0.011746411483253505,0.19694246703232576,0.0024857689364710667,0.388581557681948,0.386582464562374,0.03229912286263819
25,0.09153868813959007,0.026717262151069086,0.09694246703232573,0.07427104346231432,0.01663051106489307,0.08098086206422589,0.07828758456102555,0.014398842806583788
26,0.06889269326729436,0.08986296165725402,0.01567685844322564,0.005047263391294202,0.11705033250392566,0.01662567113787186,0.0173022129632113,0.07746531854713445
27,0.02936450745750923,0.010514258110672081,0.04615124285214139,0.021968724471933723,0.03175226963905486,0.14415817223864627,0.14346286903526023,0.04853745803787046
28,0.004028637736468395,0.006201164605445307,0.016619208775819745,0.0040553156727739514,0.04529704259484496,0.15123438461653818,0.1516976356373937,0.10503820116070425
29,3.09448025297282e-05,0.06882166862487793,0.035179717586649506,0.006718570261574117,0.2852582321494885,0.17708158104098345,0.17520896223530932,0.16369862052590742
30,0.04951877705597925,0.08867910912997079,0.021780254405414923,0.016673474151009463,0.038421204150576926,0.1508013626369237,0.14993711167018003,0.10308948321809308
31,0.07512770309146985,0.0236529600753822,0.14949469016221265,0.31174388298906913,0.0755333423652666,0.28066191802630924,0.2798488927987882,0.049920903764766544
32,0.22219846882606242,0.10568782687187195,0.1366507177033492,0.25211032014626367,0.07896871593292898,0.24047574896671553,0.23899897274539494,0.25662887491877256
33,0.2393130007817909,0.020332802547458617,0.21202123935114958,0.21278251060022563,0.043480792093501,0.22059533320388924,0.2184548059887691,0.14951902533896747
34,0.12226844007376428,0.026833121094768764,0.06526782588400043,0.11394561792507876,0.04738459204169783,0.1690099556409161,0.16954991509745643,0.15467188656192965
35,0.09123136796631126,0.04706363547069494,0.1817119850624344,0.20126813708328473,0.0491958623717855,0.20099926461862463,0.20361954163804327,0.22293742384671547
36,0.038019882443758424,0.058178574646739256,0.012958338195822094,0.14392966896176132,0.13950388234012265,0.10530375385999785,0.10401097882817839,0.04971304555395545
37,0.09106783516165534,0.06103440047645947,0.0007632162446022939,0.2076477224102384,0.05665948024354023,0.11351010026384206,0.1155615628974827,0.1211455845662407
38,0.059072533997446386,0.1349389248334453,0.0007842221962889862,0.01589450344264212,0.11926012370171554,0.18719676418532524,0.1857033637288445,0.022560894617528277
39,0.19872847366127977,0.09091492164356177,0.15124635313338794,0.17043995798809655,0.06856310437382551,0.29329959899736724,0.29079783070195603,0.2372044475196963
40,0.014051690806057726,0.10814333029160048,0.00875948185319178,0.03995798809662737,0.003531333877932058,0.011763290657879427,0.011597392188997857,0.14283294171624347
41,0.05523776827942333,0.08088659452423774,0.063618858676625,0.02866145407865562,0.09673160576158157,0.07630354530061534,0.07580569277569732,0.1757603390577726
42,0.06972216637590326,0.1276638765000646,0.031357217878398874,0.04969741426737581,0.18727842063373684,0.027271280322362867,0.02646039223772828,0.12084126363058684
43,0.028981351861882804,0.06938278139826992,0.019319640564826712,0.00818565260157042,0.12399406022182474,0.050059180329795144,0.05020631742063014,0.09413509812931048
44,0.03427246799168791,0.09585254683643704,0.018503325942350254,0.024950402614073983,0.2655615519635326,0.11283953972562696,0.11566716348812242,0.05147964645347611
45,0.04427844624757554,0.029139796773393227,0.030783638697630983,0.007305403197572641,0.2660277370371084,0.1405953932479434,0.14175089817770883,0.2546143335278636
46,0.06721253250009365,0.0065915933156433515,0.0750723538335861,0.07233049363986463,0.11567545120339985,0.1796670245346294,0.18183089730332527,0.0937597206469109
47,0.03401086116950261,0.019852442409739296,0.05403664371571931,0.05163963122884818,0.04570592915316822,0.08642292913701174,0.09040910712374872,0.12133700336824668
48,0.14024882916096545,0.034196268306728395,0.05038627611156468,0.013498268953981374,0.09747923069409462,0.10607747651243313,0.10945112924459324,0.2565524466568948
49,0.005975673621497313,0.04286215497031487,0.04213035360018638,0.0031897926634768814,0.018543684538814546,0.10052834893908202,0.10424661851637296,0.24793473955216416
50,0.1264952858822681,0.012147608883170236,0.10123643365620316,0.04105885556463229,0.13341480716469128,0.46226709705383806,0.45779601190126795,0.4029054332828563
51,0.04240733910499994,0.07509009560426871,0.09542887151359525,0.18440502586844032,0.03199973675686063,0.19790842805434183,0.19476484488937096,0.4717402018883455
52,0.11945953713146071,0.00945754389749523,0.07016921461080644,0.08399046396479004,0.0796744446653791,0.1150796902558244,0.11505336246774509,0.10586949980317209
53,0.05925684332208855,0.04811395871860449,0.06651943050530987,0.0288831835686778,0.17756850016435133,0.12216727582214765,0.11752186395716774,0.17749020146694927
54,0.13649117494993804,0.047259757796723915,0.14029291632629254,0.08851674641148326,0.39683184766568935,0.2868961312765759,0.2832403258724799,0.2303903573719282
55,0.0008592047315259255,0.16784959050039522,0.009559458513245328,0.018858676625043758,0.044041736629819556,0.20915133124105395,0.20650389367588834,0.18237463914156388
56,0.05261352664966473,0.0405884518035165,0.005922511378223944,0.029058233166063728,0.03881623403682799,0.1918035227697589,0.19164214141643401,0.19354290558684878
57,0.20878107157802295,0.14382364691061988,0.22233166063718102,0.17892986346131412,0.14111855135135654,0.2384270795823229,0.2411922391716234,0.31489255340811584
58,0.029080312076272236,0.03373238170267967,0.05942058583265253,0.0562959505193138,0.06643320829855398,0.005104576091694096,0.010456306044428598,0.02390387186090065
59,0.05648284890538557,0.09929867863502062,0.06991130820399104,0.07594235033259424,0.05765937490100594,0.25928175394120107,0.25760011712101094,0.5521136999915591
60,0.01229521360663427,0.047607601808825395,0.0015976193254754883,0.047029991831018796,0.21752523937165005,0.1822817000308501,0.18141400058977059,0.5646845244963229
61,0.08426413176275105,0.021668496752636712,0.10509160928929848,0.08487404764683329,0.16560853527149355,0.23932508998249116,0.2394657583803421,0.3001862826256525
62,0.1197568594747169,0.00352925849929131,0.201358384875715,0.04111164830035177,0.31204815006361303,0.310417851947451,0.3062826232765962,0.0016369930898841034
63,0.142907689458469,0.14908076989871924,0.03757031158828339,0.10187886567860893,0.13027799575060522,0.19239393200789184,0.19577634510346742,0.20075308799526909
64,0.07350999675639758,0.03236580876489408,0.04844089158594944,0.03727389427004324,0.19518332098500402,0.25998585539503005,0.26235990065167525,0.25721992901372026
65,0.0075175394174708116,0.07958583574281688,0.02277978760648855,0.024406915292666226,0.04868120594367409,0.08645971381736237,0.08832361968005958,0.2497880081018565
66,0.07854884299660889,0.06447463382888896,0.11411483253588522,0.07025323841755166,0.07336075677499651,0.0606137052201347,0.061066907805920494,0.09149315299446731
67,0.01946142812479873,0.05088656732075858,0.04430213560508807,0.03191737659003384,0.07635862681418273,0.04423428140502694,0.04402373299701315,0.10011676887604629
68,0.03352847262846781,0.01460905332578663,0.014374489438674184,0.02367337412266808,0.015064487040047397,0.07988425528308404,0.07733783704854061,0.00480699027089454
69,0.06936859476929558,0.013542797055179356,0.06804878048780495,0.060508810829735096,0.0777376677585257,0.004355740291069443,0.0046399951134975526,0.0030480378116268525
70,0.13665117787872844,0.019380881977214853,0.12886101061967548,0.15719453845256154,0.007869393840692664,0.10781937754480458,0.10916322594538583,0.0674493385974563
71,0.034661117646200446,0.04564553907877755,0.06977827050997762,0.08312355167297394,0.11390040002268045,0.0756253459762917,0.07396957355654374,0.0878298150135304
72,0.08988210152784215,0.01151139993680958,0.06182518380207708,0.0752713268759482,0.04510446681273794,0.09406015995638622,0.0930354457044737,0.15452201183810454
73,0.0041817857832858185,0.04075958945743122,0.07339887968257672,0.004504609639397833,0.08653016015411116,0.16772601487374533,0.16783142586820696,0.010546360252112502
74,0.033101413764771916,0.08077751126669433,0.1274728673124051,0.04033142723771737,0.10633238182506025,0.23130868599438129,0.22974197815611289,0.2211198466057698
75,0.015856869355141523,0.07999790709151425,0.013405881666472191,0.06656552689928813,0.021963743385829265,0.11610327211827112,0.11554493211893316,0.1587841169034051
76,0.012893605848976572,0.08950770024046317,0.006653635196638988,0.05340179717586649,0.06957045789839456,0.043167473590743966,0.04649845212184264,0.005487128563900157
77,0.03231466715116939,0.0961737880205688,0.033985295833819554,0.03579764266542186,0.09354109120122325,0.09009801192655928,0.08573990417848357,0.09181430004179833
78,0.003838871820206702,0.10555243614897147,0.0045670439957987,0.006908624110164532,0.11870588598725451,0.03674345579347635,0.0333937158843311,0.1395604130708956
79,0.10797789399391615,0.018749599745315593,0.12109639397829386,0.10389193604854709,0.07148370328737674,0.03014417300419789,0.03516603174607319,0.02616685101817215
80,0.04637178825775718,0.12787483659170654,0.05280721204341229,0.15996615707783873,0.03497796416556498,0.17847247583069023,0.17460917131305645,0.0207000366663882
81,0.1496636513694504,0.06548506803336729,0.21819757264558276,0.19736842105263153,0.1839964013007037,0.13905816087531736,0.1414281903881876,0.37071466878426773
82,0.2624487837411438,0.16805096479276888,0.35298342863811427,0.3554965573579182,0.17970058257613708,0.2694304436582876,0.2734725920038879,0.21243939413502
83,0.0673481838923298,0.12788795059780944,0.05034076321624453,0.00659353483486988,0.08703453860004609,0.02925877686295633,0.027255411836780957,0.15865478766513336
84,0.09244729974022223,0.008920217463928182,0.174809195938849,0.1217845056099228,0.10400474153307701,0.09062562442735564,0.09130148746593184,0.010368974438336176
85,0.1508979781716542,0.011581084892816229,0.17156260940599824,0.1944801026957638,0.0020224217589941695,0.23596723008724393,0.24063232040703322,0.12305912556842769
86,0.04499664774328066,0.07716125520445083,0.02915976193254756,0.007515462714435733,0.19908541988131206,0.20803453284466508,0.21203587217065475,0.012952711820973128
87,0.1442218071098681,0.2983511751292675,0.11402964173182406,0.02506710234566456,0.30311056153645344,0.23118538371575031,0.23119203304902025,0.1650925015329523
88,0.06939753679292615,0.09073980193124767,0.10037343914108998,0.013653868596102237,0.16546112741486718,0.020418227736906325,0.022233883621677497,0.27941789807649287
89,0.06729938363177873,0.14293472450593897,0.027614657486287802,0.007515462714435733,0.3886850030394184,0.2883380326727929,0.2911620563964945,0.007864500729382329
90,0.13276633621158615,0.1403990591548958,0.12880849574045974,0.13443809079239114,0.17197856687048854,0.18795758090861145,0.18910948579958306,0.10465454454435441
91,0.15283256791106548,0.26876048364457317,0.1259610222896488,0.14780854575463048,0.1453769564822145,0.24653674996718106,0.25036914152981316,0.32263091917532716
92,0.010198956226800782,0.09536364923239676,0.03603804411249811,0.17220212393511491,0.21568354781653323,0.15065856306789138,0.15387842937594653,0.029173070837208492
93,0.1786256216403591,0.13573169599045176,0.08883592017738329,0.16828101295367032,0.2729798774258524,0.14360160426072688,0.14271760777920128,0.18422843706778236
94,0.15317711806639012,0.0981843002285725,0.056537518963706845,0.09524643093320884,0.2238551503013173,0.20676813412171302,0.20178708439944826,0.16359648815555194
95,0.013045621693301479,0.38700421321613254,0.019953320107363504,0.03452367059555761,0.01340156348987176,0.033681632506402936,0.036144960968958195,0.17873528073416067
96,0.02962702231898018,0.2715205588624836,0.05409966157077839,0.028805383747617375,0.09877695799818176,0.05738691351817499,0.05692155935543408,0.37761431637059617
97,0.2095946997476399,0.23699587048289517,0.18334519780604508,0.16886451161162336,0.2332078897280483,0.07778975071297534,0.07977703732313524,0.16179555959470698
98,0.11428323929137241,0.12152683775585504,0.03258840004667907,0.042391177500291755,0.02756406266293321,0.08896490939736201,0.08778680217002827,0.10678945045977883
99,0.08350841293968814,0.029340411574326597,0.021559108414050288,0.023544170848407098,0.10071426690804824,0.13545286396284906,0.13493850772931493,0.026018968861821812
100,0.05741181953556329,0.026251797039487323,0.03546504843038878,0.0892461197339246,0.09248650909628064,0.1733989593260501,0.17455672192524607,0.12398458915063593
101,0.005080124267963296,0.09097499766341724,0.010493250865522968,0.005391527599486523,0.02131027419731675,0.12035758896878301,0.12035518598031927,0.2720279100769114
102,0.01522007845807996,0.003950812327728231,0.009514918115688692,0.036153576846773255,0.02287385675283203,0.08365724916941861,0.08365687287919954,0.09016351610034926
103,0.18335492775906737,0.006955190131862236,0.23241801843855925,0.020632512545221166,0.01778989187538911,0.07545069558986045,0.07544912385362507,0.0763528053312009
104,0.012148761277621128,0.024173462571925562,0.02494534562570508,0.051511261524098476,0.006860038108985472,0.08029546023675585,0.08029591519876511,0.12579374772199114
105,0.02207264749452363,0.052316635847091675,0.0017699459291243974,0.035990197222546386,0.015992937129288086,0.06961916058209913,0.06962164224235312,0.1683293714653068
106,0.08320877353020023,0.052181534469127655,0.07481619792274524,0.0033376123234916608,0.1063486007912508,0.006563733154950839,0.006565019369188456,0.19174627371138936
107,0.020203790634877053,0.015073730870394458,0.0025969580269963044,0.08282763449644065,0.2056252497014548,0.026027747888012653,0.02602693066636097,0.11662595454898231
108,0.0017772313384318283,0.16674995683903093,0.16977087952697717,0.1609289298634613,0.060055242600118075,0.13367660943389448,0.13367901532357668,0.08380976089308889
109,0.1243806615595443,0.15688233289505502,0.15927218267398058,0.10418368537752362,0.06262355683784371,0.10510422690588886,0.10510341065130996,0.017212462860754202
110,0.043934646259011605,0.3363532233104668,0.04433267203485406,0.1609289298634613,0.05690372413276628,0.1288318447869991,0.12883222397843658,0.10066177098209841
111,0.0011663162217263323,0.0713958260872245,0.021674641148325194,0.22056249270626677,0.04832759266925454,0.21219302551091482,0.21219460014836866,0.14794840110954804
112,0.05013195794099538,0.022414368354170988,0.0633632862644413,0.009015054265375189,0.09478369536910247,0.1321145063562862,0.13211524974151165,0.2200995790021283
113,0.011769169987828183,0.14739498227907744,0.020718870346598188,0.37125102112265135,0.04138569228997497,0.21123860726677512,0.211238695133778,0.3638364361974413
114,0.00046749117378228067,0.10771520705523019,0.0322511378223834,0.14796229302005937,0.06991502013416583,0.08057929397176805,0.08057927820046035,0.47228123061470345
115,0.03777543131673688,0.006103435737108143,0.04210837515073716,0.043658666251734285,0.24626812456329378,0.15365213641535072,0.1536525163804464,0.41572160459688556
116,0.04125767138667543,0.011562787401542624,0.021424514723616048,0.06501471713281726,0.014326350172488775,0.1987358051775439,0.19873738058865603,0.05389176315021449
117,0.024163967375539053,0.055336454691714686,0.011798342863811512,0.03942116933131051,0.03514779723190001,0.08087335076051733,0.08087177517533212,0.09797351792188919
118,0.34804619388605684,0.047076424082319664,0.3823880655074493,0.03586016037877404,0.3121728850269391,0.4197728228714397,0.41977530068274393,0.12770938331456447
119,0.1153326620403867,0.05537054136400671,0.06908779709806709,0.016804761349048892,0.2088966279107339,0.06708317577380954,0.06708280624028576,0.0038419579576399465
120,0.16273232785058978,0.06408173095120587,0.17190415062045322,0.012973120161823629,0.3758056798302081,0.069524571071233,0.06952706142232787,0.06786435775212832
121,0.1857545415310211,0.21501167722142883,0.17938538141362265,0.004998638503131439,0.3895217542567051,0.10637918297040291,0.10638084206926945,0.20478595904718522
122,0.015041376099687864,0.017339981731546023,0.01608939199439846,0.04282880149375656,0.23249182634997495,0.0991628513234803,0.09916128827808574,0.03730139931378654
123,0.18401068782312052,0.16751361664305053,0.2548014159567439,0.06418485237483955,0.2586604041653477,0.10153441832350754,0.10153405072412935,0.3216450383154019
124,0.10664719292332125,0.24489342675964176,0.14181623682265554,0.016804761349048892,0.1282462599956503,0.1776792674005006,0.17767687310287772,0.09862363997350307
125,0.03865346317677384,0.028933174656881167,0.028375539736258594,0.10608005601587117,0.02312160893377082,0.11172393490647414,0.1117264262246418,0.39805968284622556
126,0.03505967435901589,0.08850563317537308,0.03300540708756356,0.022923161562442645,0.05524206217402624,0.05329974554250064,0.053301042188310166,0.06143774655038203
127,0.07465489664555038,0.038753993404045145,0.09756758859454609,0.10409616057883075,0.02340509559233589,0.4187922743554189,0.41879264003999295,0.026148539681738386
128,0.016220623605943202,0.0012845603801542108,0.011987396428988377,0.09242618741976893,0.002379000153366867,0.5727041512386934,0.5727041527294795,0.12945302616470233
129,0.004604777675544444,0.0413738941200567,0.02808845839654562,0.01607538802660754,0.0365534597271577,0.022914448690387466,0.02291313649804532,0.13577198931129505
130,0.09591347007942096,0.018480681288108786,0.0740226397479286,0.07092426187419767,0.09672119074514478,0.03515285142265248,0.03515117503652235,0.15795140666826124
131,0.05053012359522896,0.0682558719947376,0.044411638853230545,0.012320157377923753,0.022410952375165716,0.014851257778042255,0.014850907465927717,0.13668131174919018
132,0.02914182252331393,0.016720375046133995,0.0406243435640099,0.25648267008985876,0.043894515565007876,0.25541025150107766,0.2554102376194042,0.2607917098267967
133,0.09971040628186464,0.07835795493940584,0.13829618391877668,0.06847356751079471,0.08870286633913864,0.032832769088713465,0.032832056516956504,0.22127671297595786
134,0.02210223224467904,0.11992439209079364,0.006253160617730791,0.017061500758548245,0.07584214078046747,0.0861195398586953,0.08611716478248166,0.20206746942188641
135,0.02956428326274274,0.10554210432999778,0.012046524292994368,0.07933247753530169,0.09191205168175134,0.03718079732706586,0.037180813142884905,0.15983116662013575
136,0.026157186680503895,0.1819216327689356,0.05767145135566187,0.013624693663204575,0.1481416450494115,0.16912968895420707,0.16913017279553927,0.18979146510752187
137,0.1085080749018664,0.020272113281087134,0.09534757070058783,0.03834419752263143,0.12953351972283317,0.1903089644520194,0.19030742159510686,0.115169208953591
138,0.06759589274758071,0.03468701705268756,0.003277317462169402,0.16382308320690858,0.030603838388526608,0.010410619792252218,0.010410636575144072,0.13205345790990297
139,0.07955236441745919,0.060738691363441455,0.14742715991753227,0.013163729723421648,0.10722051354696285,0.19871960049302423,0.19871972091422666,0.1666771188083542
140,0.07336447665201731,0.2219654618946002,0.11021317150970575,0.21414400746878276,0.0803784762231681,0.059127619180238566,0.059126908523285726,0.26776983013540745
141,0.07705582751759038,0.011866926719996562,0.08724316334072427,0.19535535068269344,0.06942892013267078,0.2888784146216977,0.2888795923370908,0.010098699136601219
142,0.055911426490564436,0.03861514987568133,0.0011078694519002508,0.22593068035943514,0.04231389596026133,0.29572612641732915,0.2957261086867059,0.09883670730385077
143,0.09939960515681531,0.05522470965534573,0.15855214533006567,0.04962656085891004,0.1292271690048589,0.06655125660215275,0.06655178940586276,0.011262740266714394
144,0.0724152077806694,0.021151805926696438,0.050924650873303945,0.04758431555607423,0.07094067494138903,0.02706080832396171,0.027061342094744506,0.06673889259419838
145,0.10572119315305728,0.005097799408302267,0.07364025362741605,0.08239001050297583,0.0523434407776458,0.1464371995424479,0.1464372662547904,0.1388683267512527
146,0.015491845928035715,0.01768515299545284,0.010176216594701748,0.09948652118100124,0.04225109855747474,0.025780845635357652,0.02577828439267188,0.1622852289973353
147,0.02010253871146475,0.024428078713244837,0.0056708289570938375,0.07404597969424667,0.1706471843297922,0.037425402319826606,0.03742630105805572,0.20636698376900994
148,0.0031304922630242815,0.016881123856396923,0.06602365114560291,0.009511028124635279,0.15250866986536118,0.13986526337292346,0.1398653308589242,0.1116944669313383
149,0.06572016461755933,0.14465604316452332,0.14343447310071197,0.18786322791457583,0.32061585302035417,0.17188550863375285,0.17188294721699393,0.12627002920373556
150,0.05440918378115281,0.04106445416802912,0.13433189403664414,0.1963823083206908,0.28149037276833105,0.24891078305532982,0.24891227503506036,0.12640219732412789
151,0.00512556420692889,0.12591312800812626,0.06183490877971054,0.3947718520247403,0.2762834656975229,0.3410284262754876,0.34102752736318537,0.43707991474160496
152,0.07971460096271876,0.14257159788448004,0.123333722332439,0.04667989263624695,0.34932616263231575,0.09574831843263695,0.09575096142893158,0.1713789013245992
153,0.05253949171730188,0.04433482039008152,0.004202357334578272,0.01867195705449877,0.027261987522395295,0.14583732501547766,0.14583996994591789,0.09194255995513342
154,0.06011959047612397,0.10273957761148683,0.04706150075854832,0.027934998249504017,0.08045403354071301,0.23647869497380525,0.2364776516686169,0.13796884798788053
155,0.020487084856345948,0.14277960360050201,0.012379118528027373,0.013467149025557235,0.02115960994492156,0.26020631285491547,0.2602064649957435,0.30252554939722004
156,0.13633133781044657,0.015489156061559761,0.09849612945890232,0.0888084957404599,0.110892979510229,0.3812463345827243,0.3812473769401813,0.2297908728466867
157,0.08963257537304153,0.07830207090364452,0.07026957637997344,0.06432100206169525,0.17438158226879003,0.05519799110891166,0.055196964123914116,0.2103434707265829
158,0.25658916212782024,0.18921987775855365,0.20632395845489476,0.01713541058855564,0.05479354194390762,0.12375549276525044,0.12375576602506719,0.22295260010225865
159,0.03903910495892837,0.04148390383477779,0.04041856303730618,0.03849146146963862,0.06910434213768757,0.16883916152744366,0.16884063023327678,0.010309666144723145
160,0.16743739410304193,0.028785090893507004,0.014824755903060871,0.09723032637024936,0.012450064271846584,0.06711018394323864,0.06711045817012823,0.28387291689375205
161,0.12601319266728317,0.02187890232944867,0.20853152837748534,0.09480686194421756,0.3579571369533945,0.24048443009173526,0.24048709521065753,0.20043431805835843
162,0.02588784406686917,0.06268336045963233,0.03105729956821246,0.03082817909518809,0.19119709309060562,0.23812448060468824,0.2381222610748928,0.2624878314949881
163,0.014585176308711437,0.1414740341768227,0.017961644688217607,0.016551911930602563,0.004602761694818644,0.30923218951158915,0.30923116542781004,0.32617617370695434
164,0.10450050719094486,0.025300879533544873,0.07892947446220841,0.0513012020072354,0.07536582530725114,0.237308403651319,0.23730738034119808,0.17732227632120123
165,0.024640131901988493,0.09276790344279684,0.006164468821721662,0.2593068035943516,0.01068710667047914,0.12847434408181296,0.12847287346117575,0.23990407622335086
166,0.03555308546455359,0.03736977687842202,0.06267981483642579,0.014879215777803712,0.1123797695583588,0.22227827553217047,0.22227855990125023,0.06916684445839616
167,0.043481396015208396,0.0996116416476435,0.08498891352549909,0.06643549005551574,0.05488900250375245,0.1985506576510602,0.1985497465741236,0.07639207611650253
168,0.04416051247626321,0.03465121362194434,0.01698914692496231,0.06225930680359437,0.03842060220768978,0.15601533127216496,0.15601644689347305,0.06068382451014959
169,0.0555362209448565,0.030997738647327383,0.006521958999494495,0.020022339662904495,0.013866672028586852,0.1036396550714429,0.10364160194497937,0.09266601932072763
170,0.006105278816721807,0.06649412004950306,0.0007223713385458158,0.10730540319757265,0.043962023702154546,0.004471621395399805,0.004470507708237287,0.02071920637364766
171,0.03504025246941303,0.14063586335168834,0.00015170965106814371,0.05858326525848991,0.013679930054220371,0.13578457359894228,0.13578179837439588,0.12344280980059252
172,0.049666236465663635,0.08841099340782962,0.041446298673513224,0.016454662154277058,0.0067936300076577305,0.1358597183353721,0.13585933400285846,0.08825217137335536
173,0.0013979747074451127,0.06112475862774608,0.023082428910413413,0.08023106546854938,0.018065205675919987,0.04451458714986431,0.044516697347693895,0.07208425979810007
174,0.011539295433187102,0.010244355833381569,0.09313105379857603,0.08507410432955997,0.08131229136966292,0.11849588617053244,0.1184969981169639,0.18467629768298488
175,0.04434404976597628,0.038116352441138666,0.06952814408526842,0.031742326992647896,0.10187671302168019,0.007593568791231103,0.007593485291646218,0.24392001752738698
176,0.07903574509735027,0.02328401736846422,0.06575679775936541,0.06511845022756446,0.06301087499306614,0.07965737883432206,0.07965932203298187,0.13372472713626546
177,0.06904219918795113,0.0584039394138908,0.07196833547282841,0.30659353483486984,0.054901992056706386,0.1545848867045699,0.15458377493221157,0.023257119308057878
178,0.056819150867360224,0.0261754256843032,0.05877037382813996,0.013703882766783942,0.07116747817979588,0.09454674942398952,0.09454455747255108,0.09981596519417932
179,0.08351407710828723,0.025555844988757848,0.06637958532695362,0.018613607188703474,0.08237117427271565,0.20399204594429302,0.20399307613711565,0.05147153254608505
180,0.04191144227761684,0.08109681096290092,0.04886723460536055,0.018018438557591304,0.005577521327752882,0.00890815529220873,0.008907491227319708,0.019755047527823033
181,0.11579011530530603,0.06660524922830527,0.11985568133193286,0.28894853541836846,0.05708138376167038,0.04391796350352689,0.043920159129841985,0.1881043520757659
182,0.028629439155664183,0.1210497990276671,0.13175671995954386,0.10033259423503327,0.16522350534464442,0.25337632850945546,0.2533761595813851,0.12450051662734662
183,0.1608246352470201,0.3066719486424325,0.11417823939004895,0.09623059866962307,0.2793130293012014,0.040345227772436376,0.040345032680791815,0.25921175068655067
184,0.1426415182907781,0.004265755148901679,0.05750379274127726,0.026685338623721133,0.08814254697264237,0.2581280629633006,0.2581273499690113,0.05054947454980949
185,2.374070928976013e-05,0.1642106168710277,0.0041817403819972565,0.24455595752129772,0.08289632193688473,0.13845421400300717,0.13845552770696262,0.07067727115801206
186,0.03771431892064492,0.1068675385735697,0.07701598786322733,0.33989963823083214,0.2137306993945743,0.07233032298011371,0.07232901121030388,0.21884332963153588
187,0.05117514043788968,0.02712765376554485,0.011676586143852974,0.08968374372738941,0.14155811108732175,0.09390377180599602,0.09390375931392769,0.19158180459771182
