,XGB,LGBM,RF,DT,kNN,lasso,PLS,MLR
25,0.026056599157157023,0.01810876295566438,0.021336688439162033,0.14436235142948928,0.0039625991097787805,0.005347887035352716,0.031131515975594493,0.03113151597559488
26,0.04245544651237826,0.0594526556881704,0.04239176214441237,0.03783417210979034,0.0350332201294368,0.37466595875472514,0.34908073770173215,0.34908073770173176
27,0.05886006486921347,0.023530915317216045,0.030964235999571488,0.05934789592033396,0.006122990544560697,0.43077474984584857,0.43083595482139414,0.43083595482139375
28,0.011502011294078462,0.016992982493852893,0.008947067851661689,0.06480351215333545,0.04483375319102334,0.13190970879217018,0.1213644570613358,0.12136445706133636
29,0.026614685414536668,0.0409046633858559,0.022326623121676215,0.044687154227790266,0.05763916258529998,0.021726605676204824,0.014465072083168079,0.014465072083167552
30,0.09285471588373184,0.10381452808262204,0.10409769068779678,0.008851768569083013,0.13600295032434176,0.017978881080423725,0.005655810438848441,0.005655810438849024
31,0.049229350709687925,0.00783875494351216,0.049553128457722306,0.007709604882749799,0.014326318331123272,0.08235306024091693,0.12032255691103072,0.12032255691103019
32,0.023612346429553732,0.034100079271765116,0.030324981261376782,0.1449298640111361,0.07396604069650309,0.32415096013535744,0.35502332689445504,0.35502332689445554
33,0.04514113536405928,0.032397892228975156,0.054945211835671415,0.0516115215761859,0.14213227740691528,0.11577747260992644,0.14487202045828318,0.14487202045828362
34,0.055131870715939,0.024209978368373603,0.038760930863404375,0.05043366527465465,0.02240508828389709,0.06984107685020913,0.049420591552229665,0.04942059155223011
35,0.12123295343596185,0.07808360336905634,0.0829540992968548,0.0033729521362030335,0.04404818659517107,0.2296194817272852,0.24450883759928188,0.24450883759928227
36,0.037570523604908534,0.060308327215594426,0.03416978977049784,0.08255701895277866,0.11536354151161521,0.2969714466057518,0.33572940959554615,0.33572940959554654
37,0.1492986607850268,0.1534666665355242,0.18086875825391702,0.12710140271977727,0.04908724541885626,0.19353424776219258,0.1818882681502803,0.18188826815028064
38,0.08502324929915428,0.12024731115429427,0.07196362922511401,0.026533890138130428,0.13759644482373,0.2672398285007738,0.31479521495016277,0.31479521495016316
39,0.021214238347531333,0.0363005808798762,0.038917799907199124,0.06368454866688078,0.07150057934787529,0.11529636560324735,0.13631641656872734,0.13631641656872767
40,0.05538864359251622,0.06058193819889751,0.021494092872184456,0.11660777385159005,0.12232635321788515,0.0005143433488799531,0.048760231366390516,0.04876023136639085
41,0.1333567415548476,0.13255741441903546,0.07187993004247423,0.22622871827818836,0.24922674004668782,0.3151511454614853,0.2934405929278837,0.2934405929278834
42,0.10423688999474823,0.05499358697485279,0.07191687189920348,0.12964450155262874,0.07696688563497811,0.2185669287359257,0.2216138927754922,0.22161389277549193
43,0.055115633315174106,0.006293635082479265,0.018243566406109912,0.03182353571046148,0.081481849371427,0.0059437618160887995,0.0054431077424426655,0.005443107742443332
44,0.0634402777337073,0.026553839827632486,0.038257486526037776,0.031427347681764695,0.09596319578567691,0.02619973388451291,0.02358737001204858,0.023587370012047915
45,0.07856657452955518,0.03456335280135736,0.018589784773528906,0.46045615162222936,0.10404410778113937,0.1452318969110754,0.1743795962674487,0.17437959626744948
46,0.04374981704360986,0.0916012835326353,0.14232680158475197,0.024128207873791052,0.163103288388812,0.11157679979281276,0.09211543335140449,0.09211543335140371
47,0.004127262746359828,0.09437746721133328,0.059200842345718596,0.22022343577113884,0.03971026876901512,0.13277484385211713,0.15401402920426632,0.1540140292042671
48,0.057835876159844646,0.010754848506938586,0.05424563657779152,0.3959203340828783,0.06411673345296365,0.12859880787396105,0.1507269026814807,0.15072690268148148
49,0.15026724316991108,0.14598255848726238,0.2253176642752614,0.03836956133775926,0.18799984965755734,0.09475678044420821,0.11263873586212436,0.11263873586212514
50,0.1537827762492605,0.15796502224998749,0.1948711496591355,0.14673947960167022,0.12173474376296922,0.426591023939229,0.39673576512154984,0.3967357651215505
51,0.02224518377375767,0.09358988540220153,0.012335546275475395,0.21147874504764974,0.10933590731871135,0.08340652881127109,0.10306630313992804,0.10306630313992893
52,0.04773127491462159,0.11277281480992274,0.004290430809866241,0.07420494699646644,0.35860915869984034,0.11768882418508503,0.051614295852084074,0.051614295852083325
53,0.31321452440446057,0.3100502571215535,0.29837830602848175,0.0,0.012327440464789174,0.2859446381152731,0.2374191211544065,0.2374191211544056
54,0.005961897069655553,0.08202759371973267,0.04706481778919891,0.02144233858014774,0.14346233118457907,0.21036593837729395,0.19270571530955127,0.19270571530955033
55,0.0011790654863250705,0.08174035992176154,0.14539226184102516,0.0005086197665702674,0.03497015752134086,0.18841498003057594,0.14599724038966522,0.14599724038966422
56,0.009506167220263873,0.00655672756694764,0.007650712067673246,0.0464450155262876,0.041098685003945506,0.06703015431947973,0.057968946824082934,0.057968946824081935
57,0.0192146288105961,0.06743844319083148,0.04837491523003884,0.057372309669129457,0.008483235556816487,0.15175562872942533,0.14975938585087406,0.14975938585087317
58,0.05022772295225586,0.0035847327948754226,0.016022236499267817,0.05525216832637331,0.17980365872952286,0.023744960198725407,0.0770340551343538,0.07703405513435474
59,0.02054605581243696,0.022152057060104313,0.005627654638256041,0.04602205803619233,0.008973798539763628,0.2101313138292233,0.21690957663673915,0.2169095766367382
60,0.04780665025017683,0.11104089060819511,0.019750865545918483,0.08705428846771601,0.12348250744883682,0.060222329997978,0.06433386443938255,0.06433386443938155
61,0.1908201487266809,0.13827817871953135,0.06674037191704957,0.0011778563015312216,0.15314686319329351,0.14845447476722523,0.12780849263546168,0.12780849263546068
62,0.08666923943085703,0.09280940643054536,0.17995895349252244,0.055537709247956646,0.33654136248895883,0.06518393386537391,0.05155755628246411,0.05155755628246306
63,0.23486411710637634,0.16198571384060256,0.10538012635185656,0.013191990577149482,0.005737075881804166,0.11969506956778819,0.1439063583022872,0.14390635830228654
64,0.015504173534765853,0.018459096446953982,0.027120855195059468,0.0099047007174215,0.06672494061980938,0.04106529517083768,0.00875659177993443,0.00875659177993493
65,0.04917375003835833,0.03294064421586229,0.03143412927865169,0.1335974586857978,0.030221780726132907,0.2600394894100496,0.2259529671084055,0.22595296710840596
66,0.03943708000978097,0.022143618496134554,0.043301745368883204,0.021897419423921205,0.04734162718598306,0.13970225021388444,0.16479417620001408,0.16479417620001463
67,0.012207312345670684,0.021947570399941163,0.03349448549095241,0.0260413320483992,0.09251328168391493,0.19784552037128889,0.19817992978425047,0.19817992978425092
68,0.021156063464305985,0.017591673479166126,0.04556430024627822,0.021451261733947347,0.10979985532752617,0.10889985365296906,0.0923852604969867,0.09238526049698703
69,0.03153984294431411,0.0032126775680800246,0.018711675054431998,0.004532962130135321,0.0077413554445790456,0.16757851303834215,0.17493252700015738,0.17493252700015782
70,0.017002185224044397,0.0065737421336076185,0.00040011421636892974,0.15062283613520366,0.03534917189240944,0.32273431130368113,0.329199415810126,0.32919941581012635
71,0.014860929470716322,0.026862868336362644,0.06799817967662519,0.03399721597601457,0.06987427481865904,0.09796911581202061,0.06250035534280418,0.06250035534280374
72,0.18148757329856646,0.14559340174230728,0.20801638291037589,0.2982653389013813,0.18489177150313935,0.1662990071133461,0.19998994867182163,0.19998994867182207
73,0.016343502195964588,0.04118454109900871,0.019248313523932525,0.356729842595567,0.029604763788714128,0.22476351080753182,0.2575655429106369,0.2575655429106373
74,0.07216628774201184,0.06224309462836708,0.0985954955919629,0.04076096655601952,0.0033817780469278524,0.1645857615838462,0.14787276054061504,0.1478727605406155
75,0.027980936350308294,0.0038709889778257844,0.008499660920155638,0.004133204839918525,0.0009557838250289219,0.2193922337440295,0.2321160461898979,0.23211604618989745
76,0.02804328595523553,0.05447728227475118,0.03759913623871275,0.05330335153656701,0.040788248116903125,0.06348689055953438,0.0779885219161437,0.07798852191614325
77,0.02417636757898234,0.046777169958886144,0.02268319234750371,0.01502659099832232,0.023135217577660183,0.0034685192734181247,0.01462633123425311,0.014626331234252887
78,0.039333564494276274,0.002995622513028595,0.01653549630581358,0.02234357711389512,0.009310459307720953,0.05411634023926021,0.041405545082297546,0.04140554508229727
79,0.03230557077662932,0.004637760777807642,0.0443122033051363,0.04272406039190496,0.025722162772976898,0.029654557985133168,0.00013007545538656906,0.00013007545538645804
80,0.09234409015583828,0.1460804216340878,0.09100653174858125,0.11121818895670482,0.16546876510717107,0.18663067962556573,0.2054721698760117,0.2054721698760119
81,0.12080928571270932,0.1528676534775687,0.10519006317592816,0.025413142020915935,0.06685438442270786,0.2094448430035742,0.2120036393920633,0.21200363939206313
82,0.06805999484022884,0.09964151635794716,0.06644501552628723,0.03505014812435314,0.0281151294255787,0.2190818491070114,0.22252955495087096,0.2225295549508708
83,0.007219351803366747,0.05686695944794634,0.01547676410750587,0.10804154620409046,0.041261836294558596,0.11156186034489668,0.0891972041716384,0.08919720417163735
84,0.014889446002715245,0.03424016631476656,0.01623367062854797,0.1662383552842917,0.03649541177167348,0.2162034250175619,0.21001037109588705,0.21001037109588816
85,0.08467693138153193,0.05159340264133555,0.10494097333761804,0.053271228182888986,0.11647236070611117,0.05691776700659967,0.036835603809320605,0.03683560380931994
86,0.005538889099742539,0.10680326963818504,0.03517252917871366,0.0020880179890779837,0.029051419736308537,0.001558520834632704,0.0027560214899628455,0.002756021489963456
87,0.15020324446963784,0.12558861925401127,0.12292991755006016,0.03567476889031651,0.0720062449371528,0.03537792399951356,0.010191955669235142,0.010191955669235697
88,0.14021947845897986,0.023668666696076535,0.15252730485062577,0.04716779098404544,0.1407661107983727,0.003897037394952063,0.025905221401113177,0.02590522140111373
89,0.022947794761273843,0.052162302619789325,0.05555908020130568,0.11433236963272292,0.04373047069113395,0.07662550249154554,0.13112797711159596,0.13112797711159674
90,0.0203363097177377,0.032956582055590156,0.03275886069172429,0.03241781775350683,0.06012887341028039,0.25887199569210223,0.2976068494394691,0.29760684943946997
91,0.014294260091834765,0.016733057541465812,0.02974970553592493,0.011903487168504756,0.024691521519729587,0.024399395776519395,0.006343913577192772,0.0063439135771934385
92,0.01949404540492372,0.25835611975399075,0.02068797515794074,0.01095253392073181,0.013069815731744927,0.25484495666186335,0.20956194087812008,0.20956194087811952
93,0.02246495221332334,0.02977665744415492,0.023167094978048197,0.012463861227112072,0.009693332704497015,0.15271272873681263,0.16802020679256324,0.1680202067925623
94,0.011440156387279576,0.021655311331041815,0.03165729735517603,0.047257022522040226,0.012300170451318482,0.06533720673231541,0.09641230566074951,0.0964123056607486
95,0.09250671358840701,0.11343393154171305,0.0748836866902235,0.012271121105043359,0.048077904601248056,0.1279777464046572,0.1403076928099739,0.1403076928099729
96,0.00909096770373874,0.011939631097054204,0.021255353892279838,0.02512760109933254,0.11860394920900608,0.1439323453981255,0.13751713928032477,0.13751713928032366
97,0.052007593368485705,0.027861629562021373,0.05726068101509929,0.10470428668308523,0.17051881286962145,0.19190322022412398,0.2170232558516903,0.2170232558516892
98,0.060663176184101886,0.03744908392437707,0.051814166398970296,0.031352393189849004,0.05292408945671201,0.022720224186004223,0.029095107290453115,0.02909510729045195
99,0.03275642120323752,0.03873958197006011,0.03002958025484692,0.019113395438483782,0.13129658622840312,0.11552232423029646,0.09562199021579132,0.09562199021579065
100,0.04204898348570968,0.014703733754584447,0.046350251632935935,0.13654209943962603,0.0664208531776515,0.14317775072419547,0.13749790629420133,0.13749790629420222
101,0.03492361948888151,0.018443491863554318,0.000535389227967864,0.022754042188671164,0.0682693774567425,0.11047246944464728,0.08085203983135608,0.08085203983135553
102,0.02741646567214573,0.022284115708365526,0.008438671163936096,0.02964271692186876,0.024521685434491736,0.023910226775504806,0.027950477944296725,0.027950477944297503
103,0.06627919954997796,0.09308281428335563,0.051142252917871445,0.014584002569868249,0.035490457235908435,0.06405117433012303,0.039444757460052604,0.03944475746005205
104,0.023243923583088355,0.04664654302285287,0.008601161794624945,0.11002248634757461,0.10384522908729454,0.2501524699720547,0.20680090057886685,0.20680090057886624
105,0.00227625715756824,0.029888792163223155,0.0004371453046368434,0.13326908662597708,0.06890348778547639,0.15763721137905767,0.13005326285855334,0.13005326285855268
106,0.08921124833607164,0.061592155117199274,0.13381036513545402,0.2204197451547274,0.040419846076461874,0.3605497287792075,0.3142206277355858,0.314220627735585
107,0.0686006917440607,0.027910261990667956,0.06336652746546695,0.20897312346075586,0.0021120681584234635,0.23334124821383645,0.2027797680428982,0.2027797680428975
108,0.12138835438467832,0.036736629634092514,0.08360638183959657,0.0033194132134061194,0.1602582460893408,0.08787841689117487,0.08474993344562995,0.08474993344563087
109,0.11709733091159946,0.08561416625318902,0.022778670093158815,0.011757147446193383,0.04809551717324978,0.06100187764714443,0.06085092585203339,0.06085092585203444
110,0.009336048727794144,0.11422720178307016,0.028178471999146026,0.04259556697719241,0.04833412835434403,0.030163458116145403,0.014244885448350841,0.014244885448351868
111,0.0017878922351308724,0.17253634324265915,0.019000696005996562,0.026448227861655405,0.03471932115584514,0.030163458116145403,0.03596756962190217,0.035967569621903395
112,0.021146974939901253,0.014235322316208832,0.03263719348966704,0.028197166006353275,0.02691665783517508,0.2724079369346865,0.2729520238140302,0.2729520238140309
113,0.005535468377754538,0.041533931959960246,0.0014066013491808582,0.10240211300281972,0.004358357715248229,0.34661288393115297,0.3313893499378131,0.3313893499378138
114,0.022343551956850283,0.028252124460380612,0.03125642467073653,0.039190491487311296,0.10276353596744225,0.18963676229072035,0.21190353334361534,0.21190353334361622
115,0.12124291912163206,0.011329102086902687,0.13243160402612736,0.0285362458507335,0.14783564097223445,0.08673495267512982,0.09323410285534128,0.09323410285534217
116,0.03435646690805616,0.020519803166350714,0.032839302923225844,0.022792284276383246,0.039826533951791976,0.012422927833069641,0.0031544571405975885,0.0031544571405984767
117,0.04603712557342221,0.0036454670547992896,0.027299095192205358,0.03956526394688936,0.08056297597192366,0.2017537548855568,0.22095053231498823,0.22095053231498907
118,0.017682805314336192,0.041320632892734355,0.01098939929328635,0.08931822006026952,0.0338770508381816,0.13424422228833466,0.15526201289592717,0.15526201289592773
119,0.06625224462425007,0.0228394294924798,0.0939681711103965,0.02508298533033515,0.11317683885038175,0.03177072405511905,0.058743577963579374,0.058743577963580096
120,0.17336982435658804,0.0579506269019483,0.09018082771174535,0.1760092086947211,0.011164114282685933,0.3004150014822282,0.3202048776471683,0.32020487764716876
121,0.07148651744392909,0.06976554570743487,0.04052066602419943,0.07057768497697825,0.017832446821020753,0.1439580577318204,0.1182131182660125,0.11821311826601189
122,0.00715335958812513,0.023548928061577268,0.00857800621051591,0.05830388692579502,0.06404267144259601,0.008338817192524828,0.04562745911637661,0.04562745911637717
123,0.050476722431228804,0.07397583164276,0.03278014241353444,0.03241781775350683,0.15676687334598116,0.21195470327929816,0.20987387342570202,0.20987387342570124
124,0.2218845763634355,0.29052875811568724,0.1869856247992313,0.012554877395866804,0.24649020897332452,0.30384469084147586,0.3114839565866658,0.311483956586665
125,0.13643033495678458,0.10003284395496281,0.10087522754042466,0.06368990255916052,0.17470421987649953,0.07764579107432124,0.09989615921992179,0.09989615921992057
126,0.0023368567257038286,0.10620843864280033,0.011662517400150951,0.02717635721169298,0.016041890715419727,0.08246429412603984,0.09192457304939083,0.09192457304938961
127,0.04018136776288872,0.08063418804066086,0.03659064139629514,0.0032301816754113366,0.03625981740899553,0.033072701269612814,0.017657359045394005,0.017657359045395005
128,0.33554240973134386,0.1689944429212128,0.40609272941428415,0.006017774922368657,0.3522156705925398,0.18642221332745934,0.16242222797407735,0.16242222797407857
129,0.024663012847743082,0.05309103385259717,0.03851375950316016,0.12228289966805866,0.08308825726483227,0.13725407713105325,0.11555122689711095,0.11555122689711045
130,0.1884513496842013,0.13804146459495492,0.23113515901060017,0.062158689367169895,0.11762381135341415,0.007368650425838508,0.045869441553470836,0.045869441553471335
131,0.19097028622115142,0.15592036914255558,0.2768495020880184,0.09911125388157199,0.008238854922764549,0.13493275661347698,0.10796988175312161,0.10796988175312067
132,0.20113013930948254,0.2717175499606572,0.15560833601028068,0.2067673198415248,0.001737294352074037,0.3155730821301276,0.31331042309375745,0.31331042309375673
133,0.08971235576974379,0.01039885514712649,0.11134396080950748,0.2022165114037906,0.20756925958311145,0.2412610572880674,0.20746315650633024,0.20746315650632952
134,0.039166023254088134,0.034041589301769315,0.01541332048399291,0.16479280436877614,0.11914059302433566,0.0364383347099731,0.009382997876588084,0.00938299787658714
135,0.06615847693174831,0.023813968507879202,0.07220981903843943,0.031288146482492674,0.17194469346545105,0.31644769356218505,0.30839715826426045,0.3083971582642617
136,0.08565649281401798,0.02843913841900103,0.09486026341150018,0.3760359781561195,0.14150049360778122,0.09087643107642712,0.0831593455016682,0.08315934550166698
137,0.012726781158021394,0.16515429592582304,0.01411874933076307,0.08222048858091258,0.09427486665842305,0.1384843141853782,0.1560139573319529,0.1560139573319539
138,0.002026825361428508,0.08960613563952535,0.01106247992290399,0.16424211830572255,0.06746762086330715,0.056462684460568235,0.07101479595670901,0.07101479595670995
139,0.34901215488515736,0.13552648363219055,0.3483148624049698,0.015388616095329849,0.197948379517762,0.12385657301067377,0.058097259817584845,0.058097259817584096
140,0.07754645167677138,0.08448183421622518,0.05139442124424448,0.041117892707998704,0.07057393798164754,0.030163458116145403,0.010895639252958278,0.01089563925295875
141,0.052617170906689825,0.06386781883781845,0.07526381304208307,0.018649391440910768,0.0832983089302885,0.18131528693150423,0.23814200517329143,0.23814200517329193
142,0.016703393847621484,0.01869126845857011,0.041606703073133994,0.0590855551986294,0.01762332445776832,0.10750805472031666,0.0957017061206008,0.09570170612059992
143,0.11380346707057515,0.03865894572249545,0.08514241353463947,0.044348074383409986,0.10432768513662216,0.02266910717965065,0.00019877943718338287,0.00019877943718443758
144,0.046660179039538174,0.014399914786831003,0.006637621801048432,0.0688242852553807,0.19999385269506798,0.1256779946408349,0.1373228814198018,0.13732288141980087
145,0.00996860071325828,0.19838884463522974,0.012983724167471067,0.41077738515901063,0.09710326179248463,0.2863715923715035,0.2819096833360568,0.28190968333605804
146,0.0018885998351119149,0.011211768545631329,0.01861066495342223,0.1111735731877076,0.008780397735042356,0.13367858455482068,0.12028408056807233,0.12028408056807327
147,0.002225703078248542,0.06787468237856514,0.005132642681227817,0.024217439411785557,0.013930443122130876,0.16467247175939492,0.19109341520428136,0.19109341520428103
148,0.023966905860475007,0.13460355441859673,0.022176223364386433,0.03585578143882029,0.09501860812960994,0.07729694975489765,0.13227560329471727,0.13227560329471683
149,0.014106229134322856,0.049510324523563354,0.02072732626619428,0.05908020130634978,0.06018708133084566,0.03264548814230539,0.05311136828632407,0.05311136828632351
150,0.006662014171773145,0.012614659051800536,0.04217381411286053,0.0035603383659921217,0.0018588013753676469,0.15409827457318886,0.12084230520692057,0.12084230520692119
151,0.0013924004217454877,0.02194558070108027,0.012991621158581212,0.047025020523253636,0.06756144937664033,0.046728175632450686,0.04398883228097894,0.04398883228097894
152,0.02142193044823726,0.04795840849186617,0.026278241781774347,0.0020880179890779837,0.027649254759138264,0.045358771578171364,0.03233049405695965,0.03233049405695965
153,0.08907303135889555,0.015778660655748622,0.20368053324767038,0.02197237391583695,0.14063733827129227,0.0871191313597327,0.09283600636163836,0.09283600636163847
154,0.0052076480171386885,0.08849417076303023,0.01552682300032171,0.03300674590427244,0.059786603014470696,0.3242965593498815,0.3202008767799714,0.3202008767799717
155,0.15311602023827564,0.07492388673990524,0.19860009101616583,0.3557393725238248,0.07291645607387715,0.4169188957884723,0.3970555923458787,0.39705559234587906
156,0.19631446310329875,0.07629458399872746,0.20763598886390428,0.058196809080201195,0.06509434431540834,0.011885325009652226,0.031155529716737296,0.031155529716737407
157,0.09205934728911325,0.042806884435179715,0.06708922261484312,0.0870007495449191,0.027148519382489522,0.016918615455065678,0.03216118414378155,0.03216118414378155
158,0.02361849908055713,0.06456627298610107,0.027456633472533354,0.015383517150301562,0.0956354349500364,0.1279777464046572,0.19890584999993438,0.19890584999993388
159,0.040603635161524654,0.018982217270350044,0.04068690437948358,0.04469429275082992,0.018012216462041097,0.09110857543492229,0.12980639861037763,0.12980639861037746
160,0.04122335149192846,0.027250760006996666,0.015796123781990967,0.005710818431666542,0.02799785679239042,0.01925934104151822,0.036234480043422224,0.03623448004342189
161,0.026514819863394212,0.0032294431838574833,0.03614345754363335,0.0027228366450980923,0.03912509258240071,0.015815653939775243,0.05758347073869419,0.05758347073869402
162,0.02368071139822525,0.07754021777045977,0.013651622229360116,0.06669165149730527,0.07457862546752814,0.09649576154502831,0.11769741264266875,0.11769741264266875
163,0.20662067590746275,0.011600486010346911,0.22160148302815985,0.10377627868793943,0.2539133920100089,0.07397216864021638,0.05574804919300985,0.05574804919300991
164,0.013283345725860762,0.06791714505994362,0.012122282899665882,0.009958239640218358,0.010650961177162355,0.25295053112509336,0.2881701858876358,0.2881701858876359
165,0.06302777365119705,0.04476905831712974,0.049502623407215784,0.16154987533079407,0.05047027693713668,0.15293982334053402,0.16643679392952515,0.16643679392952504
166,0.011970483799769005,0.0039919307410725136,0.04333137023949696,0.029839026305457372,0.059633498857603884,0.005128914312555688,0.17858015751255263,0.16291259114919138
167,0.04418442725803373,0.004217607276601032,0.0293957240246997,0.07506156976121636,0.04601043645820224,0.012289791768983094,0.09233521392582822,0.07727957931560486
168,0.041737758046823226,0.10024024723382235,0.04534282756897462,0.043188064389477754,0.04294192161561067,0.03145672613026379,0.036864247351822255,0.0494199186897355
169,0.07726811659975596,0.03240402132729159,0.0853508584073957,0.043188064389477754,0.0836942899605213,0.03145672613026379,0.15429080009663143,0.1658433516391402
170,0.07271318783697778,0.0031246974043613873,0.05351536567084231,0.037370168112217605,0.052776592463317784,0.09356187657463683,0.06908545177661618,0.08161500498465013
171,0.01781555219155606,0.0400341301201278,0.02710193810900502,0.0192204732840775,0.04745132756870607,0.10886733939536575,0.01882069507795492,0.028833568788766195
172,0.19544555006375436,0.13256549459458966,0.17455491308848192,0.19648784666452507,0.2447844997460864,0.20855681364314388,0.22824704967697473,0.2161220416434264
173,0.040330388629215674,0.011139728112071201,0.03916639897205376,0.05878573723096686,0.16698628313411001,0.017546017393677116,0.16435941972903878,0.15323753149089492
174,0.026376270433477567,0.05160254366788375,0.015218974194239454,0.0667094978049042,0.1563224700161563,0.029217502563395503,0.19678811916271766,0.18427192308690277
175,0.25438784570098616,0.07344497107537196,0.27287325552343067,0.2606631687903771,0.2165493468383426,0.04169301269412695,0.3117204913563387,0.3002074150759283
176,0.024768354343466803,0.04898881398911181,0.011320269836170516,0.027358389549202278,0.20194935102616596,0.12057383272238797,0.3539311186105797,0.3420268542879027
177,0.05075015805622585,0.016818341181975005,0.05973141307063545,0.012313952243280857,0.107376757476913,0.04529810726998407,0.2944715242035181,0.28457349947165
178,0.15952140480257593,0.03217625572348426,0.18366955776849753,0.1645786486775887,0.17534462611597734,0.1975628037042919,0.39289802039447597,0.3826088076203412
179,0.006530794013374974,0.008343652799549406,0.01757129599885815,0.00392618767177072,0.18427265947694715,0.03974339749746286,0.35631524107294543,0.34702914809421503
180,0.04138567036256913,0.055501607583988255,0.06020202020201898,0.07966591712174742,0.013415526836616787,0.06780446214220132,0.06782306236375663,0.05920701394687017
181,0.0247085960471205,0.030250669888712,0.032620016418603404,0.021629724809936857,0.04325444804213896,0.056223974528299414,0.013603621708486224,0.005625623174616956
182,0.04567575089004006,0.06624829315994979,0.055616589927545035,0.06110575721883149,0.020911334005339177,0.38682588167993215,0.002543176885864862,0.010912363462000696
183,0.021253905513069826,0.026354086730603188,0.009151586536745415,0.06224792090516462,0.14313631009744077,0.26347220355593604,0.09779209351469137,0.10393429678914701
184,0.07878304088201216,0.3102357385676748,0.10647642502766219,0.15858228932433882,0.1906023493721118,0.47537925998596064,0.22883317941776682,0.2236940959387156
185,0.021784459425124303,0.03587335828834076,0.023975265017666114,0.030838419530999084,0.07759603860343223,0.3560945399945269,0.03984509712261741,0.033380658290566356
186,0.0767905965123522,0.0715603173535928,0.050492379626653316,0.06710211657208132,0.15143511106094776,0.30737412024937216,0.1996775647884001,0.19504892121576256
