,HepG2,HEK293,B16,PC3,N2a,ARPE19
RF,0.6767230574375808,0.7760899535213863,0.8705968718364206,0.7064072878928019,0.8882136054635682,0.8238704518996713
MLR,0.360583674119787,0.42535901163272477,0.6496591762446774,0.5489578559395245,0.5164407088069881,0.5639664178061172
lasso,0.31003399753995664,0.20092064765066625,0.13292852321052526,0.11728432292059654,0.5207954241910653,0.4044420124760071
PLS,0.36117745423344905,0.5369108975855309,0.6942342658566273,0.5958338448756707,0.4867956874198606,0.37480804702195103
kNN,0.4430751038799342,0.5062584210199094,0.5883753447677372,0.5270682767561911,0.6993809556872186,0.6344032730590701
LGBM,0.6893949881678246,0.8049650552210207,0.9067841544627026,0.6938365704449908,0.8594102149837558,0.8360718149500159
XGB,0.755374908843655,0.7837061500849914,0.8936868850073798,0.6866428054723615,0.8727093336117416,0.8527115620865908
DT,0.5572076171981857,0.5316046897219708,0.7899090081796523,0.6323080958814082,0.7792493064682816,0.7779834779882311
