,XGB,LGBM,RF,DT,kNN,MLR,PLS,lasso
0,0.021990418434143066,0.18801419584555862,0.020511111111111098,0.24336601307189537,0.45731455302164015,0.08903136507832365,0.08891224702967801,0.1331441888871315
1,0.00962880253791809,0.191572566405728,0.00830915032679738,0.0880065359477124,0.28758781238419956,0.13905151522690723,0.13916320307100408,0.1808047703002787
2,0.004175931215286255,0.031089180435341195,0.025947712418300656,0.0,0.1630300629016042,0.010487937345754348,0.010133752820406183,0.04457795986122268
3,0.045969158411026,0.012568537475948676,0.03886797385620918,0.3705882352941178,0.0015992420218605974,0.15338566707984247,0.1535652121856378,0.1919638446226378
4,0.027421921491622925,0.31605803530364684,0.07869869281045754,0.0,0.0799887515295544,0.011533464327532373,0.011931269376322162,0.06549227441520633
5,0.03571322560310364,0.14983630784595547,0.04637385620915035,0.0,0.040647878987598085,0.07925359396963946,0.07952492623911878,0.12779421505235933
6,0.0029267966747283936,0.1204411388549779,0.031175163398692807,0.09985994397759104,0.1575244126315335,0.18536937636802656,0.18560059747087496,0.2230801518560912
7,0.1638087451925465,0.03405903538136472,0.18905686274509725,0.12112044817927167,0.021086664549086278,0.04252924321327714,0.04294891375312172,8.616297313301935e-06
8,0.012895903867833791,0.20705770702736026,0.028883660130719524,0.0,0.11270361031877296,0.29777208095189295,0.2981433370581258,0.2604870991109651
9,0.011767195790421736,0.18321367330791816,0.08908169934640522,0.0,0.1848836284933586,0.08900798490908701,0.08931367241037816,0.040588825734545364
10,0.011714786291122437,0.13596353915988527,0.018575163398692817,0.0,0.36427922765455784,0.0031759160111020875,0.0029063404729624265,0.041612039770382914
11,0.10241327568596481,0.010896697326202505,0.0854444444444444,0.0,0.24663762052373955,0.09869494852866378,0.09896334006473417,0.05682714718193399
12,0.02952978014945984,0.011405626242680423,0.00214705882352941,0.03800653594771258,0.043929332016939056,0.04644072661398103,0.04661710977555086,0.008871573694694601
13,0.03487590899654469,0.24425821511174145,0.0418830065359474,0.1584640522875816,0.08390501096691606,0.30705022721859426,0.30729256976879243,0.2754760310703056
14,0.1630025514901854,0.024196428566937083,0.16888562091503256,0.03700980392156861,0.06693628033731794,0.006720531402146374,0.006990170970314402,0.04012295666107832
15,0.21317331879746682,0.11090866688792578,0.22967908496731954,0.0,0.21618214747545497,0.0026327964592010034,0.0024347695983196332,0.04390253556617191
16,0.10354593396186829,0.003219455453832537,0.09363594771241822,0.0015359477124184395,0.24083330854934054,0.015181467608755352,0.01522816998964499,0.02766830727256303
17,0.2557145505792955,0.05115231770801388,0.2899849673202611,0.2161111111111112,0.24884524188534973,0.03911793392665615,0.03901541457136319,0.08533969640151579
18,0.0035199374311110088,0.10881965229981061,0.02257450980392151,0.11212418300653598,0.22130151588744443,0.00040004243207570483,0.0004334747370914882,0.03813307407196276
19,0.026062042339175417,0.0762710040551066,0.07502483660130754,0.03700980392156861,0.09793957558516547,0.19140881546208705,0.19135701036932595,0.1450806959077921
20,0.11709161608826879,0.06370700837588661,0.10443660130718935,0.11515406162464983,0.0,0.3707116790956825,0.37058781300913035,0.33353211103861496
21,0.04975810647010803,0.018051700286427164,0.068397385620915,0.04142857142857151,0.004317838264797591,0.1551640302688708,0.15508205397138716,0.19591224977810198
22,0.12068787217140198,0.20628523424185707,0.12610980392156865,0.1835854341736695,0.33611016629139795,0.10328137362277913,0.10327387507092899,0.1461089332913884
23,0.11389032006263733,0.05126636833937444,0.1503424836601306,0.006078431372549042,0.07704625636095189,0.10696455679654211,0.10693262388492077,0.15329762598106272
24,0.008617043495178223,0.0013671944147436584,0.0007058823529411739,0.021372549019607945,0.07745939091189787,0.043978691244255706,0.04357909609327765,0.08354779824064028
25,0.018688738346099854,0.02476098584403943,5.88235294117645e-05,0.0,0.08229802338289947,0.12181941780812652,0.12151563447642612,0.16180728688211649
26,0.1590806868029575,0.0021709824278499886,0.16903267973856204,0.0,0.0,0.17268932602899126,0.17284999487692496,0.13300738522207303
27,0.01109662652015686,0.0026707419790696677,0.0017202614379084953,0.008823529411764675,0.0,0.1369360816648582,0.13683692901757508,0.16472161503186256
28,0.006591171026229858,0.0019264898326513534,0.016318954248366012,0.009299719887955178,0.22098039215686271,0.0003098781359704781,0.00033199659927077296,0.033967475011372705
