,RF,LGBM,DT,XGB,kNN,PLS,MLR,lasso
52,0.00012404940876522047,0.004382518916077282,0.018297507582750908,0.018015414476394653,0.0,0.028627393201418785,0.04265477450924879,0.09768620146117665
53,0.0006435172974636247,0.007681613208033408,0.018297507582750908,0.0366748571395874,0.03402347355927737,0.05627363809415013,0.022214499033430785,0.09749373217911358
54,0.0010175447272407576,0.031189448477821482,0.1329854373504644,0.05588740110397339,0.043782144270077816,0.04748310218777959,0.0018460010909272986,0.12088083208575742
55,0.07263111015868837,0.0030806414266521718,0.0,0.0028565824031829834,0.19378352908582053,0.1002741604744598,0.007750408678198211,0.022676426531041308
56,0.0007096191041364455,0.00235700803595178,0.0,0.0025906264781951904,0.22208906168143772,0.056520510358930076,0.010058083696413046,0.07287659626378432
57,9.121280056266211e-05,0.007173356194661282,0.0,0.0038011670112609863,0.0,0.04481410025375676,0.05633597827893647,0.07288969973034601
58,0.0036647529247753443,0.002629638158832166,0.0,0.00182381272315979,0.0,0.0332782364992151,0.01949548763967425,0.07275237289264773
59,0.0,0.002008381239743929,0.018297507582750908,0.002825617790222168,0.0,0.05171755780671849,0.0428830735782788,0.07353767889660814
60,0.00025962679678227617,0.0015716689793484108,0.0,1.4126300811767578e-05,0.0,0.004960427646807819,0.3946774792766703,0.09798913102284075
61,0.02184258373994463,0.009586693650157508,0.0,0.004908651113510132,0.0,0.027001119400830158,0.17042815051429672,0.09707575188723189
62,0.0,0.010075833708154612,0.0,0.022194355726242065,0.0,0.054892862475482695,0.04564967735333991,0.09706855958348959
63,0.13565097209924457,0.007082132127847527,0.0,0.016190052032470703,0.16117368343439817,0.03020793628689991,0.04491554531761532,0.11701869090589666
64,0.050482284935601564,0.004581204560297396,0.0,0.0035879015922546387,0.0,0.08114062874532983,0.020068423123048844,0.11673962224465365
65,0.44701331063217853,0.004264405087694239,0.0,0.012021243572235107,0.0,0.09773842396704491,0.00036048727222830104,0.11666079942637635
66,0.0010498813134643282,0.0018202538116638834,0.0,0.044656574726104736,0.0,0.018005219541813652,0.07327306039012928,0.12021055582281953
67,3.648512022506485e-05,0.006403824491744121,0.0,0.00722542405128479,0.18801010099147833,0.03563188213861532,0.06924921156550375,0.1211803961399655
68,0.0029489647896610836,0.012052827828882366,0.0,0.06274059414863586,0.0,0.07566709481837147,0.0718853864966245,0.12142366000886932
69,0.00016654578223218607,0.0005937660696341414,0.012132401424238446,0.002106219530105591,0.0,0.08165112517513777,0.11340533744017371,0.024974856419470504
70,0.0012386023247489687,0.0029737772735926047,0.0,0.007733702659606934,0.06187410386050199,0.1208331763550714,0.1583081217689202,0.024691035941337022
71,0.00013220361334564154,0.0029737772735926047,0.012132401424238446,0.001188516616821289,0.011210586619123997,0.1370130260033887,0.17801845072633343,0.024803890603610837
72,0.011670799501390956,0.017001225794363556,0.0,0.09160414338111877,0.40914929502698405,0.1491821895886915,0.06616340677307819,0.02507322674534966
73,0.0014211660795136998,0.0028131061233290598,0.0,0.013095051050186157,0.0,0.15332878152436324,0.2211650677289386,0.024617487939244245
74,0.0,0.0028131061233290598,0.13973361466438086,0.004478037357330322,0.0,0.1737737128408064,0.23242635459251482,0.02248103626563526
75,0.014912942013149709,0.0029737772735926047,0.0,0.014696598052978516,0.5481374816043751,0.14554458359621997,0.24126808751625506,0.07314142433015042
76,0.014355565079783724,0.0029737772735926047,0.02378675985757616,0.010577261447906494,0.09545285087243152,0.1893917892778797,0.19566322057825958,0.09722206911830358
77,0.014308390321709592,0.017001225794363556,0.02378675985757616,0.08505052328109741,0.4628699833290708,0.24573163083872598,0.18026079607834505,0.09774104017910076
78,0.08723762268985139,0.21425877278199168,0.16307530001318737,0.0680201106519196,0.18518878959570156,0.03602729885332043,0.7559389062053976,0.15056572733807055
79,0.019995631676117672,0.045145103701126676,0.07681656336542264,0.10718087636825513,0.0,0.05343736591745846,0.2624850239806677,0.196095771066219
80,0.005058106949756034,0.10127119150701558,0.2756824475801136,0.12826536565755742,0.0,0.04461224389425933,0.09726850287433492,0.13612889201996495
81,0.0309386825480555,0.061155414862675894,0.17545826190162195,0.041514667313284015,0.09430225760962224,0.2539891245594824,0.10570467574832529,0.39784247541288975
82,0.00736535122422964,0.0028131061233290598,0.0,0.004956156015396118,0.0,0.18652008492993727,0.12434526533889427,0.07301359659283443
83,0.05841629773365234,0.002835961139958301,0.0,0.002449721097946167,0.3583136550229076,0.2100185466979379,0.169461750549721,0.07304220084108717
84,0.010893233140546221,0.002835961139958301,0.0,0.00353965163230896,0.0,0.2263973690998549,0.1995083705216898,0.073203663380663
85,0.009920683326739647,0.0028131061233290598,0.02378675985757616,0.03685161471366882,0.0,0.21353047963118565,0.04593296218782622,0.09672879428433337
86,0.1959306900460302,0.0028131061233290598,0.0,0.0010506510734558105,0.0,0.21842428155525656,0.19115908138758067,0.09701339157487945
87,0.08690104188966818,0.0028131061233290598,0.0,0.014054834842681885,0.29940409646064753,0.23086213734189398,0.21260226785684438,0.0974789186892285
88,0.11213564254001718,0.002990834805468855,0.0,0.006087839603424072,0.44072266912831337,0.24701988945154707,0.2529684066434996,0.09753584709322854
89,0.27858751911743806,0.0027399012914710585,0.3598839509428987,0.17915266084117654,0.10195444369072126,0.37703169464674596,0.21936832134049272,0.4380672678524732
90,0.01855540830347102,0.3848086201953748,0.10635632335487288,0.2438547389576151,0.4502735686520718,0.5941275477629065,0.11438117146403526,0.6795613267886882
91,0.004888315603616283,0.0028131061233290598,0.0,0.0012148618698120117,0.8929183700382437,0.06560696128997856,0.13579164524544898,0.024568322104827803
92,0.008404113786267957,0.000253520498152236,0.0,0.03386226296424866,0.032212740245001314,0.09465134733341878,0.32667216071965216,0.02527663066548791
93,0.04475097178525902,0.0028131061233290598,0.0,0.004457920789718628,0.15956155107773784,0.11409433843568659,0.4666169121057428,0.022719452083137123
94,0.0021782715723768094,0.0028131061233290598,0.02378675985757616,0.011570155620574951,0.0622249206094368,0.18334446858519132,0.46838772912061805,0.09575704161176259
95,0.1195303215839943,0.0028131061233290598,0.0,0.016823947429656982,0.1978108927864961,0.24625856125182838,0.13786531462528448,0.09743246548453877
96,0.005669837135698276,0.019710751294195944,0.0,0.039167314767837524,0.24239830062860754,0.2585811723377992,0.14581529488345235,0.09779809786355365
97,0.00965543540375402,0.15683377677394394,0.5425293419490967,0.16703111316100372,0.0,0.16172595333182577,0.16623950299721907,0.2347445279264717
98,0.005390885313640162,0.39873849602967687,0.6037847817486482,0.39005044595509486,0.2173128136070565,0.11505222910402124,0.1744208269736461,0.03034993409776557
99,0.042842652424282396,0.5630178874415382,0.0887511538968746,0.34511185364831376,0.007070643141142835,0.5871470326050009,0.2830251795653744,0.6882326077126154
100,0.10674498251100534,0.11934805564978113,0.16820519583278382,0.09347149855100456,0.4779789332637485,0.6302438742211576,0.2035560888775097,0.7424465238518118
101,0.0465400814321508,0.006347691315951097,0.0,0.0033419132232666016,0.28247395489911653,0.10469506556341798,0.21184459748885504,0.02469944962483339
102,0.29610805734004,0.14222784268296693,0.14427007780561796,0.14260523067007413,0.522896979828495,0.21730357900400046,0.21283352568660513,0.11995389361774854
103,0.10347743151594635,0.030532030582928367,0.0,0.03039497137069702,0.47088055024000286,0.04500521004983499,0.22223998008601228,0.024390853797329193
104,0.3006853346771916,0.002171275702326978,0.0,0.0011628568172454834,0.057233284979559595,0.036343774604206416,0.19476504825404223,0.07289785809068325
105,0.09304385972486506,0.0023461715018719877,0.0,0.0005699992179870605,0.31757070299008905,0.02551032023722731,0.2726887488987626,0.07230903076229855
106,0.06181493923951642,0.0026641911382453047,0.0,0.0007756650447845459,0.15581875662549083,0.014669031035548952,0.21000352671782882,0.07265979038872097
107,0.0017620170117367809,0.002206317260166165,0.005868389819332728,0.016980648040771484,0.0,0.019516786418541765,0.2304437521635622,0.07286278671056812
108,0.0026574245021759218,0.17457436879845525,0.17723855993670057,0.1655613841764314,0.0,0.13014057046440722,0.07554461141309404,0.08023521729506167
109,0.007192343619499763,0.002171275702326978,0.005868389819332728,0.017131954431533813,0.0,0.05177193503029208,0.3940952878748233,0.09717591245086821
110,0.009484496571277862,0.0071029831663870805,0.0,0.03570076823234558,0.09473125753989928,0.04343856734197696,0.12391718980206012,0.11552045413917206
111,0.0007732208009143265,0.24531683904438017,0.21324014242384287,0.2441754695349848,0.0,0.1852778125445121,0.10625119482559212,0.13032497630672438
112,0.02093283103495918,0.0010487556195117364,0.0,0.013324052095413208,0.0,0.08232626466525297,0.07575552198084383,0.12020961010243753
113,0.016995888751781884,0.0020422351226510337,0.0,0.00023633241653442383,0.0,0.1048851844152115,0.06632721535894413,0.02376183961419634
114,0.022776292364499545,0.0023461715018719877,0.006254592038582545,0.0003128647804260254,0.1902675923809037,0.08094652203544125,0.05907023178242914,0.024067354417530037
115,0.10533710822453729,0.0020422351226510337,0.0,0.0008134841918945312,0.0,0.07615302937794108,0.05011279059937915,0.02428352565583329
116,0.11314680681934808,0.0026641911382453047,0.0,0.0035549402236938477,0.0,0.06447325843022739,0.009635068269535167,0.024250240209019697
117,0.20635961563602334,0.0027971747696919945,0.0,0.013719409704208374,0.0,0.0606519858471094,0.028696906429705085,0.0697326098227536
118,0.3798378064498908,0.0026641911382453047,0.0,0.0013663172721862793,0.0,6.491657187335242e-05,0.01629158197802019,0.0727549759088526
119,0.009870922897709794,0.004198540239334607,0.010945536067519454,0.004209369421005249,0.0,0.028562043044748145,0.014628823022019583,0.0731027585599124
120,0.010296969097542758,0.0020422351226510337,0.0,0.0020926594734191895,0.20071211921403143,0.048142310972604574,0.018756243240037582,0.09680587209144392
121,0.014021869093146953,0.0023461715018719877,0.0,0.004333585500717163,0.043782144270077816,0.0021469966911852323,0.0689206865792643,0.1163429950249615
122,0.04924102341494864,0.0024685092400419284,0.0,0.004896283149719238,0.04158397279661088,0.0061727910582299456,0.07866654894358512,0.11916088720888351
123,0.012273863686315887,0.0018813774294640711,0.0,0.0019904673099517822,0.0,0.09298759146593646,0.01671413985261668,0.024255033826464684
124,0.04545003155554721,0.0012601205103758323,0.0,0.0009469687938690186,0.027731304409246295,0.05544152971842667,0.024690190567690083,0.07335296416386472
125,0.017907068128583364,0.0018813774294640711,0.0,0.009936630725860596,0.0,0.05076661221459791,0.07537014078844716,0.06901227760510276
126,0.002622725174732956,0.0015781401467491493,0.0,0.003694385290145874,0.0,0.00040835461140112383,0.09375016013468516,0.07339099063476566
127,0.16110408699283482,0.0012601205103758323,0.0,2.73287296295166e-05,0.5038974304580656,0.004766022439126369,0.054406382883385375,0.09765277152708896
128,0.003662704954063919,0.0012601205103758323,0.0,0.0008564889430999756,0.0,0.016480858321732933,0.0444132721563228,0.0976160978754714
129,0.007945228361686228,0.0015781401467491493,0.0,0.003127962350845337,0.0996324472297796,0.04496253739963843,0.0028045137826359983,0.0979610032788725
130,0.007216273242779903,0.0011639632299587667,0.0,0.0015318989753723145,0.0,0.0026747092277230877,0.0032316932812017085,0.1170566039197346
131,0.05188794326909188,0.0008600268507378136,0.019253593564552293,0.0004095733165740967,0.0,0.04668629570608217,0.029921195373745466,0.11701438972162684
132,0.007668820607499231,0.0014819828663320833,0.019253593564552293,0.00032898783683776855,0.0,0.05871211543732768,0.0296790243977765,0.11719407012325934
133,0.014655743109587241,0.0008600268507378136,0.0,0.0007915794849395752,0.0,0.07485986290341662,0.0899539147292214,0.11712501568734139
134,0.0,0.0011643828486775473,0.0,0.005119651556015015,0.08262683379657151,0.020180195295294495,0.055433983617809685,0.12131669860704782
135,0.002720762451096753,0.0006917191643810406,0.0,0.002824932336807251,0.03541442848499447,0.03636625841234199,0.06566602086298677,0.12141236291925056
136,0.0004389203921051478,0.016100282053970648,0.0,0.017389506101608276,0.15606033860471863,0.08030322319900299,0.1108128821878538,0.12119820388316443
137,0.043669666798540605,0.0007699767921753878,0.0,0.00152665376663208,0.0,0.10359724638770748,0.09360476201327624,0.12119424616846075
138,0.008713105913603742,0.002206317260166165,0.03461690623763682,0.00906708836555481,0.04640333555962396,0.05960609983356069,0.06329901306088163,0.07285305777648918
139,0.0010833992702975958,0.0020422351226510337,0.03461690623763682,0.0006600320339202881,0.0,0.027580747295035138,0.01187904245769745,0.09696659418778782
140,0.0005686513692909579,0.0023461715018719877,0.03461690623763682,0.002442300319671631,0.0,0.0157850294794908,0.009291799024765207,0.09700622486803426
141,0.004474020836080705,0.07101875462867666,0.07319003033100363,0.06644177126346823,0.0,0.07246042482137006,0.025601922910081835,0.024062205770403952
142,0.0003568288715987518,0.1331359971287678,0.13517077673743905,0.11771829832862557,0.0,0.136420305665213,0.03543708506331047,0.018464118947669597
143,0.00024045012967602991,0.15903513095207744,0.16457866279836486,0.16303147523160766,0.0,0.15411708200454383,0.0457917652137406,0.04789854187262965
144,0.00048090025935205983,0.0020422351226510337,0.0,0.00026983022689819336,0.0,0.08161312814393204,0.03142741764440684,0.11620924291819
145,0.00036067519451404487,0.014116292279679374,0.00881357422304277,0.022493213415145874,0.0,0.015311098213406704,0.08173672101931871,0.12039607794562344
146,0.0,0.014162974759237798,0.00881357422304277,0.010049223899841309,0.1635997252236213,0.02763276801364327,0.019795011288956974,0.12072668805038342
147,0.004289694052485825,0.019447401355574608,0.0,0.017656445503234863,0.0,0.07129285613327288,0.026960580151280982,0.12055427225374274
148,0.0,0.0017249145827837504,0.0,0.0010432600975036621,0.0,0.022072023349497108,0.037494446869965996,0.07345431361908154
149,0.0,0.0017249145827837504,0.0,0.001692354679107666,0.0,0.010440211516270212,0.057060489311828874,0.07336793253784606
150,0.00039424809881753053,0.003530876863326664,0.0,0.0053848326206207275,0.0,0.01708874306809398,0.12708889834759673,0.07315537841360492
151,0.07701437425820917,0.003530876863326664,0.0,0.0029387176036834717,0.0,0.04919047528104079,0.07594394265262899,0.09731342692327766
152,0.004456118950283531,0.002493937486977074,0.0,6.577372550964355e-05,0.027013051964475458,0.06575186278286134,0.06575384977264222,0.0975340787603703
153,0.01947052578449289,0.0015884184891280081,0.0,0.001382976770401001,0.0,0.04758780976893807,0.03141969907322446,0.11699539530974169
154,0.02121667161193898,0.013698905469189337,0.0,0.022329092025756836,0.0,0.09128044249931197,0.009678016399236988,0.116767002470975
155,0.0015078959514703946,0.03194966587000411,0.00881357422304277,0.03253665566444397,0.0,0.021848214328938798,0.009235524880672984,0.119130573774688
156,0.021952495033795313,0.029507734262690745,0.08385533430040881,0.041463255882263184,0.0,0.04135328933255272,0.001771685785919721,0.12115202619981195
157,0.02043980936367689,0.018708085025833182,0.0,0.0024580657482147217,0.0,0.05724539875806675,0.011297446277036596,0.12091271907284337
158,9.148753791375454e-05,0.01516662350949884,0.0,0.00043901801109313965,0.0,0.08048630152972013,0.04249339928673822,0.12082432421491279
159,0.0043889566574354935,0.0012601205103758323,0.0,0.0008224248886108398,0.0,0.07503085165359927,0.03768832459891193,0.025232794566313527
160,0.035334301586254974,0.0009561841311548791,0.0,0.00307348370552063,0.0,0.021120416457597865,0.057982119693642226,0.07332931881542226
161,0.014823206514572067,0.0015781401467491493,0.0,0.0020206570625305176,0.0,0.03754383362673801,0.024589548849279098,0.09778425477156052
162,0.018821997670227266,0.0015781401467491493,0.017341421600949494,0.014521300792694092,0.0,0.07715714786928111,0.2885820445976446,0.09775969263596
163,0.022246939033426907,0.0008196880374991369,0.0,0.0008203089237213135,0.0,0.02389725303537163,0.076827347046443,0.1173294838420809
164,0.060648266459645564,0.00112362441672009,0.0,0.0013491511344909668,0.11887012409222186,0.04734537581086632,0.055082026795657,0.11728023733033827
165,0.0,0.0014416440530934068,0.0,0.011072695255279541,0.0,0.07505963818341416,0.03034987087993079,0.11714933591571443
166,0.0012663139039078644,0.007624503770740374,0.0,0.0020266473293304443,0.3102541571435917,0.07998432621065314,0.00853414916939019,0.12095574031455637
167,0.015887632423403217,0.01725797748889615,0.028974586010060106,0.038029253482818604,0.0,0.16725204907254637,0.0012825564716515323,0.024946431893588347
168,0.0026115888924473922,0.003146129795238678,0.4525583542133721,0.04345036101234345,0.0,0.02537370046357143,0.011931794602238118,0.138701508664018
169,0.20656181865136933,0.048339587373915645,0.023693349158204775,0.09491783380508423,0.0,0.23471644928190533,0.017605750340999978,0.024794079405231803
170,0.022135939256356648,0.16666980116540878,0.289034682843202,0.15662252090622752,0.0,0.07277379377605475,0.027524867545817937,0.2531969121025821
171,0.0009670150336278518,0.01433801059754095,0.023693349158204775,0.010180175304412842,0.0,0.2709329053773645,0.058580203948478286,0.07310462852504629
172,0.00040463317068882153,0.03293361738243378,0.20226163787419227,0.04077416764908526,0.0,0.12772467797255832,0.03666068054538911,0.3377059980692999
173,0.0018136236757659676,0.05253187503672846,0.023693349158204775,0.09031319618225098,0.0,0.314860301441365,0.054430203618769275,0.07268612175512043
174,0.0006401874807683855,0.1606348992945703,0.08430040880917833,0.10467146854043463,0.0,0.3580990085303854,0.09490479845791396,0.6241043311675719
175,0.00994712090955332,0.01433801059754095,0.02808914677568246,0.004240632057189941,0.0,0.30312949085349994,0.08456771486105243,0.09733123786427984
176,0.012068835443316193,0.015471253371860658,0.010945536067519423,0.016526031825059184,0.06936568640379798,0.28064903801324526,0.006285313079219164,0.05837343985569132
177,0.002116142467800782,0.05253187503672846,0.02808914677568246,0.05973169207572937,0.0,0.3467045385479601,0.02507535102946849,0.09678503526846048
178,0.024475858828959526,0.007055235130733389,0.3735460899380193,0.11860455963065464,0.0,0.2717966727809094,0.045518372152211044,0.059614813996261104
179,0.01981845316591625,0.033777211189160695,0.23638401687986288,0.22325178980827332,0.0,0.372038847112451,0.011040856812536932,0.11598361954010639
180,0.045999322968670514,0.06545756160793192,0.003481471713042361,0.012107003918898962,0.11824471968086905,0.19489798400797825,0.017252043737558096,0.4482380423148677
181,0.002726449514264363,0.219483471385837,0.028974586010060106,0.20846796035766602,0.132797046024001,0.16407857098552026,0.09793567266256133,0.02474920311976407
182,0.09329458280740743,0.07803459446229744,0.025286825794540446,0.019197369221567007,0.011169123105182453,0.16410824047715178,0.1253994092507924,0.3548334291423843
183,0.04890903799539073,0.05838419002276285,0.23325201107741,0.020034984109836507,0.5396361993347928,0.34364809349613523,0.3664037938375087,0.5624103340103228
184,0.17964098057970873,0.20394043762426795,0.2353007667526987,0.2613362179265619,0.0,0.035880828199982895,0.22466511617594037,0.19116266471281287
185,0.09854822713295626,0.04254390743310024,0.24492285375181322,0.028839334784625525,0.14216009494922865,0.14310421051289846,0.1815976511316652,0.035912165112522376
186,0.06519442220380169,0.3103023346044673,0.07152841883159697,0.01009247251681289,0.15073190030331007,0.09311500719785859,0.24440693757310733,0.08989062126146649
187,0.3931757578564416,0.10009742545396805,0.04889225900039573,0.10432902802645039,0.3425734581114423,0.09507796942083435,0.2649617949365382,0.3297510335123906
188,0.03147042256174537,0.09424929052096326,0.10507055255176062,0.04037262192977287,0.6851526740462234,0.008137231605403139,0.4814768397100285,0.2308997596216784
189,0.10539579421596773,0.4422978396485805,0.015231438744560177,0.0420038119384894,0.44595748690281983,0.24828330937567072,0.2772138415042119,0.07348980814575067
190,0.022420735265181624,0.7075856866714438,0.32907820123961495,0.46137025346703164,0.004496298468844806,0.4273062953084118,0.2577602009196377,0.6463974127651265
191,0.14503711780109652,0.27835186992099104,0.0011868653567189801,0.32876646518707275,0.2144522210447372,0.2870923663929932,0.30301984241041663,0.11722245656826034
192,0.133265010078936,0.0002329627371500942,0.08273770275616517,0.02157645232284766,0.03757101131416788,0.1816962259086985,0.031545977471349185,0.0009168125167054175
193,0.05973576646440312,0.3993573125298971,0.30551892390874325,0.16541267529603565,0.42316767124239096,0.1231253318161053,0.5420070805048466,0.3163590446892043
194,0.413294400695792,0.06486934052525001,0.017591982065145673,0.2296716508679224,0.1601020855520192,0.10997584114081943,0.47180211647323883,0.331242514324501
195,0.014630602679552518,0.024347626793351562,0.08086069717350208,0.27693578188217804,0.21830474348454496,0.40132785453621017,0.22399305633147076,0.6385567273551004
196,0.07653680970278115,0.043434214648822134,0.006703591366653439,0.029945138213534728,0.2037402586309386,0.2974031935032173,0.34582726759157456,0.5508347067452558
197,0.2057095616233739,0.13513810483616973,0.07259659765264426,0.0932934626447609,0.29635860119012786,0.05760170862968189,0.2396318563737816,0.33487233766789803
198,0.27818545577570697,0.2870710716795511,0.4951206646445998,0.36063979160702364,0.07776277874852044,0.4638210640234072,0.10971134291685028,0.6352364891961276
199,0.4944139679609154,0.053160217927608444,0.06018726097850463,0.13895903546404864,0.2555058953624364,0.05875872531264925,0.02446023866675695,0.2533615112910541
200,0.07521030058359401,0.37630346847816265,0.4658446525121984,0.19335771815908576,0.1841867493080772,0.4069278578682721,0.2303219735484792,0.6061110461705211
201,0.06307372498320152,0.2431898409891473,0.3747197679018859,0.097743888541449,0.0,0.3041281667175023,0.26518623537922503,0.5150168323431505
