,LGBM,RF,XGB,DT,kNN,PLS,MLR,lasso
0,0.016742516528056712,0.004421359430985613,0.005436748266220093,0.0,0.0100457366258711,0.08509768869753517,0.08801569071201074,0.00014797990605434908
1,0.0002783004890823857,0.006405273773234625,0.012054890394210815,0.00469849418991083,0.0,0.07544294080518696,0.07951090932095797,0.0020022323173711915
2,0.00017236787660572593,0.0059926848647368445,0.008628278970718384,0.0,0.0,0.05952131116877791,0.07508592098569783,0.0016700526314450959
3,0.0073095930810116025,0.0072917268303117795,0.0016614794731140137,0.018049093534413613,0.0,0.052105682931960474,0.06594319232417561,0.0019834351555998025
4,0.03989362604636869,0.04361743179543596,0.02528628706932068,0.01938606342585164,0.12745719318389467,0.04362866288830448,0.05647952587727495,0.0019653426505410465
5,0.001538392160494551,0.0067891063693245575,0.0010794103145599365,0.00469849418991083,0.0,0.037228182359432156,0.02589880125972011,0.0021720854056751643
6,0.016054629403690596,0.01922298493171267,0.003622293472290039,0.03192684100754051,0.0,0.015117001835343459,0.008300410124671077,0.04344005113534811
7,0.00013590013515620095,0.000716241510241189,0.011256635189056396,0.0,0.0,0.02398018338127636,0.005688390138571717,0.04430953101889801
8,0.0007939497837479059,0.0013151772822076041,0.0068676769733428955,0.0,0.0,0.02324303399618271,0.0019068346706955994,0.07528464046687806
9,0.0008095632240220959,0.01030143323172362,0.033362092562324586,0.13460612866998234,0.01459971121450343,0.008625797660205575,0.03194158713822777,0.05256363751186262
10,0.006162150936264016,0.005690250815551544,0.019322574138641357,0.04139258783892186,0.0,0.018985669021071523,0.05678170699448641,0.06676569176338217
11,0.036021887144704286,0.02690943365955396,0.005653321743011475,0.0,0.09369484999197819,0.05947223898398575,0.06372292512491176,0.02687628569094465
12,0.0029473269403814326,0.008840847104123145,0.003988593816757202,0.0,0.0,0.022163918630512605,0.08956805594504656,0.08692303952043288
13,0.008418744003809086,0.01453045617412696,0.19591132303636793,0.0,0.039474916306259246,0.027351639126428733,0.2738904139873626,0.09123873896456437
14,0.08036720964840961,0.07704262260013897,0.07171164593363044,0.05602438633081981,0.0,0.03327465017053036,0.14928336837075823,0.09015100703421587
15,0.08364033059731082,0.07848620247072037,0.017429709434509277,0.0,0.0,0.054925118915590924,0.041140667106727265,0.09663779875227652
16,0.041871914632562984,0.018744237659767893,0.00512087345123291,0.0,0.0,0.07328460450038152,0.03207609974905408,0.10105272390237242
17,0.0018529730230392983,0.007040857799882344,0.06741810818459049,0.01938606342585164,0.0,0.07467629213955282,0.07142366970818359,0.09564443873733554
18,0.33361394657756527,0.3305458848066742,0.003493070602416992,0.00469849418991083,0.0,0.003201962554975901,0.019677162580993106,0.04853069137127411
19,0.0002152758436022549,0.005198513289480716,0.022340714931488037,0.030081822557356013,0.035149632177524585,0.021980746372389524,0.028551762693199458,0.05013227825883478
20,0.0014406599977176999,0.005219931547141557,0.05678626894950867,0.030081822557356013,0.0,0.01367191759914236,0.03349611845711959,0.07162495334330667
21,0.003191993106808231,0.015025028076367719,0.11179741740838756,0.01205564850679562,0.0,0.06193376371594604,0.08765893515731321,0.0728830538633908
22,0.0106851665125935,0.04282973242775906,0.014893323183059692,0.0,0.0,0.08548296601171397,0.047638124936857124,0.0922753712599147
23,0.0005336992175597784,0.00601810257233007,0.00722813606262207,0.0,0.0,0.03139312300059521,0.05770707853281826,0.09354912143980572
24,0.00042079032410074075,0.0015786940478100435,0.03725966811180115,0.0,0.2858076079058858,0.04033113697282871,0.020541315358831393,0.09387922304845814
25,0.02071687868503414,0.014755200812877688,0.008862793445587158,0.06305150008021818,0.0,0.08895081210602543,0.062167370128459604,0.09887236020325717
26,0.00020030790665323634,0.0002128456067169367,0.0057975053787231445,0.0,0.0,0.08850357233656267,0.0780287590746414,0.09561190099799198
