,LGBM,XGB,DT,RF,kNN,PLS,lasso,MLR
26,0.01814333334500566,0.04808158054947853,0.0,0.02221979785015242,0.0,0.071636480373718,0.03325068934226555,0.07363972031798256
27,0.012533655719881765,0.03436818718910217,0.16621209690357772,0.015895716348467828,0.0,0.0592805212987854,0.05713737049424342,0.07545577225661136
28,0.00021456908059136568,0.003894395660609007,0.0,0.02530421412909782,0.0,0.06317494727684683,0.05713737049424342,0.07068563084332816
29,0.0003144223147707311,0.0018926998600363731,0.0,0.07037284079362527,0.003838308351322001,0.05340572013242986,0.0762467154158257,0.05976104994927173
30,0.01204477510479873,0.02164577879011631,0.0,0.16235573521884286,0.06821980587809008,0.09735224699523197,0.013148531968796479,0.10004252228386228
31,0.002345943249134662,0.008433256298303604,0.0,0.3128996126607228,0.0,0.06215202759945101,0.0162113268471831,0.07275951142869837
32,0.002441421829375816,0.23490594659994557,0.1542595860741216,0.1014854652273231,0.4552108609190978,0.470025639200647,0.014522672961690158,0.4652097043160082
33,0.0009558132699931809,0.14807282954086254,0.10869565217391308,0.0,0.353950752346968,0.4212520344397598,0.014522672961690158,0.41474587484091163
34,0.040735301807632726,0.0014068763703107834,0.0,0.016723167014278836,0.0,0.0005665831278441891,0.014522672961690158,0.0006909747239546921
35,0.021865572208141552,0.32247217190726096,0.3571313974009305,0.0,0.3571313974009305,0.3381052253596358,0.03325068934226555,0.3417178501170369
36,0.21560612297723813,0.002429812215268612,0.0,0.009784694368682819,0.0,0.02181045773334024,0.03325068934226555,0.02862379592026148
37,0.23854855774866401,0.1229789135393401,0.15867158671586712,0.06069643525627802,0.15867158671586712,0.08222853816510575,0.03325068934226555,0.08118934302602772
38,0.00073148313668825,0.0006395275704562664,0.0,0.30694406308969946,0.0,0.04081974375362915,0.1520716781179818,0.04790309257465919
39,0.0023222624345216963,0.01837003603577614,0.0,0.10252404253856195,0.0,0.06587266211818388,0.18078979138607096,0.07176793448580708
40,0.004861675333050204,0.019771436229348183,0.0,0.1010698477636951,0.04911583705322011,0.08334578939188447,0.0762467154158257,0.0866114955128709
41,0.0005598725912089308,0.057682860642671585,0.16621209690357772,0.04823155554536912,0.06208255533122434,0.08603516783477386,0.0762467154158257,0.09152506790531655
42,0.0136112069048114,0.020358895882964134,0.0,0.0,0.16532836621086996,0.09669863257872674,0.0762467154158257,0.09622852189948336
43,0.00619010468236809,0.03902466222643852,0.0,0.0,0.2101872764023013,0.10772327154048136,0.0762467154158257,0.11397554009122111
44,0.00265547550686033,0.1191557363816026,0.21707043157388103,0.0,0.051462895299540845,0.10914910044338152,0.008142824131743637,0.10164638043918722
45,0.016590704589700224,0.38612612653520706,0.28357131397400936,0.0456421122596319,0.2450883797611355,0.024155932561129995,0.38003436913415023,0.034320992724775734
46,0.0193692108370589,0.22247407186974233,0.20771164233381478,9.733140809668953e-05,0.47392307343155876,0.6275435398302927,0.6959657949240348,0.6191261902888945
47,0.061110549341965664,0.3945066486251462,0.19300497352799595,0.0026205144660142237,0.5740369539818216,0.7146825216903416,0.014522672961690158,0.7121020465587783
48,0.04696206097894403,0.2911099177884878,0.39699983956361296,0.02212265361784052,0.47508356687355485,0.7056906186605821,0.03325068934226555,0.7004575290869695
49,0.4540890663874585,0.009881578385829926,0.0,0.22567031850442723,0.0,0.05789067669606468,0.03325068934226555,0.06259111094784602
50,0.031658993714968275,0.001444549299776554,0.0,0.21561823015745685,0.0,0.007557203737447865,0.03325068934226555,0.012512683325420132
51,0.003342681657847487,0.06657860567232932,0.09578052302262152,0.31001358170414,0.09578052302262152,0.0753662962216553,0.03325068934226555,0.07915819180702073
52,0.0048489104189892995,0.0007029672269709408,0.0,0.25574061065144815,0.0,0.001253396987178343,0.05713737049424342,0.0015512622340535828
53,0.019707854047427992,0.003194314194843173,0.0,0.09582700755578993,0.0,0.07052734225183237,0.05713737049424342,0.06859032799259168
54,0.05053144731150543,0.0027409507893025875,0.0,0.009733622118829877,0.0,0.024609780926661863,0.05713737049424342,0.025850480189751092
55,0.07651093866258377,0.014189803041517735,0.0,0.021391075152987535,0.0,0.057426395256080065,0.0762467154158257,0.06530053262468073
56,0.0005814643794875014,0.14305314421653748,0.0,0.021235199743301757,0.0,0.06695717871229685,0.0762467154158257,0.07589869814897056
57,5.131069205483544e-05,0.14445662546766025,0.015642547729825096,0.015090619819241655,0.14876016295154487,0.2971239402374596,0.0762467154158257,0.2943473144341002
58,0.007377585007685308,0.08670120199369169,0.11455158029841161,0.004695682733224846,0.09701836340059046,0.0720250289851445,0.023897769895958237,0.080742052890165
59,0.1086000271115712,0.029754480347037315,0.0,0.005825659126156419,0.0,0.0842915168606633,0.05919377502992271,0.07211915740713251
60,0.020335554938495263,0.021555311977863312,0.0,0.0,0.0036147794500128072,0.11746145746392525,0.11149603718297904,0.10923966068406249
61,0.020244314521839675,0.04066309705376625,0.0,0.005927696668271027,0.0,0.13749742708037496,0.38648400445395603,0.12747898677032407
62,0.0022443911855244835,0.017683755606412888,0.0,0.003962457885448416,0.0,0.14143847828813783,0.0931323939352294,0.13387265333244688
63,0.022630999087750202,0.030012278261310754,0.010909674314134421,0.08616557417126963,0.010909674314134421,0.12492351120717016,0.0931323939352294,0.12358831935941877
64,0.0009090622954736002,0.0007686153403483331,0.0,0.09194301834322686,0.0,0.15061474806068958,0.0931323939352294,0.14748497441484631
65,0.05042298617127838,0.017392868176102638,0.0,0.007470964833871989,0.0,0.17693448546647747,0.0931323939352294,0.16464723018284258
66,0.00023141666199874008,0.010785984806716442,0.0,0.05141716134552648,0.1245328627524554,0.18194775751171127,0.38562454975996185,0.17507215648218605
67,0.0288438816356555,0.022870833054184914,0.04925397080057755,0.2934371509553604,0.18572485283896145,0.1690357989918004,0.04646202769995869,0.1664489202673893
68,0.0030471324142188365,0.018943525850772858,0.0,0.0059723973016127686,0.0695990272320976,0.20536096231882076,0.41033175335373695,0.1963826145558468
69,0.017472282506565368,0.38177639996184964,0.4656666131878709,0.0,0.5733040172185105,0.5022824474608207,0.021472350479295826,0.5037995586752596
70,0.046500904206219745,0.4317735975977889,0.2880635328092411,0.023421894218942186,0.7311513017297997,0.5502320517686522,0.021472350479295826,0.5551979949115509
71,0.007162301633539161,0.15720050503808647,0.1963741376544199,0.0,0.02663512107663668,0.09210330795915025,0.021472350479295826,0.10364426859950354
72,0.36354811475110305,0.001136760343797505,0.0,0.001077704690090379,0.0,0.05105165491367978,0.06924571278325153,0.04249510713994799
73,0.04830256799506136,7.436106898239814e-06,0.0,0.007743462217230866,0.0,0.08404073528001393,0.0931323939352294,0.06877272814315187
74,0.06682370190628055,0.0003200584906153381,0.0,0.0,0.022762399945104355,0.10022133562220849,0.8016361011798241,0.09658072312355044
75,0.020112825878945195,0.005040723830461502,0.006096582704957461,0.11523093289939101,0.025977335871289114,0.1095828612391267,0.7575160947623685,0.10501625395826886
76,0.315717545232808,0.010562300682067871,0.0,0.20414294500087843,0.2704915539687637,0.11170817970935693,0.4757897992385436,0.1090876421355448
77,0.38277774777075924,0.007288768421858549,0.0,0.26337033684001426,0.0,0.12011655244116085,0.021472350479295826,0.11031909081251703
78,0.25116885948917067,0.02687799744307995,0.0,0.2396386666972259,0.0,0.16267157081734757,0.021472350479295826,0.15122472282159824
79,0.09432964056043225,0.0231071338057518,0.0,0.19430683650004177,0.0,0.1735292128688361,0.021472350479295826,0.16700531112128633
80,0.0018955977870976353,0.20683911590979331,0.07765121129472158,0.4724370936566507,0.18189596198157137,0.3170870127507729,0.06924571278325153,0.32103184092485293
81,0.0016776685806346758,0.013634833562972792,0.0474891705438793,0.3771759777069821,0.06232612559002487,0.244091228685483,0.06924571278325153,0.2525314285014708
82,0.0037384717116463154,0.009496529692251787,0.08719717631958923,0.2545500701590866,0.2783317059962354,0.08653044406286806,0.06924571278325153,0.07795188122746408
83,0.004635442024627813,0.28361445290499543,0.01981389379111176,0.03708147494518424,0.31820454284573885,0.7910516240480432,0.06924571278325153,0.790686603421215
84,0.03385681197313927,0.05958464715409295,0.07356008342692133,0.0,0.023356749532665644,0.7227432929546522,0.11224173885681168,0.7246221222990358
85,0.010345396774772253,0.011196996085345745,0.0,0.000520723033317289,0.0,0.04818062185795245,0.11224173885681168,0.03733815437927011
86,0.005116975601882785,0.00129034579731524,0.0,0.016506337237285413,0.0,0.06535727781337591,0.10213345397943899,0.05202446070870134
87,0.001073244645142302,0.005405649542808533,0.0,0.0,0.0,0.1611826530936264,0.11496836493724408,0.14741117032026546
88,0.022793421749689916,0.009429755620658398,0.0,0.006249799454516283,0.09456875236194118,0.12708049877335195,0.28503093512816335,0.12037088609491911
89,0.024929805467794885,0.014624306932091713,0.0,0.0012487298786031337,0.014284409328828351,0.15276929611067303,0.3622008372619673,0.146891281547995
90,0.010687159408338531,0.013230666518211365,0.0,0.0012056794480988287,0.0,0.1907285559343243,0.3180808308445118,0.18087611940582857
91,0.2299382805305028,0.08454485982656479,0.0,0.16260722498529329,0.23612572698964499,0.1583967039510787,0.004352088942738336,0.1559513634278658
92,0.04167602285532357,0.11283976584672928,0.2615915289587678,0.06692186747954437,0.05933604187787514,0.12820439661173583,0.004352088942738336,0.11825707092795758
93,0.0005259861779579612,0.010489873588085175,0.0,0.011664279220431895,0.3067854419084576,0.17518030390503847,0.004352088942738336,0.16991334551630793
94,0.0022011016247807545,0.0498320534825325,0.0,0.0,0.05822772015440975,0.17675278077266518,0.04342127336121737,0.17328844676242716
95,0.004841275919109807,0.03148562280760325,0.06970961013957955,0.0,0.39221825832885515,0.260478385991725,0.04342127336121737,0.27011251871020137
96,0.010959698309387927,0.0034407619386911392,0.0,0.0,0.0,0.051702627207965327,0.06730795451319523,0.05648021501056696
97,0.025640282936056358,0.013958600349724293,0.0,0.0,0.0,0.037621797352348454,0.06730795451319523,0.046024061969796796
98,0.0026521180197688846,7.087726407917216e-05,0.0,0.0,0.0,0.03275484482128786,0.08641729943477752,0.038400967532972466
99,0.026810170895298593,0.007965280674397945,0.0,0.0,0.0,0.009736637703140053,0.08641729943477752,0.012281776743745436
100,0.06673660131723366,0.0004384984786156565,0.0,0.0029345419541151924,0.0,0.010642315977144233,0.08641729943477752,0.022990679505920764
101,0.013118332372462571,0.029254162684082985,0.0,0.0,0.0,0.03909110145570155,0.046584465365479194,0.04412737045166979
102,0.05418379717529759,0.0024932397063821554,0.0,0.0,0.0,0.04310706690169526,0.09071690204213353,0.0514738551698845
103,0.014380001714828464,0.04887164384126663,0.0048665704048344765,0.01875758061928445,0.00665203923977779,0.05001537498633671,0.09071690204213353,0.052066342502222925
104,0.0013893900910205736,0.017627866938710213,0.0,0.025700946574683133,0.003344707707290508,0.05774424158848385,0.004352088942738336,0.06099558164973369
105,0.0019045667888967738,0.13077929615974426,0.0,0.0071525750040109075,0.025190487192231575,0.06166210445863354,0.004352088942738336,0.06644488223891108
106,0.0003225997710911313,0.02861570008099079,0.0,0.011148743630293445,0.02822962610035184,0.07748162589905264,0.004352088942738336,0.07876012777556893
107,0.0017812314388907418,0.004270408768206835,0.0,0.035404628207772765,0.0,0.07869032986375939,0.04342127336121737,0.08091070969403748
108,0.002861451921372899,0.02210451290011406,0.0,0.0,0.0,0.048940629371122424,0.04342127336121737,0.055264427655403875
109,0.011449898829194076,0.00021419422409962863,0.0,0.003223167014278839,0.0,0.04181450281646215,0.06730795451319523,0.044658633459314916
110,0.0007790460592645937,0.0005046100704930723,0.0,0.0010885608856088563,0.0,0.030968756794254163,0.08641729943477752,0.028304056943120885
111,0.0026838071303352195,0.009648185223340988,0.0,0.0,0.0,0.03151972704099017,0.19354419583234903,0.02794724255897844
112,0.0003496296209605429,0.002546899486333132,0.0,0.17869727563735255,0.0,0.011454644273279482,0.09071690204213353,0.011118893669487102
113,0.021152876251273087,0.004514849744737148,0.0,0.12335997723331266,0.0,0.02307128273093676,0.09071690204213353,0.017881610974307575
114,0.24020475600331623,0.00020850743749178946,0.0,0.0034634205037702547,0.0,0.0252592250545276,0.09071690204213353,0.021419166438758453
115,0.17694316106048763,0.03355521708726883,0.0,0.01361774120846798,0.0,0.014630260749177677,0.09071690204213353,0.02565686124086741
116,0.3981091549912683,0.01251850463449955,0.0,0.0,0.0,0.056559775718185566,0.09071690204213353,0.05657761068554453
117,0.020666175542257012,0.15135817229747772,0.21423605540403226,0.02452433285202417,0.12028002098869266,0.0766293047740629,0.004352088942738336,0.0776423657925319
118,0.19033337829195696,0.025660768151283264,0.0,0.0,0.1753029242304344,0.020034517909253743,0.004352088942738336,0.025995884663330728
119,0.005903558391411286,0.0844915434718132,0.0,0.0,0.07841453460442342,0.06527188955626852,0.004352088942738336,0.0688820015128551
120,0.0009158605095355217,0.005488664843142033,0.0,0.0,0.0,0.042519428500099696,0.04342127336121737,0.046323127212397126
121,0.0012962374273090705,0.0055069695226848125,0.0,0.00035282635435049956,0.0,0.030327343436670998,0.04342127336121737,0.039695865751857226
122,0.0007867970271721635,0.0028900133911520243,0.0,0.0,0.0,0.019675493843649194,0.06730795451319523,0.014084245438670621
123,7.603324951582847e-05,0.006359885446727276,0.0,0.012370046526552221,0.0,0.010888356289733864,0.06730795451319523,0.00996232097653982
124,0.0010961977948715149,0.0062607587315142155,0.0,0.021667419189719848,0.0,0.0251489546860778,0.06730795451319523,0.019887035080006523
125,0.026902656614746178,0.0031371875666081905,0.0,0.038650164638292336,0.0,0.020205021395116422,0.06730795451319523,0.023648187930192913
126,0.023598262505274883,0.012534699402749538,0.09663618375314191,0.0,0.0,0.04580995607470205,0.08641729943477752,0.05116796277619182
127,0.02245246793923354,0.012155919335782528,0.09663618375314191,0.00415081020375421,0.0,0.06253427727201728,0.08641729943477752,0.06506363688067608
128,0.0008932895778258431,0.0008902180707082152,0.0,0.0022878228782287824,0.0,0.04975883791345095,0.09071690204213353,0.056668503983411535
129,0.0016332279613270688,0.004866272211074829,0.0,0.006656532434889564,0.0,0.05702971135968121,0.09071690204213353,0.04763667295549331
130,0.00170103847931769,0.00332401180639863,0.0,0.0036702764853735483,0.0,0.0336449065414606,0.09071690204213353,0.01644965135428838
131,0.0003356701849916101,0.0026662698946893215,0.0,0.00017032996416920667,0.0,0.013924394443177765,0.09071690204213353,0.007351617843337224
132,0.0031945609638219965,0.008623823523521423,0.0,0.025632306540456708,0.0,0.0052206727463327,0.007889683384112889,0.01028240065461163
133,0.00047241509549046,0.02109505608677864,0.0,0.01614984758543237,0.03918839182172055,0.03106116875517749,0.06377036007182069,0.037648892492824056
134,0.0011034846130345212,0.0031293148640543222,0.0,0.0,0.0,0.0044282847261619684,0.06377036007182069,0.020079949033114993
135,0.004369874534284436,0.010659446939826012,0.0,0.0004339804267607894,0.0,0.04182429744753728,0.06377036007182069,0.054456794114160746
136,0.0025222080358657892,0.006435649935156107,0.0,0.0029028290282902837,0.0,0.03595594580288166,0.06377036007182069,0.05308667838673561
137,0.04320789489323207,0.0063833449967205524,0.0,7.299855607251716e-05,0.0,0.09425715708183821,0.08717930760075898,0.08593831976087905
138,0.0003907772843167761,0.010740280151367188,0.0,0.0,0.0,0.05889550180143213,0.010847324839478478,0.05573524620892066
139,0.028577435911871184,0.00202512857504189,0.0,0.01614984758543237,0.0,0.04355578481268389,0.007889683384112889,0.04358601230829189
140,0.000696440022597032,0.002147826598957181,0.0,0.0,0.0,0.023860087624922324,0.007889683384112889,0.016283881803206866
141,0.000623105772051517,0.008638869971036911,0.0,0.0,0.0,0.010108392697590389,0.007889683384112889,0.01289165382682629
142,0.0002392072115210016,0.0208605844527483,0.0,0.01944959623509279,0.0,0.02369127567934768,0.03988367891984282,0.032842594173603024
143,0.00020532254206183536,0.000825888360850513,0.0,0.023267607893470238,0.0,0.00816403629017047,0.06377036007182069,0.0020900164593670102
144,0.000801851649146516,0.06537280231714249,0.0,0.0,0.0,0.029517769871076786,0.06377036007182069,0.04251094135720474
145,0.014738693109880588,0.008677137084305286,0.0,0.0008214343012995347,0.0,0.031413127039776584,0.08717930760075898,0.045656942103363636
146,0.008160801022474677,0.004480680450797081,0.0,0.0016926038825605643,0.0,0.04155438054995264,0.08717930760075898,0.04966641877060227
147,0.002901316757221736,0.011537640355527401,0.0,9.733140809668953e-05,0.0,0.04444029220142693,0.044732033931333445,0.05408780768120155
148,0.013798762000034449,0.012708177790045738,0.0,0.0,0.0,0.05721328090479741,0.0773600565547888,0.06215383734341176
149,0.008199897331964533,0.016647368669509888,0.0,0.0,0.07737954588034533,0.0603662029827037,0.3603698431743942,0.06693963456396805
150,0.012010083660438585,0.007216351106762886,0.0,0.0,0.19206699356008225,0.06134182476720459,0.09250539623528917,0.06895836567416105
151,0.053456551374646666,0.012596940621733665,0.0,0.0,0.0,0.000517499068747998,0.14269434706649167,0.009796134384732898
152,0.003196341820731176,0.023121237754821777,0.0,0.0,0.0,0.032303765388492646,0.309387753130987,0.04433837363566642
153,0.06824894464403149,0.00237177568487823,0.0,0.0,0.012590441331090024,0.04483492223494085,0.09250539623528917,0.05283391814206615
154,0.3551642556533049,0.0019695062655955553,0.0,0.0,0.0,0.06531267623342135,0.20959632043405144,0.07232767789711138
155,0.022721712495757464,0.12272143369929367,0.3010856195518478,0.004440344403444034,0.012142620911044691,0.019207169924571013,0.04162872105805153,0.026805014373872588
156,0.023449542877921375,0.003721583168953657,0.038183860099470536,0.0,0.0,0.10525311620317473,0.37293890287905734,0.11046646394609375
157,0.07818000922872581,0.004460030235350132,0.0,0.020689929942777675,0.17087696618500553,0.1285772824407278,0.006029258021989031,0.13216272325571812
158,0.21304052205356605,0.044002633541822433,0.31306486977913256,0.0038510462744379,0.25725779935465004,0.1448279379522588,0.13980102491620533,0.14606131453309315
159,0.46685284576866276,0.06754498928785324,0.0,0.005893267783609515,0.05918305048895827,0.10707302557998244,0.13980102491620533,0.11486707046327106
160,0.25531827282104924,0.023665104061365128,0.1732392106529761,0.0017154660677041556,0.07839248780928935,0.13998121166581862,0.003308232263322941,0.14998532548517013
161,0.20690791135135145,0.06468605250120163,0.0,0.01330544796131191,0.04942917327826166,0.15503600107798024,0.13980102491620533,0.16028754448528468
162,0.17821099867084567,0.01945611446397788,0.10652976094978339,0.18568860443262825,0.07834514086616842,0.03728882342587103,0.044732033931333445,0.05127532135108265
163,0.006141517638360396,0.06229803553868607,0.15249478581742332,0.1952114035891912,0.00521735994131417,0.008160048453131341,0.044732033931333445,0.016004907732577817
164,0.005214407264889043,0.3631990599618875,0.472485159634205,0.01034098462102633,0.4073176712032774,0.33156453856339163,0.2111640032899082,0.32091229694181267
165,0.036699764806892805,0.16072507430696958,0.10492539708005783,0.06883803946735116,0.24419295018057993,0.19124795115505377,0.4240630888025025,0.1839044578073968
166,0.04799088593607864,0.07093046695835492,0.17295042515642545,0.022226486519523577,0.1130311807877234,0.12277272144126553,0.029586694250833073,0.12459330711363734
167,0.23200064695697847,0.06282147020101547,0.0,0.0257495931791616,0.18600630796391937,0.06967705329445396,0.09250539623528917,0.06576634957736183
168,0.19715317011545264,0.0797970374610133,0.082410824108241,0.06721196702650255,0.09153091730273272,0.19660095931003957,0.09087339407435305,0.2008627127249314
169,0.006897911954612035,0.020619593560695648,0.06104604524306112,0.1223946887916084,0.04107255691160881,0.09008990636674313,0.11639207738726702,0.096182701662947
170,0.3637597517006423,0.06906002014875412,0.06104604524306112,0.034626305455601025,0.035933066300402446,0.10840970771266117,0.20191371436630262,0.11217516710280488
171,0.027474858315128414,0.1813839226961136,0.06716936734584733,0.3436829834292132,0.2652160097012004,0.13682325486007213,0.11639207738726702,0.14284835538989088
172,0.11596690532718351,0.06308868533389145,0.36354885287983324,0.08557630660157536,0.15322098397494222,0.11072385061206597,0.10357458130130878,0.11854669385184918
173,0.11900335667944545,0.07002334157565271,0.017915396545269746,0.0037823871406415313,0.17234085143357908,0.04231843591889639,0.01707358170206033,0.05223786209148029
174,0.0499208414366617,0.022286216947884352,0.2483555270335311,0.08929552382480345,0.05036023965438399,0.02743364708019147,0.26045558073944197,0.017511393142630033
175,0.000489350040424821,0.17540065014934192,0.03489491416653295,0.18011390983475054,0.07791636297305182,0.049270779198528625,0.3272292975609324,0.04162434263999487
176,0.037562114920045145,0.09842522310613921,0.040536927108401455,0.1462226666055481,0.034309171616846046,0.13399987830021112,0.3018803484192671,0.1265495065439396
177,0.021111690770633722,0.23279728442454406,0.055109898925076284,0.08476149030123838,0.08298395694288963,0.19003333157390315,0.1833178584465413,0.18150163580584033
178,0.011408390596254488,0.010638127257348584,0.029760949783410984,0.15217072532526565,0.005976468757277864,0.2304129504737543,0.044732033931333445,0.22665728878998453
179,0.02361350243664135,0.01706560142338276,0.08529867907374722,0.10982504984987745,0.0,0.026123939634634857,0.09250539623528917,0.025880150097296557
180,0.004230991014277072,0.005612717941403389,0.0,0.03515258073388186,0.0,0.03305471484940312,0.09250539623528917,0.025626503097540314
181,0.009030461719405943,0.08179515600204468,0.0,0.04423576127065616,0.09459044161294805,0.11861478670646575,0.09250539623528917,0.10947790896922492
182,0.0285920241034218,0.030292414128780365,0.0,0.019397293972939725,0.06926170969612833,0.1234378665495234,0.09250539623528917,0.11558204409894206
183,0.06662459894977306,0.0025343457236886024,0.0,0.2624484006020184,0.017614123729443307,0.098724442820427,0.03313463527116385,0.100199341813224
184,0.019017823068177467,0.05732942372560501,0.0,0.012687550136370927,0.016127099822682445,0.13229155337034554,0.11639207738726702,0.1279344336340597
185,0.04178231421107073,0.04273034632205963,0.0,0.0065119792502272835,0.019212493862017038,0.14942768090635633,0.1355014223088493,0.15099712850187968
186,0.029905796411264222,0.052840832620859146,0.0,0.20725033424247283,0.13777375554692117,0.15749713165484175,0.1355014223088493,0.15286787105686508
187,0.0457505866980083,0.04541750662728061,0.0445050537461896,0.017066634579389273,0.01535267250275199,0.05497430504666889,0.03972089928622777,0.0567452604699025
188,0.17272322793748257,0.055596170772734266,0.07017487566180011,0.1387330434018626,0.09585257707184458,0.0344367694850696,0.18280436944472037,0.038384503621050364
189,0.08174607162530015,0.10801723288524867,0.15873576127065622,0.1102380169298587,0.20392047119517337,0.05270923505122699,0.003308232263322941,0.0574683168090645
190,0.0035413706733912792,0.001076196669600904,0.0,0.07287983123620057,0.0,0.023655426379141545,0.017426634316908662,0.041787283146433374
191,0.007835062448504028,0.020264023914933205,0.0,0.0029579211009501394,0.0,0.008852663248725468,0.027837560483183033,0.026822533448027954
192,0.007835062448504028,0.01717429794371128,0.0,0.000669376258979981,0.0,0.010705755713172144,0.0719026921188517,0.01987668332249787
193,0.004307956680478304,0.004932176321744919,0.0,0.0021064406296236876,0.0,0.017506295331780775,0.06982656484797031,0.06988831553593033
194,0.0029367601478662037,0.0011733780847862363,0.0,0.018716044148019115,0.0,0.011701778132552167,0.05129464128460655,0.0860700566961302
195,0.0029367601478662037,0.0017802899237722158,0.0,0.0015745048754835375,0.012528039778162178,0.01844749613516891,0.019959870070700075,0.06322885994154977
196,0.00410432213595477,0.0023275723215192556,0.0,0.005168377988127708,0.0,0.010038046822931072,0.020148575645325628,0.03208010522155273
197,0.0029367601478662037,0.001217678189277649,0.0,0.001811834857479007,0.020697621814070873,0.02867835365808199,0.02006879966215519,0.034255453203594535
198,0.0029367601478662037,0.005256075412034988,0.0,0.005503101770148138,0.024606525393969743,0.026224659446540496,0.028175083641580834,0.018320919156389264
199,0.0029367601478662037,0.0018963513430207968,0.0,0.01453691946857356,0.0,0.018832935419070426,0.02774509841118969,0.005840918581612348
200,0.0029367601478662037,0.024253934621810913,0.0,0.005849893933721945,0.0,0.10131016617672868,0.02812067983642212,0.008374592860432925
201,0.00410432213595477,0.0027011714410036802,0.0,0.0052519653457404145,0.0,0.10623058145596982,0.027722775773697042,0.022740966399819502
202,0.0029367601478662037,0.0015095365233719349,0.0,0.006717016952778224,0.0,0.040185835054064506,0.02784536730746813,0.01992193947768953
203,0.00410432213595477,0.002048565773293376,0.0,0.0006973634953740841,0.0,0.03008898705592107,0.027821092963721233,0.035626446363674916
204,0.0013542236673933492,0.004061591345816851,0.0,0.0015042426511221636,0.06724513789044549,0.0410313344637198,0.027689474789896543,0.06216168303900109
205,0.007835062448504028,0.00391033012419939,0.0,0.02331597946414247,0.0,0.0463176703847404,0.06555586604042797,0.034152589597592896
206,0.007835062448504028,0.001209391513839364,0.0,0.014655391553915539,0.0,0.0759422476953825,0.07365007890508805,0.06477129392269354
