,RF,XGB,LGBM,DT,kNN,MLR,PLS,lasso
84,0.13135461481581057,0.021981463599554385,0.02942549499504714,0.10217800484001066,0.08448458452943886,0.20565093632568815,0.20597459811650964,0.0911105515273321
85,0.12772414886340855,0.1722697815200468,0.24858115123416427,0.34012279286546565,0.3508637736520363,0.21713942281870435,0.21706329249947826,0.17753222485567838
86,0.14496615993802586,0.06030909554007613,0.09689227736114744,0.000515371515640517,0.1257220444494594,0.1700823131085381,0.1701359069952958,0.09897201288056029
87,0.05841209673367176,0.03073163889348507,0.08889303354024636,0.0013705894655074544,0.07749755043214156,0.08838687439956117,0.08813406306379479,0.26206944785974784
88,0.23703554676329652,0.11428251862926608,0.07119477377582217,0.0013705894655074544,0.02174013893691872,0.17212944011300735,0.17204374966496694,0.03997107557327012
89,0.018963084514526454,0.1299891147434984,0.05454070492817459,0.0013705894655074544,0.07471650246774342,0.13787547838201183,0.13783534890823246,0.09872837001527845
90,0.0840620282429993,0.2907089362159857,0.338298227505311,0.0013705894655074544,0.13979912058601568,0.16716068436569442,0.16707961803119903,0.03105485049823642
91,0.0655228497377261,0.30330924783928737,0.28838132257516436,0.032737294971766626,0.11140160428373577,0.2124685469317441,0.21241192330354408,0.5635592986261423
92,0.07335331745071436,0.02065684848910032,0.14615151858969033,0.6544508679155089,0.5428546369637981,0.34694534840396274,0.347094311728667,0.3589185113097163
93,0.04447415900011524,0.10277326758044425,0.09761842727421466,0.40250141913895604,0.32203222192209213,0.11489168073667505,0.11512995283396821,0.17311224675667503
94,0.073832902656671,0.008615866307450593,0.04499869089386377,0.10740214343333454,0.23310267838505538,0.2856707921890192,0.2840117056081791,0.0645153203704989
95,0.0018717285112485433,0.009743361439106146,0.05306438429425203,0.040986440287327564,0.211273985547901,0.2991799035756288,0.2991338008063631,0.027020291276744324
96,0.06023812644848195,0.05058680420666817,0.019154016821990943,0.02460338800752887,0.11434732718035656,0.12294786208884265,0.12381628929300467,0.0444738253394249
97,0.07831485558393834,0.03870509856969773,0.008010853800667572,0.023070717934928653,0.034432242454082274,0.07251225238764097,0.07215737034104241,0.0783603937133664
98,0.06837263921433054,0.032694372110836145,0.0020781203150090632,0.029792955095455764,0.0061442016624077,0.07935862266240107,0.07921101908712341,0.14876494173698346
99,0.003250534444529829,0.004133388548328121,0.008711558692132582,0.11700053777897285,0.017129572521510594,0.09217046747358648,0.0914624829671693,0.043457111323471076
100,0.03894946838307778,0.11979367678349417,0.1601228754301809,0.026216724926055347,0.06694262550260927,0.23958385575291186,0.23904185664414895,0.054002846993648324
101,0.011068375155251775,0.12570328691147392,0.11464502143906674,0.020233933853186326,0.055160377131440584,0.3293535737238811,0.3287613713404415,0.19603098296597454
102,0.04330066045980113,0.0904429359970057,0.0038929913001107264,0.14993277762839474,0.022730996139034565,0.006272269329552271,0.005193810129967447,0.197531026060622
103,0.04441989827547921,0.04283222615213994,0.06902858071509309,0.10946042843058162,0.0626881767956392,0.011090306452324061,0.011617049924038059,0.3923077192697072
104,0.011522821461649131,0.013154270139936641,0.013294218581459405,0.014520032266738425,0.20962304647461,0.10474515331266948,0.10412750641491164,0.12632155295791747
105,0.03238366635082821,0.32286225555404025,0.33488224144301804,0.025611723581607904,0.049597703154005024,0.0053359905797653595,0.005749147405318733,0.1942116139214694
106,0.01429414842592941,0.13384528404027107,0.2234113040595393,0.06742403872008604,0.0785999823583321,0.21348722370029777,0.21251256712057376,0.2488421591178051
107,0.05957309432579164,0.02443545731398067,0.01792738278403283,0.00030250067222376,0.09222208427383743,0.20018496619916443,0.1999532566840615,0.1768554582925586
108,0.022009060481995177,0.07362256484603524,0.0315993044356766,0.02300925748088961,0.0501501144001229,0.09681025656162223,0.09686211019822552,0.15385191236798507
109,0.025400457405558408,0.16715358197689056,0.12900186356480067,0.1237083701455845,0.015559658519680886,0.0248285229030851,0.025017820512364994,0.08091196951252749
110,0.002561013905427567,0.10413040089115211,0.11068736853597602,0.07955767679483733,0.08856726486468175,0.2160436155460015,0.2158940070333656,0.06278016072275777
111,0.04200300259926515,0.0514307233111036,0.020718365673073582,0.030626512503361125,0.022922984690979586,0.1332854805118983,0.13320955461547984,0.1389926755205177
112,0.1166413442393627,0.06741535572250479,0.08441592665239106,0.11739266828000344,0.11073315900096337,0.1600233033386964,0.16002489877934983,0.009939794206997171
113,0.009414184240515155,0.015720447683148397,0.01755901365668905,0.08241462758806134,0.18932681883598873,0.0225405572842427,0.022584600354975143,0.00873924975067969
114,0.020005297896473234,0.07682111920024093,0.08994722733769686,0.36517881150847,0.13614537776808894,0.3864073670102446,0.3866780655089925,0.06912012749710725
115,0.0413770302756758,0.30108955252487896,0.2949702896762934,0.07162543694541545,0.21428351118118405,0.4157614249411483,0.41574597061469976,0.18662944601952386
116,0.16211461254305382,0.049056150019168854,0.10062693219026372,0.03727480505512237,0.13826880844045886,0.2796820460754308,0.27988755088214845,0.27606052737802844
117,0.03614926981032618,0.4801151752471924,0.5060957822891411,0.0013705894655074544,0.014643524429133057,0.013360290766521647,0.013432492030129806,0.28484191410187365
118,0.025000963253903774,0.1240882125792564,0.20923544293985602,0.01788115084700187,0.0,0.029501654268024636,0.029302266352547957,0.08969854574182312
119,0.332314985627217,0.0009999717585742474,0.01472732686222782,0.06106032087478709,0.09789748801065822,0.1853800058847157,0.18559799749282305,0.045311874550425985
120,0.3227493377796129,0.11619391292333603,0.09466723662115412,0.07674554091601686,0.01011296766252414,0.03412431152468584,0.034123283269101884,0.1486946322615365
121,0.24619823868898694,0.13718158183767126,0.1468494114514472,0.0013705894655074544,0.08491872913055612,0.1365545770005062,0.1364010198110958,0.08124899887660425
122,0.13541708818876674,0.061716530472040176,0.032145953594377975,0.0013705894655074544,0.06778583967452217,0.0654627667997468,0.06582483629122812,0.14872156350406854
123,0.00020558841982611805,0.04243113292853462,0.049279437585627084,0.14802366227480507,0.07824586154615595,0.06968285234619974,0.06982801797252738,0.03534327569283044
124,0.08891239271096091,0.04322004559144088,0.000909337515987995,0.11672044456395082,0.17019300518274263,0.14395160090564335,0.14423758890801938,0.18191828046427957
125,0.0009517023265342702,0.018335205061312587,0.05028717231959275,0.09538854530787848,0.11265291137363154,0.19391433316951567,0.19369258847276746,0.10083486163573196
126,0.03555242891500955,0.25939223170280457,0.17994806262144597,0.04640584386483827,0.05932945196524922,0.030051753902084144,0.03039952820635697,0.24972151298752837
127,0.05272317987426228,0.1777830868959427,0.17177996582857172,0.10114085967810084,0.02459273135028922,0.043208340829664044,0.043599958086941226,0.2502636177209434
128,0.013897769177582224,0.13542978465557098,0.1683737920569439,0.04647946836707255,0.07811031270310123,0.12263834694622511,0.12228491375359113,0.25030106425220255
129,0.03356485038220727,0.003384027583011262,0.01984706144029247,0.1589136864748588,0.011312895175562512,0.14746685965480982,0.1469909055089087,0.0414714136547778
130,0.060481246158721635,0.03418834056704223,0.16920336485890014,0.07367571927937619,0.014479493424647383,0.1478331499193532,0.14799307706386233,0.14645278661887162
131,0.018540183906537555,0.07275592750296478,0.07385318803056085,0.08366944519135966,0.018768153507977503,0.1815618261351581,0.181697105734283,0.14660246536373128
132,0.07953937617105639,0.09491979287304719,0.11142415269300421,0.038585641301425166,0.08206967740482418,0.14915509117594677,0.14964961666432197,0.04078656697881383
133,0.06356133313894147,0.16042795370233476,0.13504446461814978,0.017657076274984335,0.0412525611946743,0.03836378154534845,0.03887918396509815,0.0026305470796378905
134,0.034207713927195016,0.0036075311375100005,0.022038017014357147,0.04745899435332068,0.04268916033871617,0.00984025268251773,0.010306401742103233,0.013171348863835197
135,0.07666880097696527,0.0358608104288578,0.01372276140900144,0.005781123958053237,0.07459018177685722,0.04042322609416682,0.039571789468089535,0.021035176063004146
136,0.012358322449711245,0.002175020519644022,0.0009234021711566441,0.04351528188581159,0.034779991908358454,0.0013862793092102033,0.0018516451737396467,0.06424652394150887
137,0.03189523099954328,0.023468943312764168,0.014505589244220045,0.10078874249350184,0.030057784305224045,0.06808192827097082,0.06871883723989355,0.12398245149789833
138,0.021520517494889202,0.02983169208758296,0.05151287112903111,0.0015954109527650787,0.09366911729660005,0.009721698279673119,0.009490124490682428,0.04503185837084622
139,0.049744556054921896,0.05460813708461143,0.02939136763833544,0.007360849690777091,0.15107368475136063,0.017204411278789855,0.018109392594690132,0.13910047324905422
140,0.0011455140270681952,0.0438770144801206,0.08896906738786964,0.0020166711481581037,0.05697066685986982,0.2449157654114832,0.24451398793797313,0.18873628702133452
141,0.0019919333154073677,0.028299005702137947,0.017364009793005578,0.007360849690777091,0.1977045752892613,0.25608577508603764,0.25607384918153797,0.08098188706101417
142,0.12194488205674875,0.04225383873234578,0.05331938962701811,0.0015954109527650787,0.12398053236614892,0.32590460490622375,0.32590012572164223,0.13812525326519165
143,0.1739844797196993,0.03816754370927811,0.03446644756258148,0.11902841265573177,0.1939820215985042,0.21803203687399206,0.2180135398338322,0.005772559821756645
144,0.028714960605556214,0.008629295974969864,0.0005014715125303627,0.016805592901317612,0.03620271827855248,0.027710697090136203,0.027578755437317415,0.1551860597775817
145,0.009388051810309129,0.014624238945543766,0.005429167039370851,0.016066146813659532,0.021315837057986595,0.08212825571844329,0.0821228842459743,0.012921181798343478
146,0.000668214381746246,0.09859021753072739,0.07626577867471919,0.0222730124585462,0.09857189639760468,0.1542100700074686,0.15458440463393286,0.04594908552260091
147,0.010447589757871422,0.05834122712123646,0.05726143796164837,0.0222730124585462,0.0,0.13413474114875343,0.13400230899871435,0.012767779265757728
148,0.00682677915210182,0.01844028878529308,0.002016089605864635,0.0884198261181322,0.09808494020135768,0.2037365269351624,0.20382389298142908,0.16735245015837977
149,0.009132719369006007,0.03320349007844925,0.007617064094703328,0.0746840548534552,0.1697305569552303,0.18499016955976794,0.1848641010402661,0.07148142198778495
150,0.07507869885764637,0.030948023804375557,0.004696097960387718,0.005825938872456769,0.06694231563846856,0.029279836270523787,0.02980962284787325,0.07759840360352166
151,0.051049640520365154,0.07935011609046494,0.06598509225661163,0.04351528188581159,0.12820161172210032,0.1682641497495747,0.16816338251176532,0.13537101679380117
152,0.021846546591311633,0.043073291318107,0.023758491005144433,0.018654208120462493,0.02912731287060294,0.08619130084407711,0.08633992574568405,0.0690125933120326
153,0.030841073909397165,0.0064023444429039955,0.0068980859407409365,0.04351528188581159,0.019907298886186364,0.01132344391089507,0.011252301801101983,0.21418993294814734
154,0.03045096408084641,0.018215800259631876,0.042037944012652984,0.056332347405216476,0.04995286553794154,0.07197562156569376,0.07206534866316178,0.18585343139294197
155,0.043233263035999,0.079717753009791,0.08049943409019383,0.10372411938693196,0.0008744694480421478,0.0023651782855744763,0.002457647420772424,0.05684912644829898
156,0.05428608921048933,0.014375266279703647,0.02211298139572121,0.007797795106211425,0.017057818639478306,0.10578127362249568,0.10566739728475966,0.18775598187924164
157,0.003844779942764942,0.0758102741147536,0.095214934326741,0.07260016133369185,0.06589434127263905,0.2581306059063287,0.2576600143347906,0.0013098455577356116
158,0.03400898752438136,0.06242125585342673,0.07550640009518572,0.027695617101371306,0.07363784930888573,0.12626055539733727,0.12593267152084336,0.06163360835225451
159,0.11050810469724337,0.04754413967653126,0.040106874771872025,0.06957515461145469,0.15672740680554761,0.3544442292573736,0.3536156701036494,0.04189529555262306
160,0.0689885640607859,0.028460809751106986,0.05426113431337026,0.05324011831137404,0.1179030031884698,0.04996124173047353,0.049959717317006214,0.14971572447834358
161,0.013365089501786054,0.06416846288087119,0.01682977881427561,0.00968002151115882,0.01206263086394338,0.08116319079557635,0.080653268769011,0.09997229006492347
162,0.005239196671318863,0.017176849558713125,0.0013266953054366648,0.30814735143855887,0.024671678054806523,0.1003503642483809,0.10016520156074768,0.05556857691608663
163,0.17312354178137163,0.35316153683627793,0.31587833592828296,0.09711391951241366,0.11130555127105354,0.2143942010032397,0.21439435928209533,0.08631211078178336
164,0.17954250587928994,0.0325359825839211,0.03745392704740702,0.11329210361208197,0.15003944945007935,0.21346414610914935,0.21361255784453287,0.0318597505213572
165,0.00247854726052793,0.1510651990046068,0.2085584555597223,0.017119297302142233,0.03826155899332129,0.007958546885328432,0.00788159043262815,0.21507101161870656
166,0.052451988021613105,0.07601004327680183,0.1411138772760102,0.014340772609124364,0.04557730439265745,0.04759229246694435,0.047685167993544275,0.07050899901287483
167,0.10480347352932409,0.009291016420839737,0.01890949571277839,0.012436138746975023,0.05196912802238551,0.021160742251936593,0.02111222325091433,0.4352462956931479
168,0.07993145838935173,0.058773365231347574,0.054606827760867616,0.036501747781661764,0.14250942231146052,0.02338074738805268,0.023936749184220285,0.002392304883082702
169,0.08036732024417703,0.17167183234346073,0.19021221259514273,0.0211750470556602,0.1148530558747839,0.15765534534224274,0.15770443569501924,0.07295279880869235
170,0.04211435045583195,0.17181351978825637,0.22626264981821947,0.055346419288339166,0.20233081409527942,0.03929332075247666,0.0395533555361719,0.03590279184514089
171,0.13742988733317152,0.054474271731724144,0.06264743603485262,0.15252756117235816,0.2216600186171398,0.4407506039844245,0.44053992348740334,0.17102656915774225
172,0.10027295804043634,0.029254155161881457,0.017106641135577416,0.02962265842072248,0.04254267377710952,0.46757091505974235,0.4678012892123903,0.1280277848785006
173,0.08373259540775124,0.04462849211551778,0.03324473475915346,0.03979564399031987,0.16076859630842055,0.5219033459364091,0.5217830935848162,0.014686285274942534
174,0.0016671820381823068,0.007411664910263793,0.017274438196792752,0.07130052881598997,0.03719954299745399,0.06705390429389338,0.06757969865746713,0.29004250624237
175,4.1879537510083314e-05,0.2500912388764134,0.25286604212189145,0.06278569507932241,0.019316246540339164,0.07981573095310839,0.0802365229253805,0.006325366648483877
176,0.004713805687866196,0.23625416027566826,0.24765009671119026,0.02500672223716055,0.08208683481028564,0.049312827395752656,0.049220989285449435,0.3483042313918673
177,0.00017780317289593973,0.07632937180351651,0.05409361869495388,0.20435600968002143,0.012940199602514545,0.1862777643556594,0.18665387715322113,0.45773725240961555
178,0.008957493053688266,0.16497531384990927,0.18805803849915437,0.08241462758806128,0.03557014807453687,0.22209853111798963,0.22240283012565726,0.4776080651278763
179,0.02132704897523227,0.06379854271619606,0.043122002449230604,0.12321860715246036,0.047368299228831394,0.20809320890378163,0.20816528569349824,0.6701796925524515
180,0.00812229523318711,0.019329239549448374,0.004528169956098151,0.16973648830330745,0.12579238520987707,0.1672420076352637,0.16719800367180637,0.10045747167505599
181,0.1407464356137723,0.09060583144234025,0.09537266710686972,0.01797078067580889,0.10291346236853345,0.2546814348581188,0.2541804333819126,0.06756613814869923
182,0.05523762788255887,0.03415842354297638,0.02572006574723512,0.013538585641301415,0.22052427093595384,0.053267114412172356,0.05329843452235433,0.027756426745386142
183,0.16411532891479613,0.0169168820293657,0.0389630502634791,0.11902841265573177,0.11019149501692621,0.27957606038410293,0.27982913214527727,0.1960496975485248
184,0.03646600255231647,0.04394475446974405,0.02706145328464349,0.019091153535896715,0.016223584158345072,0.0311729212205612,0.03126898803884659,0.1714341044067185
185,0.020901453470381637,0.02160707116127014,0.013012966634033715,0.0222730124585462,0.05526197224645846,0.11486473967927677,0.11481279420491139,0.0053168652731671595
186,0.010664898478213544,0.004141743043219681,0.07221463023682187,0.0015954109527650787,0.15594023055451814,0.1904058321290379,0.19034944447039476,0.23694223473555048
