,LGBM,RF,XGB,DT,kNN,MLR,PLS,lasso
0,0.058312270830686366,0.04170537935866949,0.04117828607559204,0.0747674987763094,0.025154076086474055,0.06081461482018713,0.019499953448031987,0.0543840852394791
1,0.01046853848942765,0.0024788432627089003,0.015606045722961426,0.22711698482623588,0.0,0.029915896511323703,0.004406384459329296,0.11278689377808179
2,0.028071151131400615,0.05872591004708292,0.0136452317237854,0.11637298091042586,0.0,0.008541721468783958,0.007854022263295568,0.11844883546010038
3,0.040865870221416835,0.01493798801948582,0.00888890027999878,0.0,0.0,0.01832870792632038,0.018672862726234862,0.048697764452888426
4,0.044418630511180925,0.046354950775586795,0.005934655666351318,0.0,0.041735604618588634,0.02349381702582179,0.036165324130036425,0.03420881422011851
5,0.03298665130260457,0.026409813270633756,0.012777537107467651,0.0,0.018034628240135835,0.06413181993660927,0.022829787563821355,0.03367270312719528
6,0.012521556613674894,0.006280928781204112,0.05610156059265137,0.0,0.04743713137803764,0.030871165355333977,0.06393654199906984,0.033900157080420046
7,0.0055519420490167766,0.004859306167400881,0.031271517276763916,0.0,0.05871421796081592,0.01135623114042536,0.018660877173426224,0.014493006694330263
8,0.01839291060574098,0.0015882535894925765,0.00795590877532959,0.0,0.0,0.029908914909589177,0.027189066148265023,0.01572253986960609
9,0.004315461583755127,0.020792826987623244,0.0026985108852386475,0.0,0.24935920523139235,0.015299064719458272,0.08804002000409386,0.014649676267293493
10,0.011178943549956416,0.011419055048597996,0.012317299842834473,0.0,0.0,0.06441326921512014,0.04015660272634383,0.01578357644150652
11,0.001427102922133803,0.0104165974698739,0.022724121809005737,0.0,0.0,0.06775513752127571,0.004933107690813732,0.015432742332460309
12,0.008994995517857509,1.743759177679882e-05,0.0020565390586853027,0.0,0.0,0.05430499571833469,0.09175260689465509,0.01550120504084082
13,0.005385913016866523,0.0001190549029205416,0.00015082955360412598,0.0,0.00899533206422778,0.029112653391419108,0.03579415928397117,0.015874321978856715
14,0.010600698227595191,0.0007773698808941101,0.002262294292449951,0.0,0.0754816317399249,0.07754288395397066,0.012580521815318324,0.07524654150124316
15,0.0023347710966475895,9.720692608908472e-05,0.0003356337547302246,0.0,0.0,0.051773854681173265,0.009580515611570695,0.06891751646157879
16,0.005326681842602622,0.0003498225648556046,0.005938082933425903,0.0,0.0,0.035455305429885675,0.017986339860835754,0.06670977668706354
17,0.0006757371101906124,0.017815268600097897,0.00344732403755188,0.0,0.0,0.03711737538264415,0.025582727047332193,0.07251713184276906
18,0.0004115082647988959,0.0,0.008086025714874268,0.0,0.0,0.039598704432373205,0.04407682214677977,0.06662908764204914
19,0.002780552877804677,0.0003498225648556046,0.00016674399375915527,0.0,0.0,0.055226740015559855,0.001018405824196822,0.027983382533134205
20,0.004468251502389648,0.0,0.006546288728713989,0.0,0.0,0.055064891558214396,0.0025138488028497163,0.07750601706659052
21,0.004022084433042378,0.00023357195301027895,0.08023476357035236,0.0,0.0,0.018780138053744566,0.04915126056116684,0.07345512686916328
22,0.00033876892589248495,0.0006917013379017786,0.01441866159439087,0.0,0.0,0.06118300227315865,0.042279454518429224,0.10294925941050545
23,0.002617973335271784,0.0049783406754772405,0.00526764988899231,0.0,0.0,0.005413554013196764,0.037180980682524414,0.09808389856213581
24,0.02465769126696471,0.026811748304314372,0.031057924032211304,0.0,0.0,0.030449758146590872,0.08784857333821988,0.07295529014758975
25,0.04157868191318438,0.006343554792205676,0.021036624908447266,0.0,0.0024470624979587075,0.04970350317440486,0.0675193131637747,0.11800952314509089
26,0.025103272305021827,0.014118990562043054,0.12271854281425476,0.0,0.0,0.07668234410075822,0.10200327948162306,0.05922256796429781
27,0.08579848979864835,0.024481662607121497,0.0694350004196167,0.0,0.038664218063379274,0.07536135143405978,0.1562096391637949,0.019415093333793487
28,0.02553871012162329,0.03283056619001002,0.046570539474487305,0.0,0.0,0.10581216306363872,0.09654438843021929,0.11766736729944036
29,0.03374581886640478,0.06589128273372491,0.008205920457839966,0.024534997552618676,0.2042543208267241,0.0863033445683565,0.10335908069701158,0.0872158078237105
30,0.022735231899429147,0.028561098340053832,0.017267048358917236,0.19450562897699458,0.023433784176084632,0.053778946910393755,0.10597749505383364,0.12364409307740087
31,0.1749637897320937,0.08495096302511866,0.04193383455276489,0.013399412628487484,0.08368157806447445,0.1576813393880735,0.10310450464677981,0.12539198261150442
32,0.030971610251503273,0.0014737155375692604,0.09219865427259943,0.1855115026921194,0.0012101355965637509,0.03504492314375168,0.13788054534220764,0.020464311710336996
