,LGBM,XGB,DT,RF,kNN,lasso,MLR,PLS
0,0.009862954155540235,0.01766645722091198,0.0,0.0,0.06976562658969084,0.026039285619419317,0.06548211908749739,0.06533229965165416
1,0.008865581709618936,0.006369550712406635,0.0,0.0014690755637610442,0.0,0.024739577098195353,0.05230036838790611,0.02035362999041737
2,0.013330232364227501,0.0015491392696276307,0.0,0.0002567145808606972,0.0,0.021664134005306257,0.06690743632600214,0.0030309953038418075
3,0.017504616777473267,0.019827641546726227,0.0,0.0011116972174601085,0.0,0.0013871175039204542,0.057964200543717495,0.018629888946949197
4,0.0004756193791256708,0.003641761839389801,0.0,0.0,0.0,0.08220051039743193,0.040075579508959173,0.026260768578628926
5,0.0026765208146374195,0.002505284734070301,0.0,0.0,0.0,0.08248004685177729,0.04888433535421377,0.015334373510863933
6,0.001547872347920382,0.003573367604985833,0.0,0.005843773352674843,0.0,0.08236187177654897,0.05540292854868239,0.036194042076446116
7,0.0034541009499477115,0.01888294517993927,0.0,0.0,0.0,0.02553930024725859,0.008238870481784497,0.021830283414268015
8,0.01294701717095575,0.002948238281533122,0.0,0.008812695063519272,0.10517489061921007,0.026176253060989196,0.013514649217108366,0.02866466174060711
9,0.004750912827039265,0.001710175652988255,0.0,0.0,0.0,0.025619890589261674,0.0946566515218556,0.05820467455055292
10,0.007953525052359993,0.02676859125494957,0.0,0.0,0.0,0.026209320398553115,0.11803204691408213,0.033296897223191985
11,0.002133125203613043,0.003844526829198003,0.0,0.0,0.0,0.026027721085702227,0.12200591219562508,0.08001076857345253
12,0.0025987254922128617,0.0024235728196799755,0.0,0.0,0.0,0.026063679556966424,0.0629590818376059,0.07989886965326073
13,9.651883748306716e-05,0.00805293582379818,0.0,0.0004378214427007782,0.0,0.026258650361148383,0.04223377203073634,0.0272569063247355
14,0.0011993000533223122,0.00021485029719769955,0.0,0.0,0.0,0.016655648814696278,0.05455873019123865,0.008543670475441342
15,0.002793692462959211,0.0007373587577603757,0.0,0.0010791683150907735,0.0,0.027328044914070093,0.03863401577007477,0.020186199609479052
16,0.0011088547298289055,0.0013544572284445167,0.0,0.0010791683150907735,0.0,0.028476366936941333,0.08495227022992899,0.029390260251938555
17,0.00012595520393902975,0.00011497128434712067,0.0,0.0,0.0,0.025454229118602456,0.01987254043634124,0.04923733414477053
18,0.004944778116157404,0.0011062922421842813,0.0,0.0,0.0,0.028517565587020954,0.07275507066947277,0.032765831228630124
19,0.0028957477256660014,0.002258995082229376,0.0,0.008738406083783902,0.0,0.056858979032926193,0.11352760147252289,0.05822691947736009
20,0.005786202962587712,0.0005202702013775706,0.0,0.2546819640423755,0.0,0.27096540313399614,0.06238987351501543,0.08447035246945347
21,0.004263526879313823,0.0014100057305768132,0.0,0.004806804694711856,0.0,0.001503663086839635,0.058312977113148604,0.11489273820038906
22,0.003125391063663576,0.005260375794023275,0.0,0.13616422699898909,0.0,0.15014291783006534,0.12329590004275992,0.08277496449652219
23,0.11664928832601286,0.11276043411398329,0.0,0.024077541869972328,0.1033891599630753,0.02952654315698444,0.06926836202952355,0.1642120091043651
24,0.010848459192091337,0.010021536611020565,0.0,0.01756033232229989,0.0,0.04993026936355538,0.020799814707048826,0.01282350710690483
25,0.0030544748256981146,0.002895565237849951,0.0,0.017693964569871212,0.0,0.05210928042157059,0.026903577972075314,0.0035031384092694684
26,0.03660671420756931,0.0369805172085762,0.0,0.012356587102729796,0.0,0.052099342150898786,0.047253350687331955,0.04500889218703288
27,0.027919082391609278,0.023412395268678665,0.0,0.08846806453030899,0.0,0.05205001218830346,0.027450868585298126,0.026515010279424545
28,0.0038153169332978843,0.011671565473079681,0.0,0.023911820299793406,0.013914658494964182,0.052316719238818754,0.054636525420012946,0.01748909142132893
29,0.001408376895007591,0.008387777023017406,0.07701437425820917,0.016915908391577663,0.0,0.05669584084450738,0.08327689865844419,0.007669780792545239
30,0.001672225438046021,0.0038589441683143377,0.0,0.045555848608730055,0.0,0.05659392839431046,0.025503639629281344,0.07162159785485558
31,0.019042558538989337,0.006333299446851015,0.0,0.08258121236098281,0.0,0.05569044922571756,0.08384695754558318,0.007726898684876152
32,0.02861296220441461,0.005887300707399845,0.0,0.042239219306343126,0.0,0.057285089958145824,0.08291431461076185,0.1061397512608745
33,0.020178824953456704,0.01988096348941326,0.0,0.0,0.0,0.05471935966629232,0.062012106854525004,0.11732422799944961
34,0.001795703087958273,0.001824773964472115,0.0,0.0,0.0,0.05482904203715688,0.023108732301106782,0.05438644760545977
35,0.02669070516834183,0.012504873797297478,0.0,0.0007749791199613171,0.0,0.0007823253185986201,0.014373479051033542,0.02727845179018562
36,0.0001593141611380644,0.020363664254546165,0.0,0.07167963426963829,0.013839881408865475,0.07158969497332457,0.0305631361846135,0.042700463511127884
37,0.0019102180641993732,0.007763304747641087,0.0,0.029041276539628142,0.010057571017813788,0.05230678096814689,0.04600578667129594,0.04677097207500069
38,0.01646180929861567,0.02259160950779915,0.0,0.04253769396456984,0.0,0.023242281944483717,0.06127875727359195,0.019717079326337414
39,0.005831591764486877,5.4232950787991285e-06,0.0,0.07125368148050464,0.0,0.05728039186628939,0.10621277206614481,0.015276399713620187
40,0.014071565066682631,0.002038201317191124,0.0,0.1128370477823201,0.0,0.05718390029110296,0.04398370114401434,0.0403898021121455
41,0.027983705939590122,0.020275777205824852,0.0,0.0,0.0,0.05616348076908245,0.0590544271509348,0.055580608375714546
42,0.006673692521366675,0.005816454067826271,0.0,0.0,0.051972136069287876,0.05537889945941399,0.00990182522549512,0.05741328010672896
43,0.046268142420128874,0.049091141670942307,0.0,0.0,0.08189160376026147,0.054715926445633056,0.09831473011816358,0.0777094187128083
44,0.007384478534924431,0.0034571999614461113,0.0,0.00689305024396677,0.02794882292046401,0.0013043555821072306,0.11562695400617988,0.028960790568438033
45,0.018626196445947603,0.016178542748093605,0.0,0.0001459404809002594,0.008596692162711026,0.027929914770747077,0.05443134382878939,0.021636870747644907
46,0.43897892505731034,0.4463300023134099,0.13754450745087698,0.0006690403973801047,0.411169020391409,0.029497993215081952,0.16447163859065927,0.38185799822330446
47,0.44216173251860097,0.4334926460270877,0.0,0.0012251087959910328,0.39755765232089546,0.05190382925867365,0.06933031249382077,0.35511356508911757
48,0.5580422258571032,0.5101341194083018,0.0,0.012085366389731417,0.5078418007950511,0.05230678096814689,0.05664965463554033,0.5083779609763246
49,3.628557572293952e-05,0.0015298653161153197,0.03402347355927737,0.07197986724691194,0.0,0.056614889110656236,0.04211393293777287,0.16226662258029056
50,0.009706541211333663,0.007190341595560312,0.22181194777792435,0.06263000571453689,0.0,0.056791790332192754,0.010272015562341993,0.076624883791227
51,0.0026971226392410947,0.0018845150480046868,0.0,0.03444107433293771,0.0,0.05740181946652398,0.029812821690268495,0.02615262280135383
52,0.001623953479840875,0.004119424615055323,0.0,0.03324321948217503,0.0,0.057494155037355,0.05202373672846001,0.08431748851990728
53,0.006693509588373354,0.008340728469192982,0.0,0.007002945184403697,0.0,0.028138173256455096,0.07568087184499013,0.02928959956809417
54,0.0015206941945716088,0.0010082682128995657,0.0,0.05605784869664605,0.0,0.09323393602533872,0.08601634971874206,0.05826642471670432
55,0.004042198549156497,0.003493132535368204,0.0,0.00822146028396853,0.0,0.09304709653313037,0.051906421674609744,0.0012022121845152861
56,0.015584691407291096,0.014621797017753124,0.0,0.003476636335663108,0.0,0.09277912461196,0.09511403908511787,0.016240299041980544
57,0.04307185380514062,0.06744766980409622,0.0,0.0019460196052573746,0.027591079877020683,0.09313816723330634,0.09460405631797272,0.10258646879015129
58,0.03350002686618098,0.013522051274776459,0.0,0.10370653655105722,0.022563023798343795,0.14969367032023337,0.07973203352772092,0.07009611577728923
59,0.1566893906408149,0.11317040771245956,0.0,0.002636599410963123,0.0,0.14944141893659335,0.10249995310476884,0.13405552140077776
60,0.0130632139450585,0.00468477513641119,0.0,0.0034265242428238637,0.0,0.14950863778672324,0.1057841413243568,0.15964199840821902
61,0.043416469943249617,0.016549626365303993,0.0,0.005456503582575062,0.0,0.17773407788660672,0.03829296725444753,0.1891701785050255
62,0.05891665617333827,0.09142807126045227,0.0,0.11183172886720297,0.0,0.17793537304514828,0.1925630492251318,0.2073999447845718
63,0.008771548497054372,0.05055990070104599,0.0,0.16111125763769857,0.0,0.20055967035166208,0.17690421677531107,0.18582667596672725
64,0.058880167646347945,0.08713570237159729,0.023473559277330913,0.32343619499758225,0.037347070819128116,0.08818530699728439,0.1963798467119494,0.21540203553349985
65,0.0033874522340786514,0.0027338273357599974,0.0,0.12800782451976,0.04138328375360401,0.11279233300206865,0.23119911859538567,0.23857722524042094
66,0.03851149011479163,0.05048942565917969,0.0,0.10915161105982729,0.12337586115651061,0.14370612520186887,0.5134774716565524,0.2499767923918341
67,0.18202758524096085,0.252423323011958,0.0,0.15495582223394266,0.03353449657524976,0.7776767638182516,0.005384516495438668,0.14258317790806885
68,0.03174081383729577,0.029429131328124303,0.0,0.0012149984614708354,0.04627866371359318,0.08283760123243164,0.07543847802462333,0.0801061470667439
69,0.25991722041565657,0.30344553930250395,0.0,0.019795155831025563,0.20862936443513203,0.09310871381259678,0.07578165125272948,0.16604790452052237
70,0.0952386668823394,0.1819604957510892,0.0,0.02677040749043916,0.19418232088850146,0.09315153872517953,0.13868497382935938,0.25210790402076777
71,0.06320404151309678,0.12358698614760133,0.0,0.006332586047738365,0.2227526141071826,0.14939425732400224,0.14778172330249859,0.5920291026094344
72,0.02090696934536117,0.020503832027316093,0.1256758538836873,0.057809574047210883,0.0,0.17782099258242728,0.16879250563604567,0.0715110572335775
73,0.001473610624716111,0.04288024827837944,0.05604641962284057,0.02551892390874327,0.0,0.17690757514316252,0.20626614585797687,0.12107317296287035
74,0.006044621310741746,0.016641220077872276,0.21165765528155095,0.008643456855246387,0.0,0.17773823389042004,0.7325573474941782,0.11291588484087028
75,0.04857887210730198,0.09507378190755844,0.5008571805354083,0.1374697788913798,0.1286662122025477,0.18565759003824117,0.41697530220570184,0.1511936550916524
76,0.010373383961923697,0.031297288835048676,0.10998285638929195,0.3303384764165458,0.1986554594835751,0.35649838016880697,0.1987706154241458,0.1582203038947153
77,0.00954204680472764,0.004104540217667818,0.012264275352762755,0.049931425557167175,0.0,0.24050614016481425,0.05562490619551114,0.1574556066396018
78,0.16521923833661445,0.1373200730682127,0.4808123433997098,0.061217196360279,0.2753527627588026,0.3664034250505853,0.14775649840301955,0.042900198062480355
79,0.018417126932678253,0.022946470000609287,0.26796782276144004,0.09034287221416226,0.043782144270077816,0.3464774351809463,0.16633837267043122,0.19959915873285886
80,0.2621006835632504,0.14621660828032312,0.0,0.3209807024484587,0.018051791992789723,0.4984627060310155,0.11313408881475631,0.08571308878175476
81,0.19821658744514248,0.17278622976475644,0.0,0.21247879027649585,0.11904195168718423,0.591789806978899,0.14414720418417665,0.3882415052071
82,0.12613948051993112,0.039743940127205724,0.22550441777660557,0.1647663633566302,0.028216884527896946,0.7034952449026792,0.30403381039219535,0.3152201305609588
83,0.2930199116013712,0.21339324880334876,0.0,0.00020484416897446068,0.3881650115898093,0.0918149316432498,0.03927726226662984,0.574769629718191
84,0.17493964369018233,0.18433733988952683,0.0,0.0027209987252186916,0.25033669222714117,0.09308956005386507,0.20012721382079787,0.20509001669486177
85,0.06148739378377605,0.0789955309490864,0.0,0.00310343311793925,0.0614532506923382,0.14883355815226632,0.014578873422206151,0.00609316252054419
86,0.003593212974896308,0.0011406353441998363,0.0,0.00020484416897446068,0.07725625589091703,0.14803253352137136,0.1768548408878903,0.09127182336643161
87,0.0009658613625928241,0.0014076698571443558,0.0,0.005152314387445605,0.0,0.14949598907854617,0.10382301571965366,0.21767067337365825
88,0.004801014342336528,0.01880054362118244,0.0,0.04088443448063651,0.0986931509612461,0.14963928087447564,0.5889311916599815,0.15966245576748336
89,0.0128726547842568,0.012294569984078407,0.21831728867202954,0.037941887555496955,0.06411679603206409,0.17785243365748804,0.5891988763795718,0.20458775183300443
90,0.050751913779500724,0.057532809567643284,0.172688909402611,0.03940173194426128,0.11655141548510439,0.17782659415309077,0.17462933974417633,0.12011159914895819
91,0.057160614839746986,0.015145035460591316,0.22299881313464343,0.13386742274385696,0.27281061154862024,0.08391350325131702,0.10994077443056499,0.20561800593307406
92,0.0019517182534231979,0.14713655412197113,0.1461163128049584,0.23994944832739884,0.08180940097028157,0.45448563242547235,0.0740955048690614,0.14994646905532924
93,0.25745740937840966,0.14156600832939148,0.0,0.14821926238515792,0.6415251630932152,0.6577826613744033,0.050215622872433634,0.2293258077466941
94,0.3166591334581916,0.3077097237110138,0.0,0.01266077629785925,0.18565299983778752,0.014576669958232202,0.04962073208897871,0.2353977097941348
95,0.127238788196266,0.05337334653090231,0.0,0.006732603630928841,0.6965531876956323,0.01426749938698224,0.02886104791024276,0.6562770596988736
96,0.1473147215510254,0.15078150433639637,0.0,0.028751593476636347,0.14427007780561796,0.013074364797177052,0.028569002125493084,0.22606064247112975
97,0.002686994124752006,0.004747618921101093,0.0,0.0035860916963383034,0.0,0.013763177314813135,0.012361995579569893,0.06325344173850087
98,0.0206211091563276,0.03255557268857956,0.0,0.004128533122335049,0.0,0.043160764577173105,0.19264837834013743,0.043458403843869314
99,0.003000990507153091,0.005056529305875301,0.08743241461163126,0.015149676908875117,0.0,0.04315389813531251,0.0928505827320742,0.009801975342382724
100,0.006710918023750909,0.0031508617103099823,0.5522220756956349,0.010203085849927475,0.0,0.043426387452686344,0.08535484117839005,0.010128528709783577
101,0.1809617866693473,0.18640079780441354,0.047672425161545684,0.010807947602092402,0.1734456840259953,0.07139560086022739,0.09322297647129764,0.12903058022165712
102,0.002852832808320396,0.003678348148241639,0.2755505736515893,0.013624774715372146,0.0,0.0479209574078944,0.005551782854507685,0.04490892485466209
103,0.04211028630273807,0.06256118416786194,0.0,0.0004505692557914635,0.0,0.0929382529059567,0.04369833696663867,0.04413089806897889
104,0.011592931488508144,0.0016925741219893098,0.0,0.00918018374434041,0.0,0.09342251774058705,0.11190826105573799,0.05558816338634754
105,0.04250870023565845,0.11500181257724762,0.0,0.0022673524110949934,0.14097941750690193,0.0981988087883483,0.09432498466504878,0.06929458834244792
106,0.002316435178855844,0.008267304860055447,0.0,0.0008475097806496992,0.0,0.09885889066897094,0.03963304462384937,0.08528883951090035
107,0.001091749016098207,0.004324162378907204,0.0,0.0054292496373466986,0.0,0.09875101525626254,0.023622766974583587,0.09296026739651864
108,0.00487038555983522,0.002035760320723057,0.0,0.0019236010374082395,0.0,0.014664849525249934,0.004708534873150792,0.08411878057619226
109,0.01621153598601398,0.017921270802617073,0.043782144270077816,0.044689876478086955,0.0,0.013248736276319228,0.036424560153866144,0.06017253019058566
110,0.01356099673885036,0.012735748663544655,0.0,0.023133324541738103,0.0,0.0432751450398941,0.035055157432147,0.07032996846597084
111,0.042468111430169965,0.050005439668893814,0.0,0.041779858455316725,0.0,0.027740305065394655,0.07877753561875205,0.06766913989302731
112,0.0047880107102419136,0.0006956873112358153,0.0,0.01203701261593916,0.0,0.09400580389171398,0.025430288922841385,0.040242586523871554
113,0.006716983240912239,0.01157724391669035,0.0,0.03947074596685572,0.014983065168717422,0.0938305289326806,0.027309238032403753,0.00968324483944108
114,0.012134269622174374,0.014762439765036106,0.0,0.0015134731196975693,0.01385648846387393,0.09878119146012612,0.009030904970432355,0.018948855382013283
115,0.015193333892710327,0.004551056306809187,0.0,0.0035205943118378834,0.0,0.09886015553962604,0.055722672795194175,0.010629323783507477
116,0.02909611365329971,0.030640829354524612,0.0,0.0027693524990109455,0.07122098495771355,0.014490658741218632,0.087652336456529,0.06579610108478524
117,0.0033675555811557606,0.009130442515015602,0.0,0.009798232889357774,0.0,0.013270961863862174,0.08006052598769878,0.0898216143097358
118,0.0004129411889156736,0.003504035295918584,0.0,0.0002918809618005188,0.0,0.0434350608527031,0.06388885028164529,0.0021299835257241745
119,0.009990589121775273,0.0002766883699223399,0.0,0.0,0.0,0.04372914332185862,0.03682849768708228,0.06824721189857313
120,0.0036040118609860575,0.011289522983133793,0.0,0.002113059914721527,0.0,0.043623526606872465,0.008987346538753506,0.0624175424721804
121,0.007879603646259566,0.005546627100557089,0.0,0.0,0.0,0.07161659186445962,0.03128202014201279,0.057682178365569436
122,0.002503074970854501,0.0026673045940697193,0.0,0.0018871159171831731,0.0,0.0716962787271136,0.039845104194862556,0.04316022432751754
123,0.002582846300801894,0.005519905127584934,0.0,0.0057053057277242965,0.0,0.09435635380869653,0.01201024388059784,0.001563561058920332
124,0.0005374004429825964,0.004180829972028732,0.0,0.004854279308980616,0.0,0.09427720903354361,0.03784060664757306,0.012614638562271935
125,0.0031125322165226075,0.007131228223443031,0.0,0.013948744999780214,0.0,0.09406633699563619,0.08317840869910985,0.006741065239919852
126,0.0013177066301265593,0.0048532341606915,0.0,0.0016862279660644426,0.0,0.09791818815845876,0.044926240720277906,0.036638698201342405
127,0.001605688298289169,0.0050338031724095345,0.0,0.018115961141149065,0.017862874404996038,0.09921305450280785,0.1116348791072423,0.06010517021109326
128,0.013090785206683962,0.002222370356321335,0.0,0.02473735109235574,0.0,0.09927846639478158,0.05256628437077805,0.05061275617491812
129,0.003697337003316599,0.005581812933087349,0.0,0.00611235658710273,0.0,0.09939844842816603,0.05333434180798208,0.06548386514114618
130,0.010509928557418212,0.019900286570191383,0.0,0.012276144006329948,0.0,0.09923455730719674,0.07118670744383526,0.016041038032302307
131,0.0009343774527802597,0.0037143630906939507,0.0,0.009788122554837577,0.0,0.02786802426381435,0.07808156265549432,0.00025917226891891687
132,0.0009075043474321742,0.00017735037545207888,0.0,0.0669348103213328,0.0,0.027544759416995024,0.07117643114819522,0.033842783942579516
133,0.012199241288653778,0.005174074787646532,0.0,0.015101323135082865,0.0,0.02767892607350425,0.038800776668331184,0.06524217015171217
134,0.08552752886532247,0.0350175317056054,0.0,0.0069431623368060155,0.02691421342554602,0.02808603378679081,0.02713834957550796,0.11978654458732474
135,0.036399080422527305,0.022776085883378983,0.0,0.03019605257373953,0.04310208300557765,0.027636643248422577,0.00565567172851618,0.07996683671044244
136,0.3252135301734617,0.3232326684655362,0.08228933139918243,0.02423798848301026,0.32375049452723204,0.027787343573713708,0.03638211100318929,0.2556274010944093
137,0.008595838767279481,0.006721263751387596,0.0,0.018551145105279363,0.0,0.028604449087897055,0.07184406940783927,0.10426245805478804
138,0.009966698631304071,0.0008198136929422617,0.0,0.0021767989801749535,0.0,0.028618001275423244,0.12923491341883228,0.05322425413994106
139,0.0005220456213357315,0.0004142914549447596,0.0,0.010637830234296012,0.0,0.028716299808765777,0.09543562944287078,0.03245437091078601
140,0.0016049473057718933,0.003968952689319849,0.0,0.06723899951646232,0.0,0.016283526109922453,0.08017607833253064,0.023599626180820565
141,0.0005524555087756429,0.0014743994688615203,0.0,0.004003252890236935,0.0,0.05683783980410115,0.05069154502287637,0.02941566039281905
142,0.06881841752994729,0.07866817679463517,0.0,0.03764692953536421,0.06936568640379798,0.0793403481190744,0.034030410029808784,0.018477510168509355
143,0.007422578228060637,0.004716075956821442,0.0,0.011729746362477473,0.0,0.07931631557283322,0.008595648837726047,0.015027977306086043
144,0.0010778207512175109,0.0015569216338917613,0.0,0.03977229768341465,0.0,0.08369182326166752,0.0703997583547923,0.05114692635920658
145,0.0037574501451542396,0.0023594549857079983,0.0,0.02824343927205591,0.0,0.08417590740010278,0.0006982735002788574,0.0598977036255492
146,0.0008189823083161484,0.00601530447602272,0.0,0.012256362917051301,0.0,0.08422261727329039,0.1265957736134364,0.06050596634374041
147,0.00269481066831278,0.002338842721655965,0.0,0.030403534221284455,0.0,0.0276323065484142,0.20261049373402806,0.07121224444506821
148,0.007535045426140114,0.0022840152960270643,0.08057497032836614,0.0006936568640379798,0.0,0.027270246306464685,0.13958302691410063,0.08216476986796063
149,0.0033869468077977957,0.008273749612271786,0.0,0.0010914765484197108,0.0,0.027381320035429257,0.3546332160009934,0.09322680324031639
150,0.0004134652131817036,0.0007292225491255522,0.1921403138599499,0.014205020000879165,0.026334559009244998,0.02881044233829505,0.2340931863702395,0.10001206180361115
151,0.0017305273631254916,0.011101052165031433,0.051035210338916004,0.0022414172051518754,0.0,0.02905907980562278,0.12009370611436593,0.007175740444623019
152,0.02305684149904803,0.03728076070547104,0.0,0.007064925930810144,0.03972070018545416,0.029049683621909905,0.46648797323059155,0.048116383225736456
153,0.01558519902402808,0.02194223366677761,0.0,0.004287660996087741,0.027073147323159866,0.029086184180675156,0.2913836871816656,0.06351691752342513
154,0.014498339062304204,0.029981454834342003,0.10457602531979421,0.008967427139654495,0.0,0.028908379480331592,0.3718689989612101,0.09927081836947955
