,RF,XGB,LGBM,DT,kNN,MLR,PLS,lasso
0,0.11091633986928098,0.1928790822683597,0.15133976958797932,0.12467787114845935,0.4267591645502623,0.2530684847766893,0.25420263959530265,0.17357844005410578
1,0.04547712418300651,0.008503615856170654,0.09044661980853734,0.13901960784313727,0.1057411422714235,0.10459731941816533,0.10497355715903943,0.14256461851699564
2,0.022239215686274506,0.027122944593429565,0.005876722149942516,0.196890756302521,0.06874008470507785,0.033941016444665024,0.033850201963934484,0.17190980414429857
3,0.031460784313725496,0.13040516016530046,0.02833226930138625,0.0,0.05401438040328044,0.08238712353796995,0.08196862668689209,0.15048372047578187
4,0.08978366013071934,0.08735412997357994,0.15670837819298736,0.1522549019607843,0.12386288889298364,0.01753512212430569,0.018798123566144354,0.06003559607937431
5,0.09304183006535938,0.05078484065392441,0.07069334551092066,0.0,0.3452714411177862,0.006664145814637749,0.0064386050491137825,0.08702698267588693
6,0.1661660130718951,0.0056861937046051025,0.15779420281029222,0.0,0.04187811380510287,0.3166398447871006,0.3163360093873856,0.19018467697651326
7,0.034062091503267965,0.006555438041687012,0.03214642222494123,0.01929971988795517,0.3681667535697848,0.13840452219976968,0.13763433244601908,0.021396698288749724
8,0.0030196078431372533,0.2107895314693451,0.007795430673533918,0.01929971988795517,0.10256293830719543,0.1544455069869129,0.15378103562501785,0.02789913187033581
9,0.2505098039215689,0.031273841857910156,0.13259813736297216,0.2649509803921569,0.11380864780204529,0.2564840511819964,0.2567141627326093,0.03805401666699294
10,0.04965555555555553,0.1351936063111997,0.08884937049013251,0.0,0.041517144782106497,0.07470575334539775,0.07419992232034187,0.02744600393262471
11,0.06367908496732023,0.17590540647506714,0.0745004405439213,0.039859943977591024,0.0,0.0018855081014617567,0.002131809834808235,0.010880398383514414
12,0.0013830065359477122,0.18948474526405334,0.023220286570799355,0.0,0.048485506589071733,0.11115581102418119,0.11137746880851349,0.10385837672223511
13,0.07041503267973863,0.0017327070236206055,0.029066979575754853,0.047549019607843135,0.0,0.07635441689705985,0.07638837722118322,0.02152351067246823
14,0.02708039215686273,0.003650069236755371,0.03747627124369614,0.0,0.0,0.06841901184708186,0.06843949781401223,0.0286999267449045
15,0.019246405228758163,0.016805440187454224,0.0399899015373866,0.0,0.0,0.2540516961821579,0.2539257039715756,0.04560623353467037
16,0.011492810457516335,0.01952001452445984,0.040722852054096516,0.039859943977591024,0.0,0.10117635536370115,0.10054025915401561,0.0032504329307466856
17,0.06389869281045746,0.1538215007735233,0.045958468692028354,0.0,0.1281558481315984,0.09123370773395072,0.09137523800799593,0.04940083992501021
18,0.024518300653594782,0.02814662456512451,0.025196528963383997,0.0,0.0,0.2746283068231947,0.2744514752645867,0.03307563996844788
19,0.0459745098039215,0.004426538944244385,0.05231432153509167,0.0,0.0,0.20994750761134545,0.20910782075881582,0.06897889800283546
20,0.0009431372549019605,0.003409862518310547,0.01411962824218973,0.0,0.0,0.12649068420991988,0.12583087352895356,0.18379686623287367
21,0.18925294117647057,0.048695504665374756,0.17303654535726987,0.039859943977591024,0.10644267796629212,0.02935930565080373,0.028763436051949004,0.024016938221080836
22,0.013348366013071896,0.035832732915878296,0.029194510156110128,0.033480392156862715,0.024996176291281307,0.015113077690852073,0.015324109066410935,0.13538892405606404
23,0.022099999999999998,0.13578005412045657,0.06298670240087231,0.11141176470588232,0.04787307335384122,0.18190129712583525,0.1813930255747419,0.018737294389017223
24,0.02628300653594645,0.19747383898379756,0.09027536742861747,0.2596568627450979,0.5042838077744211,0.2472049393024879,0.24781477655916273,0.016715629433154244
25,0.06586535947712421,0.024035073986240496,0.17359229870366136,0.19318627450980386,0.13235162759176233,0.2689839440949245,0.26920359615430095,0.23060866534853786
26,0.2591522875816995,0.16766560077667236,0.2564025202898592,0.0,0.012002028989991857,0.028912939650546532,0.029050303563605384,0.2879699758463188
27,0.14573071895424838,0.02213768281188666,0.07390887138380703,0.10313725490196068,0.06589531111516644,0.12516670467099805,0.1257017139724873,0.13833102542885256
28,0.05186274509803879,0.036398430291344264,0.14103059618287778,0.23421568627450984,0.2071290494555057,0.23676277628514125,0.23659593981194832,0.12765426928007378
29,0.15059673202614454,0.1547300675569797,0.16492512284274669,0.17794117647058816,0.0697530621427473,0.00675988480540568,0.006892001305424056,0.129786992303623
30,0.2201771241830062,0.06498039572846659,0.04633521965597129,0.027745098039215765,0.0275702508152207,0.30679914990066426,0.3070387045820688,0.3747253314209591
31,0.12112941176470583,0.23853069169848584,0.10444118920430366,0.07617647058823529,0.0018509839939893635,0.23852122720303198,0.23828433546415095,0.26972490048819
32,0.1802267973856213,0.11770856431886267,0.24183763730995278,0.23988235294117655,0.26788530563438356,0.02492062721031041,0.024936696191919072,0.14932085081535657
33,0.272083006535948,0.15091134814655094,0.3352330726262668,0.09847058823529398,0.1909620774170081,0.07054070196042206,0.07046968257981256,0.1844820747712832
34,0.2727372549019612,0.004053162499970009,0.1287374545502814,0.41200980392156866,0.4530238125011078,0.42658290912544955,0.4261652667417693,0.06714940527249363
35,0.11403202614379071,0.24084443798252186,0.03272594134455176,0.4924019607843139,0.6453352721887268,0.4862937369562033,0.485834223441107,0.020009288794880953
36,0.5340921568627456,0.511357399482353,0.5490997354022509,0.13749019607843138,0.1480471928155257,0.3417807949694161,0.34125452387828525,0.17033282651918658
37,0.025205882352941522,0.21705748529995206,0.15963794025385514,0.26553921568627437,0.13198935628221575,0.5511533575679686,0.550559472430211,0.2164844020682492
38,0.23651503267973817,0.22850448818767777,0.36861846220980904,0.06906862745098036,0.258669630575018,0.7912482423545498,0.7904451310620038,0.5032210846008243
39,0.05597385620915052,0.057657727493959365,0.0855177231849785,0.06906862745098036,0.17411273429711982,0.15663186187757222,0.1557237406252388,0.07426353218024045
40,0.01046535947712457,0.322613327035717,0.011360748729598191,0.1569803921568627,0.04965637791464739,0.152027199752993,0.15187585556538907,0.19205961270154148
