,XGB,LGBM,RF,DT,kNN,MLR,lasso,PLS
21,0.1628838033398985,0.2759203064010943,0.16344794651384775,0.03719811706917725,0.15097164689765386,0.08108850646662508,0.14037238455916995,0.08507658900730114
22,0.014511205198039667,0.08517410270316633,0.06410322008459535,0.09697775958520943,0.0620880301712981,0.48251105252807586,0.5229500482077363,0.49404403852177553
23,0.17895187133167584,0.18214856684236136,0.16038716059489605,0.31341247100559433,0.050569350446423966,0.4291617756673755,0.3432082847816262,0.39954721417238104
24,0.0646169509889647,0.028379522354868625,0.0357644289807616,0.26944330740892336,0.17630984204076006,0.3467874572943948,0.2502606098597942,0.3170144490540689
25,0.13011644473829298,0.350310592372588,0.10912095783872244,0.1946377404830127,0.12825103860494855,0.45646986719835053,0.3748765328635288,0.4343419117207992
26,0.07144493838094368,0.04186777773044015,0.0979570882794375,0.24217151043798607,0.4093040896604935,0.2470889440138942,0.15588704788589597,0.2278968775976314
27,0.12393661717435545,0.05029238193268959,0.1696353527084179,0.30570337017328425,0.49261151000851294,0.061613129410112544,0.1165085835586197,0.041652201809630585
28,0.38252702355384827,0.18656442415437824,0.4647438258971211,0.22549119934506756,0.26555326632427023,0.1505546227509652,0.22403448301524853,0.13960605981390306
29,0.21158836351961474,0.37543295073600635,0.18339609769409126,0.24068767908309474,0.13704965197718738,0.3218038611546697,0.25146898899761755,0.3138177925911522
30,0.035556104368135,0.27526481972033295,0.06574907900122812,0.30570337017328425,0.5301415448887845,0.21755795467974592,0.32042162424737897,0.23450211154044132
31,0.15391851159523995,0.12654828761536918,0.0955931914312998,0.4874130167826443,0.3494164505056588,0.1340314149010161,0.23275971340938795,0.13775869910831628
32,0.1315491941440705,0.0760551556495096,0.12411584117887964,0.232262245872561,0.1945277198072502,0.060079160351464655,0.15846373077781695,0.0773335058716974
33,0.029844450526094857,0.11249671489811602,0.008197571292129169,0.015094146541137887,0.012523036253105413,0.2438660415055416,0.3337614996252316,0.2795538687544495
34,0.043223346250739425,0.05359636698714798,0.10539534725064748,0.06334424887433465,0.14443822035118947,0.09070484448580152,0.0020494778248929535,0.06413563659902699
35,0.3212683823110625,0.059843439415006916,0.3213613726292807,0.29134261154318464,0.15811758882608729,0.09291385634935012,0.18535056454466048,0.12203903234401586
36,0.02642339214261713,0.052019809018715724,0.028821803793151135,0.08954154727793695,0.3023557741507811,0.06406516994355838,0.16320573863126508,0.08993698281901874
37,0.26269073004220966,0.04043693243010216,0.3343348342202204,0.0095169873106834,0.10117032487381927,0.14393622099290848,0.24688284008623174,0.16163972364793633
38,0.05299888328602198,0.14811839296623408,0.014452517396641995,0.035100286532951386,0.040869742451589586,0.08773605746069779,0.1973359622748836,0.10599511248019922
39,0.04804152977354348,0.12918502306173474,0.022713535270841745,0.511563651248465,0.6145625442088672,0.6997056524453347,0.6006878188533213,0.6857257711030329
40,0.12661880945212722,0.1239054898248747,0.11934097421203482,0.1692079410560785,0.09191240502040798,0.1366970395068311,0.22163797983403954,0.13163781771190264
41,0.1538277519954505,0.02155149355495123,0.20314538136171534,0.14321530904625462,0.24469328368173976,0.2216422032145643,0.324705577548444,0.2529700769367996
42,0.07478783460508537,0.21095989504381768,0.02108711966161808,0.017345476872697385,0.05045697119290171,0.21605163727894894,0.24352759637253696,0.1767724750345192
43,0.05208859788166231,0.1422779656170362,0.1108012689316421,0.013968481375358222,0.10317859800792151,0.1014525775009184,0.1870622452823283,0.12285242922721251
44,0.0068516980367170355,0.018704269909756155,0.03337870105062235,0.01582753445217633,0.12087290027433018,0.11559839703355879,0.2062712560498854,0.1310159732547319
45,0.006345262378149252,0.1822217812064718,0.06585857552190089,0.06484513576204132,0.0610659597147728,0.03442693256902307,0.13303633168561269,0.04489130600822655
46,0.0682180486543229,0.0802231004199197,0.09061570473461766,0.10240141902033006,0.10741018065367536,0.23598225202649104,0.3038827676513116,0.24329361653002746
47,0.03447033914444253,0.16304542955694468,0.1254328694228415,0.04768726975030679,0.10555679311831212,0.11971868911089961,0.022604426721061277,0.09050974080056251
48,0.005011928262058651,0.05747057738915018,0.037150361577296453,0.0064981580024561225,0.017421391145427068,0.11961424125707742,0.06459074116646052,0.13037674698489138
49,0.14706663718440233,0.1971314059025301,0.11378701050620765,0.08459544276163167,0.05435254500295983,0.38231430849010073,0.3249217032123628,0.40199130385230664
50,0.14789415978282583,0.33715865912673726,0.07411686451084776,0.012996316004911912,0.04107876835086999,0.1585621621929294,0.25459785802445856,0.19141037719951348
51,0.29363329392010407,0.08969595770682032,0.22900770910083257,0.005150770910083202,0.026591626558447212,0.02160391014879981,0.11813737844136707,0.04655597248079835
52,0.10015187775117668,0.020193276887042644,0.06462955382726066,0.16584800109155406,0.2974180127663841,0.06364818602280364,0.00040037278691773537,0.07824950882940462
53,0.11555587863561034,0.12356832070720325,0.08997441670077916,0.17014599536089514,0.030320703630171475,0.14097169867676723,0.049316942396092134,0.11085254746104062
54,0.06585852033868461,0.10740125257646227,0.04987890571701381,0.044139718924819105,0.039140108960290465,0.31861414001864624,0.23085013924461412,0.30188661148136325
55,0.28608700073111804,0.08494025351895557,0.27519102196752643,0.06634602264974754,0.07523447987246668,0.1437777089330442,0.23604733146584422,0.16805181401643954
56,0.4177165925502777,0.2695254196849656,0.4301862464183382,0.06658480010915546,0.14112318120122685,0.031944089574399315,0.06514187889902145,0.012647557467319492
57,0.04752275646586801,0.0322505402331672,0.038803042707054036,0.08306044480829577,0.08949518320866001,0.04861464777729396,0.0317109881179205,0.052676294747249996
58,0.12298609121773896,0.02817346039632107,0.1515759312320913,0.22093737208350372,0.07016843726724442,0.027762248670897827,0.11349836754611298,0.048263477742132244
59,0.2686711284307198,0.12639251726182704,0.21345783872288154,0.2940032746623006,0.1176948099482128,0.03739668429786547,0.060765925172387325,0.017828970382398612
60,0.05474636392958376,0.014126902907314332,0.19357279301405317,0.047141492700232046,0.18190674655610115,0.07804502181111828,0.008009412414624384,0.0781561612235161
61,0.20301073265036645,0.047911345117712556,0.21425944876517855,0.14526197298403598,0.06605834866009208,0.04901439356428716,0.15077877817989438,0.06256732897178086
62,0.3123334378943402,0.026556170901592846,0.33406979124027747,0.16189111747850998,0.09249427973127439,0.449344414097003,0.4684501275273483,0.45807743744478874
63,0.05625082451180752,0.23343563075957596,0.08006924546322805,0.27947196070405217,0.12153870148288248,0.2180491920222719,0.25864416785888283,0.21943455660984218
64,0.3365741248775885,0.07295607970159457,0.29718822486014534,0.007930822758902945,0.05399814374582576,0.1141221427684716,0.16331410009612052,0.12045549506363462
65,0.06798978504273817,0.10643698303589055,0.10642072588347629,0.14771796970937373,0.026897229065614786,0.1502608832295343,0.18865204220866866,0.168791589482503
66,0.17215473584547136,0.19886759953357347,0.16709612498294507,0.2545538272615636,0.2313512714889926,0.12656226314659152,0.10260519652607902,0.13266808905687305
67,0.03481982779512621,0.183212623170544,0.02750784554509572,0.36604584527220624,0.2859151941418256,0.17940677756562096,0.11275166441366014,0.1337476079317329
68,0.12668367011401682,0.0892827561346462,0.10012791649611119,0.28494678673761775,0.22377779171590817,0.40835326208363576,0.45032293322393324,0.4010626682236785
69,0.043396972677915535,0.03616079966466812,0.15422533769955005,0.2785509619320508,0.22065240933881297,0.10540216466415331,0.06893266355947564,0.11938174227100157
70,0.08016761936128414,0.054853337649709066,0.09533531177514076,0.22032337290216947,0.25380563203915407,0.17075845053049565,0.14803004280629706,0.1758588036778096
71,0.1954358584852527,0.008335417320934457,0.23100388866148147,0.06349774866966845,0.1698168499245593,0.11814138210988379,0.08910547297519078,0.13120420464345856
72,0.14566686378606647,0.020270110213752524,0.13258766543866807,0.08150839132214494,0.01513864882376631,0.11480564043918712,0.07105066463183785,0.11847615283009294
73,0.12740173849276815,0.040860313479768484,0.12679287760949742,0.2537351616864511,0.37950497464290117,0.23893414682739628,0.19714464386983943,0.24050367826275548
74,0.08674964070856878,0.12897724349416828,0.10914210669941204,0.05991608677855098,0.19698457513511086,0.41752868037199825,0.36915149810345915,0.4096759146372439
75,0.09880672475133229,0.014149145833714294,0.14616489289125434,0.053980761358984886,0.10170861015998078,0.23959092666617454,0.1949401854162367,0.22624060831967308
76,0.0423227457594198,0.01785756495348334,0.0724177923318321,0.03535611952517381,0.23175331768008733,0.19529511356000484,0.15179223153708632,0.17358246318038129
77,0.11415866179589212,0.0061891790531346524,0.1033960976940923,0.03218379042161268,0.022513872969648796,0.048250389175672204,0.03406848557408776,0.015752322653978246
78,0.07609426726389246,0.03348536946210878,0.016152954018282872,0.05218993041342623,0.10576804554714292,0.09339376917015152,0.12410020723358711,0.08058610104841418
79,0.06695953664162868,0.10676906600286085,0.021463364715512467,0.03330945558739251,0.0900385708453808,0.11341183245019326,0.0902775196772374,0.12116203563451544
80,0.05600674242403386,0.13217141411722616,0.05279778960294701,0.0665848001091554,0.01561120003203198,0.25620653702635043,0.3206935295003496,0.2815720083390716
81,0.004528860259241485,0.1041422504089955,0.10370412061672762,0.33677855096193215,0.06331614224362225,0.1278109581218589,0.17096996490644262,0.12417887517979526
82,0.0539990059186628,0.07879071826844197,0.04679901760130867,0.14514258425433202,0.15255214356154478,0.49680808594719883,0.7370169052490677,0.6064105091657995
83,0.0033238787803306913,0.039865359030234915,0.08878803383817646,0.08816004911993447,0.08636824128951504,0.0005336714883413807,0.024844306879720612,0.00036979019916494327
84,0.005988129816043575,0.20226734534940521,0.045498021558193824,0.0006139991813344237,0.1621207657466331,0.227708774744044,0.28028674923031865,0.2608131982016528
85,0.1692675074018809,0.08062212543780495,0.186283940510302,0.1244371674171102,0.1256578509208851,0.09339184174926435,0.1352719553391864,0.09160634693065606
86,0.12196726764609861,0.12325074807654818,0.12771831082002982,0.11005935325419547,0.03456841612644501,0.06813605476295626,0.012630690476870987,0.05392359775316746
87,0.02734592732620006,0.017398953336049905,0.0702496930004105,0.06032541956610715,0.04301228397347878,0.1559630337134294,0.20792698133621695,0.178170398693969
88,0.01956680789589882,0.07676581257090481,0.18893744030563517,0.3681948424068767,0.07211940085078006,0.1601799220228654,0.1235767199587876,0.1623639069092057
89,0.12177799578040921,0.14278522707112723,0.13895381361713693,0.11251534997953339,0.07229914064507303,0.06863996442172182,0.027499707209884372,0.06086330938421003
90,0.038023830875235864,0.08674795006913683,0.06432084868331378,0.028090462546049966,0.03709345168561606,0.15230429177069127,0.1151628878029256,0.13708445157521987
91,0.181879922747612,0.09316698617231478,0.33571428571428624,0.021455860281075267,0.03944741401495422,0.04231435502958231,0.06116300723287854,0.04067859658932865
92,0.1108068203552795,0.03350558585607044,0.16440100968754295,0.14306180925092093,0.011921805412257513,0.09517380869918346,0.07187068685144044,0.08468820613240596
93,0.010072983255456636,0.017666459968096238,0.02950573065902612,0.012740483012689319,0.1514682521575777,0.07724493124672749,0.06763329286152886,0.06690138917673638
94,0.026255318584668508,0.11367697473497629,0.03474587256105938,0.028550961932050756,0.23693443627019195,0.21435122928853229,0.26435161432245635,0.25360367931955063
95,0.0370043660108057,0.0581693699931734,0.07660356119525114,0.23011324873789057,0.006794060733652907,0.05116056908948646,0.08701054699798488,0.08487878377294195
96,0.0854442393589449,0.1394309993515353,0.05679765315868485,0.01780597625869834,0.22334358682322886,0.02538903312068924,0.03541027942720748,0.051012151031369024
97,0.07994996832864382,0.3680674069544813,0.028755287215172842,0.2734001910219675,0.1910287933339923,0.08312290500159597,0.04761210631903551,0.06472377901153087
98,0.060391791009337004,0.146603333129274,0.0570565561468146,0.2903704461727385,0.13724451967355555,0.22248772417154167,0.18701550714514226,0.19162263913051736
99,0.0199941118208542,0.1617498312000302,0.04580024559967244,0.05345203984172453,0.08921880017007555,0.14020509531108893,0.11772611247153053,0.10808723059229564
100,0.016884896497086188,0.02865647839080293,0.029403056351480827,0.13809864920180104,0.13157254189698758,0.43874029723755636,0.468801168530653,0.46386031324801946
101,0.03535966674568125,0.11208325353846729,0.021913971892481565,0.050757265656979134,0.4331835410289506,0.19905556697918858,0.16249474974535638,0.15869491616782294
102,0.1448827172174738,0.17347850865571668,0.13256344658207175,0.08746077227452581,0.003977575625911722,0.2584071741848728,0.28704674751183057,0.2852778425110615
103,0.12952936114076213,0.12438376439242876,0.10558909810342532,0.018317642243143695,0.08103070773236759,0.03165241165228255,0.0534119621123294,0.056587363934530455
104,0.17571432888507843,0.09159506268200007,0.2838896848137536,0.13428673761768326,0.14498841850623906,0.19530987848427012,0.1698244438190986,0.19379361765315284
105,0.2925384415254893,0.006995828365282175,0.22163528448628694,0.130730659025788,0.3234474328963716,0.1921226554017576,0.17156564723415557,0.18496956577575685
106,0.012558605521917343,0.09202243849963726,0.17178264428980758,0.056965479601582714,0.0550282855877971,0.04336905054647633,0.06190299405277139,0.045491115269449156
107,0.02364290325406443,0.013715701845216255,0.07841656433346966,0.0664142447810071,0.0558119574977779,0.02767779813902782,0.004870323516142305,0.012481847111274202
108,0.06919273120479619,0.03970058681376465,0.09564640469368307,0.041513166871332996,0.08367773971325232,0.13336350992635015,0.11899703492862446,0.11340903230032451
109,0.020216325829373716,0.0572780963405497,0.09281689179969987,0.07310001364442631,0.015537968034844418,0.1290277752254384,0.12072667604953624,0.11062070524016748
110,0.14191496275850263,0.05465778463767834,0.14231136580706838,0.20425706099058535,0.04511250131833744,0.009729032841299667,0.001777620587333606,0.01702483900240126
111,0.02726308839808128,0.08654113289132864,0.13259312320916916,0.15498362668849774,0.013485601940427583,0.19693747280170254,0.17112549371400432,0.16531078952916278
112,0.13611548696196674,0.14478352049618992,0.13579785782507803,0.013200982398690053,0.14015770545762346,0.1731065389323614,0.23664909685866203,0.2192220788137973
113,0.07339352838972574,0.15374014998455088,0.08270739527902804,0.3153909128121163,0.0001476146352238361,0.1439702800026959,0.17380841024493904,0.18486059980236796
114,0.09943299995208438,0.2677757291085767,0.05209646609360041,0.11169668440442082,0.07890268936573558,0.21922598110295022,0.2723325180547715,0.25614198905536667
115,0.06390319949429984,0.1608303806934931,0.06130167826442906,0.11543184609087176,0.08579478482799235,0.27181507853095155,0.3016405267934711,0.2869141641437583
116,0.08033854955051734,0.08088592435105701,0.01184711420384843,0.3697298403602128,0.23578391700126733,0.13517886686346753,0.15776768245672818,0.16517016756885167
117,0.08178629413570393,0.021805874299399786,0.030167826442898282,0.5188804748260334,0.2597865077101946,0.12689474559271974,0.10501239338552576,0.1324629755215463
118,0.04113590716095766,0.026728834428443482,0.08676456542502359,0.24181334424887424,0.21134953247106336,0.18184396280555604,0.1642249138775882,0.18010455698358646
119,0.043340978969378,0.0453428065056517,0.09769443307408832,0.016441533633510697,0.01845152935488681,0.1421483711490668,0.15962214529824031,0.14155411168681936
120,0.00556440456841667,0.030802258570187147,0.0246066994132903,0.0750443443853187,0.20878621288405091,0.09174724622764635,0.06818079108361347,0.08966269475390715
121,0.12422353692270427,0.09045409800371412,0.20859871742393188,0.051405375903943284,0.06742207272804218,0.10068142193922386,0.12362908520232857,0.11058321221270351
122,0.09043955702885126,0.09777904856815162,0.02037999727111406,0.005935325419566095,0.015059066171151547,0.0229903229984445,0.018134176782029277,0.0005933095599141569
123,0.052851270248399196,0.15464399988691374,0.024746213671714812,0.09411243007231546,0.053940367425274804,0.07939316643442962,0.0806246203627316,0.09899867568952131
124,0.16470945707316093,0.044218279867673405,0.17273093191431244,0.1109974075590121,0.0019580830098469004,0.1656085995258385,0.13949964152279382,0.14765364625737565
125,0.09351452778852526,0.029667356006850054,0.06736662573338825,0.01913630781825626,0.024618860284694954,0.08075127457458031,0.0614924139235431,0.05988907601469695
126,0.18091887327134493,0.06395761842141504,0.26428127984718225,0.4252455996725338,0.23416587128024208,0.11273392619838807,0.09256004074121571,0.09492253724727134
127,0.1306104606480274,0.0871080286678168,0.12595510983763153,0.16676899986355564,0.07488302328309554,0.05941640472691789,0.03955866026761368,0.03550966896512242
128,0.04778085953380268,0.23904194227430386,0.009102878973938855,0.007333879110383357,0.10328988007491924,0.4278647471073218,0.4287245771425485,0.44452789964545725
129,0.04073480174183314,0.01517793050648708,0.07928571428571496,0.013951425842543386,0.060564548947071806,0.23132721937068196,0.248937671695864,0.2479367880007176
130,0.05496713039673007,0.021324949080589517,0.14082514667758245,0.05901214353936424,0.042653493893382355,0.25511540819837325,0.28386567918810407,0.27824538788110564
131,0.026021518353014528,0.05275858446222309,0.04052155819347847,0.043116386955928454,0.24053114136265308,0.30568742440639407,0.34340127266326675,0.3232328243811231
132,0.1393977888919659,0.07178320493867452,0.1767270432528305,0.18880474826033572,0.27456159183188245,0.1489925874638055,0.17628723161693644,0.12582619557320873
133,0.21690014707373634,0.014664345538950074,0.18148587801882887,0.18095920316550684,0.12726144162196484,0.12789706868441378,0.10576501815134104,0.1392830480916996
134,0.08211039106132456,0.19253973642670819,0.1313023604857413,0.1663937781416292,0.27875320376728285,0.15972048397537603,0.13602634265046926,0.15952448040376
135,0.011047077774269498,0.15663121160762808,0.11733899577022733,0.012279983626688362,0.11504269110021564,0.1498056869677507,0.11746707928790562,0.15636907567127473
136,0.05666483232977931,0.20801427361428437,0.08693887297039182,0.07391867921953876,0.20672222220100717,0.03561632799297637,0.024729010547085928,0.04914653762153104
137,0.021067944807055816,0.06708079893849622,0.00038750170555268415,0.057562423250102246,0.004159581701966175,0.05970665166088818,0.06932495262461907,0.09173157496859202
138,0.011043968329505827,0.1370051137162397,0.0698686723973258,0.012228817028244021,0.1669974945557135,0.48244875489836053,0.4691594386756848,0.46392255464589766
139,0.06397761644225991,0.23481313097024775,0.1089142447810062,0.17069177241097006,0.1310439419682486,0.1992564492757914,0.2021194446058467,0.24535549785901878
140,0.03141717191265586,0.05788775344317926,0.05510915541001432,0.0015349979533360592,0.08880053531016252,0.20353934121007272,0.2092696726051867,0.24152590980508837
141,0.032120597311282195,0.03386078743756621,0.06690510301541941,0.027629963160049176,0.06267122881817316,0.10366686702424494,0.11145992881992223,0.06201628035136347
142,0.021804988115867507,0.11646538851363603,0.0911311229362805,0.0023536635284486795,0.029765362903063197,0.14167548690735215,0.15076435090697826,0.16679287852841934
143,0.02174682937778999,0.15769955618052145,0.011868263064538143,0.031279847182426046,0.03737740238040438,0.019534228567552325,0.0037205948039696346,0.013180572073375807
144,0.0325216859810869,0.25643773151380317,0.011093259653431331,0.01621981170691772,0.02417266521576783,0.07168326293632482,0.06326041503855695,0.09299459183035103
145,0.10271552717446591,0.19488707045084847,0.049193614408514275,0.005525992632009924,0.11635283164381205,0.22608811241856214,0.2658935368652227,0.23796687934964195
146,0.017031265144410612,0.05715932558844178,0.08822861236184953,0.038374948833401645,0.12282419752150125,0.1980175403507513,0.19544100255127334,0.1830081491042777
147,0.037793444064714576,0.0894657273732935,0.0031245736116791156,0.07016646200027299,0.057289156692046594,0.18857145936505582,0.24083975037322136,0.23788338335298065
148,0.022318656723664232,0.012924447687124974,0.001539091281211602,0.3159537453950062,0.06614970536793913,0.13324454810198572,0.18568090027632334,0.1751342684444549
149,0.1594819000911088,0.23180782793322668,0.14590496657115565,0.16448355846636653,0.1637539392172836,0.15124633771915297,0.19660428261534157,0.17737714592800702
150,0.0663456203651584,0.015055780575580269,0.018429185427752237,0.07981989357347519,0.1399329315804254,0.23254691427108481,0.19845445651966226,0.20497112742891815
151,0.2193831503391266,0.024716752028080824,0.22177820985127644,0.14330058671032886,0.4056467000948376,0.2866271532034578,0.33607863253271075,0.3175888968206353
152,0.06655607543614278,0.0007947793290460359,0.0794818529130849,0.3206099058534589,0.14461560200538787,0.2473610889423984,0.2969901296696149,0.26799442324221956
153,0.05906989920397937,0.0033345604038920174,0.0679315049802161,0.22871469504707326,0.12193413489947585,0.12379561570094072,0.08449032945437113,0.08908815001349396
154,0.026681011407725663,0.0064321148073538115,0.08751398553690787,0.04124027834629551,0.17442508329464984,0.0667080739301229,0.017273793049153774,0.0440503233393752
155,0.11439795859807633,0.04981170896680032,0.11924341656433346,0.2780392959476055,0.21606695559530148,0.023060643267002523,0.022556644743778442,0.04747384207050881
156,0.07044941535798244,0.09491949197938754,0.06741062900804962,0.2070200573065904,0.15379169598394254,0.006387400171200097,0.048246622491703084,0.020056536453299967
157,0.050605660816025466,0.026345561736829448,0.05813514804202491,0.15544412607449876,0.10017362727584322,0.05348165769567492,0.11746199188590545,0.0768056351018338
158,0.033560347420438286,0.12252115117864248,0.09302292263610351,0.3275685632419157,0.2854706393492608,0.03997709837145952,0.05558790001627778,0.03474000953924944
159,0.27189016959435913,0.01032081642137983,0.21003104106972287,0.07613589848546859,0.050478422537232115,0.015320075637591746,0.04509864252793938,0.01042812112880609
160,0.01632979562230852,0.07264599873911501,0.012631327602674602,0.12111133851821543,0.16804455881589786,0.13174922971502634,0.17872665316994696,0.15248703054895396
161,0.07211409154799076,0.08870630968714394,0.04092372765725294,0.02005730659025795,0.01502121862781114,0.00036202255809159034,0.053422401029337374,0.014385127978602252
162,0.021385333697131192,0.2228090659204136,0.043669327329785956,0.09281620957838721,0.09379368018695688,0.03719317010729095,0.05124141460707071,0.05724085169831272
163,0.21688497464187417,0.5239635719994507,0.14543491608677817,0.30582275890298816,0.04036654707030035,0.06634740487675611,0.032234247527699156,0.052728900458650585
164,0.17431356429419376,0.14152944081752283,0.1735154864237961,0.13804748260335664,0.00878586667131176,0.3285062097706295,0.36383735787410165,0.345275488001923
165,0.06523645953765134,0.17330320241043284,0.10334800109155384,0.0878018829308228,0.06844679288159938,0.048958138850703437,0.08677799546323062,0.08239457016437701
166,0.1952105498538368,0.05113688558993662,0.1820985127575374,0.007828489562013874,0.03403868568657231,0.19856337446775063,0.21050218040613222,0.21044016795085552
167,0.03759448646864749,0.15474518634062484,0.053666939555191195,0.02261563651248466,0.014515476886946543,0.05699395372970412,0.002354690708596674,0.03386258188947344
168,0.08702782863873804,0.1677449392737333,0.04800723154591391,0.010335652885796187,0.13009698129237857,0.13384127311483207,0.10475785529996529,0.12354728398544668
169,0.2463457285259963,0.1251834190983948,0.2486249829444666,0.09936553417928784,0.04168790823197155,0.03874033949195893,0.022219822793799804,0.03772044123098739
170,0.0994990983801789,0.09437317704725401,0.07891902033019549,0.03196206849501981,0.16202609091775744,0.31328060942152974,0.3465821651969798,0.33951603976931266
171,0.15874972255123576,0.14034029872170906,0.13101309864920274,0.017191977077363862,0.01851237170586928,0.08595891953153734,0.06524871506528274,0.08499083018190423
172,0.029984969073907353,0.12910443847677588,0.12498192113521678,0.022206303724928267,0.04443562973433113,0.07468430927194752,0.11715092999761456,0.10416495537681181
173,0.0346088619735756,0.00250587255688689,0.08686348751535011,0.10090053213262379,0.14178469259968418,0.30385000954217944,0.34956646184898,0.3286915998032116
174,0.07466097996462273,0.07149748225213731,0.08771319416018497,0.12425808432255425,0.07533436847705921,0.09576809544855158,0.1277636965481741,0.12301801673156343
175,0.11118091111587214,0.09806760593670383,0.19825624232501016,0.1933074089234548,0.04424229028610796,0.2723407925376746,0.30839788922434774,0.296675286873998
176,0.06047858169124676,0.1560525658515255,0.09193716741711078,0.06279847182425968,0.03779785640913552,0.17352075107322862,0.21601256449186534,0.19184156229926874
177,0.043991511735670175,0.0637146687575455,0.04811775139855401,0.054782371401282504,0.02539761708219629,0.12048915936996163,0.17079488904057616,0.14658303409913376
178,0.049923623432841735,0.23729842790782862,0.06761904761904913,0.049989766680311076,0.16716972873105862,0.0799722197888178,0.0722686793875526,0.06902556934435256
179,0.04441246589797465,0.09622979120094854,0.1398195524628195,0.11764906535680164,0.09309806694021305,0.24534628550501691,0.21949497837341647,0.2325450247741479
180,0.07794977042014312,0.04746466596976151,0.15209237276572551,0.0315868467730932,0.11617512440283623,0.14729311673616985,0.14633133305473994,0.16240029256950722
181,0.11148543721137355,0.0597050679099681,0.13656603902305858,0.09353254195661073,0.17700776461454565,0.07296774894548369,0.04875699861464061,0.05866307623661543
182,0.05575107267973517,0.11111251066771755,0.030996384227043094,0.2657593123209169,0.09851938452701528,0.03420719198441502,0.005486249972490365,0.01920291035068611
183,0.06897646933794022,0.059952916478445195,0.16682084868331312,0.17652476463364714,0.2518488143367579,0.1214449433117295,0.0959501519831003,0.07752199616083888
184,0.07198068913113514,0.09097233898500628,0.04189179969982221,0.3079205894392141,0.36811165323900985,0.11274927146597619,0.1138237372952769,0.11746298731166044
185,0.0914076089468639,0.13509199942036632,0.015232637467594679,0.2657593123209169,0.40314731919794583,0.09446053709546642,0.06572430750458952,0.07235566196219695
186,0.1472474464836347,0.05810550419082455,0.18965377268385852,0.2023638968481375,0.10885590294202219,0.03099826840454789,0.03616074475122977,0.02453943150875665
187,0.12243734731373612,0.031017624551213707,0.21452960840496638,0.03274662300450293,0.004186585470778881,0.2625715675970183,0.24577071642096415,0.2517861467410568
