3.000000000000000000e+00,5.000000000000000000e+00,1.672210665307027888e-02,2.000000000000000000e+00
4.000000000000000000e+00,1.400000000000000000e+01,1.606959233559319411e-01,3.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.654647077634222585e-01,2.000000000000000000e+00
0.000000000000000000e+00,6.000000000000000000e+00,3.069329900061030791e-01,2.000000000000000000e+00
1.500000000000000000e+01,1.600000000000000000e+01,5.961251945627966675e-01,5.000000000000000000e+00
1.100000000000000000e+01,1.200000000000000000e+01,6.005311082032709358e-01,2.000000000000000000e+00
7.000000000000000000e+00,1.700000000000000000e+01,7.843828639802712388e-01,3.000000000000000000e+00
8.000000000000000000e+00,1.300000000000000000e+01,7.920754264991285432e-01,2.000000000000000000e+00
9.000000000000000000e+00,2.100000000000000000e+01,9.650505171996578424e-01,3.000000000000000000e+00
1.000000000000000000e+01,1.900000000000000000e+01,9.738039651446507294e-01,3.000000000000000000e+00
2.200000000000000000e+01,2.300000000000000000e+01,1.099162148889485824e+00,6.000000000000000000e+00
1.800000000000000000e+01,2.000000000000000000e+01,1.193753412537573277e+00,8.000000000000000000e+00
2.400000000000000000e+01,2.500000000000000000e+01,1.483734851505680297e+00,1.400000000000000000e+01
