,LGBM,XGB,RF,DT,kNN,MLR,PLS,lasso
0,0.002473469247712145,0.013130403123795986,0.0012187958883994126,0.0747674987763094,0.0,0.16561258897948838,0.09483814846901599,0.036858582396266173
1,3.563797324090731e-05,0.003709981916472316,0.07669603524229085,0.044419970631424416,0.09071549038334771,0.010355577846997966,0.16220721347048483,0.08707478790841268
2,0.0009395665436865249,0.0034488714300096035,0.023466715614292713,0.16617719040626525,0.013959286235856289,0.127745368938617,0.26196668522182937,0.027865346926588458
3,0.0071988617844196785,0.009444340132176876,0.0,0.0,0.011719546381844258,0.04029481415081446,0.05456569682376529,0.08714895321583699
4,0.0005351370288032882,0.008817840367555618,0.0,0.0,0.08900147568007075,0.08980543910179947,0.01929138469219764,0.08732352633260385
5,6.912235696280363e-05,0.006090620532631874,0.05837983357807148,0.0,0.0575760016405653,0.054620344427997375,0.007768130053166358,0.08639909470339964
6,0.00644158763949426,0.02350015752017498,0.0,0.0,0.0,0.012672485443415621,0.011768710508963748,0.11834084272448357
7,0.00016567113452259664,0.010889796540141106,0.020666911404796866,0.0,0.10838842570860309,0.028941966757193804,0.02134444364651991,0.12203746635448025
8,0.0008084637217026945,0.0047463225200772285,0.002107195301027901,0.0,0.019886383723686136,0.07425766100554551,0.023681255646972446,0.17302177022433501
9,0.042995783229453986,0.022717883810400963,0.042900146842878135,0.0,0.09896214844494972,0.0011401328379101645,0.06662385104837062,0.13819458600274326
10,0.0020206329725425153,0.012128534726798534,0.04883015173764073,0.0,0.08613635058409924,0.06119141821412833,0.01605152201410745,0.13647707397593412
11,0.00019732532776508416,0.012772924266755581,0.0,0.0,0.0064914321684106414,0.05257355957942506,0.04143184901546504,0.13669409820567813
12,0.001722226475639574,0.018045831471681595,0.010843122858541365,0.0,0.21503324877277802,0.04046535117670877,0.06942597528375875,0.1574590679506219
13,0.042314414994974486,0.019748812541365623,0.0017205090553108183,0.0,0.05338115275963612,0.05250766314071443,0.07620112463999805,0.16123620929580687
14,0.012261746439185196,0.002123860642313957,0.0,0.0,0.12758219866938705,0.006631579977169509,0.04710547925995033,0.156654065356732
15,0.033998155641600074,0.003938617650419474,0.0,0.0,0.3420988565509175,0.05425744116096145,0.029816065342305978,0.18444592754161018
16,0.0026093649676289833,0.035187769681215286,0.0,0.05115026921194321,0.0,0.046370829681776166,0.07124333641949641,0.2034346048695374
17,0.02626715293683363,0.0026749945245683193,0.01595814977973569,0.0,0.09406698566371441,0.06611420114280164,0.02765522552887832,0.18014655586243689
18,0.00018959932713408185,0.0025058710016310215,0.011858786098874204,0.06081742535487028,0.19186155166466667,0.061756672535364335,0.0401729033535799,0.09276849290898836
19,0.02740100082551009,0.017576720729211293,0.01873837493881547,0.012041116005873709,0.014802123857074401,0.01293687149509587,0.008046872507482955,0.09963459873043812
20,0.03379664292741749,0.008317362517118454,5.506607929515406e-05,0.0,0.012745576229114142,0.004153997921566472,0.021312037100898407,0.10996789282064684
21,0.0003530652610871984,0.0011170200305059552,0.005079539892315223,0.0,0.0,0.04436988284466875,0.04694136161208681,0.11535263719891456
22,0.02804656766907282,0.016235798597335815,0.0,0.0,0.012411692708344293,0.05387944263749396,0.015890516128404947,0.13305098309639826
23,0.0016873718436872457,0.0012381502892822027,0.023428781204111595,0.0,0.08303187975312883,0.04686773825237857,0.01116711828563037,0.1237988054610562
24,0.00044739635686001454,0.004608287010341883,0.0,0.05249632892804698,0.0,0.0202623968941223,0.02131331802910008,0.1252212222058974
25,0.0020253712589059,0.0034515615552663803,0.0,0.0,0.00993236413682027,0.062069893095086905,0.010073213692320643,0.14663602689619468
26,0.0003189210786839255,0.005050437059253454,0.0011637298091042587,0.0,0.0,0.0524292173990557,0.045235169172506154,0.13265048075002725
27,0.0009862100112277463,0.007686057593673468,0.0,0.0,0.026284152642190813,0.0601282767477529,0.0854738908424857,0.05453503875017472
28,0.0008302282734535282,0.010756484232842922,0.034094468918257466,0.0,0.06526192819579844,0.04393369822718143,0.10316991367504867,0.05246003603823584
29,0.0005567245166112261,0.015154736116528511,0.031189427312775332,0.0,0.14447843095900606,0.04127851142259042,0.051837027236060276,0.05555455965712501
30,0.00011838020584920998,0.0167086124420166,0.03342143906020557,0.0,0.15122936613057847,0.020253353928923617,0.0022266709384298755,0.08975511576309017
31,0.00023646976777554727,0.005487116053700447,0.019085903083700444,0.0,0.0,0.02195528034581423,0.04173681410683559,0.13042232038077095
