LGBM,RF,XGB,MLP,DT,kNN,lasso,MLR,PLS
0.030428403311161034,0.016713841798106324,0.06352985589532549,0.009257063353219228,0.0629782582290781,0.06258996687973403,0.027362765354112126,0.059781877004665,0.061093456341735936
0.02815812411204984,0.018609672304361363,0.02787544299403473,0.02427063392638474,0.03833353577067897,0.014370997455181903,0.005127316374065424,0.010160208647194025,0.008760160243482418
0.033333970680856126,0.09493282261282988,0.1289677737109009,0.09989132567860863,0.15097777237944854,0.010509744895933478,0.10857214467444272,0.12290074005462658,0.12609299280040676
0.0013240509523634318,0.00864388234341471,0.008233482949435711,0.04288732404088957,0.0015030972913883164,0.06449547126426071,0.17772426286463638,0.16539338092210856,0.16627932309704507
0.034675260269755925,0.016159670221676914,0.03118563869027563,0.19141704326923598,0.14135794971456334,0.08709705710561688,0.10623812608545752,0.09257779340158007,0.09412920152631177
0.10685310205752593,0.06765866894553277,0.06130750365731752,0.0059926827491275925,0.0026114417587756455,0.13669860898567343,0.005620015583755245,0.017486191557701702,0.021548068364860617
0.0047054463722382475,0.007817587322795019,0.008388790301978588,0.029353397904603458,0.014186809182558,0.1049794266637568,0.17225089683805406,0.14649911028312151,0.14676312262998856
0.06964690722528646,0.13400886758827368,0.10460825264453888,0.19952662340068503,0.02334507469938054,0.15012091521860355,0.1506828052125121,0.16692481406897985,0.16463401664285704
0.006819368644123358,0.011168684708479037,0.04987691028445668,0.13178137479696034,0.026418073606218895,0.08655757260630109,0.1528974028992381,0.1320412289537901,0.13295872929347008
0.013091659249738763,0.03632157316953269,0.014371006744706191,0.009378830023428868,0.01144175877565893,0.20745907978342593,0.2278776947100027,0.24429783968401492,0.24501700067018922
0.024588587681151713,0.022994227431095627,0.035619672387838364,0.04871876716633459,0.020332806996234666,0.05754172642927957,0.09984259811873353,0.09745466016635458,0.09390797636697401
0.04204684932731752,0.0951689045633234,0.07238222424519623,0.154650822336453,0.1183043847929066,0.0004526975764105323,0.13396161077951907,0.11702867828537321,0.11027098460244582
0.03481031614401907,0.0834064517746043,0.13265478751262078,0.004477333833998863,0.02577432284707882,0.47199921958903496,0.2483126430937082,0.26221706526476674,0.26208588092781654
0.013355694696538113,0.01738818084017282,0.010186315124446524,0.0038880703127602487,0.003473824851208559,0.10133000307519978,0.07504820196649904,0.08791453878926332,0.09026099541940465
0.08603063428288789,0.07077275684961219,0.08537196432774576,0.09872527106155721,0.09736426575974735,0.06243847363018816,0.0508181595797096,0.035550649577442736,0.033082851945632874
0.18335145874012482,0.21254423545198464,0.22482378780841827,0.2003588994457702,0.05818049313737397,0.07071015320425388,0.1716675815402673,0.16595495215702127,0.16697204581916014
0.019621234735100065,0.011967688107673527,0.011318120174109936,0.005401246597840158,0.001336086481234059,0.007770670713035659,0.03361822493311628,0.05260128362036775,0.0508952887553725
0.016666786836875502,0.11600457436102096,0.06193237399238294,0.08163485330643788,0.10700838090610953,0.12185970279450925,0.11129025605345566,0.11037609727012143,0.1069620460204509
0.07500614801230016,0.05318867377510947,0.04773193825301893,0.0516065686156139,0.09927527430260333,0.07892921369667016,0.10107065547584783,0.13469441957020056,0.13677860268094866
0.07877317596491942,0.12176881076735324,0.0947103500366211,0.08152881629657113,0.14903437386128993,0.03639673656943523,0.19384148689950764,0.193051400590165,0.18756628690181743
0.008570596622160052,0.0172431286980965,0.023015414817458044,0.034961013798843546,0.04436414429733998,0.03359209298591319,0.10146489349527753,0.12035038417246725,0.11821851767791959
0.006998377868973608,0.0030534868386805497,0.014150635344183884,0.0057861088923594,0.03352362443823635,0.0301433914551429,0.05813550388806814,0.09207680841092068,0.09194781880983137
0.0709746671988381,0.07353425312187307,0.07648372650146484,0.10278470917309443,0.22021134458884972,0.09793962756363403,0.24750292365331572,0.24653693600504634,0.24790053509797413
0.12254582855985667,0.14356384512386278,0.14732631722610628,0.14486598750817153,0.2026600267217296,0.08108397799345621,0.19951046636689834,0.2129663121346383,0.2121297910199107
0.11707695850363069,0.12963859149878823,0.17953045910671594,0.10441960215065002,0.12058180493137372,0.006839240020294013,0.01846865265007036,0.025947781523316726,0.02537656060864779
0.04332289692826363,0.053484968304095624,0.0643540695309639,0.0836427970155495,0.004008259443702177,0.07542389792739589,0.054715128511584665,0.03977544611977728,0.040361704381654984
0.11505438640371006,0.07608857429161388,0.07303950103033968,0.05672007795261891,0.036519697153730935,0.0657573650120888,0.1244136624401056,0.12365729634525513,0.12276981062610001
0.02115019149882999,0.03875014483910094,0.015442686975110864,0.16493134983961055,0.00483420381391958,0.12173886028343861,0.07339626983094016,0.09124478322265805,0.08901873673306993
0.012305520188422917,0.024069178624930035,0.03589769838778055,0.03254894698058346,0.04697558605611564,0.05602395988843399,0.04320853088202771,0.021072732824831894,0.018237004798305825
0.04422703689423778,0.0866758857159683,0.06682084500789642,0.049284233751134464,0.033450746993805416,0.2624246065202616,0.21875037293479527,0.20460592350411444,0.20475876456047193
0.05413595626086996,0.06917067926405346,0.06935658305883408,0.037669378524505616,0.0060123891655532655,0.06309542761091767,0.23130315728630113,0.2390029427784049,0.24196395145020327
0.2168447052227358,0.1636491442684202,0.17307533060419855,0.1695736682620626,0.1899672051500061,0.09842173250009562,0.31034669142698135,0.2900860023184968,0.29104763866647476
0.021824478236579445,0.016167520759467785,0.03935174579197852,0.03528685186139728,0.30626746022106155,0.016118351517590127,0.02391209018344774,0.039236792447801774,0.03668088882129007
0.10739590834212333,0.11750529319898016,0.11969264115485284,0.1411124576493803,0.14339851815862986,0.11853795672432685,0.15024360451173674,0.1695642189838658,0.1676515350365409
0.03116849254914921,0.01581470596457539,0.0003053571854252368,0.10767016331765528,0.023442244625288468,0.10524605620130156,0.14186101468150314,0.1520916092384062,0.14888019085152387
0.01799393442764609,0.02326051439066545,0.0220086220651865,0.033345025488887105,0.0018076464157872544,0.12146897430878284,0.022800109903245547,0.04670494677239852,0.046510475431923076
0.010991270989608885,0.018448079158786067,0.008725479245185852,0.006674930305570377,0.03930523502975829,0.010689233057399642,0.011789643614328993,0.04463111856768983,0.04418095696672161
0.006405422478924339,0.0901011880662222,0.1087801456560013,0.16017170116267893,0.08674845135430592,0.004292908741487689,0.0377827528058397,0.02580369824676937,0.028932296896076348
0.17236283411180808,0.11646603535134442,0.08169713250403116,0.023955819289293356,0.113051135673509,0.11006200831694671,0.14985240205258038,0.1262641754199727,0.12377642059270724
0.05136215164686514,0.12057059279438737,0.17755961059423553,0.13180496606624137,0.32424389651402896,0.2730544453730681,0.1298549863231414,0.14798382793860948,0.14597544623767345
0.07538141102369243,0.07194505368445608,0.0603100556240425,0.02054152030980387,0.0013765739503623642,0.060423354152812137,0.020668096125008126,0.030141987143471452,0.027979073305652385
0.08897610805106151,0.07641083647111213,0.11939596823581461,0.014878341028347009,0.030790720272075744,0.12390960374778395,0.030910947384304832,0.015652257992344654,0.011726446850143485
0.006269476812605215,0.018331747092132145,0.04364797006806091,0.023874698894155763,0.10793149520223493,0.02339706256843324,0.027387321874950923,0.0527443060753127,0.05310544022275425
0.02020274504668016,0.03337338556216851,0.041041430085897446,0.001719215318526722,0.031045791327584105,0.07143987979716739,0.0909572671171025,0.0928804129034312,0.09449972569437726
0.017279204190289818,0.028630139739607728,0.026291579008102417,0.03248091768472194,0.031045791327584105,0.027756063615799482,0.08206392703451482,0.10257011428530878,0.10643942012271619
0.008409655266492122,0.011646732372045249,0.007182735752019775,0.06846645246480099,0.012753552775416038,0.03451148748720252,0.04777257360032294,0.01978664797758435,0.01752463214823527
0.023478897437772206,0.002218286743824169,0.018035766344979456,0.05922472825285906,0.05283614721243775,0.2753147167937672,0.18578964269862314,0.19396285844961364,0.19427442041826098
0.016402584201719896,0.01870436411537772,0.019874751567840576,0.04799099172048526,0.004008259443702177,0.0394603605222385,0.0271806961394655,0.004443765599417412,0.006010044195450037
0.012515520841658266,0.01535801815766591,0.03562777955571457,0.04232096560818648,0.031361593586784885,0.018876282703596994,0.20246791713918516,0.21195470405679168,0.20963363939286545
0.13459784268394112,0.13629262173714374,0.11028640038272403,0.07932628444806475,0.10494351998056597,0.11710698728460661,0.08064941680274912,0.10558610921108609,0.10623433419089351
0.1264544379588805,0.1295327485786007,0.11773949200539724,0.22243583994453975,0.0736365844771043,0.5095470271329481,0.4910030108490415,0.5082389438250285,0.5137816968991098
0.057179626285303126,0.08415203406152935,0.04597555845975876,0.051934940385825114,0.007214866998663918,0.11859728812193744,0.23100269377575544,0.23924816176940183,0.24208369183664652
0.02164598809153634,0.105879450729642,0.16379018574428206,0.023111886851687025,0.17296246811611815,0.11278778837002423,0.025893899809647736,0.01854427463000527,0.020272964200157673
0.058243322830686034,0.0012757842519168228,0.04028713178999521,0.08239019374090287,0.013846714441880209,0.10797097951772444,0.03766479033220782,0.044080089329657984,0.04312124129945749
0.2053251028822619,0.3006761233826701,0.33344562033336794,0.36408021262043194,0.30669257864690874,0.3239689446220274,0.23535720201812388,0.251902008778539,0.2509245507438553
0.06788735445719518,0.03649901070797153,0.0487320280720856,0.043431571744247416,0.08875865419652612,0.03397605348487917,0.04481611663868773,0.0592699872426557,0.059003137489063856
0.08098794967765374,0.07871830264961566,0.05795176019495042,0.030202070712907855,0.049192274990890315,0.0675104583560824,0.011740218955626588,0.015538889379637877,0.011314109011419785
0.023920252388102234,0.025099774137761502,0.014569000340998173,0.03842641853574102,0.004008259443702177,0.12626174352065225,0.07791910102814947,0.04722793327135156,0.046375477403119605
0.03267983168051483,0.08502305182974443,0.09515614741543271,0.10076642808533887,0.16045184015547193,0.0566848376617355,0.04617316529390064,0.056505750075934696,0.05323379755860047
0.0018974703481419164,0.014352042159023137,0.014386773717572854,0.038139161314826475,0.09382970970484639,0.044808861801683086,0.044733435338554506,0.03132108947319834,0.0332584559131493
