,0,1,2,3,4,5,6,7,8,9
4,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
21,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
39,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
56,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
74,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
92,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
109,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
127,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
144,0.0002862544048925071,-0.0,-0.0,0.0002784262497779398,-0.0,-0.0,-0.0,0.00026886308084623253,-0.0,0.00031083046533196524
162,0.004011050167306563,0.0035487655767392793,0.0037141500065051734,0.003637280106701969,0.0038110680803609973,0.003903912251986011,0.003128721325738882,0.0033342359608891396,0.003911458158421229,0.0033126519422395527
179,0.003981391750123464,0.00411991085356854,0.0038914860641033307,0.004065407994481773,0.004036531951324349,0.003941551332038852,0.004115830675383751,0.004097478965851704,0.004212025157345478,0.004063713498878188
197,0.004053099893751907,0.004105507532907656,0.0038878943544529247,0.004052479775970655,0.004066513208991217,0.003915867402503057,0.0039821972444050256,0.004071368188995627,0.0041172107572057855,0.0040778677239427154
214,0.004248014051037299,0.004268281423930242,0.004265803896854081,0.004208484864001286,0.004201723724197,0.004208780523307992,0.004093094070505391,0.004179646357126745,0.0042807467172803915,0.004460687561006405
232,0.005363316484435593,0.0051183512560087204,0.008981042229981128,0.005594155960553538,0.0059088755823452545,0.006292985111126463,0.005588271949351564,0.005211266721901955,0.006999279201074247,0.0075650805882809995
249,0.01312087515340574,0.012774932940617444,0.01319598156939127,0.012529058183639776,0.013020916348143327,0.01293316659444867,0.012838315557438218,0.012745631943725683,0.012894442091256453,0.011170075114386207
267,0.012383941094400002,0.012235079326177825,0.012205712701987503,0.01197445039593587,0.01226958256695244,0.012287201808368894,0.012036901212938938,0.012037783800514212,0.012004100139561394,0.01224008571358008
285,0.012032453894679688,0.011471885489729399,0.01170685698996458,0.011415441784194711,0.011951873761080638,0.011783547194470782,0.01226383460322823,0.011351876783091333,0.011660359473092963,0.011635880075047057
302,0.01142629248876828,0.010808181598822911,0.011290560040964326,0.01133627634179044,0.011136164627691712,0.011018639419895563,0.011120434937246156,0.01082988532122367,0.011118764283222473,0.011328049744582345
320,0.012725863708572765,0.011998707448867645,0.013978612608443805,0.012653224732941898,0.013671181234987052,0.012787576529702915,0.012524924767909179,0.013091821164627968,0.013455805252550019,0.014680426512610315
337,0.02084083679082708,0.021102863572409085,0.01927138225235577,0.020935744495047613,0.020647346391792453,0.02155969086782833,0.020059906488628116,0.020075545990870095,0.020062191873334072,0.019153114103332813
355,0.021014359936470585,0.021426018187510224,0.021133307602788986,0.020992485796439857,0.021359196993974518,0.021581234332899737,0.021521302189608606,0.020704823417877466,0.020962458060385276,0.021835500178599622
372,0.02252335947478248,0.02203430368862439,0.021955005349606448,0.02140884516999733,0.021726950816085038,0.02223340327760029,0.02206045704184799,0.02165708894560669,0.022084941260671898,0.022507376963932076
390,0.022775024321533454,0.022527566035546148,0.02239189561830799,0.022693251393649867,0.022732556690333215,0.022462820558527073,0.023263796110212596,0.02286469230317888,0.022950915888437087,0.02283478941543059
407,0.022003647007022408,0.02228142682003768,0.022224306070140993,0.02227835716859357,0.022472024953983212,0.022542938059438043,0.02255191175536074,0.022646492888011648,0.022131472227248643,0.023020635890926344
425,0.02309520767940373,0.02282975988421506,0.02230663568357916,0.023396117736905937,0.023412455453937567,0.023339449323417184,0.023843790333458473,0.023777131149082118,0.023594285252250064,0.023284521421043723
442,0.02471771573323755,0.023874076783988514,0.023643254571955742,0.02419172229692093,0.02418653885497,0.02394098552322208,0.023871127582717207,0.02384068792833519,0.024021579084712384,0.023829078491393773
460,0.024081667975127126,0.02312751787877295,0.023316262230660474,0.023581947375467666,0.023446443193072836,0.02312494691284556,0.02277471429421422,0.023343535528580962,0.023540338789611,0.023428154558871588
478,0.023382525840666184,0.02287117618336419,0.02291687190927516,0.023472125727102316,0.02323567147319771,0.02282172156336241,0.02278668907138337,0.022936777869221454,0.023008070529283588,0.02292114419788665
495,0.022977433522682073,0.02223598419307283,0.02210237274207575,0.022621558098886517,0.022508714159575095,0.022086565364975882,0.021962347473906414,0.022584003888417463,0.022603688334593298,0.0224287753472036
513,0.02266307738563936,0.0216801327017034,0.021985014347722827,0.022241114967647805,0.02202386677294723,0.02196612277055362,0.021615773444281724,0.022083230567487587,0.022178116592760116,0.02195055456989036
530,0.022377472465495415,0.0214801479726352,0.021607897665174663,0.02194596027875831,0.021673738485639756,0.021392496962975818,0.021423343502887018,0.021675331964470586,0.021630270304749864,0.0218597124998406
