RF,DT,LGBM,XGB,MLP,kNN,lasso,MLR,PLS
0.3424076663171387,0.33496446463940344,0.6266015981490806,0.4535528549111336,0.002944953002972539,0.02295234766398696,0.26422815616968437,0.3034145469316295,0.2976198748223463
0.5152202027263195,0.0,0.25427620579772353,0.5198109149932861,0.02491122188170289,0.009204240941395797,0.011236830959120675,0.002136497161894523,0.005906896285697447
0.0021608606159462507,0.0,0.000532116728289767,0.006042723543941975,0.05612331097719436,0.042852792522232966,0.005471837646457839,0.007249374288309536,0.01057097508530598
0.0004433181871140629,0.0,0.003425484807757454,0.007456306368112564,0.024350439750994934,0.04408289551740307,0.04712706535709993,0.05643984576768146,0.05344820760650592
0.0006272088236436369,0.07870208551788416,0.01782347156853818,0.026450706645846367,0.0518484605455575,0.34718916319501375,0.31748850898531766,0.30477840149577534,0.301323133283162
0.21818730824498037,0.0,0.19535926843971554,0.29161548614501953,0.027872950541263847,0.014881117299237918,0.011420751334066837,0.10094137856038805,0.09802373233974893
0.299689114140355,0.055108936269369746,0.046910799468549376,0.21631714701652527,0.027195722375204373,0.0027106399836112956,0.18960874269949046,0.10389839035191151,0.10444420645969454
0.0634795526039846,0.03722474659210065,0.04040526330366821,0.1401595175266266,0.09126890385690561,0.010072892539134584,0.1644315615890732,0.16661454713687,0.16892519740109427
0.037572721270729026,0.0,0.14168169531152103,0.011758189750387116,0.0017081955997388654,0.014555388374803687,0.025272329334338345,0.015318272607978432,0.007802559067552353
0.05621111499475707,0.0,0.04561661038967975,0.043641056554470314,0.2606462015354826,0.29029819393765854,0.052487092265167234,0.014339868001755872,0.01733836370257133
0.0011153831216746282,0.02295234766398696,0.010674256444609422,0.05610790476202965,0.0728674085300769,0.02360989762431119,0.09737625850005283,0.09214721193477203,0.09568868194160693
0.0003139927764185017,0.0,0.011855173287477767,0.01585850492119789,0.21005406459160622,0.49197684714392476,0.03491157223213459,0.04303088186795213,0.034775418915836825
0.0010134374150452456,0.0,0.009695740480696945,0.04580804705619812,0.029893812744119896,0.062170517120347976,0.0002099075524543692,0.07459923093895618,0.07019202826369761
0.00040389918055070095,0.0,0.004787379883515604,0.0018351199105381966,0.01701331811359863,0.45747287358218724,0.20994120969958036,0.2319478754147415,0.22445001587943703
0.06730552642821078,0.0658277991378306,0.028813122091367382,0.020317132219187795,0.18587376281014856,0.24833826708604934,0.04272192991076432,0.0315210174303686,0.036782337215597746
0.0016781234222688268,0.02295234766398696,0.0037254725384902715,0.02236536517739296,0.0017237098933270412,0.053733395861093054,0.24928702906662062,0.30675923346390505,0.30326095420392163
0.007558545962950031,0.0,0.013140326249438061,0.010624575934419594,0.0013134794526725724,0.025941868139620725,0.00188414034391568,0.00012859803064733664,0.0034652148481542355
0.032405141947260026,0.0,0.018501482162673406,0.015420076943049393,0.2839817993776362,0.40130820441907455,0.04835477890557305,0.0879505034434744,0.08033901058930876
0.00035748961124703894,0.0,0.051088456775603544,0.01812184974551201,0.018322419951299157,0.0,0.017418149563968616,0.03109447764942229,0.04261251827876558
0.19443842479319595,0.0,0.0951443669077745,0.07150820904256971,0.024534031431725584,0.0,0.07133120271791096,0.030064118438280305,0.03511731206480412
0.08165268554118585,0.3553536059652802,0.0022171974052421772,0.03871841997265829,0.007100551977501757,0.01842481045807068,0.39096397892961754,0.3834733789258158,0.3925823879151309
0.10894733776069088,0.0,0.07213310445941923,0.1506553869640217,0.1116386819552605,0.023558614439244577,0.03784247806977284,0.04952662888491217,0.04913832194841805
0.0003130218649265437,0.0,0.16321788873513382,0.06024089866024518,0.014729516987735836,0.0,0.11766820451491336,0.1343014556641792,0.14414582240989193
0.12936851916579295,0.0,0.08239732133741745,0.160816487594597,0.10414646433996988,0.1582418596236802,0.11591831788283513,0.12041752164790029,0.11760322033607173
7.65078255466232e-05,0.1704532214843294,0.0004975826205604193,0.005029275547713041,0.200153033356878,0.17080274962134456,0.6091204647015886,0.6030098914842967,0.5991139749445521
0.08527185521767836,0.008971222183385752,0.22755795507584425,0.18994568288326263,0.029520005131264848,0.0,0.019902369479989135,0.06689608140691589,0.061214825202634104
0.0033869276476756385,0.0,0.001769269654443,0.030615443363785744,0.0036234440047357985,0.024947264754842005,0.1820116558818075,0.18257271910268472,0.17894291521690853
0.00017126878713736457,0.0,0.003974852622580215,0.012880007736384869,0.00876667865445685,0.0,0.01222106630606462,0.0004990552874511837,0.004629819684102407
0.21219581342964755,0.43271583362460686,0.12214691761818897,0.10908799264226265,0.018721608713412163,0.13909199079747908,0.24187389009577026,0.24390205839709422,0.24212390612978013
0.00048001864150064104,0.0,0.009743948499070168,0.02150784246623516,0.00289808901566746,0.03518514895363711,0.03469620585185412,0.00916781846586067,0.012661333051702334
0.000711678123422269,0.200629150646627,0.014116207043934535,0.020131126046180725,0.0062526851815868645,0.04044797241167815,0.6185050320050499,0.6150929137562249,0.6166323894912615
0.0012959726591323935,0.0,0.02395654017425282,0.01607617922127247,0.0077580607571568205,0.013391325577826572,0.0010360716662327074,0.05010462035260798,0.05082466096962163
0.04728940929744842,0.019457066293836645,0.14347506125146742,0.15009088814258575,0.02383167400779934,0.0,0.1040913889286387,0.12898767614194484,0.13304509487764846
0.00017282224552409806,0.0,0.011394151609399675,0.004815031308680773,0.018548670596600925,0.0,0.008406620583999519,0.05811437690463304,0.060490911434191025
0.10644413375276729,0.0046021204706978985,0.13140383329370808,0.09604324508238316,0.012480557195659492,0.02829255995069737,0.08749980845888389,0.1536915237040849,0.13451258717686726
0.0,0.0,0.011590156843623611,0.013611149974167347,0.04388045988881098,0.009204240941395797,0.0109756492120279,0.016153100008198522,0.009484792509847934
0.038994912423783466,0.23383432366305487,0.007027950702972234,0.02283803677570706,0.11028673531382832,0.49824081951794313,0.1803009478903081,0.14683810207910103,0.1556364569960231
0.20255524486387835,0.31713852965163697,0.19773177075906612,0.1364668607711792,0.16193497035209614,0.1532403750267205,0.13681117792727288,0.08224165943298939,0.08512582733593321
0.0014983106140044286,0.0016893859955727786,0.01809939222174101,0.020114047452807426,0.071704089642942,0.053464379843785687,0.24311882183182382,0.1514240046645305,0.15131802742909367
6.136160627597198e-05,0.046370732843993956,0.0005747594477113501,0.005582630634307861,0.01998656240980623,0.1386628008152317,0.09686126694312802,0.10779753490370508,0.1108476891312774
0.003077595246417338,0.024933007107072136,0.010017445564305016,0.024676328524947166,0.03529305717211151,0.0,0.5216591086543838,0.509776972236045,0.505170297523043
0.0044157054642898754,0.09245019224047546,0.00955374312194148,0.006801746319979429,0.01049924339617958,0.0,0.3670192158717689,0.2717715220170031,0.2728455957424403
0.2578597227076782,0.0,0.18033775437175237,0.1409897050851433,0.02418197757600718,0.0,0.00962441666432401,0.008843067072981542,0.015771976958569398
0.017744378422462986,0.0658277991378306,0.06198262741457361,0.063538346731703,0.014161273251541207,0.029972921004340167,0.003195330968228105,0.055769290642966755,0.05186830363825977
0.00014544254145792078,0.0658277991378306,0.0001089690133355135,0.01215160172432661,0.024102600290350912,0.07211739509836605,7.182642773420622e-05,0.008580006142108285,0.010138547687510546
0.11789525806827422,0.0,0.09360558709214911,0.09787084944706814,0.10150957546339906,0.11673773992111544,0.007017123945891296,0.004569611824465534,3.286156361390069e-05
0.004131422579517485,0.0,0.1497048876742989,0.02108118427976169,0.26304347118891486,0.21666575180083145,0.01849032931095046,0.025148749904175743,0.021879680537187418
6.136160627597198e-05,0.02295234766398696,0.007942412364645088,0.029766391962766647,0.04893369357009264,0.0,0.277423577208005,0.3375734144783522,0.3344089452353977
0.238705969163851,0.0,0.1295673906641474,0.05407984123687759,0.20177448537348458,0.0,0.03907836466982559,0.047922092751496205,0.04732390969045691
0.0,0.13689852033088656,0.010335438603153016,0.01899581588804722,0.0280071730283811,0.14752555193402495,0.23802120048749603,0.18797831543624055,0.18103363950045143
0.00023534894559012015,0.0,0.024680891203517706,0.018706751987338066,0.015648054160971175,0.009204240941395797,0.14457674884762764,0.16320270166462797,0.16637205755740786
0.18222921278496254,0.0,0.1849481586634307,0.18198370943916914,0.015383478740920026,0.0,0.004171800700786599,1.3903894975422e-05,0.0023914052712804834
0.0015447201833080904,0.0,0.0020134023565929475,0.0007290086941793561,0.02408314326500094,0.006550230157412477,0.09239365628532273,0.1377089761177467,0.13603466055893018
0.000810322730979844,0.14202493300710706,0.04296350441625033,0.050274088978767395,0.018628680050565505,0.0,0.007275246153383097,0.005040474886877283,0.00016579235645114432
0.0002015612256786672,0.0,0.012230887301951873,0.0011894982308149338,0.02684658654637065,0.0,0.18555325199689351,0.12011066272990345,0.12101112292610033
0.0,0.0,0.00041197686050558057,0.0019694087095558643,0.020852734087119434,0.0,0.013505094125106004,0.0012799784094339247,0.006894626479929583
7.65078255466232e-05,0.022253291389956895,0.00023193829680864196,0.00030260198400355875,0.1253030410833996,0.16707444949318423,0.006640972135604023,0.06915122790677049,0.0658421177819574
0.060450502932152726,0.0,0.046563315361958776,0.053332402625972,0.04592723698917775,0.0,0.04748373250118884,0.023411963804821672,0.03288544278209479
5.3594314342304596e-05,0.028020505650704852,0.0008517631028840819,0.01387921441346407,0.033337598755429215,0.0,0.05172618499291351,0.06269845989656464,0.06786528058115218
0.0004060351858324597,0.0,0.026460029201989983,0.05502680316567421,0.11662822516297089,0.04863129454094467,0.08064037175758385,0.07099437656187119,0.06790134388437513
0.0011682007068235661,0.19340556914831641,0.004898067141473179,0.021190961822867393,0.0035304485142501063,0.0,0.254833176551533,0.20617324344654658,0.19542074007951726
0.07272884383859564,0.0,0.08898419374163716,0.026102779998890935,0.047420461260359564,0.035376558922805,0.03507922336803487,0.02431800430506426,0.014735536834595692
0.0006567245329915728,0.028078760340207343,0.04227561664020392,0.051827214658260345,0.014293363548560867,0.0,0.06102934056624776,0.09081089609882281,0.09196796679514947
0.10214979222494086,0.1094605615752068,0.015803203124782436,0.0801780543605945,0.05740332847497803,0.03249937700479516,0.007046267660807848,0.0151127883409444,0.02245750510393507
0.001695405646821236,0.2912734475125247,0.042718460882313056,0.062234099954366684,0.033391096986743585,0.0572744837131029,0.1267251186784104,0.11344118955942054,0.11061387829496691
0.31165773428094284,0.0,0.2472600042562456,0.34611508436696337,0.02644173736589478,0.0,0.04534430282728061,0.008588632676134815,0.003696581630151713
0.0003190415161753854,0.0,0.005174648033573067,0.014064894989132881,0.004522108808257874,0.04101788357548098,0.011354066404070051,0.025982668182572236,0.023793223495219396
0.0,0.0,0.0034375037676054477,0.004068616311997175,0.04951963165751569,0.10891998800468287,0.04689613272501525,0.02183198219567903,0.017403793857806785
0.0001922404753582664,0.0,0.013392000905199342,0.01737377792596817,0.33646160086410354,0.2898097102582139,0.01170829985699176,0.01632191949036092,0.010725515998715879
0.0001623364014136471,0.026214610276127148,0.010393150456718535,0.012289117090404034,0.18133630674203977,0.2593309797547213,0.39245208713969587,0.2961861730346822,0.2995330336402106
0.0009479979805040976,0.0,0.0023153573020178973,0.002425390761345625,0.0033001143998003524,0.01753920642943504,0.1034523104157484,0.1472833935364944,0.1408869549503017
0.00042623014485999476,0.05359431434230455,0.0022549941184400193,0.014017993584275246,0.011095475049117481,0.016567106236660484,0.18517657389951284,0.1664690709125846,0.15913486949978517
0.00033962483979960395,0.052837003378772035,0.015925949240538365,0.017474599182605743,0.017019133559245447,0.0033234526359388773,0.12809424140148556,0.1254056519007848,0.12900900708217194
0.0035145054176861238,0.0,0.0018051278666828166,0.014728386886417866,0.09389822125293629,0.0,0.05311843078187292,0.01229281354984786,0.01679311040262227
0.41103557419705594,0.0,0.31230275220611464,0.42184041847608233,0.006576714965875835,0.16104014784553622,0.024606301867406394,0.034896398299521424,0.029676435457928613
0.24655093401685474,0.1633461493650239,0.2504258125346886,0.1825185357295146,0.025206637959979517,0.0,0.05623104160288872,0.040610421785189754,0.043912341535526755
0.4423987339314148,0.0,0.13555333198682373,0.2075389279125316,0.04217075517081778,0.0,0.05977855181541522,0.022104223442270556,0.025900160124440047
0.004642510388752963,0.0244669695910521,0.06831464441157084,0.04941021651029587,0.007218088743594225,0.0,0.051152966441860764,0.11707837722340919,0.11450752847648249
0.19781273059147925,0.0,0.1908661873550701,0.23495809321537947,0.2475761614048536,0.23383432366305484,0.14890172945135066,0.1066624320819173,0.11526346869000814
0.013779952619519087,0.0,0.029009974797477744,0.14779251725953824,0.018710576371918114,0.005768716201013365,0.07011104008805588,0.06618256638101996,0.08635308464937139
0.0,0.0,0.003575304113602352,0.013947387225925922,0.025962262744435805,0.0,0.11505718539161319,0.07869760327031519,0.07067082132409697
0.004166957940114182,0.0,0.02046949890101186,0.02465244010090828,0.607986146391829,0.4450224590021319,0.03412164572935994,0.07375373014694432,0.06746899955889205
0.0,0.09379005009903296,0.004044001021898452,0.0030522362794727087,0.016554955921938758,0.059978270550646445,0.13583211004221207,0.1297484132639962,0.1213598876194297
0.2605415744300752,0.0,0.08516799558815766,0.3226758471933067,0.0034149707335495993,0.015614286771592047,0.13933717042277421,0.1479926731758771,0.1520519557861206
0.16108858596450282,0.046370732843993956,0.05190607598159841,0.1455257662204016,0.007867397261109577,0.01805337184323014,0.13978232698426798,0.12650308742595817,0.12645568457415013
6.136160627597198e-05,0.0,0.007336585731094205,0.01184676494449377,0.0050348690694304865,0.0,0.012531231061752385,0.0014360144681428262,0.004084526561682539
0.0,0.13317022020272629,0.002219065881388126,0.003608901519328356,0.11314881351019496,0.0,0.21627449087245365,0.1944485225096918,0.18551232896882364
0.0009893588100508758,0.0,0.007929874357329558,0.0027198144234716892,0.029419712530338593,0.0,0.08500292841299723,0.02956403806511004,0.022270669162874887
0.1526354421530933,0.10637306303157412,0.1419173018150116,0.13980215307675387,0.061305832165138796,0.3793065344516185,0.4034712903291361,0.3357630086320819,0.3336546684557315
0.015193405569148416,0.1648025166025866,0.02667144456904591,0.07049895251295885,0.18742340802033974,0.14272520638536124,0.1423901763592918,0.18983430194438278,0.1791770333788651
0.03966794826983579,0.0,0.049775348297717015,0.09529009542132705,0.003633464348493376,0.0,0.036308435564763986,0.038121094546127894,0.04546478833950013
0.0,0.03530234183851799,0.02138583441236218,0.0387287475168705,0.009009965650396579,0.0,0.08362755974228,0.12171331387264975,0.1319627569605306
0.0025422346498893177,0.01607829430269138,0.007686142164391274,0.008579250425100327,0.03369585361228952,0.002150504948487521,0.001343020925228866,0.015785537703967484,0.014200113148379406
0.0014986989786011107,0.25876733077012704,0.011274810904317204,0.009450438432395458,0.011122505403234978,0.01741093634492581,0.12085373153033763,0.021801092289772894,0.02299150453914023
0.00015456910947997984,0.0,0.004137394236688713,0.021590430289506912,0.23242394457218118,0.2591042662360695,0.03863047930919239,0.0010961933288019356,0.0027780283443130105
0.2959709114917085,0.022253291389956895,0.28645866734085446,0.23898057639598846,0.04507218863423776,0.02703590573177512,0.0516232744883206,0.00014051954395833123,0.0021212545784194264
0.2802638937434461,0.0,0.042613990502732846,0.015073158448494994,0.021236439920473887,0.061801130858914026,0.07577151989783551,0.051342804500219316,0.046907002128980295
0.00210998485378073,0.014563672375626224,0.0015929050087892976,0.006828224752098322,0.48882459441055637,0.44049494628369446,0.030699602719904517,0.10829992460848065,0.10768164560590143
0.0013992776418501691,0.0,0.006444139100536589,0.01606792025268078,0.03993702910189495,0.0744494931842013,0.1841894133016046,0.14031163661241713,0.13609670602985052
0.00047865936541224916,0.0,0.0040445711090497044,0.004294612444937229,0.004362801758002299,0.05830565017956343,0.13989695157535412,0.08199905382652257,0.08869417188831036
0.00017282224552409806,0.0,0.014022088699709558,0.006917082238942385,0.03425775392963362,0.08716764299415365,0.00867100073842672,9.383619043065104e-05,0.0050971123009937586
0.0011872305720611598,0.0,0.07863970788360997,0.05587138835052974,0.03701912681969649,0.0,0.04468174473336062,0.03375190593369186,0.02841964251226102
0.0015322925162142222,0.056507048817429795,0.11610784533573686,0.047102052718400955,0.032642171424531685,0.0,0.15714661568122873,0.15159244758072044,0.16075389749987623
0.025647986329566195,0.0,0.04286068072534578,0.029089508578181267,0.02799176312402718,0.02295234766398696,0.0457258745490432,0.07052907829803108,0.06788114264403841
0.002264165598664026,0.035943143423045554,0.0001171062125226074,0.00992217380553484,0.028340874266385957,0.08736249375494637,0.03165475590317238,0.029685212224163524,0.02285604346839431
0.001411511126645695,0.046370732843993956,0.0027334971457098943,0.0018553710542619228,0.13479646918146454,0.13279326728206597,0.019473267251129328,0.0040709420310443434,0.004131379138816796
0.08457998368868724,0.059128509845042476,0.11435569213114405,0.022111168093688516,0.019030584219081853,0.13941305153281439,0.2141337980088469,0.12518604539773825,0.12682539005342203
0.040395743524020755,0.0,0.14103079903993343,0.07978403152292268,0.09048372988268083,0.06674912326848174,0.020067207907821433,0.015952620850778032,0.011377489260948254
0.07914948153326345,0.08784807176977746,0.00786124592861481,0.016628021374344826,0.04684394408532369,0.1353296025839007,0.126138910565491,0.1087570062789815,0.10889329326794074
0.0012536409180939085,0.15338459746009547,0.0014419800528743618,0.010946642607450485,0.04802309547115219,0.1287751770492453,0.10017964043805044,0.020913998237836073,0.023880972315000193
0.00011767447279505998,0.0,0.024532887406562818,0.02143813855946064,0.21394795476182504,0.4884518783992339,0.058565564162321754,0.032892804459942485,0.027659511185648494
6.136160627597198e-05,0.13724804846790167,0.009289846006911963,0.014211546629667282,0.025684369204150015,0.02075020989585215,0.07758679111145617,0.11346066537762567,0.11036840519947154
0.00042176395199813605,0.0,0.022461560084349227,0.016313189640641212,0.20121939818074974,0.5639735145239938,0.038196000816588416,0.048069140238674764,0.047854791788515705
0.0005848770826051501,0.0,0.0040362887209522465,0.009631187655031681,0.027596879692000698,0.015524863430415162,0.014625124401175055,0.050156690527039756,0.04439375227338496
0.0009190648180511866,0.0,0.010370997451583602,0.04123089835047722,0.010122359465247116,0.0,0.08410829463968653,0.060311255913301845,0.055335576902608964
0.11961474232009062,0.009204240941395797,0.04456179533704452,0.09102551527794422,0.02914284930899269,0.0,0.01298443318826109,0.0057331547499066635,0.012445375879293868
0.04069225989358807,0.009204240941395797,0.11634323945496702,0.12247532089627677,0.013957542860883687,0.00882556788588099,0.12339135594037096,0.09740979657834585,0.09577677884220151
0.003081673074682513,0.0,0.006932683794134073,0.03492923080921173,0.0011756809263387957,0.0,0.06332012091946351,0.009414998758876922,0.011729879471606447
0.04112955842945355,0.2439706396364908,0.12306608280942265,0.16665540635585785,0.029373605122398727,0.0,0.21025927480596826,0.2637293862882247,0.2608028365224129
0.00037632529418618214,0.0,0.011901426328813807,0.011897183023393154,0.02691316521098419,0.02443833334965282,0.14382833803281855,0.17727131421839448,0.17462397270723368
0.15662394656103196,0.0,0.19050486091372698,0.12523887148551216,0.2619132710058902,0.11792215872388828,0.00862265681827265,0.07099594507542457,0.07741649252939953
0.0021727057361450937,0.009320750320400806,0.019084321280985073,0.017879975959658623,0.029306868254249108,0.009204240941395797,0.10636271138484577,0.12635270844119156,0.13272479452851854
0.00019165792846324127,0.0,0.006634827728505358,0.024328894913196564,0.0014161527896583426,0.0026845681507778325,0.181624254231216,0.15193433246267588,0.1586485515070326
0.000219425997126102,0.6016544331818712,0.002314274498879752,0.009578393772244453,0.03936274014577898,0.02809139406771034,0.3616744869993469,0.4365120783630524,0.4367195136083838
0.00044681346848421307,0.24688337411161598,0.018350722898484034,0.02712617814540863,0.0058098950470283905,0.0,0.0038551106367856747,0.006713899260941764,0.005553885087132504
0.03449143656064315,0.0,0.018208229224595137,0.01698620244860649,0.012994098991858966,0.06052649080615352,0.03373091168891329,0.08488927255003638,0.09020074568792344
0.0,0.0,0.002533196418090211,0.0023390131536871195,0.07822712887662325,0.15198462782312222,0.06482375504094348,0.03980344526908483,0.036162069336669114
0.0,0.0658277991378306,0.04120724881251217,0.03193982318043709,0.07510835469333929,0.09088415547045058,0.08716893132032358,0.092831043701028,0.10032534670131307
0.0073868888112159845,0.0,0.007163318438665486,0.016919623634824715,0.12179377611642717,0.011160883302708646,0.01634991476837752,0.011504764398078406,0.012944336427543696
0.0010734397452328247,0.16124898054293368,0.029324109183632895,0.02482578530907631,0.16751983492554662,0.009383226945099054,0.46166744492265077,0.41940840711787025,0.41178315915849467
0.21021631908035257,0.0,0.30145108792537856,0.15137383193176945,0.0038994101915308943,0.16682218375142877,0.05512349854093018,0.044922216810757705,0.041195103220594845
0.13901530156510936,0.46813468484212983,0.2698970081110646,0.21863047778606415,0.014664673776149245,0.004375089416927612,0.11369511818511929,0.20538223832338065,0.20233273950237896
0.00160588760728572,0.0,0.11344295497036859,0.03050752356648445,0.29650371183233837,0.9215067091645324,0.20966782268608758,0.2535570038376125,0.2490794893142441
0.19915297681463345,0.0,0.2397945661245403,0.06588198056202121,0.027711129146345242,0.002662611167637634,0.005958659891399071,0.008861581782684402,0.016017835861308546
0.0004421530933240127,0.0,0.0035256860661229787,0.009515075944364071,0.027539787436795915,0.0,0.016202125535089512,0.04496152834852022,0.037673369918274136
3.068080313798599e-05,0.0,0.005306630033505754,0.005949747283011675,0.049681887985811246,0.0,0.08122947878184733,0.04445571675333492,0.04718940390899131
0.0,0.305837119888151,0.005180123612645899,0.011141331866383553,0.06409282506128361,0.008681530130876372,0.1662238050424273,0.19019813250656342,0.19103100738096285
0.00039341333644025034,0.0,0.020076595086984315,0.010537725873291492,0.1770279709828883,0.00777535278721686,0.026428797007073374,0.015409401489018159,0.02187389024187837
0.011318497805740003,0.0,0.0009205033193925988,0.0016205989915522023,0.22724947183787966,0.025360078888729258,0.02952378829922997,0.05205917680522755,0.04956612052247861
0.08718222066876387,0.006990562740300854,0.053433587033488474,0.06096251652236728,0.025386647558974462,0.0,0.6078643753975446,0.5876101633483758,0.581337453579898
