RF,LGBM,DT,XGB,MLP,kNN,lasso,PLS,MLR
0.3951240824886404,0.39670400226849795,0.40253990446230925,0.40765043650767363,0.36314606360920465,0.39789531993641286,0.23328734789525357,0.24135947894358556,0.2402619861177119
0.048412559711056714,0.009901344069349807,0.051438890830711875,0.01311105489730835,0.02936936261374977,0.057756773211206515,0.22710115907738937,0.24815702729999117,0.24595484651889907
0.29957415821973626,0.32783067620595213,0.20633811021787252,0.2791867276859161,0.24148579200584197,0.32179124760053385,0.4719770770011361,0.4569988814870369,0.45509644459592047
0.008475863140316129,0.05191784424011939,0.0,0.060022205114364624,0.06986371629253889,0.0,0.026041588822890593,0.03536436903843043,0.03714055248915068
0.004854945823138777,0.006610658608252162,0.009204240941395797,0.0036942981713915246,0.0026626017010966535,0.009204240941395797,0.043283050430596645,0.06410612118980129,0.06291334274068472
0.006808419744456095,0.00037733706143584686,0.0,0.02434501051902771,0.0342126713821508,0.0,0.033572992374739694,0.0364754893577431,0.03873782040955762
0.001021787253873937,0.0007927360696496311,0.0,0.021138370037078857,0.012478360866699637,0.06571226071674742,0.03967366784222916,0.06841959054459716,0.06977926540935304
0.0013122839721930952,0.0036975919565291997,0.0,0.011840194463729858,0.02217505428585241,0.0,0.009690121561076293,0.023076878361343714,0.02132404199126199
0.006576566080236126,0.04478556513728395,0.01607829430269138,0.09036535024642944,0.08903114995136087,0.016478219161905616,0.22034185049460714,0.22224953342009035,0.22358345497508222
0.008084391626859295,0.023606055045579034,0.0,0.07219189405441284,0.036236624135913595,0.2364394172622457,0.02681061144183655,0.051543441353905046,0.04816653700661962
0.06807992543399699,0.0523744500921528,0.008738203425375679,0.017801740620084328,0.11545186146062325,0.22177341467236378,0.12787498629694666,0.12164072025507444,0.12003239540623678
0.0022239698629072974,0.0019925941215261436,0.0,0.007773280143737793,0.022223612011767493,0.0,0.04655064346021949,0.03311585887936261,0.03415279442763882
0.022475241756961424,0.027391991460251605,0.0,0.051945445633540116,7.554495778035186e-05,0.041978818486955026,0.14563664748000718,0.17852025613740496,0.17508366603886574
0.00011767447279505998,0.0026111604303950494,0.0,0.00046876072883605957,0.015819580693602023,0.0,0.04148187896011746,0.07007410734698756,0.07033244636389592
0.0057963416054992445,0.00908048358673181,0.0,0.027963876724243164,0.035773894904104694,0.0,0.12101652508697087,0.1421097392782037,0.14068159190448676
0.002849625228164201,0.007255455081780497,0.0,0.035709232091903687,0.05838336829822295,0.05294516924269255,0.11492096455376517,0.13889146487729453,0.13749764918905413
0.0031659481921628035,0.00021492578560705007,0.0,0.0029534101486206055,0.023280888481832865,0.0,0.05112189237144327,0.03950730131693729,0.04138359014734459
0.0024626199075692265,0.05173961394298451,0.0,0.05700811743736267,0.006776296903899956,0.004865938339280386,0.12511890063916148,0.13793205928536723,0.13458785720157454
0.0031713852965163697,0.06970975287679146,0.0,0.051584720611572266,0.024994456692265063,0.14590879077987942,2.0861237854871706e-05,0.02199822606182221,0.020881506759987928
0.0007794477455435162,0.0028620714578472006,0.0,0.001376032829284668,0.027087584488802205,0.0,0.12832557075719392,0.13466281239464845,0.13894020111187
0.0314553963260709,0.008413026958463007,0.03530234183851799,0.01095968399461189,0.014096520367084656,0.03530234183851799,0.009561109652942962,0.026353823395033824,0.027873810860994438
0.14660452833119747,0.010112910082956492,0.011883956658510969,0.18604119697901028,0.054671563865930806,0.12175230106023532,0.05438082884074989,0.055087287154246045,0.044175029235248214
0.018167501650549533,2.678697075906087e-05,0.051438890830711875,0.04298308491706848,0.042555637416637246,0.1978624734231818,0.22652017344666442,0.24730387314021018,0.24537625603669622
0.11460988776263192,0.25158457913929044,0.1747640685075149,0.278902135062826,0.11447332282900158,0.20927875974884924,0.001075604333790503,0.0052058315080967255,0.007456143558273731
0.11266651132082814,0.035151445192597996,0.056507048817429795,0.005702493401322617,0.16965412976425825,0.09228936940932858,0.25174300423103263,0.24721064558218814,0.24926740563228977
0.3419565808380908,0.4047138315194383,0.4361528603052546,0.40881125894054504,0.3321525610993318,0.044892956985699756,0.22111444893904153,0.22504645089868458,0.2273979826532358
0.08366655015728769,0.10766601896579882,0.164744261913084,0.11263430484188725,0.1115439664651685,0.11867970429079389,0.09683313823980672,0.0971571615630149,0.09967912852891198
0.009370655171074604,0.03285380429326286,0.0,0.04111748933792114,0.018871421619701553,0.0,0.00556637142602022,0.0014631385970235583,0.004440634830771056
0.0026224319391044315,0.029131849320380248,0.0744494931842013,0.06013363599777222,0.017599030912135424,0.0,0.02065318798076536,0.004523086550520902,0.005681763609479266
0.16163753932191516,0.1389528456318131,0.20086216940463708,0.21967145800590515,0.10403625251478117,0.12938726385863822,0.2750221941290534,0.27951699485140663,0.2830768765490785
0.08026894248320215,0.10568968060993555,0.009553769078410768,0.1267268683795647,0.15464472225996861,0.005616154527402162,0.11315495657705987,0.10612533070511365,0.10480158975502296
0.00451687444172589,0.07707632365610759,0.18897821274612608,0.03912052512168884,0.0780017824905707,0.0,0.15026861310373463,0.15331701836574677,0.1529099802610351
0.003927919530855567,0.024285216711268275,0.0,0.05136045813560486,0.09705270533651321,0.034367668492140076,0.06913127155162894,0.05318806825780603,0.051618767970278284
0.0008557613887917987,0.0034359408413616372,0.0,0.0034209489822387695,0.017317159860026535,0.0041399502339658795,0.04934416002293375,0.025411065120726953,0.028408563929631613
0.0052023379548720335,0.0061228090595844475,0.0,0.004733473062515259,0.004670180510432512,0.0,0.010609752377542928,0.013871881546086609,0.015750232072923337
0.10567361839294709,0.037185397752284355,0.015845275544681292,0.018731757163390372,0.008223537985737717,0.0698926214568022,0.31915953954233717,0.3006909070644234,0.2986342918913197
0.0014724843683249836,0.0035443509204174024,0.08248864033554704,0.04390612244606018,0.02568771828623044,0.04094515099204115,0.00860361725171925,0.0205531219390208,0.018075970200395784
0.0008796458114878247,0.0016950598884086761,0.0,0.03935229778289795,0.04325796104257344,0.0,0.20264821376204195,0.1935535773867681,0.19405888662169463
0.022515437492718185,0.03660458511321293,0.026913666550157284,0.010117757380126768,0.11187096340323475,0.018303589848139165,0.14527960435553355,0.16554448336787142,0.16296763847712012
0.0682787681074993,0.11118803712887772,0.04223464988931608,0.07377460370124336,0.21689376888669668,0.15738947099912093,0.23082430795661876,0.26124992691324767,0.2582861182839066
0.27423278573925236,0.12541183612774032,0.07229406967260854,0.20888608126016428,0.22005677024670023,0.7609319692587966,0.6283466643349587,0.6016354234478627,0.6049311916927059
0.0024818439551050533,0.03528400892642886,0.0,0.032594770193099976,0.04777747790421989,0.0,0.166461683708513,0.17412309751560975,0.172700138014507
0.01674783486737349,0.03777763262220979,0.009204240941395797,0.038460192776331864,0.13415370589537703,0.009204240941395797,0.15912744318200303,0.14684323008092004,0.14845753859226704
0.0958316827837975,0.00543627744412245,0.05947803798205753,0.001122782089542751,0.2130926892563389,0.13974188342552168,0.26526223311040387,0.27084420579168167,0.26819026839376486
0.004092974484445999,0.010585841229306652,0.0046021204706978985,0.022679656744003296,0.004385650643226449,0.0,0.055929742139162596,0.0869236056230246,0.08853328283020191
0.006339081129364249,0.008982585066368703,0.0,0.014288663864135742,0.024635937082711737,0.0,0.04647517647797882,0.060658201626068206,0.060301759955498385
0.0022830012816031694,0.004317967943862687,0.0,0.005666285753250122,0.011983594661022487,0.0,0.02410736536082339,0.010673271219780844,0.01298035806846569
0.003747524175696143,0.017703844620664315,0.009204240941395797,0.019014477729797363,0.015285302523693547,0.0047375874796700855,0.009320070353893442,0.04172696290979115,0.04038650778832378
0.0285638277214649,0.032495224512419804,0.050565070488174296,0.016685932874679565,0.026854728470671926,0.0802116911510276,0.2029323264661409,0.2271120282479953,0.22506181684910273
0.005462542234649904,0.012007396079464876,0.009204240941395797,0.033886281347880326,0.08334531458395626,0.18160919754058863,0.12739813026311417,0.14838470835427237,0.1481302195682575
0.0,0.0019476407714094693,0.0,0.0068135857582092285,0.04146435377511655,0.0,0.013371144463175638,0.02126004569249597,0.022864992093102738
0.002277564177249225,0.07330872427645496,0.006408015845275616,0.03890068860483464,0.07348985649362938,0.09319082148179147,0.11362942091426814,0.09680527232970593,0.09606031769579537
0.00019418229834168316,0.005782871972507185,0.0,0.014116793870925903,0.028512831882502046,0.027013116087403935,0.007930580414421622,0.03347949314637881,0.03529984429730029
0.0024131034214920992,0.016589266694351304,0.0,0.008814841508865356,0.0067706346448390825,0.00173785996359768,0.07957745810717268,0.10171136716040412,0.09835800864087323
0.5354186570352247,0.3901933375883364,0.3088663637422814,0.47133288647513794,0.4241953717100404,0.5341342911567615,0.32613101162472624,0.31387880021377096,0.31294722569389577
0.10838886947065907,0.11778396312414113,0.07736222765932654,0.10923817088508692,0.1023324447236314,0.10741447148273098,0.2445435321925571,0.23064045575644243,0.2286993884916123
0.007697774670861007,0.08334111048051271,0.0,0.043590426445007324,0.0806914834838466,0.12835846354058703,0.0318905514100509,0.0178901654205897,0.018429998658511644
0.004893976465105442,0.001076086585989008,0.0,0.0005632936954498291,0.01011614734344797,0.0,0.059161391465058166,0.07735349532651283,0.0793421556145053
0.005315352052506894,0.0032184774756148352,0.0,0.01889634132385254,0.014179758869439604,0.0,0.06497286338087517,0.07348495057040254,0.0695724607255603
0.0009947959144044431,0.0028966999955897755,0.0,0.010524362325668335,0.007305818857970256,0.0,0.0028051662019032073,0.020309332106641723,0.018624217564398086
0.009190065633616839,0.051227543383758865,0.0,0.06086108088493347,0.10429013483552242,0.0,0.1760994381666932,0.17052019608634056,0.17178789362176702
0.14515068546351334,0.14718005207576773,0.399394151229174,0.16339561671667913,0.019634429565515976,0.0813005311054793,0.23560742404489576,0.22985727026428027,0.22781589670027536
0.015351858324595138,0.002772397569002171,0.02295234766398696,0.04909244212712022,0.15986606175258494,0.31021422167321483,0.14250154153223427,0.17925338239271693,0.1766958087223476
0.0005425453415666628,0.011014650533037258,0.0,0.017005950212478638,0.018486500843759482,0.00724820616787765,0.028836649605579596,0.004994058287611694,0.007682097938522653
0.0,0.003424723992726489,0.0,0.0013523995876312256,0.0028812875750322126,0.0,0.01976759608400408,0.016124846084883668,0.0183164224192001
0.0034550856343935695,0.062094831339837175,0.04870092042409413,0.040466099977493286,0.02792603270613926,0.0,0.031200420443707487,0.036139945176592705,0.032449916953278306
0.0025265058837236408,0.010562169777692223,0.0,0.00872984528541565,0.01788713656122838,0.019481520709802334,0.02523786732444596,0.04834394297952534,0.04748306118683849
0.03664705425453417,0.10007118717642363,0.18315274379587557,0.0781050145028841,0.06309385330226011,0.3993969081976977,0.15400824485736642,0.1487080197061441,0.15042259509886663
0.0015173404792419123,0.002602801559878745,0.0,0.004329174757003784,0.019332984710086862,0.0,0.006212726460925633,0.015204922384499053,0.012838136844130535
0.01973397025127187,0.04533248507131165,0.06408015845275544,0.005368349648127518,0.06813144928695551,0.0883765483769101,0.1413778283011621,0.16673110069644087,0.16422398901897634
0.00018078371975610713,0.027646911763194282,0.0,0.028865516185760498,0.07756729900145988,0.0,0.06023054601255709,0.054498565010388036,0.05518424492549886
0.0024305798283428487,0.002260111858365595,0.0,0.008074462413787842,0.004905009663773233,0.0,0.007015892703565743,0.025451115901304264,0.027048846279504414
0.0004011806283739174,1.8067501789572413e-05,0.0,0.006708353757858276,0.02132047452330134,0.016559009382608667,0.03431266987026134,0.021191502348853683,0.02347252471322399
0.011607052701075773,0.018550491191491984,0.0,0.03226673603057861,0.018506976997856014,0.0,0.02359898128333146,0.007997542118297174,0.009013283745663668
0.002594469688143229,0.011792891231226258,0.0,0.011803001165390015,0.09156907034676211,0.01185901110938151,0.213866562720621,0.19714249358231767,0.1981945735306963
0.007004543865781197,0.04074559164805121,0.0,0.009724974632263184,0.02905847476330438,0.01446359974216657,0.01914357543870298,0.03352030859380635,0.03305924728708059
0.0011899491242378347,0.005803467200465562,0.0,0.0024120211601257324,0.0004549025686776814,0.0,0.014863221888384792,0.03298431307864989,0.03034904534736736
0.0012730591479280752,0.03807374763004795,0.0,0.023518681526184082,0.01704351137490638,0.1312487652074172,0.02506746920753128,0.02547812824178171,0.027651841169254114
0.0057621655209911075,0.0045324255838789015,0.0,0.01110026240348816,0.014359290358071528,0.0,0.0658955487991914,0.08432669744049044,0.08008841265132176
0.10192162802438906,0.023283090559953562,0.13503437026680648,0.038329916898012295,0.040419054344207644,0.06772730349417852,0.23137771565941756,0.23220875943655356,0.23585138644323356
0.23382849819410495,0.08099243206849971,0.16148199930094376,0.1492886494072142,0.16801476975684582,0.18188837839715,0.0749719557003789,0.08918342044181893,0.08630701019321801
0.006188007301254417,0.031663519542315846,0.0,0.016372233629226685,0.0499641971367636,0.0,0.04521561199980213,0.03056003598389298,0.028611227085598424
0.4353949667948268,0.2055273098564132,0.4188512175230106,0.3031767242878144,0.49826942510315236,0.13241012470041869,0.38714740221906824,0.3923879013253257,0.3896582463153633
5.883723639752999e-05,0.000606679239842867,0.0,0.035662442445755005,0.024483417426609158,0.0,0.05738211101054329,0.05348111063389328,0.056225480836818394
0.17021534816886108,0.22665709259456202,0.16025865082139112,0.3047328250580118,0.14038115678805263,0.24776705227766682,0.0793397035589854,0.04907004733388037,0.05310357080036493
0.003300904889510272,0.009720236883869299,0.0,0.010920345783233643,0.026272523822984492,0.0,0.03498504943038753,0.05037716193788182,0.05088730531010562
0.187967105518661,0.1664468675566243,0.2596411511126645,0.05747495160560623,0.010922957520294208,0.1705661825754441,0.09367735728098969,0.053336823110731846,0.05644695698894592
0.011215387005320591,0.0008186086282225484,0.0,0.012720584869384766,0.08831711299290208,0.0861381315283894,0.2005434671682138,0.19278439676167958,0.1945502339623905
0.07482678938987875,0.03734621075009026,0.043224979610858805,0.0038701773703715414,0.04368101017428461,0.24287936544721356,0.33422158411807723,0.33936114399399814,0.33684050066469245
0.0029333177987494654,0.0006128876940347817,0.0,0.026221096515655518,0.0659300953499757,0.0,0.05705725363914979,0.03387248458346141,0.03244570031024244
0.00033593537613111187,0.06909736149928059,0.0744494931842013,0.008920669555664062,0.03919387835759601,0.0,0.02009029596289741,0.004047081359836641,0.0025421085114251236
0.0052040855955571095,0.04129024924063807,0.0046021204706978985,0.00874367356300354,0.026953435573178405,0.09749684784072501,0.028742867628632887,0.01292618063452658,0.010901131107474862
0.003457027457376985,0.05559616649698424,0.0,0.07618445158004761,0.09059418583075736,0.06244334937812448,0.07450410222025504,0.06053422820441952,0.05852763746916152
0.03342013282069207,0.02622500800075391,0.07328439939415124,0.0039886534214019775,0.008692911425651637,0.0,0.13040038471562726,0.14561200998503626,0.14297866242568744
0.019754165210299435,0.0032234596939668403,0.08248864033554704,0.006238829800677914,0.009875582708295305,0.07986520460094121,0.07251464699233745,0.08055388246303086,0.0826901728158605
0.0011357722630005048,0.008635680321798858,0.0,0.0002968013286590576,0.012482068788188874,0.0,0.03679084168390188,0.025253627229215606,0.02815952809459434
0.0040230688570429924,0.06421454184193656,0.02295234766398696,0.03602704405784607,0.05425294705136656,0.0,0.14971376539232023,0.141591957795512,0.14182557976216917
0.03520466814245213,0.0012974384993246092,0.0,0.006979316473007202,0.0225604486688374,0.0,0.22404077177669274,0.2059010715774996,0.20924526591317594
0.0033379937084935347,0.02536985619573642,0.0,0.005790591239929199,0.01310140506700673,0.0,0.019135807515791303,0.037069859443428235,0.036028741482239605
0.001704532214843295,0.0017386696795237816,0.0,0.032270997762680054,0.0432903056663156,0.0,0.19893993699140233,0.17720580145736115,0.1749924571972031
0.00161501417530778,0.0036299525773326492,0.0,0.007592618465423584,0.07155112823791253,0.0,0.10349524249729151,0.11572697261853375,0.11250024517707095
0.13142335624684554,0.1062778459419983,0.016194803681696346,0.041510749794477664,0.08565850291297089,0.10484324327010641,0.13543915593600653,0.10568425494055206,0.1089315394608597
0.0049500951493261875,0.03827882954163405,0.0,0.006855815649032593,0.01688779973776293,0.0,0.0012231075506773104,0.004916152485491071,0.0016584602525196988
0.08439046176550549,0.017972387833995865,0.015612256786671386,0.07798614696260242,0.030451884690408867,0.023435481115562692,0.05853872235762882,0.06657570105478079,0.06837542342804001
0.0009320750320400794,0.021537261625080316,0.0,0.00822630524635315,0.048411539257390376,0.003861437820309324,0.01889330202784692,0.027587594130671883,0.0296145922666466
0.002116781234222688,0.0360698780925331,0.0,0.004328310489654541,0.0935767916932226,0.0,0.05476628488900613,0.03911713735087913,0.03698197267749156
0.1801619480368169,0.32402829451749016,0.17022020272631944,0.2496183256745741,0.19340279805266397,0.11837173596625788,0.1990435479236755,0.2035247493850854,0.2058651563572832
0.0027830206998330034,0.021702421733448125,0.0,0.04411613941192627,0.05676100906077232,0.053813074798819256,0.029984108570214565,0.022746752794295805,0.02047207817996673
0.008100897122218344,0.046914788080912734,0.0,0.04051014813984605,0.05003545882787784,0.031856947659780435,0.03014315581972013,0.018095620166854162,0.018547394842637392
0.022895063885976157,0.07373416769296086,0.0,0.05830204486846924,0.14039821745423464,0.2772042196720488,0.17814326715085282,0.21899954311523995,0.2159166958244163
0.008048856266262769,0.010639418296157183,0.0,0.05008745193481445,0.026321412997253393,0.0,0.03367064824134672,0.009626237771539523,0.008454671863691117
0.16255524486387807,0.11073035953277305,0.09006174997087266,0.08821978936255928,0.14385550402380975,0.005893343294806513,0.26360724713589256,0.24658348419653356,0.24957627741692198
0.04164239387937396,0.05630508881443276,0.0,0.12483438849449158,0.29646733319337043,0.0,0.2438078193004135,0.27973191283743887,0.2763290636958204
0.34079206959493574,0.3060046021097962,0.3553536059652802,0.2923655333315369,0.3282277245236388,0.3553536059652802,0.3912675127764085,0.39760372785354714,0.3924970793494572
0.19969358033321682,0.14072644371119858,0.20593032739135497,0.13685782866420743,0.09197972189200579,0.5685566217481486,0.007039375931268355,0.00486315635948828,0.003542837637830004
0.0007456600256320633,0.010810746401468157,0.0,0.0007874369621276855,0.04452984784923379,0.0,0.002123262019158044,0.010287700558265306,0.012017959125998135
0.004560565458852771,0.0969213345005915,0.0046021204706978985,0.03705686330795288,0.04839677976897554,0.15337190486962987,0.16179248264345225,0.1638220729081904,0.16488062626583214
0.21832420676531133,0.17226912581871362,0.2359314924851451,0.20886371199045517,0.10951258007421022,0.09458290710179593,0.06449042413109307,0.03186110652053831,0.03449457107289891
0.010285059613965591,0.03661536558452484,0.0,0.05670130252838135,0.04383969304526665,0.06375816429484751,0.1772167861424695,0.15826412771052853,0.15573955702023592
0.0006431317721076547,0.002178992984066065,0.0,0.011360764503479004,0.04942505056039702,0.3497903296806633,0.17041803651627851,0.176242915033161,0.17839729609524327
0.001171890170492059,0.00023873196998580736,0.0,0.008757621049880981,0.028666991478641005,0.009204240941395797,0.03656750152476089,0.027609655714345913,0.028420572294174735
0.033982484756689496,0.0367728506692028,0.12303390422929045,0.016470452861520324,0.07200053357439284,0.11947545297124983,0.12177860614692876,0.1258436219956296,0.1283125357805998
0.06288632568255079,0.06148101055513768,0.12315041360829548,0.04244021802782999,0.04101871594167293,0.11630259165193058,0.05139718566002836,0.0558586572365552,0.05515422654618645
0.43563575284477085,0.36477938487051104,0.6377723406734243,0.42508586158177997,0.3770025242642217,0.2784115621737265,0.3649623930830705,0.3826527097727061,0.37431763449946936
0.003809856693463839,0.0013613519449051249,0.009204240941395797,0.02499952683509346,0.034851328346329244,0.009204240941395797,0.0279433088926659,0.03766502390472268,0.03979583397798475
0.06571828032156589,0.020948303767835005,0.0658277991378306,0.028131914433240757,0.00786520781566484,0.0658277991378306,0.001076110425606222,0.005648167805010602,0.004991566011390891
0.001406268204590469,0.005827432171251529,0.0,0.00881996750831604,0.0411391664827848,0.0,0.12943727985963854,0.1148367011092364,0.11812835098426996
0.003005165249135889,0.0076970679843279925,0.009204240941395797,0.005800783634185791,0.011597366091263259,0.0,0.021881995547775646,0.0035653354902203394,0.0012332149103802636
0.00023534894559011996,0.007987620513101838,0.0,0.009450703859329224,0.018883599423490896,0.0,0.01499142727451628,0.040500515212452445,0.041584043364041166
0.06104508912967494,0.020877698924225682,0.0658277991378306,0.042177659567594394,0.03165265367369839,0.0658277991378306,0.029921824171753666,0.02866807846532149,0.026401653045602706
0.0008644995922171739,0.0026963203984718413,0.0,0.00026935338973999023,0.012143831541440067,0.0,0.061900183102552894,0.06645753723189536,0.0691759041131268
0.02580896345489144,0.04793762824964298,0.03530234183851799,0.07336559806283394,0.016446871876666255,0.03530234183851799,0.005343002192024521,0.00041403512230928086,0.0026785679070406854
0.16688628684609075,0.055613295667178986,0.16666666666666685,0.10643905494286154,0.12179502729406622,0.0426844379423611,0.3759217602358002,0.35100033492953425,0.3552802694101467
