,RLU_ARPE19
99,0.4449295774647887
100,0.5005633802816902
101,0.47098591549295776
102,0.5173239436619719
103,0.5425352112676056
104,0.4514084507042253
105,0.5063380281690141
106,0.558169014084507
107,0.5346478873239437
108,0.05436619718309857
109,0.0
110,0.08577464788732395
111,0.013943661971830973
112,0.05436619718309857
113,0.11154929577464792
114,0.08577464788732395
115,0.013943661971830973
116,0.11154929577464792
117,0.05436619718309857
118,0.013943661971830973
119,0.013943661971830973
120,0.11154929577464792
121,0.15197183098591552
122,0.013943661971830973
123,0.20915492957746476
124,0.1332394366197183
125,0.08577464788732395
126,0.08577464788732395
127,0.2581690140845071
128,0.28802816901408446
129,0.1332394366197183
130,0.2581690140845071
131,0.4404225352112676
132,0.11154929577464792
133,0.013943661971830973
134,0.05436619718309857
135,0.11154929577464792
136,0.11154929577464792
137,0.19690140845070428
138,0.11154929577464792
139,0.4209859154929577
140,0.3715492957746479
141,0.08577464788732395
142,0.2581690140845071
143,0.3787323943661972
144,0.11154929577464792
145,0.11154929577464792
146,0.11154929577464792
147,0.16859154929577466
148,0.05436619718309857
149,0.08577464788732395
150,0.1332394366197183
151,0.08577464788732395
152,0.11154929577464792
153,0.013943661971830973
154,0.08577464788732395
155,0.3180281690140845
156,0.08577464788732395
157,0.11154929577464792
158,0.1332394366197183
159,0.11154929577464792
160,0.11154929577464792
161,0.15197183098591552
162,0.08577464788732395
163,0.20915492957746476
164,0.16859154929577466
165,0.15197183098591552
166,0.3428169014084508
167,0.35577464788732394
168,0.22042253521126762
169,0.4183098591549296
170,0.2405633802816902
171,0.08577464788732395
172,0.013943661971830973
173,0.013943661971830973
174,0.1332394366197183
175,0.013943661971830973
176,0.08577464788732395
177,0.08577464788732395
178,0.013943661971830973
179,0.05436619718309857
180,0.6433802816901408
181,0.7832394366197183
182,0.7583098591549297
183,0.5601408450704226
184,0.7330985915492958
185,0.8211267605633803
186,0.6238028169014085
187,0.3180281690140845
188,0.5849295774647887
189,0.08577464788732395
190,0.11154929577464792
191,0.19690140845070428
192,0.7746478873239436
193,0.8016901408450705
194,0.7936619718309859
195,0.5890140845070423
196,0.6367605633802816
197,0.7321126760563381
198,0.4554929577464789
199,0.4309859154929577
200,0.608169014084507
201,0.2581690140845071
202,0.15197183098591552
203,0.35577464788732394
204,0.7945070422535211
205,0.5561971830985916
206,0.7453521126760563
207,0.4492957746478874
208,0.4849295774647887
209,0.4728169014084507
210,0.2308450704225352
211,0.3067605633802817
212,0.426056338028169
213,0.19690140845070428
214,0.15197183098591552
215,0.32845070422535205
216,0.4815492957746478
217,0.5063380281690141
218,0.5561971830985916
219,0.4235211267605633
220,0.48323943661971835
221,0.5928169014084507
222,0.34732394366197183
223,0.3428169014084508
224,0.4101408450704225
225,0.4404225352112676
226,0.5380281690140846
227,0.6298591549295776
228,0.972394366197183
229,0.7771830985915493
230,0.6805633802816902
231,0.8328169014084508
232,0.6733802816901409
233,0.6597183098591549
234,0.4492957746478874
235,0.866056338028169
236,0.913661971830986
237,0.9701408450704225
238,0.902112676056338
239,0.9598591549295776
240,0.9240845070422534
241,0.7397183098591549
242,0.6994366197183098
243,0.8852112676056338
244,0.9625352112676056
245,0.8774647887323945
246,1.0
247,0.9032394366197183
248,0.7656338028169014
249,0.5369014084507042
250,0.49140845070422534
251,0.5952112676056338
252,0.7795774647887325
253,0.6395774647887325
254,0.6611267605633803
255,0.614225352112676
256,0.6567605633802818
257,0.8323943661971831
258,0.5119718309859155
259,0.5119718309859155
260,0.573943661971831
261,0.2405633802816902
262,0.15197183098591552
263,0.24971830985915497
264,0.3856338028169014
265,0.4129577464788732
266,0.20915492957746476
267,0.2661971830985915
268,0.47098591549295776
269,0.4209859154929577
270,0.3715492957746479
271,0.2661971830985915
272,0.3333802816901409
273,0.4554929577464789
274,0.15197183098591552
275,0.6287323943661972
276,0.7229577464788732
277,0.7108450704225352
278,0.6011267605633802
279,0.7667605633802816
280,0.7916901408450705
281,0.8373239436619719
282,0.8557746478873239
283,0.7350704225352113
284,0.6361971830985916
285,0.8264788732394367
286,0.6976056338028169
287,0.6487323943661971
288,0.9674647887323944
289,0.843661971830986
290,0.7315492957746479
291,0.7205633802816901
292,0.692112676056338
293,0.7333802816901408
294,0.7435211267605634
295,0.5988732394366197
296,0.7553521126760564
297,0.8457746478873239
298,0.8030985915492957
299,0.7754929577464789
300,0.11154929577464792
301,0.1332394366197183
302,0.05436619718309857
303,0.11154929577464792
304,0.1332394366197183
305,0.11154929577464792
306,0.05436619718309857
307,0.11154929577464792
308,0.05436619718309857
309,0.1332394366197183
310,0.08577464788732395
311,0.16859154929577466
312,0.11154929577464792
313,0.013943661971830973
314,0.15197183098591552
315,0.05436619718309857
316,0.11154929577464792
317,0.20915492957746476
318,0.05436619718309857
319,0.05436619718309857
320,0.11154929577464792
321,0.19690140845070428
322,0.05436619718309857
323,0.08577464788732395
324,0.1332394366197183
325,0.15197183098591552
326,0.1332394366197183
327,0.0
328,0.19690140845070428
329,0.08577464788732395
330,0.08577464788732395
331,0.013943661971830973
332,0.15197183098591552
333,0.2661971830985915
334,0.05436619718309857
335,0.08577464788732395
336,0.05436619718309857
337,0.05436619718309857
338,0.08577464788732395
339,0.05436619718309857
340,0.08577464788732395
341,0.08577464788732395
342,0.013943661971830973
343,0.11154929577464792
344,0.15197183098591552
345,0.5077464788732395
346,0.2405633802816902
347,0.31253521126760564
348,0.1332394366197183
349,0.11154929577464792
350,0.013943661971830973
351,0.1332394366197183
352,0.1332394366197183
353,0.1332394366197183
354,0.013943661971830973
355,0.15197183098591552
356,0.20915492957746476
357,0.5783098591549296
358,0.2581690140845071
359,0.5959154929577465
360,0.545774647887324
361,0.6552112676056339
362,0.5249295774647887
363,0.5530985915492957
364,0.5694366197183098
365,0.3677464788732394
366,0.5049295774647887
367,0.6481690140845071
368,0.2405633802816902
369,0.20915492957746476
370,0.2661971830985915
371,0.24971830985915497
372,0.7380281690140845
373,0.7356338028169014
374,0.24971830985915497
375,0.46535211267605636
376,0.6250704225352113
377,0.3953521126760563
378,0.24971830985915497
379,0.6053521126760564
380,0.49295774647887325
381,0.22042253521126762
382,0.3984507042253521
383,0.40436619718309863
384,0.6680281690140846
385,0.6109859154929578
386,0.4426760563380281
387,0.6046478873239437
388,0.6487323943661971
389,0.4492957746478874
390,0.4449295774647887
391,0.4073239436619718
392,0.39211267605633804
393,0.31253521126760564
394,0.3677464788732394
395,0.4285915492957747
396,0.5816901408450704
397,0.5019718309859155
398,0.16859154929577466
399,0.5447887323943662
400,0.5198591549295775
401,0.3067605633802817
402,0.5825352112676057
403,0.5261971830985915
404,0.5287323943661971
405,0.5649295774647888
406,0.5274647887323943
407,0.4073239436619718
408,0.6916901408450704
409,0.5119718309859155
410,0.36394366197183103
411,0.6901408450704226
412,0.7987323943661973
413,0.4449295774647887
414,0.6788732394366198
415,0.7174647887323944
416,0.6557746478873239
417,0.5808450704225352
418,0.7295774647887323
419,0.637887323943662
420,0.743943661971831
421,0.5274647887323943
422,0.16859154929577466
423,0.05436619718309857
424,0.8511267605633803
425,0.8670422535211266
426,0.3067605633802817
427,0.8319718309859155
428,0.7738028169014084
429,0.33816901408450706
430,0.32845070422535205
431,0.3856338028169014
432,0.7514084507042254
433,0.5936619718309859
434,0.2405633802816902
435,0.3180281690140845
436,0.796056338028169
437,0.7645070422535212
438,0.5619718309859155
439,0.3677464788732394
440,0.7269014084507042
441,0.3180281690140845
442,0.39211267605633804
443,0.3333802816901409
444,0.8121126760563381
445,0.5274647887323943
446,0.22042253521126762
447,0.9040845070422534
448,0.9030985915492957
449,0.7409859154929578
450,0.9121126760563381
451,0.8452112676056338
452,0.8332394366197183
453,0.4101408450704225
454,0.45352112676056333
455,0.3233802816901409
456,0.7725352112676057
457,0.35985915492957743
458,0.15197183098591552
459,0.6512676056338028
460,0.6976056338028169
461,0.8252112676056338
462,0.5905633802816901
463,0.592112676056338
464,0.6129577464788732
465,0.24971830985915497
466,0.5943661971830986
467,0.2405633802816902
468,0.7591549295774648
469,0.5198591549295775
470,0.1835211267605634
471,0.8766197183098592
472,0.6671830985915493
473,0.7029577464788732
474,0.8053521126760563
475,0.6074647887323943
476,0.6292957746478873
477,0.6877464788732395
478,0.2308450704225352
479,0.37521126760563384
480,0.2405633802816902
481,0.16859154929577466
482,0.2308450704225352
483,0.2308450704225352
484,0.19690140845070428
485,0.2581690140845071
486,0.19690140845070428
487,0.1835211267605634
488,0.11154929577464792
489,0.08577464788732395
490,0.08577464788732395
491,0.1835211267605634
492,0.31253521126760564
493,0.1835211267605634
494,0.19690140845070428
495,0.2308450704225352
496,0.1835211267605634
497,0.16859154929577466
498,0.1332394366197183
499,0.05436619718309857
500,0.11154929577464792
501,0.15197183098591552
502,0.05436619718309857
503,0.11154929577464792
504,0.2661971830985915
505,0.1835211267605634
506,0.2308450704225352
507,0.11154929577464792
508,0.19690140845070428
509,0.2405633802816902
510,0.20915492957746476
511,0.1835211267605634
512,0.20915492957746476
513,0.32845070422535205
514,0.05436619718309857
515,0.2405633802816902
516,0.33816901408450706
517,0.2581690140845071
518,0.22042253521126762
519,0.3007042253521126
520,0.36394366197183103
521,0.4285915492957747
522,0.1835211267605634
523,0.20915492957746476
524,0.2581690140845071
525,0.08577464788732395
526,0.16859154929577466
527,0.20915492957746476
528,0.7539436619718309
529,0.33816901408450706
530,0.4309859154929577
531,0.28112676056338026
532,0.8081690140845071
533,0.4849295774647887
534,0.16859154929577466
535,0.47450704225352114
536,0.3428169014084508
537,0.16859154929577466
538,0.7043661971830987
539,0.6698591549295775
540,0.8250704225352112
541,0.745492957746479
542,0.7001408450704225
543,0.4014084507042254
544,0.6846478873239437
545,0.7567605633802817
546,0.34732394366197183
547,0.28802816901408446
