LGBM,XGB,RF,DT,MLP,lasso,kNN,PLS,MLR
0.08103428380506372,0.06895686942087109,0.09724684468765488,0.04640845070422517,0.28764054755627766,0.3939805456156969,0.31764834849050805,0.35657674454874266,0.3565824723161597
0.1287470777841191,0.09388259329006707,0.1372708934323372,0.03591549295774649,0.22082620659194271,0.18586436931748582,0.3020456735865623,0.22791543474709233,0.22822651662065652
0.10437365812741861,0.12552767981945634,0.08401460674562794,0.038403755868544664,0.044111449672630754,0.11388099198022761,0.18861075135866995,0.08324981700909334,0.0824389025551206
0.07684512894139395,0.020889607080271544,0.014975936749739405,0.01183098591549292,0.18712509407894895,0.13366093099787535,0.36386791331312546,0.09537112167538275,0.09545324894799811
0.019214475076040793,0.01791319182221318,0.02150654019689202,0.12816901408450698,0.040887530039680264,0.13580812214092763,0.02422930715704752,0.13936573876517933,0.1396094095404981
0.0026177736440057275,0.047250551287557035,0.03210375666196086,0.008028169014084485,0.05542688814127697,0.1346417199662954,0.2174336729774031,0.12059243296697109,0.12063815153544105
0.01603538721708299,0.010840376023675352,0.02760700374872918,0.005117370892018802,0.065321028963498,0.03620624119833707,0.12094054489125894,0.01835584115901276,0.018517103516870137
0.06528146696774623,0.03821162220457908,0.04478979002348718,0.004882629107981151,0.023426839651717657,0.05747746696777922,0.0355093237660572,0.05232049929338339,0.05264682334326842
0.15354165794487024,0.16581589363830196,0.1495358789606324,0.15845070422535218,0.03404830290485017,0.016874229598341117,0.06780958953632349,0.03753996423006653,0.03843974952991433
0.00861470165224587,0.03670587972855899,0.05578259333780422,0.0008450704225351213,0.10848870951532663,0.16403129388964954,0.2286930681974328,0.11580499172934211,0.11569292797317487
0.23327875256988667,0.19513074945396103,0.24748071972237456,0.28295774647887323,0.20994568278327969,0.44475529107410766,0.2434789152737296,0.4562881375813035,0.45679414262785745
0.09665977898853884,0.05791514823134514,0.0983657040716196,0.0964788732394366,0.20933447350277395,0.1446485633512431,0.2764769720359436,0.1450815749463492,0.14530261250269827
0.0006271755161866288,0.0021732096940698664,0.004871252495548373,0.025774647887323865,0.09310742428873942,0.0240404854348657,0.05664978006595223,0.027052912604443202,0.026929808935765465
0.055667034285678985,0.15388725715623774,0.1183070074396132,0.0776525821596244,0.23594957823359042,0.14344512314477642,0.004372022097156647,0.15090148279991966,0.15078223913712935
0.24562750943768097,0.23391281906987582,0.3009591488323884,0.40802816901408456,0.22034152635905868,0.09817922490102843,0.19124237283004175,0.09739404133308538,0.09729260206750895
0.059171547892156076,0.07820014186308419,0.09290789238018113,0.04827464788732394,0.17807403341196623,0.17573987149548262,0.12631336022060613,0.21219172674942288,0.21233689448088527
0.01899861713558018,0.058420624858896514,0.045558143507509724,0.055586854460093885,0.06886656337563918,0.09073523201823744,0.03857942313741752,0.1286750161295155,0.12870090421717706
0.04575750584975602,0.00015720992860659977,0.04052632139639181,0.09478873239436619,0.052021828970570755,0.014753408418323538,0.12601553844730645,0.0343291302330416,0.03377448163100322
0.1178845166822724,0.1365830505397958,0.13246736743694498,0.16549295774647882,0.2337905347939353,0.268828669963622,0.17350364072253788,0.3137775473480548,0.3141862794389266
0.0637281638274051,0.11344693895796654,0.05125579658083196,0.2098591549295774,0.12963566468489396,0.0017863405711565639,0.12898625060237529,0.007927778084760528,0.007897457022841614
0.0867180046510273,0.10909553863632848,0.034591923874248365,0.06000000000000005,0.043194466509192786,0.08478429602786264,0.12692146808832272,0.04602272910381988,0.04630234169890579
0.08161980277402703,0.0017281442628779287,0.05620932864865957,0.04938967136150252,0.09493170562150688,0.25728162850669634,0.08802148492078532,0.21799130080919804,0.21833940081762793
0.08446876965934913,0.14054951264824667,0.14550957116436003,0.054225352112675984,0.05056074005114097,0.04839049319792654,0.07340202127324713,0.10175651848344769,0.10231169776344695
0.15254775791505615,0.19786493281243556,0.1933922952399716,0.01732394366197182,0.09085759693790663,0.025306546385215123,0.04880807895871009,0.0608788865954033,0.060627281485854945
0.0824553621783482,0.05097429900102213,0.007960730873195543,0.03140845070422532,0.060539835999710245,0.031244617872514646,0.044174848974827596,0.02979462940584582,0.02970206564363581
0.1330053391611744,0.18394791079239114,0.1221923063126239,0.06654929577464785,0.06272426059102088,0.1627472047722785,0.10583753433070131,0.1185007017733849,0.11826839961580538
0.09381941691868056,0.07983135432004929,0.07411302448334137,0.02741784037558684,0.4809804337589936,0.488275461932121,0.29212197019631014,0.4456407999339802,0.44551246091935676
0.11285523375609177,0.2753005633051966,0.20247291812256626,0.16976525821596242,0.2826855863987462,0.23890869163199427,0.09207430056719948,0.24613306919235936,0.24601301357882802
0.13976980423425622,0.14932578577122224,0.10423954911416156,0.07234741784037557,0.01973538847285461,0.05092434723232875,0.156441046505718,0.05163072074458963,0.051537014156950334
0.05207012571467101,0.005014703609573984,0.0072060291377897545,0.007934272300469503,0.1015166001791907,0.11565386311658024,0.0008530131953174425,0.0878568679540894,0.08795819215440964
0.1285972492339685,0.1534627331058744,0.1731622952191263,0.12612676056338032,0.14402303876041128,0.12755916080239713,0.1434510834873577,0.1280717988874751,0.1283935181825251
0.18768844689708114,0.13841512172994486,0.1821095431759166,0.11126760563380289,0.08544586458490433,0.24139184675843883,0.13692865373082452,0.24864574297724315,0.24887418877472373
0.2971355139819628,0.12005091546286994,0.19265866589591862,0.5810798122065728,0.29606837476951176,0.3901641453214705,0.38164570759014116,0.3890480347868164,0.3889479610152934
0.15729051006819972,0.21210994911865455,0.2286380969486954,0.2213145539906104,0.26021990361456226,0.3120324866799773,0.23364248011112065,0.3128158470167377,0.3128275091488878
0.10629964756223154,0.17924454521125477,0.1368593839076937,0.06507042253521117,0.1802424108853279,0.06188332827067594,0.025303331997016232,0.10212947918639248,0.10195076934223402
0.060200606590355143,0.02283433366829235,0.07076855450887132,0.258169014084507,0.026999193113794284,0.019371275284579492,0.11834286824630907,0.028089467552284697,0.02816816628752067
0.006267072174852006,0.013593191261022874,0.014655868409107708,0.2026291079812207,0.07512549021213805,0.025143716007265282,0.11808845708601312,0.024983225365738715,0.02470421758542951
0.06119499760665034,0.07347868780854724,0.06976496331524501,0.03943661971830986,0.10096076059762998,0.16184628770093648,0.38339248477412624,0.15431693298093555,0.15434291253455618
0.039600647807674166,0.029946811207583218,0.028709270652404445,0.028591549295774676,0.037364143094397534,0.019595831798586733,0.09102966168436274,0.030086376381786323,0.030124603891725624
0.05769906499598565,0.07455255400966598,0.05543445142364145,0.0667605633802818,0.17636354736043558,0.21397459578049538,0.31590414982504444,0.17426923731412292,0.17416747909067887
0.37435193329035676,0.3649439845622424,0.31261512556040694,0.5820657276995305,0.253157141021114,0.38195825450238474,0.3594615793700421,0.3817209114500004,0.38170099837324034
0.014065093455439381,0.024250926199093747,0.004344471203027833,0.15394366197183107,0.13196639360194606,0.07551434018892189,0.17181533919885988,0.07882412296586805,0.07930526177640351
0.08248356425283648,0.2961678123809922,0.3130411917790089,0.37399061032863856,0.18852654920243006,0.1672000871291649,0.28735233500668544,0.1734262930521942,0.17366601261653747
0.015143857102181524,0.049639731309783275,0.015875703480140058,0.007558685446009461,0.007404569453782428,0.0670969884591166,0.020223821111621076,0.022691628245876228,0.022625892868763098
0.055607097567897,0.016890045253323827,0.04284821818114093,0.24014084507042252,0.05790055874533806,0.03007479624355136,0.10170091572138967,0.034195692826362145,0.03411676320646584
0.10719898272939266,0.03402078836736544,0.07438131253071406,0.09309859154929578,0.02890682506296527,0.05339514385730437,0.0498468786885195,0.09386449422493193,0.09363271641440596
0.010878825912759182,0.026602213634571575,0.0026281469730060902,0.08971830985915497,0.02167580129417626,0.047970463602744345,0.029654678659479128,0.05168831563800466,0.05150689439169523
0.0785413333713243,0.16449257968177255,0.15327665243989153,0.09713615023474187,0.23700020255531928,0.36145595375418305,0.21730323303671906,0.32241036061453365,0.3229419318826541
0.31343009587828774,0.3466371143367928,0.2835755103256161,0.44056338028169006,0.18280612051947298,0.08596148310557028,0.1143545937634558,0.1346348797372453,0.13446569554788068
0.11821435751012174,0.04758516046362862,0.031902031988616325,0.00855633802816902,0.04314842684119888,0.11680579893615475,0.029565697442643812,0.1179261241579718,0.117722067572931
0.10992861016538595,0.09693660862848794,0.10789275611321388,0.04600938967136151,0.1785008109037417,0.061022098829769805,0.19989813921335187,0.059092343932873465,0.060733906763696305
0.02052680637925408,0.0038556454215251668,0.0022446610132172973,0.04683098591549295,0.12594374254355944,0.0860363012783587,0.07514595895538373,0.08420608323560996,0.08393300351318067
0.01482727177535792,0.08342511653900142,0.04532947974039503,0.21915492957746474,0.05417408073755914,0.0565150532134876,0.0229327857850693,0.04904304764478695,0.04849870002793322
0.0911561313509998,0.07183699073086328,0.07828247876797173,0.11624413145539914,0.04915219506546606,0.07284269787664752,0.033956625700316045,0.12686321465952863,0.1269948107098201
0.04838715169151331,0.17007033905512847,0.07849448094680522,0.0009389671361501595,0.17458074482946784,0.09289082227334622,0.13699880566012418,0.1018977216369168,0.10237467423945912
0.04800167558336921,0.0532125263314851,0.12570065395741448,0.18116197183098584,0.09519383681104776,0.0664094531709809,0.1574466728361842,0.06343368248208947,0.06362531252085213
0.007019544537304245,0.10721504419622285,0.17161493428063812,0.13981220657277005,0.3126092363369787,0.3947211131563313,0.47864886295642245,0.34981486682242174,0.3502581801311313
0.0712768117098949,0.10465060919523239,0.11751084473168988,0.06221830985915491,0.2098119150334269,0.2479474819267551,0.23163949450669097,0.28946444081699685,0.28997441451629963
0.0448653496440104,0.037429412011529356,0.04030812880650905,0.045985915492957774,0.08609416504510903,0.0050354456554447535,0.18953521290542572,0.054765874650834684,0.05504194746280783
0.16215677332314893,0.2391438921068756,0.2558673725921965,0.24774647887323942,0.4639736316439317,0.36734160837514207,0.6494504749311332,0.32001070435899703,0.319802545624425
0.007522245248096436,0.007766548798117862,0.01688815696171335,0.005598591549295789,0.2330038971124236,0.2683075176891404,0.12012164031530498,0.2354548904308487,0.23513669588066108
0.022858379182344818,0.09559720613587067,0.010746389826918223,0.11218309859154926,0.03818173470908051,0.08469387473645626,0.03181481671266381,0.09256989742151947,0.09260557160155733
0.09220610914764123,0.08407952912256753,0.11364626688647811,0.12612676056338032,0.13472343335348264,0.22285248060894478,0.1432078948426934,0.2139547660113459,0.21419588006916754
0.06949427817618528,0.06277700847303361,0.03494417610949302,0.04683098591549298,0.04280755883256834,0.0013253625567515026,0.008012428472148198,0.005772379251682336,0.005672441506537285
0.060670767468000916,0.08214484807051406,0.09087926747222523,0.13802816901408455,0.2932011821924513,0.2959075248994768,0.08258406079250491,0.28828161844788236,0.28927187355322503
0.12813882071672436,0.1120332637807013,0.09647296597898702,0.008380281690140823,0.2292191792150974,0.09778357971978516,0.1492651413855988,0.13489943057210094,0.13485166755610892
0.12263365671819504,0.13007374447836006,0.16537320272189981,0.20544600938967134,0.04146525832473602,0.009689172156959969,0.00974954711873055,0.02429952877278818,0.024983638000687924
0.12340010966168646,0.08600109133921885,0.1141094630421744,0.111549295774648,0.11115741383370847,0.03463998156978498,0.25540032124438256,0.02191040294144264,0.021385225519624074
0.2283014485517927,0.261976473986263,0.2576430991061627,0.04619718309859158,0.23613388245057806,0.23391777557946372,0.20703838596207322,0.24221434035742398,0.24251952543946956
0.053449633453226064,0.004836448313484731,0.02769480131631541,0.025211267605633858,0.011100284441888264,0.0980909348448673,0.22933542076810115,0.11737353289540786,0.1179019275849934
0.02761952928613276,0.018326411482313953,0.004410150820749137,0.07478873239436629,0.09978640611775991,0.08104587406947078,0.04418407215065473,0.08117710406947132,0.08106102423403444
0.25609101087788344,0.23478678355754257,0.2963104610282779,0.2896244131455399,0.10612206868551644,0.1270073767291381,0.13841750788386692,0.1673063215730447,0.16747958104505806
0.07603435765962574,0.10006838800201959,0.09273130606222163,0.061408450704225404,0.01651417375628314,0.03744761733155097,0.21611527646139503,0.06753883980373135,0.0674608603554441
0.0007091312698620511,0.014594487304418813,0.019301609725694058,0.06781690140845065,0.029940314999218676,0.127108555594598,0.10651624899080131,0.08716628949714889,0.0872802260796533
0.104032256376486,0.11135361757076967,0.14005966773706208,0.15737089201877946,0.17736675307839328,0.11926228918583348,0.05132040233427579,0.10737422096290183,0.10838879085320352
0.056616827790443025,0.10736770153885153,0.09960407046005629,0.028591549295774676,0.3679123164270348,0.25199826174664675,0.31221376804356826,0.20545614983413354,0.20498814329080092
0.03995833650402525,0.1440103297502222,0.039506409500775774,0.07276995305164324,0.0047921976992513216,0.04219683630566584,0.007012235812449863,0.03701835302497203,0.03722797887980228
0.17394675822660366,0.03622705526754888,0.11168200470499678,0.474037558685446,0.18465237671731505,0.2841694044605346,0.2854206839454727,0.2833920945907521,0.2832937061122096
0.09301322851208482,0.020849017055941332,0.0655031555403387,0.019671361502347495,0.12336674448040486,0.21614235979250673,0.154623235363189,0.20298796233763505,0.20226077357113015
0.017404439889383866,0.018769333463319576,0.0013326127563100254,0.011971830985915477,0.002713422643693203,0.09087042658850306,0.06456328043360154,0.13963345417276554,0.13977714525978327
0.3535455671514446,0.34371352833761293,0.2966311933723554,0.1019718309859155,0.13042122228795006,0.3872136820187639,0.06454397703678177,0.40002236939360425,0.40060256093631397
0.23224911189258524,0.20886584036786782,0.2761913348310525,0.25267605633802803,0.4761508582817203,0.34167396102327763,0.522991858812329,0.29154674309787976,0.29135859919568075
0.035880923199063997,0.0749697384469106,0.03240637033415206,0.08338028169014083,0.1300817057859274,0.00875699072910599,0.3506573823000829,0.02947980327364283,0.029432857715004868
0.005306565466154045,0.04116451395229556,0.06209911614598232,0.05920187793427234,0.23488401553948088,0.22900753203501914,0.12804997492763096,0.19332760663760093,0.19320433779322102
0.056336430080161426,0.07676602232624108,0.015834743687455022,0.17922535211267598,0.017615553527920325,0.039447380169629453,0.11982089931721657,0.04130774702107998,0.0414361151763214
0.00031733824833951596,0.07455904544239311,0.0796200785312759,0.1328638497652581,0.10922977151766122,0.07250312561958128,0.08616422010871988,0.12085914106789875,0.12108625630796177
0.02624300726895592,0.034933362410102115,0.08529666493001001,0.005598591549295789,0.25645350073126827,0.28749817910368924,0.20499245290767645,0.2624890269273884,0.2624239527864328
0.03264576904209737,0.06300194901479805,0.05228174791040974,0.20544600938967134,0.10922050830615859,0.049090829097747424,0.08753535590832356,0.05057646131576199,0.050859685673676935
0.26339384012941885,0.2508884922887238,0.30708260186996106,0.23239436619718307,0.20626082861715606,0.21098117373697167,0.3054151645134281,0.2520313646397375,0.2523608647180667
0.006180910973494602,0.0712750854458607,0.14872400675094316,0.06732394366197181,0.3226639790172108,0.14856533784681142,0.0717669739447927,0.14703601260884336,0.14655412545614604
0.17331718528103413,0.1524080965216731,0.17569012148779695,0.15384976525821592,0.13420538118403824,0.27780847258327623,0.14287341460353375,0.2841113813948266,0.28467862477583933
0.032410984420204625,0.07853852117565319,0.07271831061739475,0.24767605633802825,0.12348156901405605,0.03413325290492686,0.02977573875073719,0.07725919455419583,0.07736519867565772
0.015731004169089596,0.0035253574394843723,0.007668376955595239,0.040422535211267596,0.3344377356789594,0.3212234080754467,0.09709871487981075,0.302244094793543,0.30247887026809495
0.035427057960035646,0.040329820475947714,0.006814916439846108,0.05816901408450709,0.12349129012458163,0.2095388442197463,0.0657096469320349,0.20959463455851793,0.20931667339009194
0.0582548580431197,0.010068904862437472,0.07276392797343506,0.02694835680751173,0.3222342392269537,0.33508620149538504,0.3581907562323954,0.2918826067292768,0.2914710287486152
0.11246298506933153,0.025729115664119423,0.012928214780785124,0.04683098591549298,0.04294594145451905,0.015205713353155764,0.06483027299403588,0.018665162876759955,0.018286588587523245
0.1924388587921383,0.18459653881234184,0.1854734649909296,0.1042723004694836,0.25904292901291487,0.422687246717679,0.19824980173216702,0.47147379700297837,0.4717334955231023
0.12111281152224285,0.1444566974169772,0.10665325409983861,0.11610328638497658,0.15734544374513615,0.028566419484286842,0.09213114704019815,0.001391737612352728,0.0019440570461134454
0.01609796919102531,0.001689069227013812,0.010621106363641608,0.02694835680751173,0.2603967122070353,0.2873646695865818,0.08260481168286152,0.25578807283538363,0.2555059606818979
0.05094747824110046,0.02348454676883327,0.04881109808292919,0.09122065727699533,0.006091524611772425,0.12446037799231191,0.04652094004086102,0.16459909210154222,0.16448430965046779
0.12443051877580405,0.1436500871013587,0.2086991391355125,0.06887323943661963,0.2526757624125625,0.21822954874066494,0.31883766676642733,0.2192043257149495,0.219078834027047
0.1034415070145189,0.1177500718496215,0.047280909768374596,0.03721830985915489,0.02233155930556424,0.06754080430454212,0.04664478168751507,0.07162130355454188,0.07152375727016413
0.0719996616525434,0.07847210205776589,0.17423630617035557,0.23295774647887324,0.08140721119109162,0.038927638019764066,0.02101444616907322,0.02905982185356576,0.029002106674729744
0.34751281482101254,0.2974498383092209,0.31887520254523777,0.3421830985915493,0.29342771420634317,0.24589154073440556,0.3825015805059004,0.2076484815550932,0.2079128867081534
0.07678510400108471,0.03838971532986199,0.13616336985653893,0.0,0.3249387028142544,0.3281072677685628,0.20656646832431919,0.3023526949184878,0.30215268691942554
0.2666770077709223,0.2588191629799319,0.26558082205353295,0.06943661971830983,0.24651843454873978,0.3758621937015219,0.25108619755684247,0.3767859699920164,0.37691651168742624
0.2472798057677358,0.27964264013397855,0.24105062575791444,0.16774647887323943,0.26231141154533244,0.1829511378949786,0.04443434838799579,0.18913593596905917,0.18907340133082198
0.16824828587418972,0.2579462630312208,0.2634978645220194,0.3008450704225353,0.2916404093187529,0.3124637217665597,0.2469300494839167,0.31063526551714726,0.3103576527157934
