,B16,HepG2,PC3,HEK293,N2a,ARPE19
kNN,0.09796314973115781,0.09490134254564782,0.08770671095206174,0.12492146487070037,0.13338932390673153,0.15402762030097375
MLP,0.0869333349057717,0.07103920117469374,0.07446938687511788,0.11490352952165038,0.12250962101297584,0.15411512945659392
RF,0.05533430948697527,0.05711942137335691,0.06212875973702056,0.09667041568061002,0.0775737665371871,0.11125597643097643
DT,0.05666034193139929,0.07125187388345282,0.07069780338524145,0.11820012880161922,0.08234447386522795,0.12605342779648335
MLR,0.10010627936041368,0.11587933573935118,0.11538926326804932,0.14068621162743708,0.13996639347929965,0.16363531549480098
PLS,0.10037240102516788,0.11639343174292861,0.11545939157687769,0.14090838753156573,0.1469455163390281,0.16270868702878402
LGBM,0.04917771461706482,0.05412470281344042,0.058531322740419674,0.085425557037925,0.07081134468034675,0.09833433262111121
XGB,0.0541281142457109,0.06231133724201308,0.0631755302548104,0.08820330308831335,0.07519916963283714,0.1054366330676569
lasso,0.10070550606866882,0.11277401423866514,0.11335492758236039,0.14783455843599771,0.14431199019851212,0.16384332247195793
