,RF,XGB,LGBM,DT,kNN,MLR,PLS,lasso
0,0.07076725570155559,0.046162950287699234,0.015971014407260245,0.07466772390877505,0.05530320956573115,0.15063002227205452,0.1556699670417753,0.1586029984160256
1,0.06556486935508257,0.04408936353090609,0.0876907140034545,0.042044253133967674,0.08800355994516712,0.09677847847468135,0.09999285394524439,0.11232664205051412
2,0.02311905301314046,0.005155219122139565,0.014584023988288758,0.02358405074762121,0.11021489727384004,0.06101111414685112,0.06369637973281325,0.07729566736649829
3,0.0039272768463980146,0.017401649042336098,0.05108569850576139,0.08390915269596738,0.062109255680179,0.16737115289124627,0.17044009324218634,0.18060450203877687
4,0.06263158888385459,0.08478181892571318,0.05457837363990281,0.1015235613955596,0.011893492553026547,0.027016429569614614,0.02356381445369657,0.016834284494200463
5,0.17715715148769046,0.1483172052010293,0.19639404320029558,0.04046782963298595,0.08962327260771866,0.023425265681676133,0.025965096148015315,0.03739500447302113
6,0.1525134043195894,0.09717322045394508,0.11810263120829081,0.07309130040779338,0.0079730654359218,0.07848794033052098,0.07787549852161671,0.06435930502164589
7,0.032406358556109155,0.009366330675912415,0.02425027328457431,0.06397825101948346,0.11540797661019037,0.13497873261887683,0.13527907545955142,0.11706250359407089
8,0.005672103911795581,0.034468098117800744,0.014289626367188557,0.11669309771937772,0.06082976768828832,0.06749272020400682,0.06781601268841755,0.08327922855613484
9,0.0433408850626793,0.04059940164695236,0.007776800090396052,0.0673312188491165,0.14506243982021297,0.11638795540531244,0.11800770730427998,0.12533566596939316
10,0.017039910889594334,0.02562230355500844,0.03523634559144051,0.06651563207974626,0.0333361560433898,8.092622891586743e-06,0.00019772477729859683,0.016530990618834007
11,0.036745015858632046,0.043371877143109694,0.005781542838140974,0.21751246035342092,0.07337551482613788,0.13143601601594945,0.13070108873115835,0.14869530365570616
12,0.038757174142878326,0.05963485645772537,0.020743336765017828,0.0952197553239692,0.05251085110198295,0.06840173711059211,0.06886685878160775,0.0804642103538013
13,0.12364635251472544,0.11058912800619053,0.10304988318040476,0.01343452650657001,0.17741647703398317,0.13425481935075945,0.1339631626589129,0.12217804542097255
14,0.14213713940492348,0.11723288444031615,0.139018463862603,0.19608065246941547,0.06857486338110347,0.05649579483541184,0.05717112629223636,0.06552136469308228
15,0.13857555505210695,0.16740582091375122,0.16880237688266758,0.03416402356139555,0.03734534066965006,0.1745532212862018,0.17479067447895613,0.1617400577126005
16,0.08101136535266598,0.06608045318572836,0.08746910234813526,0.024354327140915254,0.03424896988047385,0.1835080896555357,0.1833618680833121,0.17374613015405097
17,0.044627699743241184,0.09316639489429704,0.06828568126068524,0.0040099682827367256,0.1067653855751835,0.1665621708339692,0.16824151856090333,0.14922502390062278
18,0.3788342017822087,0.37965932241326605,0.3889563919953247,0.03957861350249203,0.018626302597477246,0.10076685162494348,0.10239847888543152,0.11017854455685705
19,0.018275940190303458,0.00436501069256881,0.026915189569803655,0.08570457634798367,0.05061820326843941,0.04329231152481697,0.042189794148929816,0.033144228949089
20,0.046770880531642134,0.0073976641766453355,0.0031908038895676893,0.07470548255550521,0.03810717942741498,0.08078477223197536,0.08088418883016063,0.06519122289706361
21,0.002053692795650139,0.0344723300475798,0.06430067942038181,0.048099796103307696,0.2115857299065869,0.06099126032194538,0.06267800657393338,0.043188542055590556
22,0.010905452348587752,0.012181826708918542,0.0408479253188081,0.07267460677066481,0.04688242337937115,0.08870715441690127,0.09116485613186323,0.07084087754353444
23,0.024646579066606403,0.04095409946253678,0.04033324591520365,0.015813321250566358,0.11720028413791875,0.14229669783114576,0.1424277502218952,0.13041288291857514
24,0.029757589487993424,0.06260694713953341,0.06911115106909368,0.09805920555807285,0.019030252706094347,0.05202184259377374,0.05176922021954522,0.04318923175331957
25,0.03258835523334888,0.0530228573621318,0.06688958192369635,0.013791345718169479,0.1309844521312818,0.13439715964109766,0.13611554168564982,0.12030417579708397
26,0.025578840054372276,0.049268768594769446,0.0400633049659081,0.052814907113729014,0.03390578639990966,0.21161744898427906,0.21424861567841005,0.19373687142433452
27,0.05972662739767412,0.0732876278179827,0.06898655888277447,0.02803579519710011,0.05347006703545518,0.0015554105294912843,0.002053930964470492,0.009968784534320575
28,0.09085259024316569,0.06809158478055433,0.04754859169932768,0.057062754870865456,0.07179769247120033,0.10691139887154061,0.10907884583132262,0.12295957729509771
