,XGB,LGBM,RF,kNN,DT,PLS,MLR,lasso
86,0.0354179497815762,0.008797218285275243,0.085276079336149,0.1801017746486585,0.17739975698663435,0.09742007535482156,0.0974200773759974,0.237872804460459
87,0.04559727858254603,0.057268959844989364,0.1776152279000347,0.07095580130324886,0.032401782098015364,0.11919054708899457,0.11919052531173524,0.11542342437566278
88,0.1099042155183535,0.06464337460478875,0.010756528439421653,0.4249261883352472,0.06986634264884561,0.24238419094301727,0.24238422663520853,0.10449896209337606
89,0.13992955906921944,0.16183986312814547,0.17855929322335262,0.0891522717960016,0.06912380180909944,0.4489119962203735,0.4489119932901833,0.43724639380271735
90,0.15309490529216552,0.18060508349938065,0.09672583112606947,0.1344795417035135,0.21232167769227311,0.444418698864416,0.44441868411768576,0.2712385361237233
91,0.1061371534809307,0.016414306524033417,0.08099069011295607,0.32243272442249893,0.046780072904009706,0.31662771529431033,0.31662775266521515,0.2184333958325343
92,0.14940646389355727,0.1397004631014901,0.1120863892156928,0.12727852752640623,0.04245983529094105,0.37840056908557745,0.37840054218740327,0.3286143371616719
93,0.09460504968446071,0.1441490853208881,0.1065003989951594,0.0001336984891510129,0.03253678952342373,0.027087615058034697,0.027087589125959544,0.33738746505259737
94,0.17357082171077676,0.05724188831686294,0.07155322172183676,0.0585773284012614,0.05481301471580938,0.21799817296296642,0.21799815750362173,0.19702612611992737
95,0.007029344553694417,0.09058556654226702,0.07101706075977043,0.06205581356287737,0.05481301471580938,0.21044781551755376,0.21044781053093958,0.18365803624387572
96,0.026210291530176066,0.2047472551533111,0.2311380472354554,0.012253600614878124,0.024571351424328314,0.2383563002596118,0.23835628345645754,0.09823982276947851
97,0.07734460272101137,0.16870605934460237,0.2469444552932556,0.0550471415168341,0.2206021331173215,0.1730731510035445,0.1730731431724383,0.10701530542102433
98,0.09185760280647237,0.10717337527792181,0.17905860983068378,0.05104691205777501,0.02929661131362221,0.16195820749917728,0.16195821299377566,0.253317479406453
99,0.011821290464782308,0.2054845438301185,0.18606050636356375,0.0233767033259063,0.19954097475361154,0.2084737253229274,0.20847376702172826,0.4107337826720241
100,0.23125573210352846,0.17864949168642408,0.16347265617466133,0.18509792304942463,0.0605733315332343,0.020200125660823076,0.020200139013293872,0.38724013589034256
101,0.10304106898486132,0.24919617144940226,0.23236022552668956,0.02377928436194554,0.13649250708788996,0.02213957527539867,0.02213954237061483,0.3193290461492983
102,0.030469018139626103,0.006127761349964789,0.00010243125871883807,0.026088292016802017,0.23990819495072235,0.0915266185410144,0.09152664097306773,0.13204543185740175
103,0.4448538038296723,0.07306013496482314,0.06791563361877767,0.37238625790643143,0.1628189550425272,0.2684075384229034,0.2684075183007587,0.18146285907811585
104,0.0781816695405031,0.0674022077589016,0.08183178476601916,0.24628121517962853,0.04306736870527872,0.13511959774533894,0.13511960739475315,0.12416372561037975
105,0.16281607210740745,0.14861690503615732,0.13166317468889388,0.023463810420667697,0.1641690292966114,0.012328886881200152,0.012328909690964007,0.2848004562006359
106,0.01751263517510704,0.03850170106001796,0.007777575522335212,0.016103386819048077,0.107330903199676,0.10618409549273838,0.1061840421396355,0.1464201999176488
107,0.08507237832153869,0.0004753342617211942,0.03690293742941558,0.16221497445517408,0.04178479816389902,0.0012500451182642092,0.0012500615125823344,0.1993188328314141
108,0.05361575583093847,0.019777893899600996,0.0058861923566506935,0.1972215565281697,0.1562035911975158,0.051029732776482595,0.05102973735426064,0.15072322396625207
109,0.08121928165473,0.020368668334623696,0.0419130600397295,0.03632307145289135,0.08167949237208039,0.19736381322005356,0.19736378769681448,0.03596894595664968
110,0.0048798706361892485,0.3662215823491352,0.38987231471838124,0.05511173825368182,0.2662346429053598,0.2676133776937112,0.26761333063578385,0.37040104976200644
111,0.048777566557070995,0.3147720880119642,0.2921652481511485,0.1613556829736913,0.354934521398677,0.17613641411464387,0.1761364280756662,0.1530274480675913
112,0.15317047574958842,0.2484254164075152,0.19669858922597827,0.12897951625696963,0.2566491157013635,0.22260655937385698,0.22260655857318418,0.36054079818595275
113,0.20905827660180465,0.06837450913103504,0.094229378687257,0.0033063672136707245,0.03784708158948741,0.11410943375849547,0.1141093988520121,0.2789302864963939
114,0.217773342504343,0.17197809982786294,0.2407161226456735,0.0564666784886757,0.12582692048062638,0.031522941726036535,0.031522918636093245,0.2654271891949338
115,0.12285745067845577,0.25060567989536986,0.3029341151709768,0.012709210574816776,0.06655866072634009,0.0492469667720169,0.04924695549861363,0.3345509910040333
116,0.2850125223776421,0.03022971578938302,0.02301956268309044,0.17790167593755263,0.32847306601863113,0.0096036281149382,0.00960358273572437,0.1734866603290071
117,0.013065922239362093,0.05050468918822565,0.07403529761101157,0.034634243279379695,0.10422573241528277,0.08616567934088215,0.08616567891791993,0.06812488341588152
118,0.076810964917435,0.03652653962105315,0.06111570176538325,0.019699872420318787,0.03172674497097355,0.07716902625150962,0.07716899172273678,0.17114025852372947
119,0.04362825604928422,0.14943440141213388,0.13267346284402792,0.0320962389773542,0.1756446604563251,0.0835524275631846,0.08355240485095183,0.14696405090543252
120,0.027916338998360213,0.014605870851004954,0.03433414726202777,0.06947907929421548,0.1763196975833671,0.18825876647613,0.18825874989845848,0.026953614302792195
121,0.17983185370248134,0.19194518955620885,0.13131051158706586,0.04924682622250093,0.10859097250348781,0.18776684746943434,0.18776685318103337,0.09323755065707473
122,0.18678252092173211,0.12150689500714767,0.11166641232232061,0.116529518879636,0.1631789748436164,0.09226654676760468,0.09226654239981516,0.04800770838464119
123,0.04704653183723795,0.1515707310816774,0.13127209868701872,0.03992851991979912,0.026393951667341597,0.07695631469811942,0.07695631318330409,0.43362044003924266
124,0.047376542504908525,0.07516741642684499,0.11463426052556336,0.0660260165512605,0.00603033166824174,0.0711409370281007,0.07114092504055486,0.37205469929239304
125,0.0826150359807426,0.0032434864865926727,0.09410955236466612,0.11047637470807181,0.09563025966428151,0.18821146833313013,0.1882114677495536,0.4883180156547295
126,0.11719097415332569,0.1210340417969753,0.01944341929877602,0.1413124736785898,0.01476081184465139,0.12172176877469565,0.12172175503076949,0.20304261624554487
127,0.1700739349787158,0.03610849987139286,0.05603997130556482,0.10068474827608787,0.15044327438009097,0.4633671609387695,0.4633671586764795,0.2284196238741678
128,0.06855145728876177,0.00886550844539069,0.01563913800973349,0.018723039289545107,0.032041762296926235,0.17021005249709342,0.17021004754718433,0.1879126867304079
129,0.00684808601819023,0.16268449637738738,0.1444725802329846,0.01856694757805591,0.24659106250843793,0.15890861913674822,0.15890861943175885,0.10515078019443985
130,0.010001821378810533,0.3034334404255817,0.3106919869878564,0.028101689571984084,0.05481301471580938,0.09674630065843756,0.09674632458652829,0.3377685741731086
131,0.08926936724343026,0.022309508282730622,0.03332478808655909,0.08706291935088628,0.09261509383016069,0.007624497559711341,0.00762448410435107,0.0644632009849346
132,0.08131844105871164,0.042248930169884846,0.0219209335977765,0.05413513890623675,0.05481301471580938,0.027602382094422784,0.02760238507705251,0.15108904728441128
133,0.1098663139828299,0.005778811545839674,0.02691954253912529,0.03100695602175868,0.04252733900364519,0.2162115314640133,0.21621157006161826,0.10694632869710599
134,0.090463554139351,0.017014926701953897,0.013171824271763666,0.05190754856943827,0.07654921020656136,0.09374973824113916,0.09374976636601359,0.16389029229185179
135,0.16059810102973712,0.09055265211314728,0.0846259388909246,0.12045100403772775,0.21074659106250843,0.1927659427042431,0.19276595976715974,0.23949445052055437
136,0.10773288120709404,0.03953700996999071,0.019245752891409007,0.04800593352426796,0.06993384636154988,0.09188522079179726,0.09188520643652245,0.10111419423756732
137,0.07032139449044247,0.07074186319531117,0.08255783139501283,0.051294327384383664,0.007020386121236677,0.32519766740655554,0.32519768614818567,0.1197475737045465
138,0.08584737370528236,0.0012649221874759253,0.030756330080297184,0.06970652804964322,0.1364025021376176,0.19990071825010505,0.19990072651900467,0.26444890113540176
139,0.03561632594905173,0.014440847177944222,0.03800222092572239,0.039967088855683286,0.04635254939021649,0.0023605217665896294,0.0023605344431509856,0.10136228600267796
140,0.1049907490484335,0.04958037887793598,0.0178504905269789,0.034936517552316665,0.06592862607443406,0.3131747308096755,0.31317477356209633,0.0009214710200709519
141,0.04738853565027826,0.07972439655302369,0.04051194239790329,0.022285597608694974,0.05310292066063635,0.15399091787571725,0.15399095015540756,0.17643551239914348
142,0.032175903034158626,0.07828803692382544,0.012825809883829198,0.09750580750590654,0.10733090319967592,0.16058644170330655,0.16058641989634675,0.14254864862163572
143,0.0009677541695319869,0.005885493760330429,0.008582864423615,0.15470824560746466,0.0,0.28466832403108144,0.28466831269685217,0.010142394754641515
144,0.025574139135157797,0.14335303208008265,0.17432400724004055,0.19665073235684738,0.011475631159713728,0.16346047907794578,0.16346041693853205,0.06978839280231869
145,0.06992944108984386,0.11049542895747544,0.11779232335456985,0.0017448211824184212,0.015984879168354227,0.08213854223070913,0.0821384651192176,0.05309555769617452
146,0.03904574735695426,0.09509372775101652,0.08525272747143955,0.06991718397403845,0.21472931011205618,0.12870083056583076,0.1287007367556094,0.07043535770625509
147,0.040108408766332315,0.024483712489650783,0.007899145836949631,0.11441648772178817,0.16693668151748353,0.1844042399245846,0.18440418091612226,0.14286743679104472
148,0.11344676836067741,0.12959999603503458,0.1255160176666853,0.21711258414419524,0.035473201026056445,0.1389695636293447,0.13896945779181175,0.20675325303768416
149,0.019803774269128965,0.17282629015235285,0.13574359273607428,0.121219291210405,0.05342918860537332,0.0874179186942596,0.08741775259604509,0.15540234573799616
150,0.07593215778480097,0.15968298694715366,0.17509517273450037,0.21706429820959908,0.08113946267044692,0.32883588932245045,0.3288358141762321,0.05332989785669495
151,0.09322062296891198,0.03868181458578954,0.026445119079763713,0.08377631813200737,0.16666666666666666,0.14941552997496177,0.14941543369978688,0.11365014479114302
152,0.008085901146236196,0.04352751771621577,0.07428917277950231,0.09659090256655184,0.06848251653840962,0.34634972914934636,0.3463496194425606,0.18661152310652557
153,0.007626152000753006,0.07975330239007317,0.10534523755949399,0.0630549020510025,0.038375860672336976,0.1709538919729152,0.17095384252681092,0.20505945474297893
154,0.009800796311153048,0.03332344104491325,0.037946334816271465,0.022517577768836755,0.06800999054948023,0.12581977739004307,0.12581971451232793,0.09236579707537707
155,0.06858775976039921,0.018661210100029094,0.0015631947257099127,0.11509014099065382,0.11911030106655868,0.20620610343528245,0.20620607068790806,0.26768243573581396
156,0.05984976031092379,0.0016889563926113377,0.01888409532167118,0.10115569504949853,0.1822600243013366,0.003253239440532102,0.003253225358835904,0.22021867154986371
157,0.042573355825320514,0.14448710599232462,0.1445065514764033,0.023343782827852183,0.1630889698933441,0.33977676954053543,0.3397766430729581,0.363144912935867
158,0.01483091819828719,0.12387060716212261,0.14828807825501866,0.00489727647275956,0.0006210341568786415,0.11402316268677204,0.1140230964798763,0.06322854992524374
159,0.1774396544705361,0.04187357428285343,0.016529180257511378,0.043775013685392855,0.05324692858107197,0.12659412668052858,0.12659407717236262,0.2484242760290255
160,0.04916963355010445,0.028055668536158596,0.015461964068738177,0.0721720764608107,0.043553395436748965,0.005781894427238254,0.005781820146922245,0.10751536003907264
161,0.11482110547121349,0.05340206054096586,0.11229826970840565,0.11840405709965707,0.0020791143512893795,0.08843372230160024,0.08843371795791455,0.06310595345403608
162,0.027759403714577524,0.08690946109438863,0.05189811814649814,0.21279896951590652,0.17496962332928312,0.13699476095215596,0.13699474317685936,0.2893447385188767
163,0.01031283537949157,0.022067157329769105,0.04006775002089413,0.09581957095755059,0.03530444174429595,0.25145169739507855,0.25145175190777513,0.029435431186320027
164,0.08728972732401163,0.07946570512943085,0.06687242802818444,0.22195598649180817,0.09167004185230199,0.40078518332754165,0.40078525453896796,0.12223242955432428
165,0.0011171534530736993,0.07211393284984657,0.01206850739209514,0.07129255469689506,0.0409072498987445,0.21918769000564856,0.21918778670562963,0.16042876703159215
166,0.019392417383947175,0.08408607936306767,0.04635762663374998,0.004070006802374904,0.03105170784393141,0.17531619488806657,0.1753162146286363,0.307566847305354
167,0.021735813456121134,0.005484509818460673,0.007318424924085118,0.06445949105845801,0.0041852301876602604,0.12206636134991516,0.12206635096014407,0.1147652942079532
168,0.03661337087668434,0.0036925615564325776,0.0008961270548449585,0.03433212408843844,0.014715809369515331,0.023152978681365843,0.023153072828011517,0.14665740895479856
169,0.09056316092620417,0.011746473167362548,0.005143636650015826,0.07975984479650841,0.058944241933306316,0.20861077695630334,0.20861088786374057,0.09798410468693186
170,0.19100398656101036,0.06841274341416057,0.0023456457962329758,0.0010832797059650845,0.11183115071328925,0.2724300350644452,0.27243001781514914,0.06628425734479151
171,0.026482794446405722,0.029028209531258994,0.01932589265623874,0.1560426231186405,0.08725979928896083,0.12944972865533433,0.12944979439829124,0.17766022951732685
172,0.12389231994758174,0.13808258815992952,0.06945883452161303,0.0699028927935961,0.08980693938166603,0.08357948322231826,0.08357946873874492,0.0724613729010796
173,0.0563210759332535,0.003974775814184428,0.009289108490252274,0.15178922779769533,0.02513838261104362,0.016288877441693467,0.016288832827779348,0.15902233454131584
174,0.016510695943276255,0.03990543849077802,0.024251238371681805,0.062208110902569405,0.007200396021781186,0.2047751858790961,0.20477526062335094,0.02409377211211547
175,0.032182160777506186,0.12987328771180845,0.12179347520363609,0.018512552464888615,0.13530444174429598,0.13815528054119036,0.13815536438717652,0.17724917958418365
176,0.01734429224068229,0.10991812486009817,0.16465916170032177,0.08026046763129835,0.02994464695558252,0.09115742306829258,0.09115749021554881,0.0609316284399507
177,0.08286677824995434,0.20518662808611107,0.25332584885918696,0.20316675275510665,0.0684487646820575,0.04627421785730884,0.04627422766946396,0.12672833025833735
178,0.16879341542616189,0.10545285014340017,0.14335155813034037,0.253191786486379,0.2564241033256829,0.21983094086511798,0.2198309975063437,0.2784497591575287
179,0.3955063052999519,0.025473515413108855,0.042350710717661194,0.06076433219600719,0.005771567436208991,0.15358042705900876,0.1535803459191678,0.16581473023051105
180,0.2158164803043815,0.015473375966126857,0.015783045880023328,0.18462239468074093,0.030736690517978477,0.01836212498404688,0.01836217599354706,0.1310461284866401
181,0.21779374627991696,0.06836697606154227,0.058177185593422026,0.02155611567491833,0.10449574726609973,0.06053791248822868,0.06053782301051705,0.23260773111737146
182,0.1819404604320055,0.05057580163407699,0.09955840196210769,0.1264640136639912,0.09933171324422843,0.0795737644400979,0.07957367404681182,0.034194901411524314
183,0.08149281991096236,0.12928887282849827,0.17800058021048332,0.10915981145922948,0.12255299041447276,0.2094449895428292,0.2094449761089544,0.22091578087525404
184,0.0504685283125661,0.012145481421627358,0.08732632714442129,0.09256146866699066,0.053834210881598454,0.19482849233675736,0.19482849227243182,0.1450896934402317
185,0.1391849771224487,0.0828729747230246,0.07573974707001754,0.1396003889768228,0.07975563656001083,0.08011966277772464,0.08011960097884008,0.24294200463821422
186,0.03454578554918353,0.13691532383691096,0.13890581946292713,0.010409995491104218,0.03496692318077488,0.07950745171807272,0.07950734309011753,0.08991168111667336
187,0.004566723242677678,0.021427114591775043,0.034206557074924704,0.06122551350593097,0.10220062103415695,0.2506034942069798,0.25060339901063544,0.034713657546030174
