,XGB,RF,LGBM,DT,kNN,MLR,PLS,lasso
54,0.13737335335164136,0.10598257950632262,0.0427075643426279,0.008073617501519248,0.0477327101628402,0.27999599109465867,0.27994944787334297,0.1898183205342161
55,0.008854779593594153,0.01387417889284448,0.02650689787738758,0.02751974997829676,0.041580600884151275,0.2480073409123606,0.24804791118465291,0.05967820321086792
56,0.02063297137730613,0.030971438492925052,0.043229004261018056,0.18795034291171098,0.044959488868399844,0.0028009729840479114,0.0028341383280596766,0.0555056854711391
57,0.012477436235603268,0.04654194519200128,0.011570289680641943,0.003906589113638392,0.005757771535411682,0.13600115071740754,0.13604174438271815,0.1666619980280154
58,0.031354199992419174,0.03568770437248525,0.057608882230268665,0.03507248893133075,0.03868814862685177,0.34924299873464604,0.3492910207212555,0.12122503837678289
59,0.15991857454112157,0.0708041786034661,0.07826831263929679,0.08472957722024477,0.09102103503936687,0.07694236305543367,0.07697899715436485,0.10347381170976333
60,0.0324269545990018,0.04085713458923246,0.004400691048219385,0.11129438319298546,0.11583713136335172,0.08483483766810618,0.08480174242949534,0.04770289176127651
61,0.16519232468013512,0.15775559220997215,0.17532326396925835,0.08707353068842782,0.09015042844551258,0.020448545922195915,0.020400594040987263,0.17815459470852546
62,0.022807613937522953,0.031505339005120314,0.025802433100469813,0.40997482420348985,0.019149772457972336,0.05702834667875756,0.057072502597406705,0.15520756512690914
63,0.08874556474236933,0.09158752206499349,0.03467145980313169,0.0734004687906934,0.12715905388269927,0.13867167966984562,0.13863560374550798,0.1879804322645917
64,0.034920531290357215,0.05163845241195553,0.024458583659446864,0.0168417397343521,0.16341283416013497,0.017515664760358485,0.017562801364734537,0.3223688289477519
65,0.02554106110551202,0.033210058743523674,0.07044177373524063,0.010808229881066,0.06173633057981809,0.0634505096739636,0.06348642199448129,0.19008720201509632
66,0.0981831213585338,0.0590812281158648,0.10457743969689998,0.010504384061116423,0.15258439580719396,0.12620101242678822,0.12624898328927275,0.056019593752867636
67,0.028727491077464862,0.01195126891802023,0.07971883070270114,0.12253667853112271,0.020619267641026617,0.007711862201926323,0.007748608780552502,0.17851415673428128
68,0.1963533596069782,0.2550609138524751,0.054605614586406115,0.018404375379807325,0.2825479548107854,0.0033317029355895977,0.0032913239982239606,0.06768346096546174
69,0.12410746600305222,0.12398703591168214,0.08111164934551102,0.06059553780710136,0.1415677000159677,0.06636925789485293,0.0664087881307443,0.003713815437578316
70,0.017944657711511214,0.0651196573776665,0.08842674864945216,0.029950516537893934,0.166172352273869,0.22409034246651316,0.22413350506114393,0.06683685443388299
71,0.23028013559821703,0.18477269438897947,0.17964372407634516,0.17540585120236113,0.12281223693926296,0.21350986486948348,0.2135418031802559,0.1816456914762204
72,0.008052346674101651,0.029283213241890593,0.1986669240263818,0.06814827676013546,0.048703119711351384,0.1663992517355803,0.16643861836765167,0.368844215411829
73,0.04028807656923733,0.08091877188413271,0.11132524880522054,0.07926035246115115,0.059852772160691126,0.03693518430494025,0.03691447027802619,0.04696964589630137
74,0.12289815313731828,0.07562693520849634,0.352959764599715,0.061290042538414746,0.14913808529623201,0.3095936545370721,0.309629225206584,0.16924040879790814
75,0.07846642629234468,0.03814451485950765,0.04199065738913538,0.1646410278670024,0.02860908591963407,0.08695555379336023,0.08700253574356881,0.05635840391188668
76,0.18244240423469593,0.20861996122348503,0.19566078379330554,0.21221460196197584,0.2702661023332904,0.33327898625607594,0.33333712238474206,0.49162626169235707
77,0.016337031327308904,0.03406690395578171,0.07649974518392277,0.004687906936366004,0.08754976484250665,0.08759035458151809,0.0876408987850652,0.03344938137550679
78,0.024680495774417888,0.012713487860636086,0.06098728705481826,0.05356367740255241,0.029442683194116248,0.016930075373341125,0.01697996790387568,0.16320657959144236
79,0.02618085391116398,0.027912145151489987,0.1054521436242507,0.028821946349509575,0.029703331691289248,0.21100148762080906,0.210955391052834,0.1483745942528244
80,0.040502239216925195,0.045196052898109296,0.026239737966480048,0.12770205747026647,0.1407126510726508,0.15502534618657393,0.15497561725985942,0.17490808551186982
81,0.03297962604199084,0.024059090777555914,0.027192488861567332,0.1513152183349249,0.09845684748643574,0.24232434387387436,0.24227757665161076,0.03398573681322281
82,0.05411807416948511,0.06166854761697926,0.05418163767197304,0.2850941922041843,0.11568607532783426,0.08394274353926812,0.08392130770832451,0.04461702617719465
83,0.047518278774427325,0.08637410654860006,0.06204789282713086,0.004904939664901464,0.05013548742179447,0.16835409047727157,0.16831779800373003,0.21325474511541054
84,0.06224775358831436,0.06482130972017153,0.05059622613009784,0.028865352895216634,0.01776987513758521,0.17415984804652107,0.174134779856838,0.22118310988237266
85,0.023647853422417375,0.03443846398703476,0.06947531761715087,0.12943831929855026,0.00488803351515521,0.06534076941146127,0.06529695511820177,0.3633699710485536
86,0.06986636573556965,0.06745029950516662,0.041771908741204955,0.13186908585814727,0.0012985021971101407,0.200874181057503,0.20084901936940092,0.16015293926995422
87,0.0538474800986376,0.007963075498452543,0.08743714914455314,0.20136296553520272,0.013410487875342048,0.22871228789745712,0.22867969788805598,0.08093559582694787
88,0.12641255916515493,0.146339670689008,0.11676463437190399,0.067974650577307,0.13920826085627713,0.23052464326165412,0.23050327753611144,0.09318922428660248
89,0.02990417261744177,0.10155858436785764,0.09408943760369426,0.037850507856584725,0.21173324674662358,0.09963858907363854,0.099602184120402,0.1340214434461411
90,0.07881208882479623,0.0985806059553796,0.000847030007587346,0.013542842260612975,0.17834155183804073,0.18156125186462996,0.18151741859009446,0.24770523718019777
91,0.03125659751854837,0.07341059698469155,0.03978732080555318,0.054518621408108314,0.10772540284041532,0.2703756361150645,0.2703948438354193,0.019785455611858183
92,0.023255251443099367,0.015146858812975617,0.03031180568322772,0.0010417570969702972,0.013024441617271232,0.11293630334923277,0.11295171510702806,0.01136746163557989
93,0.025578330608175603,0.0551430969123482,0.04106205035432259,0.03025436235784351,0.028749012675515107,0.17176655724463502,0.17179682564502824,0.0733422839487019
94,0.03371929101971294,0.04408050467343716,0.002582026992242803,0.09723066238388745,0.05827016979521549,0.2635925827513608,0.26363782468578917,0.18651811633000204
95,0.060903804818006,0.032105506843765175,0.03379002784485663,0.07500651098185607,0.0816514869572767,0.19333503287637288,0.193354030280525,0.1649385718284498
96,0.018994845375541636,0.00999855311514286,0.023640398958084896,0.03863182567931245,0.23425778490423865,0.07660032042829312,0.07662674615374421,0.15777000050165219
97,0.06439284992069005,0.09337587174812867,0.11287307375923855,0.09601527910408891,0.3109406725770363,0.05358948677014591,0.05355545013829993,0.05844728211151584
98,0.04394521062775031,0.045317012472147866,0.06047085469023383,0.0481812657348728,0.003446649782144373,0.12562162941273192,0.1256630943658768,0.15113039512802806
99,0.13306420649781764,0.10885175217756027,0.02353395135265679,0.044969181352548016,0.09901738625221806,0.15242998283140247,0.152399742162116,0.1044903947604593
100,0.05541487825818231,0.03194171947796415,0.014916715022481708,0.11277020574702651,0.0678065683932923,0.1524879004188172,0.15245023142823177,0.030958984879986495
101,0.03615469734995147,0.044506178198338686,0.040723418071361206,0.12266689816824372,0.22447011515706877,0.07022365942663383,0.07025227541295287,0.007284232415143421
102,0.06015368498689094,0.0336817432068765,0.021388027095662288,0.05148016320861182,0.14489321268859107,0.06075585640636988,0.060749688987767725,0.02005873942328318
103,0.010500087217693022,0.0014382035477628063,0.029562444974425006,0.017623057557079602,0.06647151304601562,0.14945825296687293,0.14946062442291563,0.09434237222555442
104,0.048530308274730594,0.005668894869345575,0.07352750673068742,0.15721850855108954,0.0028837408767078687,0.1825532170014364,0.18257063209691526,0.2847105375540093
105,0.008547361753541483,0.0005393986746532464,0.11509370227216698,0.021182394305061192,0.09980338229712021,0.19673264640594795,0.19675748982272573,0.09026219535648883
106,0.0033539510769855507,0.0042926179934600905,0.006531307172920164,0.06293949127528442,0.2565343302414319,0.056172191411488104,0.05614371563597087,0.10099864524357638
107,0.03255369400065311,0.030726336198165893,0.26756294500914385,0.020140637208091006,0.02996122383574673,0.4142497750134833,0.4142595981838432,0.19469825735785018
108,0.024228924160482168,0.04032062968428807,0.023378063708069607,0.20184043753798075,0.14067182734577677,0.07396307853472339,0.07393087690204758,0.4250121403608599
109,0.0011438536027186252,0.0346181670862612,0.13293410941003087,0.004080215296466683,0.07668575900203667,0.2553876143421969,0.2554011633697154,0.3027294098188527
110,0.012173188965253823,0.02882860201985077,0.024252167085404674,0.09006858234221715,0.07734322364255813,0.044846220204002085,0.044807241923039864,0.18161660548375563
111,0.08109158464051008,0.03896374106548606,0.1657225541106322,0.03685215730532165,0.03722483641007596,0.21915618820818528,0.21912843421108152,0.2224925889695824
112,0.053002186761836656,0.09830367219376673,0.15392173009159682,0.068408716034378,0.09111854302099875,0.49343305542240395,0.4934502557899378,0.45447379844528224
113,0.013046940345401437,0.04811644529328418,0.03463020256749849,0.11203229447000607,0.12504774124286305,0.12279367368869737,0.12279423618038277,0.21724199305858521
114,0.05619249303821716,0.09285672946146956,0.04033450413158235,0.01176317388662218,0.11548826450601968,0.14808530537364067,0.1480710112227282,0.03781472398348129
115,0.04418401937433408,0.07709928523888043,0.006434399381370359,0.09115374598489451,0.03737362670831662,0.174234221837809,0.1742385802920539,0.2465343527774993
116,0.00671459901704391,0.04083022253089047,0.023908805913214204,0.16155916312179874,0.07871803846847097,0.19226244934795994,0.19225937948090588,0.04639156906062247
117,0.10078841416265977,0.06959631912492376,0.06613701676575673,0.017883496831322288,0.020321855747035933,0.13659608154570846,0.1365779680392183,0.02002048429863046
118,0.029824156602934304,0.051429811615591625,0.01860868313803854,0.002430766559597175,0.04814657777039483,0.18695525753834935,0.18694473595697814,0.04819782374766102
119,0.20346227276603612,0.1550215585843674,0.062026573624844095,0.15036027432936894,0.13242393670523595,0.015445673607616839,0.015452399226428604,0.0610746235321753
120,0.01809707078547501,0.0006207136036116001,0.042884033997666104,0.0750933240732703,0.16484482191744793,0.036084090476866115,0.03608711363153755,0.046081104721200805
121,0.43407395259820086,0.38600428277917703,0.04465428338244182,0.041670283878808945,0.13538752753513927,0.09172064199284663,0.09169582194347103,0.11741139966878966
122,0.164337059319128,0.179148652950197,0.011275657146010143,0.03433457765431036,0.3910452664817217,0.185895398593174,0.18591346097553924,0.09567782449245532
123,0.0019016776950898095,0.020552710015337816,0.01706964929023458,0.1353416095147148,0.017432586591666466,0.07905962934938826,0.07905513184116536,0.040076770324543765
124,0.1492473329999131,0.07317417599907378,0.05754909292996663,0.047443354457852305,0.1551041621995184,0.03776461966239103,0.037748874477291416,0.0134234585137889
125,0.01165540459328035,0.018483954046936923,0.07142570182272745,0.18039760395867693,0.1609584082379421,0.04065649738861765,0.04067967089501617,0.19841041208614296
126,0.026249894640265392,0.050622739242410564,0.028381256738029825,0.04991752756315648,0.040399115192766066,0.13014133189949773,0.13013317863951707,0.0747041408511302
127,0.1275442365878095,0.1354044043175044,3.3410773964126506e-06,0.05443180831669414,0.2695105222564432,0.09874881125039026,0.09873313617069157,0.15317632642384527
128,0.1177397224936016,0.12528547038226717,0.052647500245625645,0.301328240298637,0.18994604154282618,0.015178860189020149,0.015201963590017797,0.3187809945221917
129,0.07884379309885142,0.03371125965795663,0.04632882940036165,0.029776890355065533,0.06754809245326737,0.16422418470460043,0.16420487726616229,0.09230268421979809
130,0.01616446680984973,0.04922533784761518,0.053742902544906435,0.019098880111120764,0.0499212841697968,0.019106733716613367,0.01908428198862827,0.11351345197313062
131,0.07505807239920925,0.010025754550452293,0.1069956175178079,0.06875596840003473,0.02958437204556913,0.12227716479307832,0.12226973331151114,0.10297900171714286
132,0.054182619495476314,0.12774401713111694,0.12227855297005907,0.14324160083340565,0.07056823207015783,0.2382305594184304,0.23821569961556432,0.14606773182206817
133,0.07129980756835153,0.031771855195761756,0.17035143481060577,0.004167028387880967,0.07617727376819039,0.024737014030637605,0.024740649549645333,0.21556125371854218
134,0.0931593928370007,0.11833260989090416,0.07159350577641084,0.1197152530601614,0.09945013698830957,0.35215161042189796,0.3521821611254705,0.09521803315474248
135,0.05356240406281859,0.054458430998060525,0.04738575194125172,0.0893306710651966,0.0239598608019701,0.1680317630879119,0.16805108950762598,0.014413918731119024
136,0.10580516928226874,0.08703620105911991,0.13586483464660704,0.0061637294904071105,0.1637462487869289,0.2544611236600275,0.25446542983332376,0.005975867927559997
137,0.030560897677627208,0.008913968226410052,0.05783766961038772,0.0805625488323638,0.04005944344776863,0.034481866649796356,0.034462703833902264,0.02908113281398783
138,0.058971272086981275,0.07852301993807342,0.030770989347753575,0.09115374598489445,0.08285932127260431,0.052751016337410805,0.052695896720531044,0.12638197907229265
139,0.03533839695631036,0.007404867320657815,0.014523516605995324,0.03186040454900585,0.0786827464990758,0.0651594917929667,0.06510064631892837,0.06412160165030512
140,0.004049523367382124,0.0068457910119521515,0.010104907311327516,0.053476864311138295,0.04130743287555294,0.10002945903746963,0.09996318524213238,0.2163294509379432
141,0.04892500254188692,0.03710275776253913,0.08910828989308373,0.1697195937147321,0.1040921395315344,0.07805502735417985,0.07799997784270096,0.27156008438237644
142,0.03670607014490568,0.03831640478050835,0.0321574129136627,0.3375292994183522,0.027103082603439854,0.2103237059624291,0.21026187980266386,0.358169483418862
143,0.03523642560789719,0.09046300315420774,0.03392793620656287,0.02170327285354634,0.2371601775742267,0.11045975533211655,0.1103905008510524,0.11728576319961043
144,0.12389165911008859,0.06937292010301654,0.08775319932153375,0.1028301067801024,0.11073995437827555,0.2374034385476112,0.23745387681969793,0.2749925307062212
145,0.08737061606149765,0.06476198744103967,0.062387382703275485,0.040194461324767894,0.01192335684335366,0.17234081976297494,0.17227089462762224,0.04692339482783214
146,0.19444657989995678,0.2574540614057923,0.016963741364133367,0.01866481465404979,0.24713271407919607,0.027247248505872013,0.027169895049220405,0.08692395410603249
147,0.23646065494451002,0.2642952223862017,0.10887211743183517,0.07847903463842343,0.2002949443160318,0.203291843813791,0.20335417702402475,0.2726258043366513
148,0.188493549823761,0.21213097201724643,0.07279458859691135,0.003038458199496441,0.3469581686456874,0.22015861406497322,0.22011038796220106,0.017465943681140128
149,0.0361243096715575,0.006174436438349196,0.05236779499435662,0.014150533900512241,0.07593884885968172,0.16092319021649948,0.1608675357924284,0.06874799790545416
150,0.036343980789163954,0.017516277454640572,0.07197719441926753,0.1370778713429986,0.04240301004904895,0.22677471154036566,0.2267228530788541,0.20597795381161604
151,0.17407022045453246,0.16303006626732597,0.0850403065083577,0.45898081430679744,0.18023022141942857,0.2601051420267402,0.2600495577080699,0.38889140624730306
152,0.04212921301837769,0.07524727262204547,0.06282205257579304,0.0659779494747807,0.014027655828897478,0.12952273179562407,0.12956709183043585,0.09095981000018999
153,0.0608785788790821,0.08090169864282215,0.03898659239639368,0.048745550829065065,0.10497684355148579,0.0847082246631169,0.08464586369616034,0.08993103547347436
154,0.013094439958985793,0.033637468530254455,0.011920685060492486,0.24989148363573221,0.03188533904429092,0.07499138506257103,0.07503872578310972,0.13853824822727434
155,0.028040646145830017,0.031842463176781854,0.11302487091459618,0.037590068582342095,0.014973102758983448,0.07049063747340167,0.07055746505720623,0.0012762860224521666
156,0.11902017094151551,0.1157331365569923,0.04918987589984303,0.044535115895476984,0.10486545134255304,0.03870951197014244,0.0386539086701963,0.012698698828544797
157,0.05761063551414303,0.04196834215933132,0.10202039070174485,0.13859710044274676,0.006300665039467024,0.2658886526455643,0.2658442736294766,0.018793492963358527
158,0.013976689213027471,0.056951992360447734,0.09819064465709976,0.2426425905026478,0.07658775275959046,0.012944326348043766,0.01288509068935817,0.3584507452498024
159,0.042183865849079016,0.05398240588013964,0.022847344591173768,0.030037329629308163,0.07813034701251104,0.020433037687718647,0.020387203299355283,0.07849994282200123
160,0.03868092414519164,0.035375755997338665,0.052548734948964615,0.1173712995919784,0.143588256461104,0.19125031152441224,0.19128114905937593,0.03339359019857496
161,0.16154909966482295,0.08123679717568061,0.09149213840593418,0.1266603003732963,0.08253974176673745,0.014935703523106025,0.01488991584712529,0.04951075900674207
162,0.012528230321418754,0.03692797407182408,0.05604488559441839,0.057774112336140326,0.021692417719976043,0.0709041413576087,0.07095356139232889,0.22039583817043856
163,0.07307208882136551,0.05139045634748263,0.00013633274224100767,0.02725931070405413,0.058114786757409,0.04670371777772814,0.046658581774760066,0.053425851505287614
164,0.23374413136124078,0.19935874063141962,0.03334966165525549,0.26048268078826275,0.3786413844946233,0.039299033730314126,0.039359026375880124,0.0018134181323734566
165,0.0336601296350022,0.03569175565008531,0.016832782867009954,0.0589460890702318,0.027205791523808642,0.039574451305679825,0.03951825462267333,0.16806590954164669
166,0.017900337924745324,0.02434586335619493,0.0013612448516195919,0.031903811094713186,0.015787005006457244,0.10038492180144237,0.10044178913873741,0.23884010342677076
167,0.022099852872418446,0.050404838382960615,0.2787784134972244,0.007726365135862334,0.059254422400287554,0.3301869352185355,0.33012581867012597,0.12128788435847926
168,0.01915056852015662,0.027929218392799715,0.07310185612685016,0.10886361663338828,0.015564020587879202,0.07916581288276325,0.0792120727885749,0.216485952135127
169,0.017987481493618396,0.004764591833780085,0.10521243571974981,0.18617067453772018,0.004870617832856583,0.06678801928694789,0.06684929943917739,0.19585454100082367
170,0.023784191640096708,0.015910235263478345,0.11454860335836103,0.05022137338310623,0.0075559409496673835,0.05423886241354692,0.054277670605041295,0.08330629479232471
171,0.04727762761614007,0.028574239662007006,0.08332263269665385,0.07005816477124754,0.03173858386876083,0.043984198071172154,0.044034230546525,0.12362448446908642
172,0.03843050008640181,0.052517000897067345,0.11308650660850739,0.10999218682177275,0.02411338141904107,0.11054094368185274,0.11058354783590663,0.08708774859670076
173,0.040052775252516215,0.038422316752033725,0.0921998385004319,0.022310964493445606,0.10679604851777397,0.10694728942168319,0.10688223669991248,0.04700162474591019
174,0.020242351985907125,0.03656075469514197,0.0014876092642964744,0.20335966663772898,0.022548319117294435,0.02383813885489261,0.023787942775719828,0.27710001895151465
175,0.059700970548713705,0.05601846225077478,0.10265972958349856,0.08637902595711439,0.06797159679596954,0.03625203631863683,0.036298342936831096,0.006879683055203423
176,0.03286455878109068,0.03910264201174962,0.013320036771185872,0.002908238562375265,0.023445192524241265,0.06879622604345537,0.0688537569455081,0.1350879437571006
177,0.0067168905126704925,0.0184315768151187,0.058346362159232334,0.0049483462106085785,0.060106072130096055,0.12205856394442399,0.12199723707981186,0.05273603284665246
178,0.005709154863657195,0.03870156552941634,0.10061839833726827,0.20053824116676783,0.17725293193089908,0.048638441759491724,0.04859511582702425,0.19888156162040577
179,0.015823287318715018,0.0011615591631201627,0.19751426030928482,0.09440923691292646,0.038206660249509805,0.20946662167356395,0.20940827549467872,0.2945796161263082
180,0.12432105642622861,0.14101542379257342,0.14427439781186724,0.13364875423213818,0.16072066208468927,0.08075765280228142,0.08071862988284206,0.363025247421266
181,0.07106921631477087,0.053760164366118746,0.050510163465332714,0.09254275544752144,0.012758242430678357,0.033098881446094686,0.03302723902483812,0.23389557248119258
182,0.073992975222401,0.09227826489568192,0.15281447808776127,0.13920479208264613,0.044698397667955914,0.25146383923351956,0.2515244209747377,0.38411817922390135
183,0.05507634190886335,0.11425181584049593,0.010807107036720387,0.08004167028387876,0.045481679598076696,0.17424738590680866,0.1743117636105862,0.10286874647701655
184,0.003740527535884053,0.04413027751251458,0.19789065196485972,0.007509332407326985,0.26739412681205876,0.12514979096861972,0.12521398167555908,0.19667946766704858
185,0.03183908523945289,0.06337616112509709,0.06098774821290476,0.008334056775761822,0.10219041869099588,0.034817714424308366,0.03476838035996688,0.025422359775008563
186,0.050271201060250625,0.1345076250831958,0.003815418306714613,0.052521920305582115,0.32700711017341233,0.08708604186970625,0.08715402853920506,0.0296670380124191
187,0.013849234123571086,0.038016031484215174,0.07708553238330229,0.09914055039499953,0.06643226367356758,0.03819967842743499,0.03825660441689538,0.0016065778496744398
