,0,1,2,3,4,Train_size,Score_Type,Mean_MAE,sd,Percent_Error,Percent_SD
4,0.09181106996437209,0.0971033238110801,0.12774473060400945,0.09692228133978675,0.07046747735031764,4,Train,0.09680977661391321,0.020469330743216024,9.68097766139132,2.0469330743216023
21,0.12378844244857276,0.10585422669470153,0.1294199658422862,0.1013018788523016,0.10708288843491971,21,Train,0.11348948045455638,0.012326071322014982,11.348948045455638,1.2326071322014982
39,0.08043193304670884,0.08101361610827325,0.07977150553597873,0.06932345181787444,0.07310145081625166,39,Train,0.07672839146501738,0.005227995394672476,7.672839146501738,0.5227995394672477
56,0.07036916783863144,0.07019876382620552,0.06784853155062355,0.062496592845670426,0.06683651352725654,56,Train,0.06754991391767749,0.0032054159236077633,6.754991391767749,0.32054159236077634
74,0.06264407339641323,0.058407352138864985,0.05810757874964737,0.057801847768969336,0.05799207941636118,74,Train,0.058990586294051225,0.0020541389726710098,5.899058629405123,0.20541389726710096
92,0.05452817510226522,0.05287776088592263,0.05496815027551448,0.051338327345798296,0.05216944002754329,92,Train,0.05317637072740879,0.0015426705546986508,5.317637072740879,0.15426705546986508
109,0.04848059220005809,0.04806692982708878,0.05124168995789252,0.049246512157637444,0.048514217902957554,109,Train,0.04910998840912688,0.0012650932294194725,4.910998840912688,0.12650932294194725
127,0.04662228714653192,0.04577960263841112,0.04776504725420346,0.04777117689780643,0.04549166346572149,127,Train,0.04668595548053489,0.0010716817541056253,4.668595548053489,0.10716817541056253
144,0.043452404007765164,0.04438551701008007,0.045067845183022606,0.047383672814096736,0.04492602544660286,144,Train,0.04504309289231349,0.0014539024211854873,4.504309289231348,0.14539024211854873
162,0.04279066788172244,0.04301517265259121,0.04264620337170873,0.04621881282480482,0.042903414092360065,162,Train,0.043514854164637455,0.0015177230465222786,4.3514854164637455,0.15177230465222785
179,0.04230425280148353,0.04216855495739311,0.040702241509139536,0.044000438016947696,0.041810115896934535,179,Train,0.04219712063637968,0.0011883479233042139,4.219712063637968,0.1188347923304214
