,Model,Cell_Type,Valid Score,Test Score,Spearmans Rank,Pearsons Correlation,Model Parms,Experimental_Transfection,Predicted_Transfection,Score_difference
0,DT,ARPE19,0.13455473856209152,0.13806734867860188,"SignificanceResult(statistic=0.679901222343738, pvalue=6.528052606055243e-17)","PearsonRResult(statistic=0.6174490382758707, pvalue=1.9896794563733657e-13)","{'splitter': 'random', 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 1.0, 'max_depth': None, 'criterion': 'absolute_error', 'ccp_alpha': 0}","[[0.        ]
 [0.        ]
 [0.        ]
 [0.48960784]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.36313725]
 [0.3127451 ]
 [0.38490196]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.22098039]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.10313725]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.49431373]
 [0.3127451 ]
 [0.28058824]
 [0.22098039]
 [0.95843137]
 [0.69313725]
 [0.46294118]
 [0.52215686]
 [0.        ]
 [0.        ]
 [0.49352941]
 [0.64294118]
 [0.44156863]
 [0.78529412]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.43745098]
 [0.31078431]
 [0.        ]
 [0.25568627]
 [0.16254902]
 [0.04294118]
 [0.41764706]
 [0.30666667]
 [0.34215686]
 [0.57078431]
 [0.32058824]
 [0.62352941]
 [0.81490196]
 [0.07862745]
 [0.39019608]
 [0.11980392]
 [0.07196078]
 [0.87764706]
 [0.17882353]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.58254902]
 [0.17882353]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.32607843]
 [0.44470588]
 [0.05803922]
 [0.        ]
 [0.10313725]
 [0.1145098 ]
 [0.13509804]
 [0.        ]
 [0.35039216]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.02647059]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.47882353]
 [0.19019608]
 [0.        ]
 [0.76372549]
 [0.79137255]
 [0.00882353]
 [0.17078431]
 [0.63117647]
 [0.47803922]
 [0.60960784]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.00882353]
 [0.33529412]]","[0.15823529 0.         0.         0.48470588 0.         0.17607843
 0.         0.16401961 0.         0.16401961 0.         0.13176471
 0.26598039 0.         0.06696078 0.         0.         0.
 0.04676471 0.08509804 0.08509804 0.         0.5145098  0.6922549
 0.39696078 0.         0.50029412 0.49823529 0.67215686 0.26352941
 0.86578431 0.36254902 0.54617647 0.72931373 0.         0.43529412
 0.         0.         0.         0.         0.         0.
 0.         0.04676471 0.39715686 0.52166667 0.39715686 0.51019608
 0.39715686 0.4527451  0.4527451  0.66323529 0.4527451  0.51019608
 0.33156863 0.88862745 0.32362745 0.67372549 0.67372549 0.48392157
 0.08       0.14862745 0.48392157 0.         0.         0.
 0.         0.         0.         0.70107843 0.07196078 0.
 0.05156863 0.33156863 0.05156863 0.07196078 0.58892157 0.00882353
 0.05156863 0.08137255 0.09137255 0.01784314 0.         0.39431373
 0.04568627 0.         0.         0.01784314 0.01784314 0.26019608
 0.26019608 0.05156863 0.26019608 0.26019608 0.         0.5577451
 0.5577451  0.3127451  0.10882353 0.70647059 0.3127451  0.3127451
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.21931373 0.         0.11362745
 0.11362745]",0.0035126101165103563
1,DT,N2a,0.08865161318821917,0.08781378302348145,"SignificanceResult(statistic=0.7871093413575025, pvalue=2.9871024778895016e-25)","PearsonRResult(statistic=0.8154763693916828, pvalue=2.3197256624652723e-28)","{'splitter': 'random', 'min_samples_split': 6, 'min_samples_leaf': 1, 'max_features': 1.0, 'max_depth': None, 'criterion': 'friedman_mse', 'ccp_alpha': 0}","[[0.4131487 ]
 [0.23581608]
 [0.29550955]
 [0.4131487 ]
 [0.43842431]
 [0.        ]
 [0.06681904]
 [0.28717397]
 [0.2863673 ]
 [0.27641839]
 [0.27897284]
 [0.14936811]
 [0.37913418]
 [0.01815004]
 [0.        ]
 [0.        ]
 [0.0294434 ]
 [0.06681904]
 [0.11992471]
 [0.02393116]
 [0.03979564]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.1253025 ]
 [0.        ]
 [0.14022587]
 [0.        ]
 [0.28865286]
 [0.36300081]
 [0.        ]
 [0.37913418]
 [0.29779511]
 [0.28945953]
 [0.21981716]
 [0.32118849]
 [0.24253832]
 [0.30344179]
 [0.07461683]
 [0.29994622]
 [0.40346867]
 [0.65528368]
 [0.72452272]
 [0.85211078]
 [0.25006722]
 [0.32656628]
 [0.26848615]
 [0.40682979]
 [0.31365959]
 [0.26297392]
 [0.53361119]
 [0.36434525]
 [0.48776553]
 [0.3861253 ]
 [0.62933584]
 [0.55028233]
 [0.81244958]
 [0.79967733]
 [0.        ]
 [0.06681904]
 [0.17531595]
 [0.04463565]
 [0.30626513]
 [0.19709599]
 [0.4870933 ]
 [0.70260823]
 [0.30693735]
 [0.40844313]
 [0.29174509]
 [0.35896746]
 [0.26673837]
 [0.38800753]
 [0.01815004]
 [0.34431299]
 [0.40521646]
 [0.401452  ]
 [0.9936811 ]
 [0.04463565]
 [0.26579726]
 [0.27036838]
 [0.16778704]
 [0.05391234]
 [0.30061845]
 [0.51694004]
 [0.29994622]
 [0.36663081]
 [0.86340414]
 [0.        ]
 [0.06265125]
 [0.06265125]
 [0.17343372]
 [0.36084969]
 [0.4296854 ]
 [0.0294434 ]
 [0.00605001]
 [0.24025276]
 [0.34323743]
 [0.36488303]
 [0.25719279]
 [0.06265125]
 [0.25006722]
 [0.2902662 ]
 [0.28798064]
 [0.22237161]
 [0.19548266]
 [0.        ]
 [0.        ]
 [0.05834902]
 [0.1253025 ]
 [0.06265125]
 [0.08214574]]","[0.36407636 0.26867437 0.28851842 0.4065609  0.4065609  0.
 0.24407099 0.24407099 0.12231783 0.24407099 0.29734696 0.21564937
 0.3695886  0.21564937 0.         0.03867527 0.03867527 0.03867527
 0.15210182 0.06453348 0.16369992 0.         0.         0.
 0.         0.         0.06453348 0.15210182 0.06769293 0.16305458
 0.         0.28888814 0.28888814 0.02482746 0.28888814 0.22515013
 0.28888814 0.05911087 0.3389352  0.36488303 0.12745362 0.12745362
 0.4411132  0.4411132  0.58029712 0.74596666 0.74596666 0.22855606
 0.05737429 0.26707448 0.32327239 0.24137313 0.24137313 0.05737429
 0.27032356 0.62978399 0.27032356 0.62978399 0.27032356 0.96459622
 0.76698037 0.03867527 0.         0.10069911 0.2863673  0.44212154
 0.44212154 0.44212154 0.44212154 0.32640495 0.34780855 0.22515013
 0.22515013 0.35184189 0.3389352  0.12745362 0.3560769  0.55001344
 0.4411132  0.74596666 0.28072062 0.07972573 0.28072062 0.28072062
 0.01040602 0.07972573 0.46773326 0.27032356 0.46773326 0.38051223
 0.07999462 0.02231783 0.02231783 0.07999462 0.21441248 0.43737564
 0.02482746 0.2214036  0.16974993 0.16974993 0.16974993 0.20220489
 0.12231783 0.12231783 0.24137313 0.24650444 0.37936945 0.58756834
 0.03284933 0.         0.         0.15210182 0.17069105 0.02231783]",0.0008378301647377212
2,DT,PC3,0.048861781214185725,0.04591613885333714,"SignificanceResult(statistic=0.8216735784092102, pvalue=1.312450029101583e-43)","PearsonRResult(statistic=0.8342153612961158, pvalue=4.554892891030102e-46)","{'splitter': 'random', 'min_samples_split': 6, 'min_samples_leaf': 2, 'max_features': None, 'max_depth': None, 'criterion': 'absolute_error', 'ccp_alpha': 0}","[[0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.18871159]
 [0.22181195]
 [0.45404194]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.71225109]
 [1.        ]
 [0.51918766]
 [0.85678491]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.04378214]
 [0.5563761 ]
 [0.6712383 ]
 [0.89291837]
 [0.51800079]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.35790584]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.13279705]
 [0.        ]
 [0.10338916]
 [0.        ]
 [0.41118291]
 [0.        ]
 [0.69774496]
 [0.37069761]
 [0.59514704]
 [0.32203613]
 [0.85150996]
 [0.70539364]
 [0.6089938 ]
 [0.4031386 ]
 [0.30436503]
 [0.        ]
 [0.15481999]
 [0.        ]
 [0.23684558]
 [0.60556508]
 [0.5604642 ]
 [0.82434393]
 [0.72768034]
 [0.37030199]
 [0.04378214]
 [0.56943162]]","[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.63655545
 0.3935118  0.3935118  0.3935118  0.         0.         0.
 0.         0.19781089 0.         0.         0.44837136 0.62963207
 0.86324674 0.62963207 0.19781089 0.19781089 0.         0.34155347
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.17011737 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.03850719 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.01173678
 0.         0.27020968 0.         0.60516946 0.07022287 0.07022287
 0.31320058 0.6095213  0.64479757 0.64479757 0.58749835 0.46050376
 0.46050376 0.6368192  0.6368192  0.6368192  0.6368192  0.6368192
 0.62963207 0.80100224 0.31267308 0.23684558 0.49149413]",0.0029456423608485854
3,DT,B16,0.06164789328661935,0.06275940664330526,"SignificanceResult(statistic=0.8120926747415421, pvalue=7.422096912138547e-42)","PearsonRResult(statistic=0.8522257442467718, pvalue=5.518702462974118e-50)","{'splitter': 'random', 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': 1.0, 'max_depth': None, 'criterion': 'friedman_mse', 'ccp_alpha': 0}","[[0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.04907   ]
 [0.        ]
 [0.01113558]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.09875184]
 [0.1736417 ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.24730788]
 [0.        ]
 [0.38497308]
 [0.26211454]
 [0.09312286]
 [0.13986784]
 [0.23042095]
 [0.34801762]
 [0.36955458]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.03389623]
 [0.        ]
 [0.02924621]
 [0.        ]
 [0.39561919]
 [0.34985316]
 [0.38179148]
 [0.12432697]
 [0.39684288]
 [0.44334312]
 [0.83871757]
 [0.69652472]
 [0.74314733]
 [0.11160059]
 [0.04062653]
 [0.        ]
 [0.3045766 ]
 [0.28634361]
 [0.20521292]
 [0.11992168]
 [0.48641703]
 [0.61894273]
 [0.57574645]
 [0.50232501]
 [0.7737396 ]
 [1.        ]
 [0.        ]
 [0.0917768 ]
 [0.11527166]
 [0.05115027]
 [0.5526187 ]
 [0.        ]
 [0.16837983]
 [0.47185512]
 [0.        ]
 [0.        ]
 [0.15871268]
 [0.        ]
 [0.        ]
 [0.20239843]
 [0.11527166]
 [0.08737151]
 [0.13790994]
 [0.18147332]
 [0.15871268]
 [0.19138522]
 [0.24143417]
 [0.02679883]
 [0.20521292]
 [0.11869799]
 [0.14745472]
 [0.49155653]
 [0.        ]
 [0.09312286]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.01921194]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.06081743]
 [0.        ]
 [0.13790994]
 [0.20582477]
 [0.        ]
 [0.        ]
 [0.32048458]
 [0.        ]
 [0.        ]
 [0.23445913]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.07305433]
 [0.01113558]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.19456681]
 [0.05885952]
 [0.        ]
 [0.11637298]
 [0.06436613]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.1957905 ]
 [0.20349976]
 [0.12212433]
 [0.00550661]
 [0.27459618]
 [0.15785609]
 [0.01651982]
 [0.21769457]
 [0.21023005]
 [0.33871757]
 [0.38240333]
 [0.0917768 ]
 [0.        ]
 [0.38950073]
 [0.34862947]
 [0.1736417 ]
 [0.34703867]
 [0.40455213]
 [0.20692609]
 [0.18685756]
 [0.11992168]
 [0.38460597]
 [0.        ]
 [0.07807146]]","[0.01866128 0.00185593 0.0711882  0.         0.         0.
 0.         0.01866128 0.         0.01866128 0.         0.
 0.00185593 0.         0.0711882  0.         0.11221243 0.11221243
 0.         0.00185593 0.         0.         0.         0.
 0.         0.         0.         0.01616801 0.07530592 0.
 0.07530592 0.         0.         0.08303965 0.08303965 0.13460597
 0.13460597 0.         0.05476016 0.         0.03223551 0.07707503
 0.17945423 0.26941589 0.26941589 0.37971121 0.37971121 0.37971121
 0.         0.         0.         0.         0.06041973 0.
 0.07405368 0.06867964 0.32383749 0.30206804 0.60976505 0.49059288
 0.49059288 0.58523005 0.58523005 0.58523005 0.42372328 0.30206804
 0.11889029 0.         0.27425967 0.30206804 0.11889029 0.04816446
 0.60976505 0.58570729 0.58570729 0.58523005 0.58523005 0.60976505
 0.19364905 0.07927068 0.11889029 0.184349   0.49353891 0.184349
 0.184349   0.58523005 0.         0.         0.11555719 0.
 0.04417523 0.15819261 0.04826236 0.04826236 0.04417523 0.04826236
 0.04417523 0.0846386  0.15237396 0.05476016 0.05476016 0.07707503
 0.03223551 0.39904552 0.11849404 0.11849404 0.         0.
 0.         0.03359031 0.         0.         0.03359031 0.07865884
 0.06867964 0.06867964 0.07405368 0.         0.17591427 0.18564747
 0.03377386 0.         0.18564747 0.         0.         0.
 0.18564747 0.00731155 0.00731155 0.         0.         0.
 0.00631424 0.         0.         0.11123348 0.08033529 0.
 0.08033529 0.         0.         0.         0.         0.
 0.02312775 0.02312775 0.         0.         0.         0.17787567
 0.08992378 0.24047969 0.1958884  0.1958884  0.08992378 0.19263338
 0.17787567 0.19263338 0.19263338 0.13405531 0.17787567 0.21644028
 0.29525208 0.17937265 0.21622614 0.28367189 0.28367189 0.29525208
 0.21622614 0.30251381 0.21622614 0.09127203 0.09127203]",0.0011115133566859114
4,DT,HEK293,0.13855695574586524,0.1366023958981542,"SignificanceResult(statistic=0.5951297353634665, pvalue=5.89247954110221e-18)","PearsonRResult(statistic=0.5618366196710005, pvalue=8.823524156551503e-16)","{'splitter': 'random', 'min_samples_split': 4, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': None, 'criterion': 'absolute_error', 'ccp_alpha': 0}","[[0.46316005]
 [0.68235776]
 [0.71182972]
 [0.80505526]
 [0.81794924]
 [0.91649611]
 [0.52926729]
 [0.4244781 ]
 [0.82112157]
 [0.60038887]
 [0.26002865]
 [0.75706099]
 [0.78243962]
 [0.        ]
 [0.        ]
 [0.60775686]
 [0.        ]
 [0.        ]
 [0.0755219 ]
 [0.41434711]
 [0.20814572]
 [0.17765043]
 [0.28458862]
 [0.34424887]
 [0.        ]
 [0.28817028]
 [0.        ]
 [0.53223496]
 [0.6717151 ]
 [0.81856324]
 [0.07787556]
 [0.47175604]
 [0.86082685]
 [0.67550143]
 [0.30065493]
 [0.83462955]
 [0.54512894]
 [0.58790422]
 [0.        ]
 [0.58667622]
 [0.56467458]
 [0.74764634]
 [0.73413835]
 [0.84629554]
 [0.88559149]
 [0.83063856]
 [0.36379451]
 [0.750614  ]
 [0.65462546]
 [0.54553827]
 [0.6035612 ]
 [0.67120344]
 [0.47083504]
 [0.30198526]
 [0.20712239]
 [0.18123209]
 [0.09731887]
 [0.33739255]
 [0.51248465]
 [0.42498977]
 [0.72267704]
 [0.31293492]
 [0.44463774]
 [0.50644699]
 [0.68368809]
 [0.61737618]
 [0.52455997]
 [0.53018829]
 [0.66281212]
 [0.75225133]
 [0.87893983]
 [0.67273844]
 [0.72093737]
 [0.66066312]
 [0.75286533]
 [0.15462546]
 [0.67191977]
 [0.24140401]
 [0.37443717]
 [0.5971142 ]
 [0.26432665]
 [0.60499386]
 [0.40145313]
 [0.73076136]
 [0.24928367]
 [0.65155546]
 [0.77609497]
 [0.27067131]
 [0.53510029]
 [0.28233729]
 [0.56794924]
 [0.10120753]
 [0.4226361 ]
 [0.        ]
 [0.36625051]
 [0.45947605]
 [0.48577569]
 [0.07173557]
 [0.31027425]
 [0.        ]
 [0.62065084]
 [0.37372084]
 [0.66291445]
 [0.43900941]
 [0.71725338]
 [0.69494474]
 [0.35509619]
 [0.46510438]
 [0.43952108]
 [0.35622186]
 [0.27906263]
 [0.48055669]
 [0.58718788]
 [0.34598854]
 [0.55618093]
 [0.69402374]
 [0.57194024]
 [0.13344249]
 [0.39275481]
 [0.47155137]
 [0.28458862]
 [0.39551781]
 [0.49703234]
 [0.1528858 ]
 [0.42099877]
 [0.46500205]
 [0.44832174]
 [0.56682358]
 [0.34179288]
 [0.49959067]
 [0.5782849 ]
 [0.78458862]
 [0.58810888]
 [0.65534179]
 [0.63057716]
 [0.3973598 ]
 [0.30536226]
 [0.33237822]
 [0.43358576]
 [0.58698322]
 [0.35417519]
 [0.50992632]
 [0.43368809]
 [0.43757675]
 [0.36911584]
 [0.24744167]
 [0.95886205]
 [0.21489971]
 [0.51790831]
 [0.40728612]
 [0.49263201]
 [0.68112976]
 [0.55229226]
 [0.64081048]
 [0.50859599]
 [0.83155956]
 [0.64081048]
 [0.78540729]
 [0.59629554]
 [0.68501842]
 [0.56180925]
 [0.63262382]
 [0.74160868]
 [0.65360213]
 [0.66056079]
 [0.62402783]
 [0.54277528]
 [0.25511666]
 [0.43829308]
 [0.44351208]
 [0.16680311]
 [0.59312321]
 [0.59813754]]","[0.57142857 0.62116251 0.62116251 0.61865534 0.58621572 0.61865534
 0.57142857 0.57142857 0.61865534 0.61865534 0.61865534 0.61865534
 0.88620549 0.30536226 0.0992632  0.0992632  0.88620549 0.0992632
 0.56324192 0.48250102 0.33263406 0.20364306 0.20364306 0.63487515
 0.21336472 0.21336472 0.27210397 0.09332788 0.5503991  0.58621572
 0.33616455 0.33616455 0.09332788 0.5503991  0.55418543 0.84271388
 0.57419157 0.5503991  0.62597217 0.58375972 0.61563651 0.58375972
 0.53469095 0.55418543 0.84271388 0.86952517 0.54789194 0.5494781
 0.5527016  0.43205076 0.5527016  0.55280393 0.63738232 0.14203848
 0.72943103 0.49447401 0.72206304 0.33616455 0.33616455 0.55418543
 0.79431027 0.28817028 0.23562219 0.52537863 0.72206304 0.52537863
 0.61563651 0.58375972 0.59455587 0.53469095 0.53469095 0.71766271
 0.79431027 0.61563651 0.72057921 0.52537863 0.5494781  0.43205076
 0.43205076 0.58974621 0.43205076 0.5991097  0.46991404 0.63738232
 0.46991404 0.63738232 0.71443921 0.372544   0.53295129 0.32808023
 0.53295129 0.23188702 0.23188702 0.23188702 0.372544   0.23188702
 0.32808023 0.23188702 0.372544   0.23188702 0.55884159 0.34547687
 0.55971142 0.44248874 0.68696275 0.55403193 0.18246009 0.46525788
 0.55321326 0.26923864 0.39469914 0.46525788 0.55321326 0.39469914
 0.46525788 0.55321326 0.496316   0.17330127 0.3733115  0.496316
 0.17330127 0.46909537 0.6473598  0.18686042 0.62924683 0.61942284
 0.52430413 0.57741506 0.32122391 0.61942284 0.61942284 0.61942284
 0.52430413 0.57741506 0.6473598  0.18686042 0.48024969 0.46730454
 0.38190749 0.68972575 0.27067131 0.27067131 0.27067131 0.46730454
 0.27067131 0.32060991 0.76386615 0.55423659 0.49263201 0.49263201
 0.47538887 0.72943103 0.58631805 0.43588825 0.58631805 0.72206304
 0.6032542  0.72943103 0.6032542  0.65677446 0.47538887 0.53469095
 0.85315186 0.85315186 0.47538887 0.68813958 0.68813958 0.47538887
 0.43205076 0.58974621 0.47538887 0.46991404 0.63738232]",0.001954559847711035
5,DT,HepG2,0.04878547038650446,0.05329331037302574,"SignificanceResult(statistic=0.663040684648093, pvalue=2.852281043440474e-23)","PearsonRResult(statistic=0.6511250540000225, pvalue=3.063720380444645e-22)","{'splitter': 'best', 'min_samples_split': 2, 'min_samples_leaf': 4, 'max_features': None, 'max_depth': None, 'criterion': 'friedman_mse', 'ccp_alpha': 0}","[[0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.15098761]
 [0.11315701]
 [0.        ]
 [0.53933713]
 [0.62068966]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.00334784]
 [0.        ]
 [0.22815534]
 [0.47137596]
 [0.04954804]
 [0.50318045]
 [0.        ]
 [0.        ]
 [0.33545363]
 [0.        ]
 [0.43220623]
 [0.44342149]
 [0.48727821]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.03665886]
 [0.37479076]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.45145631]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.18463341]
 [0.57733512]
 [0.4137931 ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.22715099]
 [0.07532641]
 [0.35805156]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.42266488]
 [0.24539672]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.17743555]
 [0.14931369]
 [0.26531637]
 [0.        ]
 [0.18044861]
 [0.        ]
 [0.29912956]
 [0.45363241]
 [0.26699029]
 [0.20036826]
 [0.31134918]
 [0.33880147]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.        ]
 [0.14931369]
 [0.02628055]]","[0.02443924 0.11700703 0.         0.00832775 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.05482089 0.09034985 0.09034985 0.40829707 0.40829707
 0.         0.         0.         0.         0.         0.
 0.05482089 0.86098092 0.53180449 0.53180449 0.         0.
 0.12466522 0.15414016 0.15414016 0.15414016 0.15414016 0.
 0.         0.         0.04037496 0.         0.         0.
 0.         0.         0.11700703 0.03850017 0.00477067 0.
 0.60283451 0.         0.         0.         0.40083696 0.33557918
 0.         0.         0.         0.         0.15414016 0.15414016
 0.15414016 0.         0.         0.         0.         0.
 0.         0.         0.         0.02187256 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.40083696 0.40083696 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.034692   0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.05482089 0.05482089 0.00863743 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.05482089
 0.12466522 0.         0.         0.         0.         0.
 0.         0.         0.         0.05482089 0.         0.
 0.         0.         0.00188316 0.00188316 0.14345497 0.25831938
 0.14345497 0.         0.         0.         0.         0.39633651
 0.39633651 0.         0.         0.00188316 0.16182625 0.11533311
 0.04586542 0.16182625 0.04586542 0.39633651 0.23920321 0.23920321
 0.11533311 0.19555574 0.10734014 0.10734014 0.19555574]",0.004507839986521281
