Feature,Feature_Value_bin,Feature_Value,Avg_SHAP
P_charged_centers,0.0,0.0,-0.0036548784745193273
P_charged_centers,1.0,1.0,0.002754698707820217
cLogP,9.3028,9.3028,-0.04076753265825655
cLogP,9.784,9.784,-0.03321143650022219
cLogP,12.515,12.515,0.05495706862322999
cLogP,6.12,6.12,-0.04401084441963669
cLogP,11.8502,11.8502,-0.05615503025205503
cLogP,12.73,12.73,0.113990930246796
Hbond_D,3.0,3.0,0.03227206512836897
Hbond_D,2.0,2.0,-0.008300468905493314
Hbond_D,0.0,0.0,-0.0062371897378031595
Hbond_A,10.0,10.0,0.0016694562945021524
Hbond_A,9.0,9.0,0.0023367125113822563
Hbond_A,4.0,4.0,-0.0008815992712909149
Hbond_A,8.0,8.0,-0.001432480279867071
Hbond_A,0.0,0.0,-0.0005899334718172765
Total_Carbon_Tails,36.0,36.0,5.220999993471739e-05
Total_Carbon_Tails,28.0,28.0,-0.00026104999967358714
Double_bonds,1.0,1.0,-0.011131950359282586
Double_bonds,2.0,2.0,0.028857369387085965
Double_bonds,0.0,0.0,-0.013908071648000614
NP_ratio,4.0,4.0,-0.0051857734755330785
NP_ratio,8.0,8.0,-0.009283242909419703
NP_ratio,12.0,12.0,0.014469016384952791
PEG_(Chol+PEG),0.199600798,0.199600798,0.0015577304301049443
PEG_(Chol+PEG),0.99009901,0.99009901,0.047960782918369534
PEG_(Chol+PEG),9.090909091,9.090909091,-0.04951851334847446
(IL+HL),20.0,20.0,-0.027512460526534603
(IL+HL),40.0,40.0,-0.005967754140185942
(IL+HL),60.0,60.0,0.00980194997893269
(IL+HL),80.0,80.0,0.023678264687787862
HL_(IL+HL),0.497512438,0.497512438,-0.05137708992056984
HL_(IL+HL),0.99009901,0.99009901,-0.06106125490186728
HL_(IL+HL),1.960784314,1.960784314,-0.053187284764401016
HL_(IL+HL),9.090909091,9.090909091,0.03937547166815309
HL_(IL+HL),50.0,50.0,0.12625015791868513
