5.000000000000000000e+00,8.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
3.000000000000000000e+00,4.000000000000000000e+00,1.389415997579194206e-01,2.000000000000000000e+00
1.000000000000000000e+00,2.000000000000000000e+00,1.719213287891748765e-01,2.000000000000000000e+00
7.000000000000000000e+00,2.100000000000000000e+01,3.548597806020027945e-01,3.000000000000000000e+00
1.200000000000000000e+01,2.200000000000000000e+01,3.996453022717390557e-01,3.000000000000000000e+00
0.000000000000000000e+00,2.300000000000000000e+01,4.094212175518871510e-01,4.000000000000000000e+00
1.400000000000000000e+01,1.800000000000000000e+01,5.514993495670328372e-01,2.000000000000000000e+00
6.000000000000000000e+00,9.000000000000000000e+00,5.527864045000420168e-01,2.000000000000000000e+00
1.100000000000000000e+01,2.400000000000000000e+01,7.242767392055805553e-01,4.000000000000000000e+00
1.300000000000000000e+01,1.700000000000000000e+01,7.254176022232405874e-01,2.000000000000000000e+00
1.000000000000000000e+01,2.700000000000000000e+01,7.269967466685766100e-01,3.000000000000000000e+00
1.500000000000000000e+01,1.600000000000000000e+01,7.783851651594140275e-01,2.000000000000000000e+00
2.500000000000000000e+01,2.800000000000000000e+01,9.493765263309031921e-01,8.000000000000000000e+00
2.000000000000000000e+01,3.000000000000000000e+01,9.668605978802505829e-01,5.000000000000000000e+00
2.600000000000000000e+01,2.900000000000000000e+01,1.014019776853714694e+00,4.000000000000000000e+00
1.900000000000000000e+01,3.100000000000000000e+01,1.028294588775111373e+00,3.000000000000000000e+00
3.400000000000000000e+01,3.500000000000000000e+01,1.116731328228621534e+00,7.000000000000000000e+00
3.200000000000000000e+01,3.300000000000000000e+01,1.289098341960764227e+00,1.300000000000000000e+01
3.600000000000000000e+01,3.700000000000000000e+01,1.713216702786939383e+00,2.000000000000000000e+01
