LGBM,RF,DT,XGB,MLP,kNN,lasso,MLR,PLS
0.004841559135965715,0.007205590758222338,0.08046683046683045,0.010876119136810303,0.0975652019160178,0.0695507577529622,0.10279655304791774,0.12021222736252266,0.11423068178177413
0.005769112687300173,0.004632994238257399,2.7224403955706273e-05,0.003306567668914795,0.06329205885716456,0.07314004310977422,0.042156029892473135,0.06268846526106406,0.05632578184071292
0.003008869795778346,0.003744927429137957,0.000631184841711158,0.009337544441223145,0.03674089219283268,0.0,0.028510873155688288,0.060833184804554,0.05501249617563998
0.0605243596389789,0.15944780871096675,0.09235742919953455,0.00745576438967932,0.11869204573886905,0.05812003534025573,0.035230370141885514,0.01562190842422656,0.019263987731232002
0.13574815414466565,0.11741826002352321,0.13815250657355915,0.15908856941397892,0.016156025803275964,0.08030193914662409,0.14373840779730696,0.13174122359355966,0.13517661981495344
0.08517691018219314,0.11319006669006659,0.13041510409931462,0.1578404422057919,0.22593690179695353,0.3886288763197355,0.1549368109424395,0.1691602461970942,0.16786911927205217
0.026696195774112943,0.01991475925686454,0.022420917157759283,0.00165975247998143,0.004760971657420718,0.02372201033392771,0.010831625320972177,0.0020047990400969933,0.006343533642497914
0.08351118733064522,0.05500976950976946,0.12022069916806755,0.11725361546754187,0.03827603792316227,0.129970585220083,0.014570131393408958,0.004108072643591448,0.006836790357335809
0.041786269907821465,0.03277631117104802,0.08711582395792923,0.04804524779319763,0.0487268082441832,0.032871381937761825,0.009414595200315568,0.030920114505949538,0.02618223043396052
0.0042103978044882515,0.003473807368544212,6.46579593948024e-05,0.00334969162940979,0.04161478186091523,0.026111306013136135,0.06483259940994829,0.070916741640295,0.07475552815091097
0.005573882583973533,0.010498143392880237,0.01871847924479504,0.004488945007324219,0.015362648968202788,0.0038143935805005874,0.05585825811808448,0.0831987063867374,0.08821988606164755
0.012354771499182668,0.004396741238846452,0.07319281003491533,0.04169555871880992,0.042661109490741825,0.00018640999507885114,0.031209998131037697,0.01236318662183862,0.008920907838068898
0.11389861157376999,0.0044144729144729375,0.17505064873485923,0.045620659487407456,0.2153436606186962,0.33788453851842515,0.20923372536565205,0.20490100068992886,0.20487434948075567
0.0032549459428556065,0.00486544678649942,0.004088846194109355,0.011253267526626587,0.022002657300458736,0.006680380420575251,0.002161616044056791,0.020604965827771875,0.017590997898550162
0.0459801699728067,0.009824493666598932,0.0001293159187896048,0.0318109393119812,0.05026276492528904,6.978547834899397e-05,0.20577606971630386,0.2101420758055363,0.2046076557437716
0.09191693185536289,0.09106987370145264,0.10102159575843785,0.06756222633854253,0.033085942190735004,0.0857155026511299,0.056743337550298145,0.08013869351181718,0.07714448097258805
0.07695744561583506,0.11521073876337046,0.10164231216862796,0.15729080050987154,0.4450842878824554,0.5158412000517264,0.5059612525208868,0.5103541326161642,0.5126449442525549
0.00010895310439500741,0.04875581459791987,0.006293374714427351,0.04596292972564697,0.04888339499887427,0.12143876394129795,0.1930919765371411,0.20688287576004705,0.21392561317406456
0.07128491693205335,0.11098466220834652,0.15194620457778352,0.0677905959622388,0.03321862942499387,0.1102044294058026,0.01088366609042174,0.008149239578314732,0.014777769880831487
0.03679748795731726,0.017864389680179116,0.02608948661580239,0.005633955891006237,0.10646722685300203,0.12587990211077865,0.05868090518001462,0.06150267358546546,0.05667140223118572
0.27041965540438856,0.2920355095355095,0.39771110823742406,0.2453717291355133,0.3267059673611467,0.27527185994745923,0.21385380750563793,0.22714173332119578,0.2234070422036034
0.056962005534652346,0.032387473597999886,0.04045001939738781,0.034181352572285106,0.020158098567952462,0.07351812807258956,0.06719128874752123,0.0790229190352825,0.07276794405918102
0.023864819183915392,0.018512759170653943,0.041233304391199155,0.0010809141313461168,0.019056302178565646,0.037631363068814656,0.03179577154372046,0.04285607903557048,0.03840732547599347
0.0071316240419792894,0.008446376999008581,0.014418724945040734,0.011052519083023071,0.05216714912514821,0.10891835868362765,0.04703573103186126,0.018554449754286193,0.02321316232088405
0.09777327429311339,0.10550027248711463,0.08327945170050433,0.08855959387286799,0.030496473558366433,0.002060614748919387,0.06580384050738608,0.07141844212134874,0.06722193648129854
0.0070705150225156,0.020903633469422866,0.08129660761239721,0.011927841405857453,0.016075658449506314,0.08790604139683855,0.043313520559824126,0.034484876714712565,0.037742041853942976
0.017190578659323597,0.01185916418811156,0.09099530152161732,0.017546772956848145,0.07744766226801227,0.026832322868424137,0.1804698302705265,0.1797535488402797,0.18170676119348922
0.021586153553361964,0.02920270886060361,0.1253071253071253,0.08140600612489435,0.14069911345966574,0.10401590486791665,0.1613098233916978,0.17814205472288194,0.17279216405534936
0.027301689255176953,0.0644616732248311,0.02870813397129182,0.08382915862778495,0.11621823676488365,0.10146786475723578,0.16803101645997937,0.1512419266774434,0.15473702854782884
0.0038390380500267175,0.007541427278269378,0.0004900392712027129,0.000556602740710177,0.013972413179388202,0.0005172636751584192,0.001028411320618705,0.031192530817529682,0.0259376572714569
0.21125533545657155,0.19698971168708007,0.1228177938704254,0.21717220622664135,0.09808476900114854,0.16985167224452696,0.3813724859224236,0.36026591451764445,0.36637851507792407
0.0034030626569914973,0.005340294840294846,2.35119852344736e-05,0.008724898099899292,0.008433917089437262,0.0,0.02785927356905321,0.034718673948635544,0.029963544321414265
0.023563668072833693,0.024032975559291368,0.019332729859045668,0.006385593064833633,0.07292581426517482,0.06834069010367685,0.19472469054441513,0.18803879801226436,0.19353812405227025
0.000812048825600889,0.02835262603683654,0.19048234837708522,0.08276495964132802,0.025443915850279067,0.09590818528874828,0.08273965581566972,0.09080446021428529,0.09544216010765494
0.01965255327794738,0.061340611972190914,0.0017619293935083429,0.11344286799430847,0.11413072322661587,0.18206203082729455,0.20501980592042862,0.22617110656879394,0.23194623171202441
0.21577373210909906,0.16588816790132577,0.2220354325617483,0.21697517672208488,0.04313834089453272,0.2683412196882907,0.3225081351732954,0.3083202087019411,0.3008471587749032
0.03644415403113087,0.010786887365834733,0.21229363334626491,0.070980534290845,0.0748352111059571,0.0004057748660280027,0.27061459369484464,0.26899702831921973,0.2708236129859654
0.057215181301468375,0.03754132567290458,0.004267425320056917,0.059396650509678295,0.05456600615466542,0.1371976806078683,0.08882312993668418,0.07637915604878834,0.08357453408185647
0.06642042361492245,0.008266370779528631,0.01416009310746158,0.01681066917506746,0.11844954399972119,0.0075048968071591005,0.15992286442366782,0.1600157259498166,0.16331539063013134
0.002401619906215976,0.0033773869563343273,2.7224403955706273e-05,0.007122635841369629,0.0014127557314217026,0.00018280317705579067,0.049082851765497204,0.08998356619381634,0.08535054082599726
0.005745210917527099,0.005025339762181868,0.000631184841711158,0.012338191270828247,0.035737864011067544,0.0,0.07504178337253736,0.09542276910674312,0.09535189119188008
0.009351816043360217,0.009807728781413005,0.05689900426742536,0.04044449895130897,0.06274938279306554,0.021698525919527978,0.08308824701505252,0.07372609129526828,0.0748563898451273
0.00045234326709085406,3.4484245010561284e-06,0.000631184841711158,0.013920992612838745,0.027734128470648947,0.0,0.042306080543695224,0.07578525153688026,0.07083475023595077
0.02183743833743099,0.010461506961506965,0.006293374714427351,0.011735618114471436,0.027005381768090517,0.06778725907378046,0.17186123505516576,0.1806051475374585,0.1863860352030482
0.006996809830029475,0.012186085607138243,0.01871847924479504,0.03859934210777283,0.06674188958799258,0.1034027495289731,0.06772218393348112,0.09439701163400867,0.09989284789783758
0.05610314304036877,0.065496021996022,0.0551209103840683,0.07687342166900635,0.09342025315311704,0.05771637286333512,0.04609359764067872,0.03284582382399541,0.03405838049501697
0.23968200740361895,0.15844944517312953,0.036122246648562506,0.1024717980956995,0.16967543815038844,0.13575566328195898,0.12139698034467833,0.1068332864508309,0.11274411471508067
0.001570134247677121,0.0024640932798827633,0.014068210744111036,0.015324393516368134,0.008496586423594951,0.023997772362495423,0.027823945120086152,0.06069338360480254,0.056234102908907305
0.02913421298576707,0.023646810515231573,2.35119852344736e-05,0.007715344429016113,0.022017938223045153,0.01794075920465459,0.029318427595096397,0.01850590747149397,0.021112825191749188
0.1521450641049189,0.27681202699623786,0.3572740204319152,0.23596781018201773,0.34136679677152826,0.48095955736760904,0.49541504933265285,0.471128053102,0.47680138887852425
0.0907726794394339,0.0341036959721171,0.040165524376050754,0.022229105712031516,0.002789434084731257,0.022817567941753325,0.131235739243673,0.1073958482595139,0.11211012202170617
0.03209111757827093,0.02005364455364455,0.000431053062632016,0.05260117385345181,0.10941204510474446,0.0005172636751584192,0.0034578135719783853,0.021238152409811816,0.018795258242366122
0.005650637413488979,0.018283619573093258,2.7224403955706273e-05,0.01383739709854126,0.040862157809208266,0.0,0.058407570839419054,0.07658257743017995,0.07364207470431815
0.005131485395121778,0.010693080982554672,2.35119852344736e-05,0.018277853727340698,0.013985157437466006,0.05244202967407801,0.028349334684734107,0.007974937116574403,0.01476899892759416
0.05905111729010761,0.09304018543492226,0.00956937799043063,0.09320437908172607,0.11031833294711031,0.13600444983118254,0.0788757970207487,0.09218104803958108,0.08881418681271536
0.04660979222385192,0.001553278158541449,0.12960041381094017,0.013508834105698475,0.03461790173805157,0.21179056053429035,0.0698469849580931,0.06524177386733981,0.06859537257285314
0.01571596011448939,0.003005086426139114,0.07358075779128409,0.010746028635120475,0.04229962039055574,0.12666460011225977,0.09820222640894138,0.09220833365767572,0.09831970208131524
0.0211231477784454,0.012147675700307286,0.0001293159187896048,0.07254436612129211,0.16059037964381606,0.17953654069507688,0.13747234164933825,0.18427709176497042,0.19085027165333443
0.0013154603140805854,0.004546618388723667,0.018007241691452208,0.012321256842046546,0.0128178350235955,0.02887909485338036,0.03484744278053381,0.02866084729773076,0.03462135890574007
0.1043806034130462,0.12920911615648453,0.05599379283589809,0.11854129652765488,0.1912411745667389,0.22619613580943698,0.1888404704936128,0.18334174450979268,0.18195250205900268
0.09258584082872101,0.08769211727106466,0.09553213500581922,0.10624137506530618,0.07045131240958284,0.045553613808315505,0.06713212963649379,0.04280442414428723,0.04940075085143166
0.0030280536810436813,0.0,0.000631184841711158,0.010184884071350098,0.03075395225640204,0.0,0.05611575182422035,0.08495111951478086,0.08284191578277032
0.013673393739436102,0.080845553687659,0.14648907280486229,0.030885119711336895,0.07803677390528851,0.2711346894596697,0.2907261820634503,0.2819805968698643,0.284855727619643
0.030520047048620852,0.05965584723479472,0.14470451312556573,0.02376186323554369,0.0031867194593862697,0.06364364987950363,0.013075038765279934,0.002444951180455443,0.006599371539199747
0.007263160634336484,0.002395103237208496,0.0004597899334741504,0.03908897969680508,0.05678313503750358,0.10395863455192068,0.13143932449794427,0.14287536465704462,0.14769188920932677
0.08982938001507923,0.0852183868762816,0.00956937799043063,0.10651448369026184,0.12064409650565942,0.022977342375617403,0.05344162234544919,0.05188340541983497,0.05434850576683067
0.0013333363550784073,0.01113129876287771,0.010427565451488902,0.004173398017883301,0.012272038961846074,0.0,0.002821313405009518,0.03602315008949593,0.029121130384773083
0.04530486385539098,0.0444650739256002,0.031003491529807303,0.043439940818605055,0.05709659136661184,0.025619119680884997,0.011273065490967266,0.019084386381704982,0.016702218222947096
0.004351581032466218,0.06398345833872149,0.000631184841711158,0.06982284784317017,0.006221409681194542,0.0,0.021192352306428686,0.038740146006803,0.035846568235618534
0.12387850702537036,0.05071525866262709,0.009440062071641026,0.08235195279121399,0.12401899270002435,0.3460206007906229,0.23203343384122582,0.21724558536963992,0.22463917287066038
0.0036581067418433636,0.0007215828268459853,0.000631184841711158,0.004562437534332275,0.006569740047357539,0.0,0.05291479221209067,0.07373768417946153,0.0729674441440352
0.006119758657943356,0.005339669813354025,2.35119852344736e-05,0.002171725034713745,0.000729616196709762,0.0,0.02658824871198412,0.018447531671580388,0.013400773238968433
0.009443510022603263,0.0064858183542394095,4.31053062632016e-05,0.004934757947921753,0.021184504831252074,0.0,0.09484313537431471,0.11002246488525969,0.10316566072117675
0.004463855900898564,0.01176520539678435,2.35119852344736e-05,0.02736574411392212,0.005811728231243693,0.04668730759773829,0.025459308466815267,0.005037276649142681,0.008580246334876862
0.00905077067758675,0.045302052736263254,0.14364843312211736,0.021185520371104438,0.02000766899952977,0.05008376439462066,0.01414681584083749,0.019556118366507114,0.015807894007289075
0.02302276618718576,0.04232092208407996,0.06633906633906636,0.1488758643023736,0.03260256150169723,0.11621780637595822,0.18535308855535393,0.1902735911367346,0.19637353314421313
0.006644465189634713,0.010079058210637162,0.0015661594608963048,0.007206141948699951,0.03827987673281312,0.05743211902984203,0.06788052379712156,0.05212804837321632,0.057172001984808686
0.2153872220143784,0.2639469630259104,0.28733997155049784,0.3173123227699013,0.313334212369342,0.18851137421910374,0.2711112609306699,0.27161187535549614,0.2766738178593149
0.020841196421923124,0.04048461448461451,0.033298849088322785,0.03728121519088745,0.04174212590725493,0.0189305385361207,0.004905108640330835,0.00674585522066398,0.009316573818619417
0.24579235966905727,0.16941369086105917,0.08478813741971625,0.2706685752798048,0.27865021806595475,0.5411339176713482,0.3529056644721365,0.33628850514530956,0.33043087944974325
0.009780462568940886,0.017636990202779687,0.01888012414328205,0.03441658616065979,0.04351308565617955,0.034994270749346114,0.0029335366001568275,0.03398688047432593,0.035070951021955274
0.008436275416241564,0.05975644578276157,8.62106125264032e-05,0.12095078825950623,0.11322153526651467,0.1398839241429991,0.18392170761889476,0.2114547169493685,0.21541167452579651
0.025725280326212283,0.13298538884065195,0.030583214793741133,0.13598520507113243,0.02860362942997942,0.027985687451353478,0.17760156732798477,0.16867667141900672,0.17368584351840177
0.13586087945854447,0.11100847173215606,0.10791413422992369,0.06345939349113827,0.1020172388216205,0.12553360135787323,0.260086393962003,0.2581680301749263,0.26074422805959346
0.141110534916602,0.14363635467941696,0.008017586964955359,0.22118869827756538,0.28572831095702034,0.3694555799818958,0.28475687143679923,0.3069872679526922,0.2998297690030198
0.0037864629071219374,0.008929553613764143,0.004698478382688914,0.018930643796920776,0.06503796918271094,0.011967839436038673,0.0444561613369418,0.025513775955299422,0.029043837752148013
0.023075575433856785,0.014187378766326121,0.009396956765377829,0.03635741234380649,0.0014698263504985681,0.007392265167492716,0.04003006553187036,0.022618386571199654,0.026720379548014678
0.0033359000698180152,0.05877591090748985,0.01875080822449246,0.020539338115762196,0.041986077280408984,0.06767469032259485,0.010510043785740941,0.005331137702602032,2.462926107443808e-05
0.0033979252372024747,0.004427305979937562,6.46579593948024e-05,0.004710465669631958,0.03560564134852186,0.023007658172398436,0.08132259752578724,0.07802968934724844,0.08337149681905782
0.044036297479820234,0.01603581127265337,0.013060907797749932,0.03015623020737318,0.07498015482019599,0.058652475996873066,0.054823515895033315,0.05779848288907902,0.04909733573361158
0.06740480857223297,0.06908387676808725,0.07254623044096725,0.11010465730782792,0.12255565721327001,0.18697449615021722,0.15285420671247235,0.13573261944924025,0.13550629017302793
0.01201047083513797,0.0006448984870037509,0.0071770334928229675,0.011622369289398193,0.08412181461933471,0.0461564268166186,0.17642207551313766,0.16204345195209768,0.16458781977489223
0.0018982494638946931,0.026692335876546402,0.0006407015976393974,0.0011397302150726318,0.06630212112078447,0.0,0.08794284716455741,0.0951966827678183,0.09446116143428285
0.05603044716496321,0.0928164298953773,0.09838355101512997,0.058806165969959134,0.04929576946188728,0.03542424769895505,0.03141877513919383,0.0339838147692139,0.02902699454333292
0.09953288006465152,0.11801175543280804,0.009440062071641026,0.15543273091316223,0.1563986049502637,0.2200596148973525,0.24612118982974446,0.22350539772147857,0.2317294699888106
0.014814934773231175,0.001750825158719868,0.1863011336695547,0.04028522814135646,0.119690940608327,0.300931146536242,0.20200774884029252,0.19455737829936964,0.19311225586211042
0.20674576006235199,0.10361735419630154,0.22203543256174832,0.014902653333272231,0.028641211586054094,0.05254822996460373,0.004761809674826589,0.019353372689283915,0.023524691167035316
0.01419093298629707,0.004187865240496821,0.0068722173985331925,0.05032113194465637,0.008287012777717331,0.0,0.07318606165423897,0.08851137603029362,0.08500410861456513
0.00012040528075139034,0.008782327440222183,0.004698478382688914,0.016741693019866943,0.07300619811736501,0.06724648564572024,0.05164353151122686,0.0393155750450486,0.0412839252761351
0.01274117435205267,0.033887818440450045,0.03768635347582718,0.022657701866786728,0.009332495111476366,0.020758693816280115,0.045824363534679946,0.0681487246996476,0.05989053898154928
0.0231774607756694,0.07800068506647459,0.09608172766067502,0.13127520426839967,0.17022575232858345,0.13734589707027284,0.20015817883754355,0.21958409328714126,0.21531107774226976
0.2067875871834936,0.18696613154507882,0.08909866804603647,0.1456126177255447,0.15807799290987476,0.11386843997970097,0.16198684693288443,0.17284444181096922,0.1669907566070317
0.052979051702986,0.1588675404728036,0.18690460795723954,0.16809548120610884,0.17518294106595844,0.13133889648997768,0.29324681399857494,0.3027171255962966,0.30027301551219243
0.05620838314622509,0.05463590333327169,0.0876761929393508,0.06438527454630638,0.13662298166407244,0.0377602482865641,0.015109208123768203,0.005221595337788813,0.008962822821983185
0.009818568498959061,0.0007458295616190602,0.026078710289236584,0.004286244594463473,0.0659299850488723,0.13661927754670009,0.09415160249466564,0.12163599748936876,0.12371998557267139
0.010047639031961774,0.006740934030407716,0.014418724945040734,0.007781237363815308,0.015453796226674185,0.018146419255511494,0.0580558951525067,0.03443879859646048,0.040725442583549265
0.006052939456414957,0.024243825164877792,0.0006407015976393974,0.054677814245224,0.06395734131870572,0.19513644289567175,0.1295183860746953,0.1399638924888404,0.1415075997469208
0.0008596005084924793,0.016286246944141672,0.04435536014483382,0.029859826051601535,0.022164759931843067,0.03708050080390572,0.1468116571594053,0.1707102110713,0.17372397377794246
0.10247461524890948,0.09335193635193638,0.11330660804345018,0.10947927054112688,0.06606010106228154,0.10356834060257357,0.08533888815537338,0.07798121783316866,0.08863918441146844
0.12956566769037114,0.15048202200833782,0.03821285400232777,0.1854316306063325,0.11702609399082986,0.1347754028625125,0.3152248731079625,0.3011852287647645,0.3048914794721521
0.012347616617570953,0.007145501961291439,0.004698478382688914,0.027417421340942383,0.0901237130872909,0.016240226861252618,0.024675514137188215,0.019368133633329995,0.02196014202298445
0.24034509662099568,0.15474260128207518,0.3234449760765551,0.23646079070676307,0.161330435711171,0.21270633807224582,0.027439735730185377,0.0492880728156726,0.04484337473059258
0.10974430255207053,0.08618865037286094,0.04652786758049919,0.08733573900871722,0.002799034385317048,0.07560085717277833,0.027465831883885072,0.04772921915005404,0.05126257709082943
0.11356664116546492,0.14378270615112718,0.009440062071641026,0.09605592489242554,0.2030121858913898,0.37047296723209244,0.23347098115163073,0.2066493422001834,0.21279434087367793
0.009201181062665775,0.004832812990707723,0.0003879477563688144,0.05316229197936734,0.14127307593223298,0.19035142124502752,0.2512357787275421,0.2441783838404667,0.2412796486342364
0.07849389896486092,0.071555519634467,0.04090693564377776,0.11130860141882781,0.07739254305451937,0.1525847183274876,0.11475269480384637,0.10702743647365014,0.11011998403956458
0.10670230360956684,0.0763927929980562,0.06543385490753911,0.06966240157381798,0.15028089806527117,0.004520394335548281,0.11363525629161803,0.12851223896805222,0.12267533171532052
0.01081967120370731,0.05469482982640879,0.027363248415880014,0.05198734998703003,0.06735250805166279,0.09107498293234113,0.01938506198257378,0.01394969642765504,0.013639175149470065
0.21158974453430568,0.20872020345704562,0.2714556661925083,0.20305553671768906,0.1975169147090925,0.12890268051601209,0.220017248208142,0.1963007917222793,0.1987275624990073
0.3437817720490113,0.3949951660477976,0.40136428294323034,0.3904161849737815,0.3813967373658053,0.32351312091010487,0.38334195770933815,0.3608777091755799,0.3685016417445002
0.039116990205331756,0.0717483881694408,0.00956937799043063,0.08047911524772644,0.11909525887474075,0.022920101508207256,0.06046427597041254,0.05771875369913282,0.059592994425294275
0.06458052469916298,0.038037347668926635,0.04808200980449787,0.010576023451033006,0.054743616736307205,0.16558079093464384,0.12873697587908936,0.13319802607978273,0.1361386742396636
0.010825873871433623,0.015514344830134308,0.0033137204189835796,0.0015364289283752441,0.05307060271269744,0.03225330036322504,0.017259973815385077,0.0033293048695725155,0.00857955427551596
0.04908885674651853,0.05449153596522016,0.07515841200051725,0.0539710276088014,0.006576585504756524,0.02744977960131917,0.07507978611286514,0.10234913856987846,0.09802620543758248
0.02301811870866309,0.02659985344195871,0.3199275830854778,0.007213309490093356,0.05187759218932163,0.027118401028119507,0.04452590067052836,0.06316826788281205,0.05790524612917712
0.0033647307210450173,0.0380975380712223,0.007758955127376188,0.04328840970993042,0.036250768406694764,0.04983618244228352,0.0047914823296121845,0.011183321341996295,0.011502872189193769
0.09770159536127976,0.019120006712111948,0.11418595629121946,0.040670697005834366,0.049096189063699724,0.16386726801293924,0.06520400845436963,0.05443057312566127,0.0584734156125077
0.10445547685639456,0.013408673711305275,0.14160093107461524,0.1745567262889527,0.048198588783864627,0.02112652194389031,0.22936846483902157,0.2264830811949508,0.2213771915504011
